# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5718628E-05    2.5132134E-05    6.7300267E-06    2.6573871E-05    1.1312587E-05    7.3200571E-08    7.5204694E-17    5.3561143E-08    2.8332661E-08    2.2746919E-09    1.6684343E-05    5.0439683E-04    2.4701855E-04    6.2273780E-05
    1.5000000E-01   -3.1043466E-05    1.6831225E-05    4.5631607E-06    1.7567604E-05    7.5755201E-06    8.9297030E-08    4.9640296E-17    8.9569585E-08    1.9258140E-08    1.5432526E-09    1.1781779E-05    3.3293677E-04    1.6304932E-04    4.1104999E-05
    2.5000000E-01   -2.3572994E-05    1.2580547E-05    3.4617739E-06    1.2921787E-05    5.6618206E-06    9.7268830E-08    3.6442054E-17    1.1598579E-07    1.4612541E-08    1.1686287E-09    9.3549557E-06    2.4441635E-04    1.1969816E-04    3.0176101E-05
    3.5000000E-01   -2.2717290E-05    1.2033041E-05    3.3422681E-06    1.2231349E-05    5.4151481E-06    9.3070800E-08    3.4450898E-17    1.4099025E-07    1.3985898E-08    1.1170202E-09    9.2648755E-06    2.3106169E-04    1.1315798E-04    2.8527310E-05
    4.5000000E-01   -2.5373194E-05    1.3437414E-05    3.7440494E-06    1.3610315E-05    6.0471025E-06    8.3991975E-08    3.8318055E-17    1.6886509E-07    1.5488983E-08    1.2363357E-09    1.0446147E-05    2.5699866E-04    1.2586010E-04    3.1729537E-05
    5.5000000E-01   -2.8806737E-05    1.5261728E-05    4.2612422E-06    1.5421047E-05    6.8680706E-06    7.5274289E-08    4.3403029E-17    2.0051980E-07    1.7460975E-08    1.3931896E-09    1.1935642E-05    2.9110351E-04    1.4256229E-04    3.5940185E-05
    6.5000000E-01   -3.1550725E-05    1.6690358E-05    4.6763291E-06    1.6797448E-05    7.5109124E-06    6.8412922E-08    4.7253514E-17    2.3508045E-07    1.9008676E-08    1.5159401E-09    1.3204895E-05    3.1692865E-04    1.5520966E-04    3.9128607E-05
    7.5000000E-01   -3.3434410E-05    1.7632335E-05    4.9640316E-06    1.7647062E-05    7.9346938E-06    6.3039564E-08    4.9609107E-17    2.7148003E-07    2.0028756E-08    1.5963382E-09    1.4184148E-05    3.3272758E-04    1.6294687E-04    4.1079172E-05
    8.5000000E-01   -3.5090844E-05    1.8441889E-05    5.2181135E-06    1.8348901E-05    8.2988776E-06    5.8381702E-08    5.1543905E-17    3.0942998E-07    2.0908313E-08    1.6654351E-09    1.5095695E-05    3.4570424E-04    1.6930194E-04    4.2681295E-05
    9.5000000E-01   -3.7293014E-05    1.9547666E-05    5.5530784E-06    1.9357336E-05    8.7964117E-06    5.3937370E-08    5.4344169E-17    3.4957801E-07    2.2118847E-08    1.7610042E-09    1.6219514E-05    3.6448558E-04    1.7849973E-04    4.5000074E-05
    1.0500000E+00   -4.0478587E-05    2.1189591E-05    6.0338543E-06    2.0923267E-05    9.5352868E-06    4.9575347E-08    5.8719022E-17    3.9308995E-07    2.3925461E-08    1.9042551E-09    1.7720957E-05    3.9382766E-04    1.9286945E-04    4.8622702E-05
    1.1500000E+00   -4.4614317E-05    2.3345553E-05    6.6557188E-06    2.3018394E-05    1.0505538E-05    4.5379175E-08    6.4586731E-17    4.4107279E-07    2.6304505E-08    2.0932664E-09    1.9597679E-05    4.3318230E-04    2.1214262E-04    5.3481500E-05
    1.2500000E+00   -4.9325203E-05    2.5804788E-05    7.3633557E-06    2.5415242E-05    1.1612287E-05    4.1490116E-08    7.1301997E-17    4.9416114E-07    2.9023724E-08    2.3094211E-09    2.1721951E-05    4.7822149E-04    2.3419969E-04    5.9042124E-05
    1.3500000E+00   -5.4120661E-05    2.8294234E-05    8.0842701E-06    2.7822489E-05    1.2732616E-05    3.8011744E-08    7.8039506E-17    5.5238320E-07    3.1781523E-08    2.5285660E-09    2.3919817E-05    5.2340987E-04    2.5632982E-04    6.4621166E-05
    1.4500000E+00   -5.8582260E-05    3.0582683E-05    8.7565485E-06    2.9995631E-05    1.3762460E-05    3.4973515E-08    8.4107293E-17    6.1525640E-07    3.4322083E-08    2.7302309E-09    2.6038563E-05    5.6410643E-04    2.7626018E-04    6.9645640E-05
    1.5500000E+00   -6.2456649E-05    3.2531786E-05    9.3426208E-06    3.1790483E-05    1.4639553E-05    3.2342569E-08    8.9098014E-17    6.8199531E-07    3.6491938E-08    2.9021571E-09    2.7981489E-05    5.9757913E-04    2.9265278E-04    7.3778242E-05
    1.6500000E+00   -6.5661512E-05    3.4098635E-05    9.8301705E-06    3.3165033E-05    1.5344595E-05    3.0054851E-08    9.2893893E-17    7.5172431E-07    3.8243087E-08    3.0405396E-09    2.9711846E-05    6.2303803E-04    3.0512078E-04    7.6921446E-05
    1.7500000E+00   -6.8241065E-05    3.5310487E-05    1.0225584E-05    3.4151811E-05    1.5889869E-05    2.8041665E-08    9.5588229E-17    8.2363356E-07    3.9605192E-08    3.1477924E-09    3.1238377E-05    6.4110891E-04    3.1397064E-04    7.9152510E-05
    1.8500000E+00   -7.0307680E-05    3.6232014E-05    1.0545339E-05    3.4822615E-05    1.6304495E-05    2.6244218E-08    9.7385350E-17    8.9706178E-07    4.0649427E-08    3.2296473E-09    3.2595295E-05    6.5316218E-04    3.1987350E-04    8.0640629E-05
    1.9500000E+00   -7.1992891E-05    3.6937981E-05    1.0808776E-05    3.5259279E-05    1.6622139E-05    2.4618146E-08    9.8517777E-17    9.7151801E-07    4.1458260E-08    3.2927305E-09    3.3825078E-05    6.6075735E-04    3.2359308E-04    8.1578343E-05
    2.0500000E+00   -7.3416554E-05    3.7496153E-05    1.1033534E-05    3.5535512E-05    1.6873308E-05    2.3132345E-08    9.9194793E-17    1.0466652E-06    4.2106508E-08    3.3430457E-09    3.4967384E-05    6.6529809E-04    3.2581682E-04    8.2138951E-05
    2.1500000E+00   -7.4673107E-05    3.7959762E-05    1.1233524E-05    3.5709008E-05    1.7081970E-05    2.1765603E-08    9.9580145E-17    1.1222873E-06    4.2652972E-08    3.3853059E-09    3.6053880E-05    6.6788264E-04    3.2708256E-04    8.2458045E-05
    2.2500000E+00   -7.5829612E-05    3.8366535E-05    1.1418628E-05    3.5820562E-05    1.7265108E-05    2.0503154E-08    9.9789581E-17    1.1982536E-06    4.3139339E-08    3.4228478E-09    3.7107253E-05    6.6928732E-04    3.2777047E-04    8.2631469E-05
    2.3500000E+00   -7.6929916E-05    3.8741110E-05    1.1595307E-05    3.5896765E-05    1.7433815E-05    1.9334079E-08    9.9898540E-17    1.2744895E-06    4.3592824E-08    3.4578461E-09    3.8142429E-05    6.7001811E-04    3.2812836E-04    8.2721694E-05
    2.4500000E+00   -7.8000756E-05    3.9098496E-05    1.1767508E-05    3.5953800E-05    1.7594848E-05    1.8249652E-08    9.9952920E-17    1.3509548E-06    4.4030003E-08    3.4916215E-09    3.9168555E-05    6.7038283E-04    3.2830698E-04    8.2766723E-05
    2.5500000E+00   -7.9057469E-05    3.9447300E-05    1.1937492E-05    3.6000934E-05    1.7752082E-05    1.7242442E-08    9.9979006E-17    1.4276283E-06    4.4460368E-08    3.5249270E-09    4.0190892E-05    6.7055779E-04    3.2839266E-04    8.2788324E-05
    2.6500000E+00   -8.0108379E-05    3.9792195E-05    1.2106489E-05    3.6043195E-05    1.7907620E-05    1.6305871E-08    9.9991054E-17    1.5044999E-06    4.4889061E-08    3.5581673E-09    4.1212309E-05    6.7063859E-04    3.2843223E-04    8.2798300E-05
    2.7500000E+00   -8.1157781E-05    4.0135594E-05    1.2275135E-05    3.6083177E-05    1.8062549E-05    1.5434011E-08    9.9996420E-17    1.5815648E-06    4.5318723E-08    3.5915474E-09    4.2234286E-05    6.7067458E-04    3.2844986E-04    8.2802743E-05
    2.8500000E+00   -8.2207786E-05    4.0478686E-05    1.2443744E-05    3.6122159E-05    1.8217406E-05    1.4621488E-08    9.9998727E-17    1.6588210E-06    4.5750648E-08    3.6251647E-09    4.3257557E-05    6.7069006E-04    3.2845744E-04    8.2804654E-05
