# Time series at grid cell:  85   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                6.21206759974629E-05   2.28726243531089E-05   3.85355563977067E-05   2.81048029466280E-05   1.52867990220330E-09   1.00000313914917E-16   6.60240147340133E-06   1.07521080364009E-04   6.70700700810224E-04   5.94257505811977E+00   7.72288587309734E-08   6.11265275791369E-09
  2.00000E-02                6.21206859695578E-05   2.28726276413825E-05   3.85355575095098E-05   2.81048084229731E-05   1.52867881330778E-09   1.00000313914917E-16   6.60240421157390E-06   1.07521106956597E-04   6.70700700810225E-04   5.94257517559389E+00   7.72289030034759E-08   6.11265631724378E-09
  3.00000E-02                6.21206959416158E-05   2.28726309296417E-05   3.85355586213087E-05   2.81048138992942E-05   1.52867772443516E-09   1.00000313914917E-16   6.60240694973442E-06   1.07521133549083E-04   6.70700700810224E-04   5.94257529306746E+00   7.72289472757583E-08   6.11265987654381E-09
  4.00000E-02                6.21207059136369E-05   2.28726342178867E-05   3.85355597331035E-05   2.81048193755911E-05   1.52867663556812E-09   1.00000313914917E-16   6.60240968788289E-06   1.07521160141466E-04   6.70700700810225E-04   5.94257541054053E+00   7.72289915478211E-08   6.11266343581376E-09
  5.00000E-02                6.21207158856210E-05   2.28726375061173E-05   3.85355608448942E-05   2.81048248518640E-05   1.52867554670657E-09   1.00000313914917E-16   6.60241242601932E-06   1.07521186733746E-04   6.70700700810225E-04   5.94257552801310E+00   7.72290358196634E-08   6.11266699505365E-09
  5.00011E-02                6.21207158867352E-05   2.28726375064847E-05   3.85355608450184E-05   2.81048248524759E-05   1.52867554675095E-09   1.00000313914917E-16   6.60241242632527E-06   1.07521186736717E-04   6.70700700810224E-04   5.94257552747731E+00   7.72290358246114E-08   6.11266699545143E-09
  5.00034E-02                6.21207158889637E-05   2.28726375072195E-05   3.85355608452669E-05   2.81048248536997E-05   1.52867554682933E-09   1.00000313914917E-16   6.60241242693717E-06   1.07521186742660E-04   6.70700700810224E-04   5.94257552750358E+00   7.72290358345072E-08   6.11266699624700E-09
  5.00078E-02                6.21207158934206E-05   2.28726375086892E-05   3.85355608457638E-05   2.81048248561473E-05   1.52867554694706E-09   1.00000313914917E-16   6.60241242816097E-06   1.07521186754546E-04   6.70700700810224E-04   5.94257552755621E+00   7.72290358542986E-08   6.11266699783813E-09
  5.00168E-02                6.21207159023346E-05   2.28726375116285E-05   3.85355608467576E-05   2.81048248610425E-05   1.52867554704417E-09   1.00000313914917E-16   6.60241243060858E-06   1.07521186778318E-04   6.70700700810224E-04   5.94257552766147E+00   7.72290358938801E-08   6.11266700102030E-09
  5.00346E-02                6.21207159201623E-05   2.28726375175072E-05   3.85355608487452E-05   2.81048248708329E-05   1.52867554679828E-09   1.00000313914917E-16   6.60241243550378E-06   1.07521186825861E-04   6.70700700810225E-04   5.94257552787199E+00   7.72290359730402E-08   6.11266700738440E-09
  5.00704E-02                6.21207159558179E-05   2.28726375292645E-05   3.85355608527205E-05   2.81048248904137E-05   1.52867554514427E-09   1.00000313914917E-16   6.60241244529420E-06   1.07521186920946E-04   6.70700700810223E-04   5.94257552829302E+00   7.72290361313526E-08   6.11266702011195E-09
  5.01419E-02                6.21207160271290E-05   2.28726375527791E-05   3.85355608606711E-05   2.81048249295754E-05   1.52867553954549E-09   1.00000313914917E-16   6.60241246487502E-06   1.07521187111114E-04   6.70700700810223E-04   5.94257552913506E+00   7.72290364479620E-08   6.11266704556582E-09
  5.02849E-02                6.21207161697513E-05   2.28726375998084E-05   3.85355608765722E-05   2.81048250078986E-05   1.52867552535228E-09   1.00000313914917E-16   6.60241250403667E-06   1.07521187491446E-04   6.70700700810223E-04   5.94257553081912E+00   7.72290370811606E-08   6.11266709647188E-09
  5.05710E-02                6.21207164549959E-05   2.28726376938669E-05   3.85355609083746E-05   2.81048251645452E-05   1.52867549462445E-09   1.00000313914917E-16   6.60241258235997E-06   1.07521188252108E-04   6.70700700810224E-04   5.94257553418723E+00   7.72290383475416E-08   6.11266719828270E-09
  5.11431E-02                6.21207170254849E-05   2.28726378819839E-05   3.85355609719793E-05   2.81048254778383E-05   1.52867543215467E-09   1.00000313914917E-16   6.60241273900650E-06   1.07521189773430E-04   6.70700700810223E-04   5.94257554092345E+00   7.72290408802959E-08   6.11266740190371E-09
  5.22873E-02                6.21207181664627E-05   2.28726382582177E-05   3.85355610991886E-05   2.81048261044241E-05   1.52867530698300E-09   1.00000313914917E-16   6.60241305229943E-06   1.07521192816074E-04   6.70700700810224E-04   5.94257555439586E+00   7.72290459458005E-08   6.11266780914520E-09
  5.45756E-02                6.21207204484161E-05   2.28726390106844E-05   3.85355613536068E-05   2.81048273575946E-05   1.52867505661254E-09   1.00000313914917E-16   6.60241367888466E-06   1.07521198901355E-04   6.70700700810223E-04   5.94257558134067E+00   7.72290560767981E-08   6.11266862362663E-09
