# Time series at grid cell: 137   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                8.31891974346196E-05   3.26242453440882E-05   4.08845157855387E-05   3.79288130829742E-05   4.70501662436993E-10   1.00000313914958E-16   1.15144065415709E-05   1.69294993930556E-04   6.70700700810502E-04   6.15453083546387E+00   1.14860829268082E-07   9.09616759898155E-09
  2.00000E-02                8.31892079064030E-05   3.26242487785583E-05   4.08845169530527E-05   3.79288188856984E-05   4.70501447322963E-10   1.00000313914958E-16   1.15144094429330E-05   1.69295021819881E-04   6.70700700810502E-04   6.15453093473176E+00   1.14860877001501E-07   9.09617143449793E-09
  3.00000E-02                8.31892183781493E-05   3.26242522130120E-05   4.08845181205627E-05   3.79288246883985E-05   4.70501232211591E-10   1.00000313914958E-16   1.15144123442831E-05   1.69295049709099E-04   6.70700700810501E-04   6.15453103399923E+00   1.14860924734710E-07   9.09617526998845E-09
  4.00000E-02                8.31892288498589E-05   3.26242556474495E-05   4.08845192880685E-05   3.79288304910745E-05   4.70501017101215E-10   1.00000313914958E-16   1.15144152456211E-05   1.69295077598210E-04   6.70700700810501E-04   6.15453113326630E+00   1.14860972467708E-07   9.09617910545313E-09
  5.00000E-02                8.31892393215315E-05   3.26242590818707E-05   4.08845204555701E-05   3.79288362937265E-05   4.70500801991832E-10   1.00000313914958E-16   1.15144181469471E-05   1.69295105487215E-04   6.70700700810501E-04   6.15453123253297E+00   1.14861020200495E-07   9.09618294089195E-09
  5.00011E-02                8.31892393227016E-05   3.26242590822545E-05   4.08845204557005E-05   3.79288362943748E-05   4.70500802043837E-10   1.00000313914958E-16   1.15144181472713E-05   1.69295105490332E-04   6.70700700810501E-04   6.15453123202479E+00   1.14861020205829E-07   9.09618294132056E-09
  5.00034E-02                8.31892393250418E-05   3.26242590830220E-05   4.08845204559614E-05   3.79288362956716E-05   4.70500802137469E-10   1.00000313914958E-16   1.15144181479196E-05   1.69295105496564E-04   6.70700700810501E-04   6.15453123204701E+00   1.14861020216497E-07   9.09618294217775E-09
  5.00078E-02                8.31892393297221E-05   3.26242590845570E-05   4.08845204564832E-05   3.79288362982651E-05   4.70500802288502E-10   1.00000313914958E-16   1.15144181492164E-05   1.69295105509029E-04   6.70700700810501E-04   6.15453123209149E+00   1.14861020237833E-07   9.09618294389212E-09
  5.00168E-02                8.31892393390827E-05   3.26242590876270E-05   4.08845204575268E-05   3.79288363034520E-05   4.70500802478444E-10   1.00000313914958E-16   1.15144181518098E-05   1.69295105533959E-04   6.70700700810501E-04   6.15453123218046E+00   1.14861020280504E-07   9.09618294732079E-09
  5.00346E-02                8.31892393578038E-05   3.26242590937670E-05   4.08845204596141E-05   3.79288363138259E-05   4.70500802575401E-10   1.00000313914958E-16   1.15144181569968E-05   1.69295105583820E-04   6.70700700810501E-04   6.15453123235839E+00   1.14861020365843E-07   9.09618295417802E-09
  5.00704E-02                8.31892393952460E-05   3.26242591060470E-05   4.08845204637886E-05   3.79288363345738E-05   4.70500802247899E-10   1.00000313914958E-16   1.15144181673707E-05   1.69295105683539E-04   6.70700700810500E-04   6.15453123271426E+00   1.14861020536518E-07   9.09618296789218E-09
  5.01419E-02                8.31892394701305E-05   3.26242591306071E-05   4.08845204721376E-05   3.79288363760694E-05   4.70500800968607E-10   1.00000313914958E-16   1.15144181881185E-05   1.69295105882978E-04   6.70700700810501E-04   6.15453123342599E+00   1.14861020877864E-07   9.09618299532011E-09
  5.02849E-02                8.31892396198995E-05   3.26242591797272E-05   4.08845204888355E-05   3.79288364590607E-05   4.70500797970513E-10   1.00000313914958E-16   1.15144182296142E-05   1.69295106281855E-04   6.70700700810501E-04   6.15453123484944E+00   1.14861021560553E-07   9.09618305017574E-09
  5.05710E-02                8.31892399194375E-05   3.26242592779675E-05   4.08845205222314E-05   3.79288366250432E-05   4.70500791804686E-10   1.00000313914958E-16   1.15144183126054E-05   1.69295107079609E-04   6.70700700810501E-04   6.15453123769636E+00   1.14861022925930E-07   9.09618315988692E-09
  5.11431E-02                8.31892405185134E-05   3.26242594744479E-05   4.08845205890233E-05   3.79288369570081E-05   4.70500779438643E-10   1.00000313914958E-16   1.15144184785879E-05   1.69295108675116E-04   6.70700700810501E-04   6.15453124339018E+00   1.14861025656684E-07   9.09618337930914E-09
  5.22873E-02                8.31892417166647E-05   3.26242598674085E-05   4.08845207226069E-05   3.79288376209378E-05   4.70500754702995E-10   1.00000313914958E-16   1.15144188105527E-05   1.69295111866129E-04   6.70700700810501E-04   6.15453125477781E+00   1.14861031118187E-07   9.09618381815325E-09
  5.45756E-02                8.31892441129653E-05   3.26242606533290E-05   4.08845209897738E-05   3.79288389487957E-05   4.70500705231555E-10   1.00000313914958E-16   1.15144194744817E-05   1.69295118248149E-04   6.70700700810501E-04   6.15453127755306E+00   1.14861042041184E-07   9.09618469584015E-09
  5.91524E-02                8.31892489055586E-05   3.26242622251663E-05   4.08845215241069E-05   3.79288416045067E-05   4.70500606288870E-10   1.00000313914958E-16   1.15144208023372E-05   1.69295131012167E-04   6.70700700810501E-04   6.15453132310347E+00   1.14861063887132E-07   9.09618645120834E-09
  6.83058E-02                8.31892584907145E-05   3.26242653688274E-05   4.08845225927695E-05   3.79288469159083E-05   4.70500408404316E-10   1.00000313914958E-16   1.15144234580380E-05   1.69295156540114E-04   6.70700700810500E-04   6.15453141420395E+00   1.14861107578853E-07   9.09618996192321E-09
  7.83058E-02                8.31892689622826E-05   3.26242688032027E-05   4.08845237602596E-05   3.79288527184920E-05   4.70500193112523E-10   1.00000313914958E-16   1.15144263593298E-05   1.69295184428817E-04   6.70700700810500E-04   6.15453151351345E+00   1.14861155311044E-07   9.09619379728876E-09
  8.83058E-02                8.31892794338139E-05   3.26242722375616E-05   4.08845249277455E-05   3.79288585210516E-05   4.70499978006361E-10   1.00000313914958E-16   1.15144292606096E-05   1.69295212317414E-04   6.70700700810500E-04   6.15453161277858E+00   1.14861203043026E-07   9.09619763262856E-09
  9.83058E-02                8.31892899053082E-05   3.26242756719043E-05   4.08845260952272E-05   3.79288643235871E-05   4.70499762901759E-10   1.00000313914958E-16   1.15144321618774E-05   1.69295240205904E-04   6.70700700810500E-04   6.15453171204330E+00   1.14861250774797E-07   9.09620146794250E-09
  1.08306E-01                8.31893003767657E-05   3.26242791062307E-05   4.08845272627049E-05   3.79288701260985E-05   4.70499547798148E-10   1.00000313914958E-16   1.15144350631331E-05   1.69295268094287E-04   6.70700700810499E-04   6.15453181130761E+00   1.14861298506357E-07   9.09620530323060E-09
  1.18306E-01                8.31893108481862E-05   3.26242825405408E-05   4.08845284301785E-05   3.79288759285858E-05   4.70499332695533E-10   1.00000313914958E-16   1.15144379643767E-05   1.69295295982564E-04   6.70700700810499E-04   6.15453191057153E+00   1.14861346237707E-07   9.09620913849284E-09
  1.28306E-01                8.31893213195698E-05   3.26242859748348E-05   4.08845295976479E-05   3.79288817310490E-05   4.70499117593900E-10   1.00000313914958E-16   1.15144408656083E-05   1.69295323870734E-04   6.70700700810500E-04   6.15453200983504E+00   1.14861393968847E-07   9.09621297372923E-09
  1.38306E-01                8.31893317909167E-05   3.26242894091124E-05   4.08845307651132E-05   3.79288875334881E-05   4.70498902493265E-10   1.00000313914958E-16   1.15144437668279E-05   1.69295351758798E-04   6.70700700810499E-04   6.15453210909815E+00   1.14861441699776E-07   9.09621680893977E-09
  1.48306E-01                8.31893422622266E-05   3.26242928433738E-05   4.08845319325744E-05   3.79288933359030E-05   4.70498687393615E-10   1.00000313914958E-16   1.15144466680354E-05   1.69295379646755E-04   6.70700700810500E-04   6.15453220836086E+00   1.14861489430495E-07   9.09622064412449E-09
  1.58306E-01                8.31893527334996E-05   3.26242962776190E-05   4.08845331000315E-05   3.79288991382939E-05   4.70498472294956E-10   1.00000313914958E-16   1.15144495692308E-05   1.69295407534605E-04   6.70700700810500E-04   6.15453230762317E+00   1.14861537161003E-07   9.09622447928336E-09
  1.68306E-01                8.31893632047356E-05   3.26242997118478E-05   4.08845342674845E-05   3.79289049406606E-05   4.70498257197290E-10   1.00000313914958E-16   1.15144524704142E-05   1.69295435422349E-04   6.70700700810500E-04   6.15453240688507E+00   1.14861584891301E-07   9.09622831441637E-09
  1.78306E-01                8.31893736759349E-05   3.26243031460604E-05   4.08845354349334E-05   3.79289107430034E-05   4.70498042100618E-10   1.00000313914958E-16   1.15144553715855E-05   1.69295463309986E-04   6.70700700810500E-04   6.15453250614657E+00   1.14861632621389E-07   9.09623214952357E-09
  1.88306E-01                8.31893841470971E-05   3.26243065802568E-05   4.08845366023782E-05   3.79289165453220E-05   4.70497827004929E-10   1.00000313914958E-16   1.15144582727448E-05   1.69295491197516E-04   6.70700700810501E-04   6.15453260540767E+00   1.14861680351266E-07   9.09623598460491E-09
  1.98306E-01                8.31893946182225E-05   3.26243100144369E-05   4.08845377698188E-05   3.79289223476165E-05   4.70497611910237E-10   1.00000313914958E-16   1.15144611738920E-05   1.69295519084940E-04   6.70700700810501E-04   6.15453270466836E+00   1.14861728080932E-07   9.09623981966041E-09
  2.08306E-01                8.31894050893110E-05   3.26243134486007E-05   4.08845389372553E-05   3.79289281498868E-05   4.70497396816527E-10   1.00000313914958E-16   1.15144640750272E-05   1.69295546972258E-04   6.70700700810501E-04   6.15453280392866E+00   1.14861775810388E-07   9.09624365469008E-09
  2.18306E-01                8.31894155603626E-05   3.26243168827483E-05   4.08845401046877E-05   3.79289339521331E-05   4.70497181723814E-10   1.00000313914958E-16   1.15144669761504E-05   1.69295574859468E-04   6.70700700810502E-04   6.15453290318855E+00   1.14861823539634E-07   9.09624748969390E-09
