# Time          1.0000E-01
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5067223E+00   -5.5000010E+00   -4.4740375E+00   -5.0461581E+00   -4.4497858E+00   -4.8206450E+00   -7.5685089E+00   -1.5998000E+01   -7.1414294E+00   -7.4250032E+00   -8.5203904E+00   -4.6525492E+00   -3.2148779E+00   -3.4815151E+00   -4.0799480E+00   -8.2940200E+00   -1.0518008E+01   -7.5976883E+00   -4.1932668E+00   -1.6571570E+01   -9.1508010E+00   -8.9173998E+00   -9.3556924E+00   -1.0791218E+01   -1.4006360E+01   -1.5835950E+01   -9.3897472E+00   -1.2020769E+01   -1.4370087E+01   -9.1324406E+00   -9.1877902E+00   -1.2962951E+01   -8.3724970E+00
    1.5000000E-01    5.5139203E+00   -5.5071938E+00   -4.4717457E+00   -5.0402167E+00   -4.4513089E+00   -4.8183770E+00   -7.6072582E+00   -1.5999975E+01   -6.8364493E+00   -7.4228878E+00   -8.5189020E+00   -4.6355896E+00   -3.2175432E+00   -3.4834901E+00   -4.0819229E+00   -8.3184143E+00   -1.0528006E+01   -7.6292646E+00   -4.1887287E+00   -1.6540192E+01   -9.1680027E+00   -8.9265781E+00   -9.3315294E+00   -1.0787263E+01   -1.3993226E+01   -1.5843667E+01   -9.3894412E+00   -1.1994325E+01   -1.4360602E+01   -9.1252372E+00   -9.1760381E+00   -1.2948928E+01   -8.3656779E+00
    2.5000000E-01    5.5209063E+00   -5.5141605E+00   -4.4675543E+00   -5.0324893E+00   -4.4508820E+00   -4.8142067E+00   -7.6462275E+00   -1.5999998E+01   -6.6587063E+00   -7.4188469E+00   -8.5154177E+00   -4.6175155E+00   -3.2182483E+00   -3.4835137E+00   -4.0819464E+00   -8.3435655E+00   -1.0539185E+01   -7.6613414E+00   -4.1824275E+00   -1.6508065E+01   -9.1861882E+00   -8.9336082E+00   -9.3064490E+00   -1.0779600E+01   -1.3978533E+01   -1.5850696E+01   -9.3853139E+00   -1.1965093E+01   -1.4349445E+01   -9.1182309E+00   -9.1626905E+00   -1.2931470E+01   -8.3552256E+00
    3.5000000E-01    5.5278320E+00   -5.5210667E+00   -4.4633718E+00   -5.0248650E+00   -4.4504314E+00   -4.8100432E+00   -7.6843479E+00   -1.5999998E+01   -6.5326713E+00   -7.4147612E+00   -8.5118278E+00   -4.6001058E+00   -3.2189339E+00   -3.4835140E+00   -4.0819466E+00   -8.3679901E+00   -1.0549758E+01   -7.6926307E+00   -4.1761670E+00   -1.6476722E+01   -9.2037076E+00   -8.9405547E+00   -9.2820931E+00   -1.0772017E+01   -1.3964004E+01   -1.5857127E+01   -9.3811727E+00   -1.1936596E+01   -1.4338358E+01   -9.1112847E+00   -9.1494434E+00   -1.2914121E+01   -8.3448236E+00
    4.5000000E-01    5.5346998E+00   -5.5279149E+00   -4.4592205E+00   -5.0173620E+00   -4.4499801E+00   -4.8059088E+00   -7.7216575E+00   -1.5999998E+01   -6.4348866E+00   -7.4106572E+00   -8.5081658E+00   -4.5833310E+00   -3.2196235E+00   -3.4835140E+00   -4.0819465E+00   -8.3917198E+00   -1.0559753E+01   -7.7231671E+00   -4.1699682E+00   -1.6446130E+01   -9.2205901E+00   -8.9474431E+00   -9.2584299E+00   -1.0764555E+01   -1.3949654E+01   -1.5863011E+01   -9.3770625E+00   -1.1908822E+01   -1.4327359E+01   -9.1043964E+00   -9.1363158E+00   -1.2896924E+01   -8.3345145E+00
    5.5000000E-01    5.5415101E+00   -5.5347057E+00   -4.4551000E+00   -5.0099765E+00   -4.4495283E+00   -4.8018032E+00   -7.7582026E+00   -1.5999998E+01   -6.3549411E+00   -7.4065387E+00   -8.5044414E+00   -4.5671459E+00   -3.2203171E+00   -3.4835140E+00   -4.0819464E+00   -8.4148001E+00   -1.0569212E+01   -7.7529967E+00   -4.1638309E+00   -1.6416242E+01   -9.2368807E+00   -8.9542742E+00   -9.2354139E+00   -1.0757211E+01   -1.3935479E+01   -1.5868391E+01   -9.3729832E+00   -1.1881727E+01   -1.4316449E+01   -9.0975655E+00   -9.1233070E+00   -1.2879876E+01   -8.3242978E+00
    6.5000000E-01    5.5482636E+00   -5.5414396E+00   -4.4510099E+00   -5.0027046E+00   -4.4490761E+00   -4.7977259E+00   -7.7940257E+00   -1.5999998E+01   -6.2872933E+00   -7.4024088E+00   -8.5006631E+00   -4.5515099E+00   -3.2210147E+00   -3.4835140E+00   -4.0819464E+00   -8.4372724E+00   -1.0578178E+01   -7.7821612E+00   -4.1577544E+00   -1.6387017E+01   -9.2526202E+00   -8.9610483E+00   -9.2130039E+00   -1.0749980E+01   -1.3921474E+01   -1.5873308E+01   -9.3689342E+00   -1.1855268E+01   -1.4305626E+01   -9.0907915E+00   -9.1104159E+00   -1.2862977E+01   -8.3141722E+00
    7.5000000E-01    5.5549607E+00   -5.5481171E+00   -4.4469496E+00   -4.9955429E+00   -4.4486233E+00   -4.7936766E+00   -7.8291654E+00   -1.5999998E+01   -6.2286397E+00   -7.3982700E+00   -8.4968382E+00   -4.5363865E+00   -3.2217162E+00   -3.4835140E+00   -4.0819463E+00   -8.4591740E+00   -1.0586685E+01   -7.8106987E+00   -4.1517381E+00   -1.6358417E+01   -9.2678452E+00   -8.9677662E+00   -9.1911628E+00   -1.0742860E+01   -1.3907636E+01   -1.5877796E+01   -9.3649152E+00   -1.1829407E+01   -1.4294889E+01   -9.0840738E+00   -9.0976412E+00   -1.2846224E+01   -8.3041368E+00
    8.5000000E-01    5.5616022E+00   -5.5547391E+00   -4.4429187E+00   -4.9884879E+00   -4.4481702E+00   -4.7896547E+00   -7.8636569E+00   -1.5999998E+01   -6.1768519E+00   -7.3941248E+00   -8.4929732E+00   -4.5217426E+00   -3.2224215E+00   -3.4835140E+00   -4.0819462E+00   -8.4805387E+00   -1.0594767E+01   -7.8386436E+00   -4.1457813E+00   -1.6330408E+01   -9.2825891E+00   -8.9744285E+00   -9.1698567E+00   -1.0735847E+01   -1.3893960E+01   -1.5881888E+01   -9.3609256E+00   -1.1804112E+01   -1.4284237E+01   -9.0774117E+00   -9.0849815E+00   -1.2829615E+01   -8.2941902E+00
    9.5000000E-01    5.5681889E+00   -5.5613061E+00   -4.4389166E+00   -4.9815363E+00   -4.4477165E+00   -4.7856598E+00   -7.8975326E+00   -1.5999998E+01   -6.1304775E+00   -7.3899749E+00   -8.4890737E+00   -4.5075481E+00   -3.2231306E+00   -3.4835140E+00   -4.0819462E+00   -8.5013974E+00   -1.0602452E+01   -7.8660277E+00   -4.1398831E+00   -1.6302958E+01   -9.2968817E+00   -8.9810360E+00   -9.1490548E+00   -1.0728936E+01   -1.3880443E+01   -1.5885612E+01   -9.3569648E+00   -1.1779349E+01   -1.4273669E+01   -9.0708044E+00   -9.0724353E+00   -1.2813148E+01   -8.2843311E+00
