# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.0023672E-04    1.1054945E-04    2.9610347E-05    1.1686309E-04    4.9760926E-05    2.1244809E-08    3.3071595E-16    2.4220211E-07    1.2260213E-07    9.8400015E-09    7.3157816E-05    2.2181072E-03    1.0862749E-03    2.7385168E-04
    1.5000000E-01   -6.9914221E-05    3.7764760E-05    1.0374128E-05    3.8861882E-05    1.6995930E-05    4.2156105E-08    1.0962336E-16    3.3105024E-07    4.2171101E-08    3.3716840E-09    2.7651552E-05    7.3524236E-04    3.6007067E-04    9.0774403E-05
    2.5000000E-01   -6.5382674E-05    3.5012020E-05    9.7204191E-06    3.5608129E-05    1.5756138E-05    4.0925714E-08    1.0030071E-16    4.0568924E-07    3.9137386E-08    3.1248473E-09    2.6680059E-05    6.7271548E-04    3.2944935E-04    8.3054716E-05
    3.5000000E-01   -6.6217335E-05    3.5246926E-05    9.8596614E-06    3.5541922E-05    1.5861306E-05    3.8104575E-08    1.0000841E-16    4.8005014E-07    3.9403147E-08    3.1433666E-09    2.7610739E-05    6.7075497E-04    3.2848922E-04    8.2812668E-05
    4.5000000E-01   -6.7223933E-05    3.5576607E-05    1.0024101E-05    3.5576184E-05    1.6009199E-05    3.5492893E-08    1.0000052E-16    5.5458434E-07    3.9777235E-08    3.1708231E-09    2.8603385E-05    6.7070206E-04    3.2846331E-04    8.2806136E-05
    5.5000000E-01   -6.8237980E-05    3.5909518E-05    1.0189439E-05    3.5613239E-05    1.6158609E-05    3.3110859E-08    1.0000032E-16    6.2930419E-07    4.0158444E-08    3.1990628E-09    2.9599707E-05    6.7070073E-04    3.2846266E-04    8.2805972E-05
    6.5000000E-01   -6.9254946E-05    3.6243182E-05    1.0355020E-05    3.5650438E-05    1.6308421E-05    3.0934452E-08    1.0000031E-16    7.0421029E-07    4.0543893E-08    3.2278320E-09    3.0598102E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -7.0274658E-05    3.6577535E-05    1.0520826E-05    3.5687715E-05    1.6458606E-05    2.8941856E-08    1.0000031E-16    7.7930296E-07    4.0933391E-08    3.2570954E-09    3.1598513E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -7.1297059E-05    3.6912579E-05    1.0686857E-05    3.5725070E-05    1.6609165E-05    2.7114000E-08    1.0000031E-16    8.5458248E-07    4.1326828E-08    3.2868266E-09    3.2600922E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -7.2322101E-05    3.7248314E-05    1.0853114E-05    3.5762501E-05    1.6760098E-05    2.5434169E-08    1.0000031E-16    9.3004915E-07    4.1724113E-08    3.3170024E-09    3.3605313E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3349744E-05    3.7584741E-05    1.1019597E-05    3.5800010E-05    1.6911406E-05    2.3887666E-08    1.0000031E-16    1.0057032E-06    4.2125165E-08    3.3476023E-09    3.4611675E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.4379952E-05    3.7921860E-05    1.1186305E-05    3.5837596E-05    1.7063090E-05    2.2461533E-08    1.0000031E-16    1.0815450E-06    4.2529914E-08    3.3786080E-09    3.5619997E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.5412692E-05    3.8259672E-05    1.1353240E-05    3.5875259E-05    1.7215150E-05    2.1144304E-08    1.0000031E-16    1.1575748E-06    4.2938298E-08    3.4100035E-09    3.6630269E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.6447938E-05    3.8598179E-05    1.1520401E-05    3.5913000E-05    1.7367585E-05    1.9925814E-08    1.0000031E-16    1.2337927E-06    4.3350264E-08    3.4417744E-09    3.7642483E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
