# Time          3.5000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -1.2977864E-04    7.1627407E-05    1.9183324E-05    7.5725991E-05    3.2241215E-05    3.0804440E-08    2.1430290E-16    1.5509161E-07    7.9550733E-08    6.3850195E-09    4.7398335E-05    1.4373265E-03    7.0390277E-04    1.7745503E-04
    1.5000000E-01   -6.4575957E-05    3.5093229E-05    9.5630845E-06    3.6428571E-05    1.5794473E-05    4.8067398E-08    1.0286762E-16    2.3362246E-07    3.9232009E-08    3.1403909E-09    2.4921993E-05    6.8993171E-04    3.3788066E-04    8.5180265E-05
    2.5000000E-01   -6.3914837E-05    3.4497318E-05    9.4816963E-06    3.5477447E-05    1.5525502E-05    4.5226021E-08    1.0006883E-16    3.0764664E-07    3.8573261E-08    3.0839201E-09    2.5320042E-05    6.7116023E-04    3.2868770E-04    8.2862703E-05
    3.5000000E-01   -6.4879374E-05    3.4805897E-05    9.6404366E-06    3.5490718E-05    1.5663751E-05    4.1972425E-08    1.0000197E-16    3.8175205E-07    3.8915158E-08    3.1081725E-09    2.6295382E-05    6.7071184E-04    3.2846810E-04    8.2807343E-05
    4.5000000E-01   -6.5885755E-05    3.5136742E-05    9.8051293E-06    3.5527092E-05    1.5812086E-05    3.9008943E-08    1.0000035E-16    4.5604025E-07    3.9285588E-08    3.1349949E-09    2.7286583E-05    6.7070096E-04    3.2846278E-04    8.2806000E-05
    5.5000000E-01   -6.6896066E-05    3.5468796E-05    9.9701849E-06    3.5564101E-05    1.5961028E-05    3.6315201E-08    1.0000031E-16    5.3051385E-07    3.9661130E-08    3.1624756E-09    2.8280208E-05    6.7070071E-04    3.2846265E-04    8.2805969E-05
    6.5000000E-01   -6.7909302E-05    3.5801549E-05    1.0135468E-05    3.5601200E-05    1.6110346E-05    3.3861141E-08    1.0000031E-16    6.0517325E-07    4.0041045E-08    3.1905288E-09    2.9275905E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -6.8925366E-05    3.6134990E-05    1.0300976E-05    3.5638375E-05    1.6260038E-05    3.1620495E-08    1.0000031E-16    6.8001877E-07    4.0425172E-08    3.2191180E-09    3.0273642E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -6.9944192E-05    3.6469119E-05    1.0466709E-05    3.5675628E-05    1.6410101E-05    2.9570425E-08    1.0000031E-16    7.5505071E-07    4.0813382E-08    3.2482119E-09    3.1273399E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -7.0965723E-05    3.6803938E-05    1.0632666E-05    3.5712957E-05    1.6560539E-05    2.7691011E-08    1.0000031E-16    8.3026939E-07    4.1205562E-08    3.2777831E-09    3.2275158E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.1989910E-05    3.7139447E-05    1.0798849E-05    3.5750364E-05    1.6711350E-05    2.5964812E-08    1.0000031E-16    9.0567509E-07    4.1601617E-08    3.3078073E-09    3.3278904E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.3016710E-05    3.7475648E-05    1.0965258E-05    3.5787847E-05    1.6862536E-05    2.4376511E-08    1.0000031E-16    9.8126809E-07    4.2001463E-08    3.3382629E-09    3.4284624E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.4046085E-05    3.7812540E-05    1.1131893E-05    3.5825408E-05    1.7014097E-05    2.2912611E-08    1.0000031E-16    1.0570487E-06    4.2405025E-08    3.3691310E-09    3.5292307E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.5078003E-05    3.8150126E-05    1.1298754E-05    3.5863046E-05    1.7166034E-05    2.1561188E-08    1.0000031E-16    1.1330171E-06    4.2812242E-08    3.4003946E-09    3.6301943E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.6112434E-05    3.8488406E-05    1.1465841E-05    3.5900761E-05    1.7318347E-05    2.0311672E-08    1.0000031E-16    1.2091737E-06    4.3223055E-08    3.4320388E-09    3.7313524E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.7149353E-05    3.8827381E-05    1.1633155E-05    3.5938554E-05    1.7471037E-05    1.9154675E-08    1.0000031E-16    1.2855186E-06    4.3637417E-08    3.4640502E-09    3.8327043E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.8188738E-05    3.9167051E-05    1.1800696E-05    3.5976424E-05    1.7624104E-05    1.8081830E-08    1.0000031E-16    1.3620522E-06    4.4055283E-08    3.4964170E-09    3.9342498E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -7.9230568E-05    3.9507417E-05    1.1968464E-05    3.6014372E-05    1.7777549E-05    1.7085673E-08    1.0000031E-16    1.4387747E-06    4.4476617E-08    3.5291287E-09    4.0359881E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -8.0274827E-05    3.9848481E-05    1.2136459E-05    3.6052398E-05    1.7931373E-05    1.6159519E-08    1.0000031E-16    1.5156863E-06    4.4901384E-08    3.5621756E-09    4.1379188E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.1321499E-05    4.0190243E-05    1.2304681E-05    3.6090501E-05    1.8085575E-05    1.5297377E-08    1.0000031E-16    1.5927873E-06    4.5329556E-08    3.5955496E-09    4.2400415E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.2370570E-05    4.0532703E-05    1.2473131E-05    3.6128683E-05    1.8240156E-05    1.4493860E-08    1.0000031E-16    1.6700779E-06    4.5761105E-08    3.6292431E-09    4.3423558E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.3422029E-05    4.0875862E-05    1.2641808E-05    3.6166942E-05    1.8395117E-05    1.3744117E-08    1.0000031E-16    1.7475584E-06    4.6196010E-08    3.6632493E-09    4.4448615E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.4475864E-05    4.1219722E-05    1.2810714E-05    3.6205279E-05    1.8550458E-05    1.3043771E-08    1.0000031E-16    1.8252291E-06    4.6634251E-08    3.6975623E-09    4.5475582E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.5532066E-05    4.1564283E-05    1.2979847E-05    3.6243695E-05    1.8706180E-05    1.2388868E-08    1.0000031E-16    1.9030901E-06    4.7075809E-08    3.7321767E-09    4.6504457E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.6590628E-05    4.1909545E-05    1.3149209E-05    3.6282189E-05    1.8862283E-05    1.1775824E-08    1.0000031E-16    1.9811416E-06    4.7520669E-08    3.7670878E-09    4.7535239E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
