# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4936943E+00   -5.4848395E+00   -4.2194779E+00   -4.7915217E+00   -4.1952162E+00   -4.5660410E+00   -7.7687006E+00   -1.5743434E+01   -6.8828550E+00   -7.1699410E+00   -8.2653764E+00   -4.3985576E+00   -2.9593019E+00   -3.2269495E+00   -3.8253843E+00   -8.5372700E+00   -1.0787314E+01   -7.8211979E+00   -3.9484561E+00   -1.6334612E+01   -9.4093417E+00   -8.6520946E+00   -9.1124661E+00   -1.0286576E+01   -1.3767038E+01   -1.5855206E+01   -8.8851576E+00   -1.1527493E+01   -1.4130818E+01   -9.1432096E+00   -8.9492951E+00   -1.2478856E+01   -7.8776365E+00
    1.5000000E-01    5.5129746E+00   -5.5056029E+00   -4.3865448E+00   -4.9531101E+00   -4.3681035E+00   -4.7331762E+00   -7.6943902E+00   -1.5917009E+01   -6.6500411E+00   -7.3308796E+00   -8.4271405E+00   -4.5431827E+00   -3.1345525E+00   -3.4005244E+00   -3.9989577E+00   -8.4125812E+00   -1.0624064E+01   -7.7204652E+00   -4.1060033E+00   -1.6446963E+01   -9.2637957E+00   -8.8433540E+00   -9.2393878E+00   -1.0618560E+01   -1.3907752E+01   -1.5855881E+01   -9.2226380E+00   -1.1818339E+01   -1.4277027E+01   -9.1255035E+00   -9.0922378E+00   -1.2782624E+01   -8.1991081E+00
    2.5000000E-01    5.5132319E+00   -5.5051603E+00   -4.3019563E+00   -4.8664113E+00   -4.2857486E+00   -4.6485845E+00   -7.7822446E+00   -1.5834924E+01   -6.4748832E+00   -7.2451767E+00   -8.3417223E+00   -4.4505634E+00   -3.0525647E+00   -3.3184394E+00   -3.9168732E+00   -8.5054992E+00   -1.0716468E+01   -7.8114393E+00   -4.0230163E+00   -1.6350871E+01   -9.3571984E+00   -8.7622765E+00   -9.1457693E+00   -1.0451271E+01   -1.3821545E+01   -1.5865175E+01   -9.0574516E+00   -1.1641610E+01   -1.4192924E+01   -9.1245054E+00   -9.0067922E+00   -1.2615528E+01   -8.0330114E+00
    3.5000000E-01    5.5203680E+00   -5.5122498E+00   -4.2951524E+00   -4.8561228E+00   -4.2827300E+00   -4.6417989E+00   -7.8235802E+00   -1.5832363E+01   -6.3492315E+00   -7.2353095E+00   -8.3322806E+00   -4.4303636E+00   -3.0507043E+00   -3.3158789E+00   -3.9143126E+00   -8.5329333E+00   -1.0729630E+01   -7.8458628E+00   -4.0139704E+00   -1.6316202E+01   -9.3775458E+00   -8.7669020E+00   -9.1183839E+00   -1.0438522E+01   -1.3804171E+01   -1.5871632E+01   -9.0481863E+00   -1.1607520E+01   -1.4179033E+01   -9.1173200E+00   -8.9904636E+00   -1.2592591E+01   -8.0172602E+00
    4.5000000E-01    5.5328759E+00   -5.5251166E+00   -4.3347149E+00   -4.8907567E+00   -4.3277807E+00   -4.6813955E+00   -7.8431252E+00   -1.5878085E+01   -6.2607549E+00   -7.2701834E+00   -8.3677133E+00   -4.4513661E+00   -3.0976309E+00   -3.3616004E+00   -3.9600338E+00   -8.5246031E+00   -1.0696284E+01   -7.8511705E+00   -4.0487701E+00   -1.6313707E+01   -9.3563266E+00   -8.8247460E+00   -9.1272595E+00   -1.0518109E+01   -1.3825912E+01   -1.5877089E+01   -9.1327064E+00   -1.1655198E+01   -1.4205707E+01   -9.1051924E+00   -9.0138854E+00   -1.2654067E+01   -8.0908630E+00
    5.5000000E-01    5.5473385E+00   -5.5399758E+00   -4.3805682E+00   -4.9310559E+00   -4.3799884E+00   -4.7272845E+00   -7.8642595E+00   -1.5931081E+01   -6.1954200E+00   -7.3106924E+00   -8.4087981E+00   -4.4769478E+00   -3.1520613E+00   -3.4145970E+00   -4.0130298E+00   -8.5136512E+00   -1.0656407E+01   -7.8559272E+00   -4.0891578E+00   -1.6312038E+01   -9.3304923E+00   -8.8917805E+00   -9.1387986E+00   -1.0610559E+01   -1.3851324E+01   -1.5882228E+01   -9.2307146E+00   -1.1711754E+01   -1.4236677E+01   -9.0911491E+00   -9.0410565E+00   -1.2725428E+01   -8.1762670E+00
    6.5000000E-01    5.5603612E+00   -5.5532588E+00   -4.4113483E+00   -4.9567407E+00   -4.4167624E+00   -4.7580916E+00   -7.8927865E+00   -1.5968612E+01   -6.1433168E+00   -7.3365899E+00   -8.4351708E+00   -4.4897054E+00   -3.1909299E+00   -3.4521275E+00   -4.0505599E+00   -8.5140581E+00   -1.0630768E+01   -7.8701729E+00   -4.1152785E+00   -1.6299847E+01   -9.3176016E+00   -8.9420558E+00   -9.1388082E+00   -1.0673221E+01   -1.3863709E+01   -1.5886822E+01   -9.2984742E+00   -1.1741996E+01   -1.4254160E+01   -9.0784008E+00   -9.0549705E+00   -1.2769033E+01   -8.2326200E+00
    7.5000000E-01    5.5706400E+00   -5.5636582E+00   -4.4251582E+00   -4.9663968E+00   -4.4355842E+00   -4.7719175E+00   -7.9252073E+00   -1.5988076E+01   -6.0988425E+00   -7.3464405E+00   -8.4453637E+00   -4.4891979E+00   -3.2114847E+00   -3.4715911E+00   -4.0700234E+00   -8.5249596E+00   -1.0621112E+01   -7.8917310E+00   -4.1256817E+00   -1.6279289E+01   -9.3180972E+00   -8.9716697E+00   -9.1281492E+00   -1.0702084E+01   -1.3862958E+01   -1.5890722E+01   -9.3314927E+00   -1.1744893E+01   -1.4257564E+01   -9.0682490E+00   -9.0554727E+00   -1.2782841E+01   -8.2565794E+00
    8.5000000E-01    5.5788037E+00   -5.5718590E+00   -4.4284492E+00   -4.9662941E+00   -4.4430605E+00   -4.7752168E+00   -7.9582696E+00   -1.5996095E+01   -6.0592051E+00   -7.3464955E+00   -8.4456629E+00   -4.4810196E+00   -3.2203936E+00   -3.4796101E+00   -4.0780422E+00   -8.5413988E+00   -1.0621224E+01   -7.9164499E+00   -4.1264659E+00   -1.6254939E+01   -9.3263335E+00   -8.9878127E+00   -9.1118463E+00   -1.0709922E+01   -1.3854652E+01   -1.5894047E+01   -9.3427242E+00   -1.1731803E+01   -1.4252652E+01   -9.0601244E+00   -9.0482094E+00   -1.2778714E+01   -8.2605767E+00
    9.5000000E-01    5.5858607E+00   -5.5789158E+00   -4.4270048E+00   -4.9618820E+00   -4.4453459E+00   -4.7737760E+00   -7.9908450E+00   -1.5998869E+01   -6.0230533E+00   -7.3422011E+00   -8.4415563E+00   -4.4697008E+00   -3.2239527E+00   -3.4823841E+00   -4.0808162E+00   -8.5598617E+00   -1.0625573E+01   -7.9419693E+00   -4.1229679E+00   -1.6229506E+01   -9.3377396E+00   -8.9976439E+00   -9.0934703E+00   -1.0708284E+01   -1.3843183E+01   -1.5896951E+01   -9.3440541E+00   -1.1711983E+01   -1.4244151E+01   -9.0530672E+00   -9.0376538E+00   -1.2766715E+01   -8.2556346E+00
