# Time          2.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    3.0561045E-02    5.4897499E-01
    1.5000000E-01    1.6545639E-02    2.9856811E-01
    2.5000000E-01    1.0975705E-02    1.9915073E-01
    3.5000000E-01    1.0008041E-02    1.8210791E-01
    4.5000000E-01    9.8843478E-03    1.8017859E-01
    5.5000000E-01    9.8590615E-03    1.8001280E-01
    6.5000000E-01    9.8423251E-03    1.8000123E-01
    7.5000000E-01    9.8261396E-03    1.8000059E-01
    8.5000000E-01    9.8099330E-03    1.8000061E-01
    9.5000000E-01    9.7936715E-03    1.8000066E-01
    1.0500000E+00    9.7773544E-03    1.8000071E-01
    1.1500000E+00    9.7609824E-03    1.8000076E-01
    1.2500000E+00    9.7445564E-03    1.8000081E-01
    1.3500000E+00    9.7280770E-03    1.8000087E-01
    1.4500000E+00    9.7115450E-03    1.8000092E-01
    1.5500000E+00    9.6949611E-03    1.8000097E-01
    1.6500000E+00    9.6783259E-03    1.8000102E-01
    1.7500000E+00    9.6616399E-03    1.8000108E-01
    1.8500000E+00    9.6449036E-03    1.8000113E-01
    1.9500000E+00    9.6281175E-03    1.8000118E-01
    2.0500000E+00    9.6112822E-03    1.8000124E-01
    2.1500000E+00    9.5943980E-03    1.8000129E-01
    2.2500000E+00    9.5774653E-03    1.8000135E-01
    2.3500000E+00    9.5604845E-03    1.8000140E-01
    2.4500000E+00    9.5434560E-03    1.8000145E-01
    2.5500000E+00    9.5263801E-03    1.8000151E-01
    2.6500000E+00    9.5092572E-03    1.8000156E-01
    2.7500000E+00    9.4920874E-03    1.8000162E-01
    2.8500000E+00    9.4748712E-03    1.8000167E-01
    2.9500000E+00    9.4576088E-03    1.8000173E-01
    3.0500000E+00    9.4403005E-03    1.8000178E-01
    3.1500000E+00    9.4229464E-03    1.8000184E-01
    3.2500000E+00    9.4055468E-03    1.8000189E-01
    3.3500000E+00    9.3881020E-03    1.8000195E-01
    3.4500000E+00    9.3706121E-03    1.8000200E-01
    3.5500000E+00    9.3530773E-03    1.8000206E-01
    3.6500000E+00    9.3354979E-03    1.8000212E-01
    3.7500000E+00    9.3178739E-03    1.8000217E-01
    3.8500000E+00    9.3002057E-03    1.8000223E-01
    3.9500000E+00    9.2824932E-03    1.8000228E-01
    4.0500000E+00    9.2647368E-03    1.8000234E-01
    4.1500000E+00    9.2469364E-03    1.8000240E-01
    4.2500000E+00    9.2290924E-03    1.8000245E-01
    4.3500000E+00    9.2112047E-03    1.8000251E-01
    4.4500000E+00    9.1932735E-03    1.8000257E-01
    4.5500000E+00    9.1752990E-03    1.8000263E-01
    4.6500000E+00    9.1572813E-03    1.8000268E-01
    4.7500000E+00    9.1392204E-03    1.8000274E-01
    4.8500000E+00    9.1211165E-03    1.8000280E-01
    4.9500000E+00    9.1029697E-03    1.8000286E-01
    5.0500000E+00    9.0847800E-03    1.8000291E-01
    5.1500000E+00    9.0665476E-03    1.8000297E-01
    5.2500000E+00    9.0482725E-03    1.8000303E-01
    5.3500000E+00    9.0299548E-03    1.8000309E-01
    5.4500000E+00    9.0115947E-03    1.8000315E-01
    5.5500000E+00    8.9931921E-03    1.8000320E-01
    5.6500000E+00    8.9747472E-03    1.8000326E-01
    5.7500000E+00    8.9562600E-03    1.8000332E-01
    5.8500000E+00    8.9377305E-03    1.8000338E-01
    5.9500000E+00    8.9191589E-03    1.8000344E-01
    6.0500000E+00    8.9005452E-03    1.8000350E-01
    6.1500000E+00    8.8818895E-03    1.8000356E-01
    6.2500000E+00    8.8631918E-03    1.8000362E-01
    6.3500000E+00    8.8444521E-03    1.8000368E-01
    6.4500000E+00    8.8256706E-03    1.8000374E-01
    6.5500000E+00    8.8068472E-03    1.8000380E-01
    6.6500000E+00    8.7879820E-03    1.8000386E-01
    6.7500000E+00    8.7690751E-03    1.8000392E-01
    6.8500000E+00    8.7501265E-03    1.8000398E-01
    6.9500000E+00    8.7311361E-03    1.8000404E-01
    7.0500000E+00    8.7121042E-03    1.8000410E-01
    7.1500000E+00    8.6930306E-03    1.8000416E-01
    7.2500000E+00    8.6739155E-03    1.8000422E-01
    7.3500000E+00    8.6547589E-03    1.8000428E-01
    7.4500000E+00    8.6355607E-03    1.8000434E-01
    7.5500000E+00    8.6163211E-03    1.8000440E-01
    7.6500000E+00    8.5970400E-03    1.8000447E-01
    7.7500000E+00    8.5777175E-03    1.8000453E-01
    7.8500000E+00    8.5583536E-03    1.8000459E-01
    7.9500000E+00    8.5389483E-03    1.8000465E-01
    8.0500000E+00    8.5195016E-03    1.8000471E-01
    8.1500000E+00    8.5000137E-03    1.8000477E-01
    8.2500000E+00    8.4804844E-03    1.8000484E-01
    8.3500000E+00    8.4609139E-03    1.8000490E-01
    8.4500000E+00    8.4413021E-03    1.8000496E-01
    8.5500000E+00    8.4216490E-03    1.8000502E-01
    8.6500000E+00    8.4019547E-03    1.8000509E-01
    8.7500000E+00    8.3822192E-03    1.8000515E-01
    8.8500000E+00    8.3624425E-03    1.8000521E-01
    8.9500000E+00    8.3426246E-03    1.8000528E-01
    9.0500000E+00    8.3227655E-03    1.8000534E-01
    9.1500000E+00    8.3028653E-03    1.8000540E-01
    9.2500000E+00    8.2829240E-03    1.8000547E-01
    9.3500000E+00    8.2629415E-03    1.8000553E-01
    9.4500000E+00    8.2429179E-03    1.8000559E-01
    9.5500000E+00    8.2228532E-03    1.8000566E-01
    9.6500000E+00    8.2027474E-03    1.8000572E-01
    9.7500000E+00    8.1826005E-03    1.8000579E-01
    9.8500000E+00    8.1624125E-03    1.8000585E-01
    9.9500000E+00    8.1421835E-03    1.8000591E-01
    1.0050000E+01    8.1219135E-03    1.8000598E-01
    1.0150000E+01    8.1016024E-03    1.8000604E-01
    1.0250000E+01    8.0812503E-03    1.8000611E-01
    1.0350000E+01    8.0608571E-03    1.8000617E-01
    1.0450000E+01    8.0404230E-03    1.8000624E-01
    1.0550000E+01    8.0199478E-03    1.8000630E-01
    1.0650000E+01    7.9994317E-03    1.8000637E-01
    1.0750000E+01    7.9788745E-03    1.8000643E-01
    1.0850000E+01    7.9582765E-03    1.8000650E-01
    1.0950000E+01    7.9376374E-03    1.8000657E-01
    1.1050000E+01    7.9169574E-03    1.8000663E-01
    1.1150000E+01    7.8962365E-03    1.8000670E-01
    1.1250000E+01    7.8754746E-03    1.8000676E-01
    1.1350000E+01    7.8546718E-03    1.8000683E-01
    1.1450000E+01    7.8338281E-03    1.8000690E-01
    1.1550000E+01    7.8129435E-03    1.8000696E-01
    1.1650000E+01    7.7920179E-03    1.8000703E-01
    1.1750000E+01    7.7710516E-03    1.8000710E-01
    1.1850000E+01    7.7500443E-03    1.8000716E-01
    1.1950000E+01    7.7289962E-03    1.8000723E-01
    1.2050000E+01    7.7079072E-03    1.8000730E-01
    1.2150000E+01    7.6867774E-03    1.8000737E-01
    1.2250000E+01    7.6656068E-03    1.8000743E-01
