# Time          3.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5060320E+00   -5.4992076E+00   -4.4602797E+00   -5.0323155E+00   -4.4361143E+00   -4.8068859E+00   -7.5833981E+00   -1.5984338E+01   -7.1176344E+00   -7.4082513E+00   -8.5036184E+00   -4.6385160E+00   -3.2011615E+00   -3.4678540E+00   -4.0662869E+00   -8.3111114E+00   -1.0536480E+01   -7.6137673E+00   -4.1801323E+00   -1.6558485E+01   -9.1686912E+00   -8.9031578E+00   -9.3422412E+00   -1.0763933E+01   -1.3993317E+01   -1.5840881E+01   -9.3625455E+00   -1.1993776E+01   -1.4357128E+01   -9.1330227E+00   -9.1750240E+00   -1.2936857E+01   -8.3458209E+00
    1.5000000E-01    5.5006327E+00   -5.4921767E+00   -4.2612896E+00   -4.8308680E+00   -4.2396187E+00   -4.6078780E+00   -7.7612972E+00   -1.5788142E+01   -6.7002497E+00   -7.2093171E+00   -8.3051117E+00   -4.4302609E+00   -3.0046191E+00   -3.2716574E+00   -3.8700917E+00   -8.5128123E+00   -1.0748979E+01   -7.8049403E+00   -3.9872609E+00   -1.6354136E+01   -9.3775197E+00   -8.7033095E+00   -9.1376569E+00   -1.0369771E+01   -1.3799015E+01   -1.5857835E+01   -8.9708232E+00   -1.1593647E+01   -1.4165265E+01   -9.1366963E+00   -8.9824233E+00   -1.2552111E+01   -7.9574045E+00
    2.5000000E-01    5.5082434E+00   -5.4997677E+00   -4.2574233E+00   -4.8232916E+00   -4.2396794E+00   -4.6040341E+00   -7.8028807E+00   -1.5788671E+01   -6.4896660E+00   -7.2022008E+00   -8.2985135E+00   -4.4116591E+00   -3.0058738E+00   -3.2721868E+00   -3.8706210E+00   -8.5393312E+00   -1.0760277E+01   -7.8390078E+00   -3.9808839E+00   -1.6320229E+01   -9.3964489E+00   -8.7114707E+00   -9.1114234E+00   -1.0362766E+01   -1.3783849E+01   -1.5865308E+01   -8.9675282E+00   -1.1563589E+01   -1.4153809E+01   -9.1290647E+00   -8.9683734E+00   -1.2534278E+01   -7.9472030E+00
    3.5000000E-01    5.5226766E+00   -5.5148301E+00   -4.3263185E+00   -4.8868740E+00   -4.3143584E+00   -4.6729746E+00   -7.8032036E+00   -1.5864047E+01   -6.3681438E+00   -7.2659157E+00   -8.3629094E+00   -4.4598971E+00   -3.0825866E+00   -3.3475627E+00   -3.9459963E+00   -8.5057744E+00   -1.0697854E+01   -7.8218683E+00   -4.0438327E+00   -1.6342269E+01   -9.3477897E+00   -8.8006025E+00   -9.1458975E+00   -1.0500375E+01   -1.3832322E+01   -1.5870446E+01   -9.1104577E+00   -1.1665624E+01   -1.4207602E+01   -9.1152995E+00   -9.0188733E+00   -1.2651024E+01   -8.0777134E+00
    4.5000000E-01    5.5386340E+00   -5.5313445E+00   -4.3915724E+00   -4.9462259E+00   -4.3862170E+00   -4.7382722E+00   -7.8125743E+00   -1.5936715E+01   -6.2872537E+00   -7.3253981E+00   -8.4230875E+00   -4.5030118E+00   -3.1567931E+00   -3.4202306E+00   -4.0186635E+00   -8.4787912E+00   -1.0638956E+01   -7.8125925E+00   -4.1026714E+00   -1.6355820E+01   -9.3042594E+00   -8.8886315E+00   -9.1736444E+00   -1.0631207E+01   -1.3875120E+01   -1.5875627E+01   -9.2471974E+00   -1.1757450E+01   -1.4256309E+01   -9.0999308E+00   -9.0635044E+00   -1.2758574E+01   -8.2006306E+00
    5.5000000E-01    5.5515507E+00   -5.5445449E+00   -4.4258358E+00   -4.9754380E+00   -4.4262920E+00   -4.7725652E+00   -7.8377398E+00   -1.5977514E+01   -6.2252261E+00   -7.3548229E+00   -8.4530481E+00   -4.5189733E+00   -3.1988927E+00   -3.4610298E+00   -4.0594623E+00   -8.4758624E+00   -1.0610193E+01   -7.8234692E+00   -4.1321537E+00   -1.6347142E+01   -9.2881146E+00   -8.9420449E+00   -9.1769885E+00   -1.0700615E+01   -1.3891114E+01   -1.5880531E+01   -9.3216600E+00   -1.1794460E+01   -1.4277356E+01   -9.0873130E+00   -9.0809587E+00   -1.2809105E+01   -8.2637795E+00
    6.5000000E-01    5.5609573E+00   -5.5540468E+00   -4.4366537E+00   -4.9823377E+00   -4.4417281E+00   -4.7833998E+00   -7.8698155E+00   -1.5993534E+01   -6.1729505E+00   -7.3619625E+00   -8.4605509E+00   -4.5159719E+00   -3.2158936E+00   -3.4770494E+00   -4.0754818E+00   -8.4883648E+00   -1.0603882E+01   -7.8456766E+00   -4.1398485E+00   -1.6325728E+01   -9.2911099E+00   -8.9673695E+00   -9.1646810E+00   -1.0723332E+01   -1.3888505E+01   -1.5884838E+01   -9.3482961E+00   -1.1792770E+01   -1.4278667E+01   -9.0780067E+00   -9.0795454E+00   -1.2818112E+01   -8.2820919E+00
    7.5000000E-01    5.5684617E+00   -5.5615661E+00   -4.4371335E+00   -4.9795689E+00   -4.4461155E+00   -4.7838890E+00   -7.9032892E+00   -1.5998421E+01   -6.1267684E+00   -7.3594099E+00   -8.4582603E+00   -4.5052185E+00   -3.2215840E+00   -3.4819363E+00   -4.0803686E+00   -8.5067108E+00   -1.0607220E+01   -7.8715736E+00   -4.1380501E+00   -1.6300029E+01   -9.3019358E+00   -8.9797448E+00   -9.1464389E+00   -1.0725419E+01   -1.3878216E+01   -1.5888624E+01   -9.3536312E+00   -1.1774977E+01   -1.4271627E+01   -9.0705181E+00   -9.0702894E+00   -1.2809273E+01   -8.2807420E+00
    8.5000000E-01    5.5752416E+00   -5.5683351E+00   -4.4342885E+00   -4.9737686E+00   -4.4468889E+00   -4.7810497E+00   -7.9365289E+00   -1.5999661E+01   -6.0850659E+00   -7.3537879E+00   -8.4528501E+00   -4.4923170E+00   -3.2235639E+00   -3.4831769E+00   -4.0816091E+00   -8.5264776E+00   -1.0613427E+01   -7.8980863E+00   -4.1332387E+00   -1.6273521E+01   -9.3149342E+00   -8.9877768E+00   -9.1267460E+00   -1.0720882E+01   -1.3865648E+01   -1.5892009E+01   -9.3520497E+00   -1.1752462E+01   -1.4262013E+01   -9.0637267E+00   -9.0586638E+00   -1.2794848E+01   -8.2731084E+00
    9.5000000E-01    5.5817766E+00   -5.5748523E+00   -4.4305905E+00   -4.9672491E+00   -4.4467040E+00   -4.7773552E+00   -7.9692391E+00   -1.5999934E+01   -6.0469567E+00   -7.3474084E+00   -8.4466538E+00   -4.4791535E+00   -3.2245601E+00   -3.4834497E+00   -4.0818818E+00   -8.5462593E+00   -1.0620139E+01   -7.9243474E+00   -4.1276812E+00   -1.6247214E+01   -9.3281997E+00   -8.9946033E+00   -9.1070289E+00   -1.0714673E+01   -1.3852612E+01   -1.5895060E+01   -9.3486618E+00   -1.1729084E+01   -1.4251799E+01   -9.0571731E+00   -9.0465159E+00   -1.2779076E+01   -8.2638902E+00
