# Time          2.0000E+00
    Distance         pH
  5.0000E-02    5.4854E+00
  1.5000E-01    5.5094E+00
  2.5000E-01    5.5352E+00
  3.5000E-01    5.5475E+00
  4.5000E-01    5.5550E+00
  5.5000E-01    5.5617E+00
  6.5000E-01    5.5683E+00
  7.5000E-01    5.5748E+00
  8.5000E-01    5.5813E+00
  9.5000E-01    5.5877E+00
  1.0500E+00    5.5941E+00
  1.1500E+00    5.6004E+00
  1.2500E+00    5.6067E+00
  1.3500E+00    5.6129E+00
  1.4500E+00    5.6191E+00
  1.5500E+00    5.6253E+00
  1.6500E+00    5.6313E+00
  1.7500E+00    5.6374E+00
  1.8500E+00    5.6434E+00
  1.9500E+00    5.6493E+00
  2.0500E+00    5.6552E+00
  2.1500E+00    5.6611E+00
  2.2500E+00    5.6669E+00
  2.3500E+00    5.6727E+00
  2.4500E+00    5.6784E+00
  2.5500E+00    5.6841E+00
  2.6500E+00    5.6898E+00
  2.7500E+00    5.6954E+00
  2.8500E+00    5.7010E+00
  2.9500E+00    5.7066E+00
  3.0500E+00    5.7121E+00
  3.1500E+00    5.7176E+00
  3.2500E+00    5.7230E+00
  3.3500E+00    5.7284E+00
  3.4500E+00    5.7338E+00
  3.5500E+00    5.7391E+00
  3.6500E+00    5.7444E+00
  3.7500E+00    5.7497E+00
  3.8500E+00    5.7550E+00
  3.9500E+00    5.7602E+00
  4.0500E+00    5.7654E+00
  4.1500E+00    5.7705E+00
  4.2500E+00    5.7757E+00
  4.3500E+00    5.7808E+00
  4.4500E+00    5.7859E+00
  4.5500E+00    5.7909E+00
  4.6500E+00    5.7959E+00
  4.7500E+00    5.8009E+00
  4.8500E+00    5.8059E+00
  4.9500E+00    5.8108E+00
  5.0500E+00    5.8158E+00
  5.1500E+00    5.8206E+00
  5.2500E+00    5.8255E+00
  5.3500E+00    5.8304E+00
  5.4500E+00    5.8352E+00
  5.5500E+00    5.8400E+00
  5.6500E+00    5.8448E+00
  5.7500E+00    5.8495E+00
  5.8500E+00    5.8542E+00
  5.9500E+00    5.8590E+00
  6.0500E+00    5.8636E+00
  6.1500E+00    5.8683E+00
  6.2500E+00    5.8730E+00
  6.3500E+00    5.8776E+00
  6.4500E+00    5.8822E+00
  6.5500E+00    5.8868E+00
  6.6500E+00    5.8914E+00
  6.7500E+00    5.8959E+00
  6.8500E+00    5.9005E+00
  6.9500E+00    5.9050E+00
  7.0500E+00    5.9095E+00
  7.1500E+00    5.9140E+00
  7.2500E+00    5.9184E+00
  7.3500E+00    5.9229E+00
  7.4500E+00    5.9273E+00
  7.5500E+00    5.9317E+00
  7.6500E+00    5.9361E+00
  7.7500E+00    5.9405E+00
  7.8500E+00    5.9449E+00
  7.9500E+00    5.9492E+00
  8.0500E+00    5.9536E+00
  8.1500E+00    5.9579E+00
  8.2500E+00    5.9622E+00
  8.3500E+00    5.9665E+00
  8.4500E+00    5.9708E+00
  8.5500E+00    5.9751E+00
  8.6500E+00    5.9793E+00
  8.7500E+00    5.9836E+00
  8.8500E+00    5.9878E+00
  8.9500E+00    5.9920E+00
  9.0500E+00    5.9962E+00
  9.1500E+00    6.0004E+00
  9.2500E+00    6.0046E+00
  9.3500E+00    6.0088E+00
  9.4500E+00    6.0129E+00
  9.5500E+00    6.0171E+00
  9.6500E+00    6.0212E+00
  9.7500E+00    6.0253E+00
  9.8500E+00    6.0295E+00
  9.9500E+00    6.0336E+00
  1.0050E+01    6.0377E+00
  1.0150E+01    6.0417E+00
  1.0250E+01    6.0458E+00
  1.0350E+01    6.0499E+00
  1.0450E+01    6.0539E+00
  1.0550E+01    6.0580E+00
  1.0650E+01    6.0620E+00
  1.0750E+01    6.0661E+00
  1.0850E+01    6.0701E+00
  1.0950E+01    6.0741E+00
  1.1050E+01    6.0781E+00
  1.1150E+01    6.0821E+00
  1.1250E+01    6.0861E+00
  1.1350E+01    6.0900E+00
  1.1450E+01    6.0940E+00
  1.1550E+01    6.0980E+00
  1.1650E+01    6.1019E+00
  1.1750E+01    6.1059E+00
  1.1850E+01    6.1098E+00
  1.1950E+01    6.1138E+00
  1.2050E+01    6.1177E+00
  1.2150E+01    6.1216E+00
  1.2250E+01    6.1255E+00
  1.2350E+01    6.1294E+00
  1.2450E+01    6.1333E+00
  1.2550E+01    6.1372E+00
  1.2650E+01    6.1411E+00
  1.2750E+01    6.1450E+00
  1.2850E+01    6.1489E+00
  1.2950E+01    6.1528E+00
  1.3050E+01    6.1566E+00
  1.3150E+01    6.1605E+00
  1.3250E+01    6.1644E+00
  1.3350E+01    6.1682E+00
  1.3450E+01    6.1721E+00
  1.3550E+01    6.1759E+00
  1.3650E+01    6.1797E+00
  1.3750E+01    6.1836E+00
  1.3850E+01    6.1874E+00
  1.3950E+01    6.1912E+00
  1.4050E+01    6.1951E+00
  1.4150E+01    6.1989E+00
  1.4250E+01    6.2027E+00
  1.4350E+01    6.2065E+00
  1.4450E+01    6.2103E+00
  1.4550E+01    6.2141E+00
  1.4650E+01    6.2179E+00
  1.4750E+01    6.2217E+00
  1.4850E+01    6.2255E+00
  1.4950E+01    6.2293E+00
  1.5050E+01    6.2331E+00
  1.5150E+01    6.2369E+00
  1.5250E+01    6.2407E+00
  1.5350E+01    6.2445E+00
  1.5450E+01    6.2483E+00
  1.5550E+01    6.2520E+00
  1.5650E+01    6.2558E+00
  1.5750E+01    6.2596E+00
  1.5850E+01    6.2634E+00
  1.5950E+01    6.2672E+00
  1.6050E+01    6.2709E+00
  1.6150E+01    6.2747E+00
  1.6250E+01    6.2785E+00
  1.6350E+01    6.2822E+00
  1.6450E+01    6.2860E+00
  1.6550E+01    6.2898E+00
  1.6650E+01    6.2935E+00
  1.6750E+01    6.2973E+00
  1.6850E+01    6.3011E+00
  1.6950E+01    6.3048E+00
  1.7050E+01    6.3086E+00
  1.7150E+01    6.3124E+00
  1.7250E+01    6.3161E+00
  1.7350E+01    6.3199E+00
  1.7450E+01    6.3237E+00
  1.7550E+01    6.3274E+00
  1.7650E+01    6.3312E+00
  1.7750E+01    6.3350E+00
  1.7850E+01    6.3387E+00
  1.7950E+01    6.3425E+00
  1.8050E+01    6.3463E+00
  1.8150E+01    6.3500E+00
  1.8250E+01    6.3538E+00
  1.8350E+01    6.3576E+00
  1.8450E+01    6.3614E+00
  1.8550E+01    6.3651E+00
  1.8650E+01    6.3689E+00
  1.8750E+01    6.3727E+00
  1.8850E+01    6.3765E+00
  1.8950E+01    6.3803E+00
  1.9050E+01    6.3841E+00
  1.9150E+01    6.3878E+00
  1.9250E+01    6.3916E+00
  1.9350E+01    6.3954E+00
  1.9450E+01    6.3992E+00
  1.9550E+01    6.4030E+00
  1.9650E+01    6.4068E+00
  1.9750E+01    6.4106E+00
  1.9850E+01    6.4147E+00
  1.9950E+01    6.4333E+00
