# Time          3.0000E+00
    Distance         pH
  5.0000E-02    5.5060E+00
  1.5000E-01    5.5006E+00
  2.5000E-01    5.5082E+00
  3.5000E-01    5.5227E+00
  4.5000E-01    5.5386E+00
  5.5000E-01    5.5516E+00
  6.5000E-01    5.5610E+00
  7.5000E-01    5.5685E+00
  8.5000E-01    5.5752E+00
  9.5000E-01    5.5818E+00
  1.0500E+00    5.5882E+00
  1.1500E+00    5.5946E+00
  1.2500E+00    5.6009E+00
  1.3500E+00    5.6072E+00
  1.4500E+00    5.6134E+00
  1.5500E+00    5.6196E+00
  1.6500E+00    5.6257E+00
  1.7500E+00    5.6318E+00
  1.8500E+00    5.6378E+00
  1.9500E+00    5.6438E+00
  2.0500E+00    5.6498E+00
  2.1500E+00    5.6557E+00
  2.2500E+00    5.6615E+00
  2.3500E+00    5.6673E+00
  2.4500E+00    5.6731E+00
  2.5500E+00    5.6789E+00
  2.6500E+00    5.6846E+00
  2.7500E+00    5.6902E+00
  2.8500E+00    5.6958E+00
  2.9500E+00    5.7014E+00
  3.0500E+00    5.7070E+00
  3.1500E+00    5.7125E+00
  3.2500E+00    5.7180E+00
  3.3500E+00    5.7234E+00
  3.4500E+00    5.7288E+00
  3.5500E+00    5.7342E+00
  3.6500E+00    5.7395E+00
  3.7500E+00    5.7448E+00
  3.8500E+00    5.7501E+00
  3.9500E+00    5.7554E+00
  4.0500E+00    5.7606E+00
  4.1500E+00    5.7658E+00
  4.2500E+00    5.7709E+00
  4.3500E+00    5.7761E+00
  4.4500E+00    5.7812E+00
  4.5500E+00    5.7862E+00
  4.6500E+00    5.7913E+00
  4.7500E+00    5.7963E+00
  4.8500E+00    5.8013E+00
  4.9500E+00    5.8063E+00
  5.0500E+00    5.8112E+00
  5.1500E+00    5.8161E+00
  5.2500E+00    5.8210E+00
  5.3500E+00    5.8259E+00
  5.4500E+00    5.8307E+00
  5.5500E+00    5.8355E+00
  5.6500E+00    5.8403E+00
  5.7500E+00    5.8451E+00
  5.8500E+00    5.8499E+00
  5.9500E+00    5.8546E+00
  6.0500E+00    5.8593E+00
  6.1500E+00    5.8640E+00
  6.2500E+00    5.8687E+00
  6.3500E+00    5.8733E+00
  6.4500E+00    5.8779E+00
  6.5500E+00    5.8826E+00
  6.6500E+00    5.8871E+00
  6.7500E+00    5.8917E+00
  6.8500E+00    5.8963E+00
  6.9500E+00    5.9008E+00
  7.0500E+00    5.9053E+00
  7.1500E+00    5.9098E+00
  7.2500E+00    5.9143E+00
  7.3500E+00    5.9188E+00
  7.4500E+00    5.9232E+00
  7.5500E+00    5.9276E+00
  7.6500E+00    5.9321E+00
  7.7500E+00    5.9365E+00
  7.8500E+00    5.9408E+00
  7.9500E+00    5.9452E+00
  8.0500E+00    5.9496E+00
  8.1500E+00    5.9539E+00
  8.2500E+00    5.9582E+00
  8.3500E+00    5.9625E+00
  8.4500E+00    5.9668E+00
  8.5500E+00    5.9711E+00
  8.6500E+00    5.9754E+00
  8.7500E+00    5.9796E+00
  8.8500E+00    5.9839E+00
  8.9500E+00    5.9881E+00
  9.0500E+00    5.9923E+00
  9.1500E+00    5.9965E+00
  9.2500E+00    6.0007E+00
  9.3500E+00    6.0049E+00
  9.4500E+00    6.0091E+00
  9.5500E+00    6.0132E+00
  9.6500E+00    6.0174E+00
  9.7500E+00    6.0215E+00
  9.8500E+00    6.0257E+00
  9.9500E+00    6.0298E+00
  1.0050E+01    6.0339E+00
  1.0150E+01    6.0380E+00
  1.0250E+01    6.0421E+00
  1.0350E+01    6.0461E+00
  1.0450E+01    6.0502E+00
  1.0550E+01    6.0542E+00
  1.0650E+01    6.0583E+00
  1.0750E+01    6.0623E+00
  1.0850E+01    6.0664E+00
  1.0950E+01    6.0704E+00
  1.1050E+01    6.0744E+00
  1.1150E+01    6.0784E+00
  1.1250E+01    6.0824E+00
  1.1350E+01    6.0864E+00
  1.1450E+01    6.0903E+00
  1.1550E+01    6.0943E+00
  1.1650E+01    6.0983E+00
  1.1750E+01    6.1022E+00
  1.1850E+01    6.1062E+00
  1.1950E+01    6.1101E+00
  1.2050E+01    6.1141E+00
  1.2150E+01    6.1180E+00
  1.2250E+01    6.1219E+00
  1.2350E+01    6.1258E+00
  1.2450E+01    6.1297E+00
  1.2550E+01    6.1336E+00
  1.2650E+01    6.1375E+00
  1.2750E+01    6.1414E+00
  1.2850E+01    6.1453E+00
  1.2950E+01    6.1492E+00
  1.3050E+01    6.1531E+00
  1.3150E+01    6.1569E+00
  1.3250E+01    6.1608E+00
  1.3350E+01    6.1646E+00
  1.3450E+01    6.1685E+00
  1.3550E+01    6.1723E+00
  1.3650E+01    6.1762E+00
  1.3750E+01    6.1800E+00
  1.3850E+01    6.1839E+00
  1.3950E+01    6.1877E+00
  1.4050E+01    6.1915E+00
  1.4150E+01    6.1953E+00
  1.4250E+01    6.1992E+00
  1.4350E+01    6.2030E+00
  1.4450E+01    6.2068E+00
  1.4550E+01    6.2106E+00
  1.4650E+01    6.2144E+00
  1.4750E+01    6.2182E+00
  1.4850E+01    6.2220E+00
  1.4950E+01    6.2258E+00
  1.5050E+01    6.2296E+00
  1.5150E+01    6.2334E+00
  1.5250E+01    6.2372E+00
  1.5350E+01    6.2410E+00
  1.5450E+01    6.2448E+00
  1.5550E+01    6.2485E+00
  1.5650E+01    6.2523E+00
  1.5750E+01    6.2561E+00
  1.5850E+01    6.2599E+00
  1.5950E+01    6.2637E+00
  1.6050E+01    6.2674E+00
  1.6150E+01    6.2712E+00
  1.6250E+01    6.2750E+00
  1.6350E+01    6.2787E+00
  1.6450E+01    6.2825E+00
  1.6550E+01    6.2863E+00
  1.6650E+01    6.2901E+00
  1.6750E+01    6.2938E+00
  1.6850E+01    6.2976E+00
  1.6950E+01    6.3014E+00
  1.7050E+01    6.3051E+00
  1.7150E+01    6.3089E+00
  1.7250E+01    6.3127E+00
  1.7350E+01    6.3164E+00
  1.7450E+01    6.3202E+00
  1.7550E+01    6.3240E+00
  1.7650E+01    6.3277E+00
  1.7750E+01    6.3315E+00
  1.7850E+01    6.3353E+00
  1.7950E+01    6.3390E+00
  1.8050E+01    6.3428E+00
  1.8150E+01    6.3466E+00
  1.8250E+01    6.3503E+00
  1.8350E+01    6.3541E+00
  1.8450E+01    6.3579E+00
  1.8550E+01    6.3617E+00
  1.8650E+01    6.3654E+00
  1.8750E+01    6.3692E+00
  1.8850E+01    6.3730E+00
  1.8950E+01    6.3768E+00
  1.9050E+01    6.3806E+00
  1.9150E+01    6.3843E+00
  1.9250E+01    6.3881E+00
  1.9350E+01    6.3919E+00
  1.9450E+01    6.3957E+00
  1.9550E+01    6.3995E+00
  1.9650E+01    6.4033E+00
  1.9750E+01    6.4071E+00
  1.9850E+01    6.4109E+00
  1.9950E+01    6.4140E+00
