# Time          3.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    1.0353238E-02    1.8660932E-01
    1.5000000E-01    1.6279092E-02    2.9318483E-01
    2.5000000E-01    1.6232137E-02    2.9282781E-01
    3.5000000E-01    1.3603732E-02    2.4616795E-01
    4.5000000E-01    1.1466943E-02    2.0823786E-01
    5.5000000E-01    1.0407493E-02    1.8956523E-01
    6.5000000E-01    1.0007938E-02    1.8269994E-01
    7.5000000E-01    9.8776627E-03    1.8065560E-01
    8.5000000E-01    9.8327337E-03    1.8014032E-01
    9.5000000E-01    9.8102091E-03    1.8002726E-01
    1.0500000E+00    9.7927124E-03    1.8000526E-01
    1.1500000E+00    9.7761748E-03    1.8000144E-01
    1.2500000E+00    9.7597641E-03    1.8000087E-01
    1.3500000E+00    9.7433289E-03    1.8000083E-01
    1.4500000E+00    9.7268449E-03    1.8000087E-01
    1.5500000E+00    9.7103089E-03    1.8000092E-01
    1.6500000E+00    9.6937212E-03    1.8000097E-01
    1.7500000E+00    9.6770821E-03    1.8000103E-01
    1.8500000E+00    9.6603923E-03    1.8000108E-01
    1.9500000E+00    9.6436523E-03    1.8000113E-01
    2.0500000E+00    9.6268625E-03    1.8000119E-01
    2.1500000E+00    9.6100235E-03    1.8000124E-01
    2.2500000E+00    9.5931356E-03    1.8000130E-01
    2.3500000E+00    9.5761993E-03    1.8000135E-01
    2.4500000E+00    9.5592149E-03    1.8000140E-01
    2.5500000E+00    9.5421829E-03    1.8000146E-01
    2.6500000E+00    9.5251034E-03    1.8000151E-01
    2.7500000E+00    9.5079770E-03    1.8000157E-01
    2.8500000E+00    9.4908038E-03    1.8000162E-01
    2.9500000E+00    9.4735841E-03    1.8000168E-01
    3.0500000E+00    9.4563182E-03    1.8000173E-01
    3.1500000E+00    9.4390064E-03    1.8000179E-01
    3.2500000E+00    9.4216489E-03    1.8000184E-01
    3.3500000E+00    9.4042459E-03    1.8000190E-01
    3.4500000E+00    9.3867977E-03    1.8000195E-01
    3.5500000E+00    9.3693044E-03    1.8000201E-01
    3.6500000E+00    9.3517663E-03    1.8000206E-01
    3.7500000E+00    9.3341835E-03    1.8000212E-01
    3.8500000E+00    9.3165562E-03    1.8000218E-01
    3.9500000E+00    9.2988847E-03    1.8000223E-01
    4.0500000E+00    9.2811689E-03    1.8000229E-01
    4.1500000E+00    9.2634091E-03    1.8000234E-01
    4.2500000E+00    9.2456055E-03    1.8000240E-01
    4.3500000E+00    9.2277582E-03    1.8000246E-01
    4.4500000E+00    9.2098672E-03    1.8000252E-01
    4.5500000E+00    9.1919328E-03    1.8000257E-01
    4.6500000E+00    9.1739551E-03    1.8000263E-01
    4.7500000E+00    9.1559341E-03    1.8000269E-01
    4.8500000E+00    9.1378700E-03    1.8000274E-01
    4.9500000E+00    9.1197629E-03    1.8000280E-01
    5.0500000E+00    9.1016128E-03    1.8000286E-01
    5.1500000E+00    9.0834199E-03    1.8000292E-01
    5.2500000E+00    9.0651843E-03    1.8000298E-01
    5.3500000E+00    9.0469060E-03    1.8000303E-01
    5.4500000E+00    9.0285852E-03    1.8000309E-01
    5.5500000E+00    9.0102218E-03    1.8000315E-01
    5.6500000E+00    8.9918161E-03    1.8000321E-01
    5.7500000E+00    8.9733680E-03    1.8000327E-01
    5.8500000E+00    8.9548776E-03    1.8000333E-01
    5.9500000E+00    8.9363450E-03    1.8000339E-01
    6.0500000E+00    8.9177702E-03    1.8000344E-01
