# Time          3.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5130544E+00   -5.5069649E+00   -4.5656182E+00   -5.1376842E+00   -4.5414467E+00   -4.9122369E+00   -7.5048074E+00   -1.6089669E+01   -7.2251039E+00   -7.5114787E+00   -8.6067828E+00   -4.7433564E+00   -3.3070887E+00   -3.5731841E+00   -4.1716165E+00   -8.2126151E+00   -1.0423939E+01   -7.5245867E+00   -4.2798087E+00   -1.6652358E+01   -9.0624011E+00   -9.0147315E+00   -9.4408307E+00   -1.0973079E+01   -1.4090885E+01   -1.5832139E+01   -9.5716682E+00   -1.2196165E+01   -1.4454672E+01   -9.1267708E+00   -9.2699713E+00   -1.3134082E+01   -8.5492971E+00
    1.5000000E-01    5.5040163E+00   -5.4962494E+00   -4.3407100E+00   -4.9104660E+00   -4.3188838E+00   -4.6873126E+00   -7.6971559E+00   -1.5867387E+01   -6.7913856E+00   -7.2882507E+00   -8.3840087E+00   -4.5101790E+00   -3.0841139E+00   -3.3509023E+00   -3.9493360E+00   -8.4364132E+00   -1.0665813E+01   -7.7340972E+00   -4.0641047E+00   -1.6430208E+01   -9.2970044E+00   -8.7851967E+00   -9.2149240E+00   -1.0527137E+01   -1.3874489E+01   -1.5852629E+01   -9.1280198E+00   -1.1748874E+01   -1.4240569E+01   -9.1340440E+00   -9.0580558E+00   -1.2704264E+01   -8.1122086E+00
    2.5000000E-01    5.5069346E+00   -5.4986008E+00   -4.2737673E+00   -4.8405983E+00   -4.2550046E+00   -4.6203754E+00   -7.7799580E+00   -1.5803874E+01   -6.5509132E+00   -7.2192881E+00   -8.3154699E+00   -4.4317548E+00   -3.0209368E+00   -3.2873896E+00   -3.8858237E+00   -8.5178963E+00   -1.0741459E+01   -7.8167120E+00   -3.9974068E+00   -1.6343545E+01   -9.3761717E+00   -8.7252118E+00   -9.1329790E+00   -1.0394971E+01   -1.3802312E+01   -1.5862534E+01   -8.9987721E+00   -1.1601187E+01   -1.4171311E+01   -9.1305243E+00   -8.9866530E+00   -1.2568304E+01   -7.9797687E+00
    3.5000000E-01    5.5172697E+00   -5.5092064E+00   -4.3019191E+00   -4.8644753E+00   -4.2877657E+00   -4.6485584E+00   -7.8018530E+00   -1.5837189E+01   -6.4062657E+00   -7.2434589E+00   -8.3401984E+00   -4.4431861E+00   -3.0552209E+00   -3.3207044E+00   -3.9191382E+00   -8.5169659E+00   -1.0719859E+01   -7.8269699E+00   -4.0216436E+00   -1.6335453E+01   -9.3646184E+00   -8.7685703E+00   -9.1343631E+00   -1.0451582E+01   -1.3815563E+01   -1.5868511E+01   -9.0596617E+00   -1.1630149E+01   -1.4188840E+01   -9.1204765E+00   -9.0014080E+00   -1.2610072E+01   -8.0315840E+00
    4.5000000E-01    5.5315933E+00   -5.5240391E+00   -4.3595400E+00   -4.9167033E+00   -4.3513532E+00   -4.7062202E+00   -7.8119473E+00   -1.5901503E+01   -6.3116887E+00   -7.2958526E+00   -8.3932430E+00   -4.4803000E+00   -3.1208978E+00   -3.3850183E+00   -3.9834514E+00   -8.4943557E+00   -1.0668601E+01   -7.8202853E+00   -4.0735369E+00   -1.6346073E+01   -9.3271446E+00   -8.8466615E+00   -9.1576933E+00   -1.0567036E+01   -1.3852921E+01   -1.5873799E+01   -9.1805138E+00   -1.1710024E+01   -1.4231597E+01   -9.1066920E+00   -9.0405795E+00   -1.2704726E+01   -8.1400218E+00
    5.5000000E-01    5.5457656E+00   -5.5385949E+00   -4.4051620E+00   -4.9568942E+00   -4.4031498E+00   -4.7518774E+00   -7.8320128E+00   -1.5954063E+01   -6.2426979E+00   -7.3362351E+00   -8.4342256E+00   -4.5059593E+00   -3.1748592E+00   -3.4375787E+00   -4.0360114E+00   -8.4830197E+00   -1.0628921E+01   -7.8243250E+00   -4.1137314E+00   -1.6345005E+01   -9.3012309E+00   -8.9129844E+00   -9.1695858E+00   -1.0658971E+01   -1.3878531E+01   -1.5878932E+01   -9.2778836E+00   -1.1766730E+01   -1.4262641E+01   -9.0929245E+00   -9.0678052E+00   -1.2775967E+01   -8.2250300E+00
    6.5000000E-01    5.5571512E+00   -5.5501702E+00   -4.4278763E+00   -4.9750408E+00   -4.4311949E+00   -4.7746150E+00   -7.8613747E+00   -1.5982778E+01   -6.1870024E+00   -7.3546102E+00   -8.4530523E+00   -4.5123869E+00   -3.2047421E+00   -3.4662936E+00   -4.0647260E+00   -8.4880979E+00   -1.0611228E+01   -7.8413831E+00   -4.1324288E+00   -1.6329459E+01   -9.2947234E+00   -8.9528826E+00   -9.1648279E+00   -1.0705429E+01   -1.3885089E+01   -1.5883554E+01   -9.3289116E+00   -1.1784288E+01   -1.4273770E+01   -9.0817387E+00   -9.0757112E+00   -1.2805794E+01   -8.2660428E+00
    7.5000000E-01    5.5659102E+00   -5.5589932E+00   -4.4347286E+00   -4.9782143E+00   -4.4424393E+00   -4.7814807E+00   -7.8942215E+00   -1.5994582E+01   -6.1389525E+00   -7.3580055E+00   -8.4567657E+00   -4.5064283E+00   -3.2174720E+00   -3.4780971E+00   -4.0765294E+00   -8.5029164E+00   -1.0608528E+01   -7.8651609E+00   -4.1364672E+00   -1.6306252E+01   -9.3007155E+00   -8.9733768E+00   -9.1501777E+00   -1.0720270E+01   -1.3879436E+01   -1.5887572E+01   -9.3474322E+00   -1.1776356E+01   -1.4271796E+01   -9.0730471E+00   -9.0711910E+00   -1.2807859E+01   -8.2767990E+00
    8.5000000E-01    5.5732333E+00   -5.5663242E+00   -4.4343342E+00   -4.9746675E+00   -4.4458829E+00   -4.7810939E+00   -7.9275185E+00   -1.5998519E+01   -6.0960219E+00   -7.3546476E+00   -8.4536462E+00   -4.4952537E+00   -3.2222022E+00   -3.4820346E+00   -4.0804668E+00   -8.5215046E+00   -1.0612470E+01   -7.8910968E+00   -4.1338826E+00   -1.6280464E+01   -9.3119723E+00   -8.9846290E+00   -9.1316883E+00   -1.0720644E+01   -1.3868558E+01   -1.5891104E+01   -9.3509586E+00   -1.1757455E+01   -1.4264070E+01   -9.0657323E+00   -9.0613080E+00   -1.2797549E+01   -8.2738035E+00
    9.5000000E-01    5.5799603E+00   -5.5730393E+00   -4.4313936E+00   -4.9688263E+00   -4.4465362E+00   -4.7781577E+00   -7.9604001E+00   -1.5999639E+01   -6.0569766E+00   -7.3489569E+00   -8.4481511E+00   -4.4825436E+00   -3.2240636E+00   -3.4831550E+00   -4.0815871E+00   -8.5410269E+00   -1.0618539E+01   -7.9173089E+00   -4.1290044E+00   -1.6254250E+01   -9.3247800E+00   -8.9924889E+00   -9.1122388E+00   -1.0715948E+01   -1.3856002E+01   -1.5894256E+01   -9.3491633E+00   -1.1735090E+01   -1.4254415E+01   -9.0589928E+00   -9.0496657E+00   -1.2783015E+01   -8.2660096E+00
