# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -1.0936370E-04    6.0342992E-05    1.6161423E-05    6.3794575E-05    2.7161825E-05    3.5435412E-08    1.8053682E-16    1.3096187E-07    6.7617467E-08    5.4277953E-09    3.9943930E-05    1.2108579E-03    5.9299416E-04    1.4949479E-04
    1.5000000E-01   -7.5256947E-05    4.1070346E-05    1.1140144E-05    4.2844636E-05    1.8485181E-05    4.3682144E-08    1.2105728E-16    2.2385087E-07    4.6678869E-08    3.7398951E-09    2.8630309E-05    8.1192951E-04    3.9762672E-04    1.0024234E-04
    2.5000000E-01   -9.1747406E-05    4.9903611E-05    1.3601593E-05    5.1790650E-05    2.2460293E-05    3.5528271E-08    1.4624329E-16    3.3505550E-07    5.6862141E-08    4.5527900E-09    3.5436055E-05    9.8085172E-04    4.8035309E-04    1.2109780E-04
    3.5000000E-01   -9.3792977E-05    5.0691783E-05    1.3927663E-05    5.2151872E-05    2.2813981E-05    3.2641134E-08    1.4710806E-16    4.4747460E-07    5.8168838E-08    4.6528520E-09    3.7123190E-05    9.8665168E-04    4.8319351E-04    1.2181387E-04
    4.5000000E-01   -8.6424809E-05    4.6277315E-05    1.2860096E-05    4.7013140E-05    2.0825933E-05    3.1886566E-08    1.3240820E-16    5.4858635E-07    5.3680494E-08    4.2883142E-09    3.5370652E-05    8.8805994E-04    4.3491012E-04    1.0964155E-04
    5.5000000E-01   -7.8586930E-05    4.1639683E-05    1.1720469E-05    4.1688050E-05    1.8737665E-05    3.1156701E-08    1.1719749E-16    6.3764642E-07    4.8899846E-08    3.9012325E-09    3.3347371E-05    7.8604194E-04    3.8494878E-04    9.7046214E-05
    6.5000000E-01   -7.3918812E-05    3.8790268E-05    1.1047400E-05    3.8303420E-05    1.7454538E-05    2.9850592E-08    1.0749490E-16    7.1892414E-07    4.6069130E-08    3.6713779E-09    3.2382051E-05    7.2096679E-04    3.5307949E-04    8.9011914E-05
    7.5000000E-01   -7.2168841E-05    3.7576057E-05    1.0804482E-05    3.6678855E-05    1.6907618E-05    2.8200916E-08    1.0278369E-16    7.9644797E-07    4.5035960E-08    3.5862139E-09    3.2419926E-05    6.8936877E-04    3.3760497E-04    8.5110763E-05
    8.5000000E-01   -7.2083952E-05    3.7292368E-05    1.0807036E-05    3.6052834E-05    1.6779658E-05    2.6500254E-08    1.0090327E-16    8.7255899E-07    4.5030256E-08    3.5837442E-09    3.3036232E-05    6.7675683E-04    3.3142852E-04    8.3553670E-05
    9.5000000E-01   -7.2730762E-05    3.7416649E-05    1.0917388E-05    3.5863611E-05    1.6835418E-05    2.4880886E-08    1.0026081E-16    9.4830183E-07    4.5477731E-08    3.6177917E-09    3.3908572E-05    6.7244785E-04    3.2931828E-04    8.3021675E-05
    1.0500000E+00   -7.3645482E-05    3.7689719E-05    1.1067118E-05    3.5833129E-05    1.6958220E-05    2.3376565E-08    1.0006806E-16    1.0240630E-06    4.6092836E-08    3.6654033E-09    3.4875617E-05    6.7115508E-04    3.2868517E-04    8.2862067E-05
    1.1500000E+00   -7.4646081E-05    3.8009966E-05    1.1229369E-05    3.5852494E-05    1.7102324E-05    2.1986610E-08    1.0001637E-16    1.0999659E-06    4.6763430E-08    3.7175617E-09    3.5873804E-05    6.7080838E-04    3.2851538E-04    8.2819263E-05
    1.2500000E+00   -7.5672344E-05    3.8343810E-05    1.1395261E-05    3.5885745E-05    1.7252612E-05    2.0702158E-08    1.0000381E-16    1.1760456E-06    4.7452384E-08    3.7712763E-09    3.6882056E-05    6.7072416E-04    3.2847414E-04    8.2808864E-05
    1.3500000E+00   -7.6706882E-05    3.8681569E-05    1.1562233E-05    3.5922520E-05    1.7404727E-05    1.9513635E-08    1.0000102E-16    1.2523111E-06    4.8148954E-08    3.8256763E-09    3.7894279E-05    6.7070543E-04    3.2846497E-04    8.2806552E-05
    1.4500000E+00   -7.7745209E-05    3.9020756E-05    1.1729625E-05    3.5960155E-05    1.7557549E-05    1.8412282E-08    1.0000045E-16    1.3287646E-06    4.8850348E-08    3.8805302E-09    3.8908901E-05    6.7070159E-04    3.2846308E-04    8.2806078E-05
