# Time          3.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    8.1123121E-03    1.4641949E-01
    1.5000000E-01    1.3555956E-02    2.4428194E-01
    2.5000000E-01    1.5678754E-02    2.8275375E-01
    3.5000000E-01    1.4488563E-02    2.6187345E-01
    4.5000000E-01    1.2455029E-02    2.2582597E-01
    5.5000000E-01    1.0999698E-02    2.0008328E-01
    6.5000000E-01    1.0268254E-02    1.8728142E-01
    7.5000000E-01    9.9716320E-03    1.8225976E-01
    8.5000000E-01    9.8636128E-03    1.8061476E-01
    9.5000000E-01    9.8214300E-03    1.8014944E-01
    1.0500000E+00    9.7986876E-03    1.8003323E-01
    1.1500000E+00    9.7809257E-03    1.8000721E-01
    1.2500000E+00    9.7642679E-03    1.8000195E-01
    1.3500000E+00    9.7477969E-03    1.8000101E-01
    1.4500000E+00    9.7313184E-03    1.8000089E-01
    1.5500000E+00    9.7147951E-03    1.8000091E-01
    1.6500000E+00    9.6982211E-03    1.8000096E-01
    1.7500000E+00    9.6815958E-03    1.8000101E-01
    1.8500000E+00    9.6649197E-03    1.8000107E-01
    1.9500000E+00    9.6481932E-03    1.8000112E-01
    2.0500000E+00    9.6314169E-03    1.8000117E-01
    2.1500000E+00    9.6145912E-03    1.8000123E-01
    2.2500000E+00    9.5977165E-03    1.8000128E-01
    2.3500000E+00    9.5807933E-03    1.8000133E-01
    2.4500000E+00    9.5638219E-03    1.8000139E-01
    2.5500000E+00    9.5468027E-03    1.8000144E-01
    2.6500000E+00    9.5297361E-03    1.8000150E-01
    2.7500000E+00    9.5126223E-03    1.8000155E-01
    2.8500000E+00    9.4954617E-03    1.8000161E-01
    2.9500000E+00    9.4782546E-03    1.8000166E-01
    3.0500000E+00    9.4610012E-03    1.8000172E-01
    3.1500000E+00    9.4437018E-03    1.8000177E-01
    3.2500000E+00    9.4263567E-03    1.8000183E-01
    3.3500000E+00    9.4089660E-03    1.8000188E-01
    3.4500000E+00    9.3915300E-03    1.8000194E-01
    3.5500000E+00    9.3740489E-03    1.8000199E-01
    3.6500000E+00    9.3565229E-03    1.8000205E-01
    3.7500000E+00    9.3389522E-03    1.8000210E-01
    3.8500000E+00    9.3213370E-03    1.8000216E-01
    3.9500000E+00    9.3036774E-03    1.8000222E-01
    4.0500000E+00    9.2859736E-03    1.8000227E-01
    4.1500000E+00    9.2682257E-03    1.8000233E-01
    4.2500000E+00    9.2504339E-03    1.8000239E-01
    4.3500000E+00    9.2325984E-03    1.8000244E-01
    4.4500000E+00    9.2147193E-03    1.8000250E-01
    4.5500000E+00    9.1967966E-03    1.8000256E-01
    4.6500000E+00    9.1788306E-03    1.8000261E-01
    4.7500000E+00    9.1608213E-03    1.8000267E-01
    4.8500000E+00    9.1427689E-03    1.8000273E-01
    4.9500000E+00    9.1246734E-03    1.8000279E-01
    5.0500000E+00    9.1065349E-03    1.8000284E-01
    5.1500000E+00    9.0883536E-03    1.8000290E-01
    5.2500000E+00    9.0701296E-03    1.8000296E-01
    5.3500000E+00    9.0518629E-03    1.8000302E-01
    5.4500000E+00    9.0335535E-03    1.8000308E-01
    5.5500000E+00    9.0152017E-03    1.8000313E-01
    5.6500000E+00    8.9968074E-03    1.8000319E-01
    5.7500000E+00    8.9783708E-03    1.8000325E-01
    5.8500000E+00    8.9598918E-03    1.8000331E-01
    5.9500000E+00    8.9413706E-03    1.8000337E-01
    6.0500000E+00    8.9228073E-03    1.8000343E-01
    6.1500000E+00    8.9042018E-03    1.8000349E-01
    6.2500000E+00    8.8855543E-03    1.8000355E-01
    6.3500000E+00    8.8668648E-03    1.8000361E-01
    6.4500000E+00    8.8481334E-03    1.8000367E-01
    6.5500000E+00    8.8293600E-03    1.8000373E-01
    6.6500000E+00    8.8105448E-03    1.8000379E-01
    6.7500000E+00    8.7916878E-03    1.8000385E-01
    6.8500000E+00    8.7727891E-03    1.8000391E-01
    6.9500000E+00    8.7538486E-03    1.8000397E-01
    7.0500000E+00    8.7348664E-03    1.8000403E-01
    7.1500000E+00    8.7158426E-03    1.8000409E-01
    7.2500000E+00    8.6967772E-03    1.8000415E-01
    7.3500000E+00    8.6776702E-03    1.8000421E-01
    7.4500000E+00    8.6585217E-03    1.8000427E-01
    7.5500000E+00    8.6393316E-03    1.8000433E-01
    7.6500000E+00    8.6201001E-03    1.8000439E-01
    7.7500000E+00    8.6008271E-03    1.8000445E-01
    7.8500000E+00    8.5815127E-03    1.8000452E-01
    7.9500000E+00    8.5621569E-03    1.8000458E-01
    8.0500000E+00    8.5427598E-03    1.8000464E-01
    8.1500000E+00    8.5233212E-03    1.8000470E-01
    8.2500000E+00    8.5038414E-03    1.8000476E-01
    8.3500000E+00    8.4843202E-03    1.8000482E-01
    8.4500000E+00    8.4647577E-03    1.8000489E-01
    8.5500000E+00    8.4451540E-03    1.8000495E-01
    8.6500000E+00    8.4255090E-03    1.8000501E-01
    8.7500000E+00    8.4058228E-03    1.8000507E-01
    8.8500000E+00    8.3860953E-03    1.8000514E-01
    8.9500000E+00    8.3663267E-03    1.8000520E-01
    9.0500000E+00    8.3465168E-03    1.8000526E-01
    9.1500000E+00    8.3266658E-03    1.8000533E-01
    9.2500000E+00    8.3067737E-03    1.8000539E-01
    9.3500000E+00    8.2868404E-03    1.8000545E-01
    9.4500000E+00    8.2668659E-03    1.8000552E-01
    9.5500000E+00    8.2468504E-03    1.8000558E-01
    9.6500000E+00    8.2267937E-03    1.8000564E-01
    9.7500000E+00    8.2066960E-03    1.8000571E-01
    9.8500000E+00    8.1865571E-03    1.8000577E-01
    9.9500000E+00    8.1663772E-03    1.8000584E-01
    1.0050000E+01    8.1461563E-03    1.8000590E-01
    1.0150000E+01    8.1258942E-03    1.8000597E-01
    1.0250000E+01    8.1055912E-03    1.8000603E-01
    1.0350000E+01    8.0852471E-03    1.8000610E-01
    1.0450000E+01    8.0648620E-03    1.8000616E-01
    1.0550000E+01    8.0444359E-03    1.8000623E-01
    1.0650000E+01    8.0239688E-03    1.8000629E-01
    1.0750000E+01    8.0034606E-03    1.8000636E-01
    1.0850000E+01    7.9829115E-03    1.8000642E-01
    1.0950000E+01    7.9623215E-03    1.8000649E-01
    1.1050000E+01    7.9416905E-03    1.8000655E-01
    1.1150000E+01    7.9210185E-03    1.8000662E-01
    1.1250000E+01    7.9003055E-03    1.8000668E-01
    1.1350000E+01    7.8795517E-03    1.8000675E-01
    1.1450000E+01    7.8587569E-03    1.8000682E-01
    1.1550000E+01    7.8379212E-03    1.8000688E-01
    1.1650000E+01    7.8170446E-03    1.8000695E-01
    1.1750000E+01    7.7961271E-03    1.8000702E-01
    1.1850000E+01    7.7751687E-03    1.8000708E-01
    1.1950000E+01    7.7541695E-03    1.8000715E-01
    1.2050000E+01    7.7331294E-03    1.8000722E-01
    1.2150000E+01    7.7120484E-03    1.8000728E-01
    1.2250000E+01    7.6909266E-03    1.8000735E-01
    1.2350000E+01    7.6697640E-03    1.8000742E-01
    1.2450000E+01    7.6485606E-03    1.8000749E-01
    1.2550000E+01    7.6273163E-03    1.8000755E-01
    1.2650000E+01    7.6060313E-03    1.8000762E-01
    1.2750000E+01    7.5847055E-03    1.8000769E-01
    1.2850000E+01    7.5633389E-03    1.8000776E-01
    1.2950000E+01    7.5419316E-03    1.8000783E-01
    1.3050000E+01    7.5204836E-03    1.8000790E-01
    1.3150000E+01    7.4989949E-03    1.8000796E-01
    1.3250000E+01    7.4774654E-03    1.8000803E-01
    1.3350000E+01    7.4558953E-03    1.8000810E-01
    1.3450000E+01    7.4342845E-03    1.8000817E-01
    1.3550000E+01    7.4126331E-03    1.8000824E-01
    1.3650000E+01    7.3909411E-03    1.8000831E-01
    1.3750000E+01    7.3692084E-03    1.8000838E-01
    1.3850000E+01    7.3474352E-03    1.8000845E-01
    1.3950000E+01    7.3256214E-03    1.8000852E-01
    1.4050000E+01    7.3037671E-03    1.8000859E-01
    1.4150000E+01    7.2818722E-03    1.8000866E-01
    1.4250000E+01    7.2599369E-03    1.8000873E-01
    1.4350000E+01    7.2379611E-03    1.8000880E-01
    1.4450000E+01    7.2159449E-03    1.8000887E-01
    1.4550000E+01    7.1938883E-03    1.8000894E-01
    1.4650000E+01    7.1717912E-03    1.8000901E-01
    1.4750000E+01    7.1496539E-03    1.8000908E-01
    1.4850000E+01    7.1274762E-03    1.8000915E-01
    1.4950000E+01    7.1052582E-03    1.8000922E-01
    1.5050000E+01    7.0830000E-03    1.8000929E-01
    1.5150000E+01    7.0607015E-03    1.8000936E-01
    1.5250000E+01    7.0383629E-03    1.8000943E-01
    1.5350000E+01    7.0159841E-03    1.8000951E-01
    1.5450000E+01    6.9935652E-03    1.8000958E-01
    1.5550000E+01    6.9711062E-03    1.8000965E-01
    1.5650000E+01    6.9486072E-03    1.8000972E-01
    1.5750000E+01    6.9260682E-03    1.8000979E-01
    1.5850000E+01    6.9034893E-03    1.8000986E-01
    1.5950000E+01    6.8808704E-03    1.8000994E-01
    1.6050000E+01    6.8582117E-03    1.8001001E-01
    1.6150000E+01    6.8355132E-03    1.8001008E-01
    1.6250000E+01    6.8127750E-03    1.8001015E-01
    1.6350000E+01    6.7899971E-03    1.8001023E-01
    1.6450000E+01    6.7671795E-03    1.8001030E-01
    1.6550000E+01    6.7443224E-03    1.8001037E-01
    1.6650000E+01    6.7214257E-03    1.8001045E-01
    1.6750000E+01    6.6984896E-03    1.8001052E-01
    1.6850000E+01    6.6755140E-03    1.8001059E-01
    1.6950000E+01    6.6524992E-03    1.8001067E-01
    1.7050000E+01    6.6294451E-03    1.8001074E-01
    1.7150000E+01    6.6063518E-03    1.8001081E-01
    1.7250000E+01    6.5832193E-03    1.8001089E-01
    1.7350000E+01    6.5600479E-03    1.8001096E-01
    1.7450000E+01    6.5368375E-03    1.8001104E-01
    1.7550000E+01    6.5135882E-03    1.8001111E-01
    1.7650000E+01    6.4903002E-03    1.8001119E-01
    1.7750000E+01    6.4669735E-03    1.8001126E-01
    1.7850000E+01    6.4436082E-03    1.8001133E-01
    1.7950000E+01    6.4202045E-03    1.8001141E-01
    1.8050000E+01    6.3967624E-03    1.8001148E-01
    1.8150000E+01    6.3732820E-03    1.8001156E-01
    1.8250000E+01    6.3497636E-03    1.8001164E-01
    1.8350000E+01    6.3262071E-03    1.8001171E-01
    1.8450000E+01    6.3026129E-03    1.8001179E-01
    1.8550000E+01    6.2789809E-03    1.8001186E-01
    1.8650000E+01    6.2553115E-03    1.8001194E-01
    1.8750000E+01    6.2316048E-03    1.8001201E-01
    1.8850000E+01    6.2078610E-03    1.8001209E-01
    1.8950000E+01    6.1840805E-03    1.8001217E-01
    1.9050000E+01    6.1602634E-03    1.8001224E-01
    1.9150000E+01    6.1364101E-03    1.8001232E-01
    1.9250000E+01    6.1125212E-03    1.8001239E-01
    1.9350000E+01    6.0885970E-03    1.8001247E-01
    1.9450000E+01    6.0646385E-03    1.8001255E-01
    1.9550000E+01    6.0406460E-03    1.8001261E-01
    1.9650000E+01    6.0165903E-03    1.8001172E-01
    1.9750000E+01    5.9911567E-03    1.7997016E-01
    1.9850000E+01    5.9378687E-03    1.7909019E-01
    1.9950000E+01    8.6729442E-03    2.6279757E-01
