# Time          2.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    1.7760753E-02    3.1944580E-01
    1.5000000E-01    1.9413653E-02    3.4961913E-01
    2.5000000E-01    1.4649496E-02    2.6475759E-01
    3.5000000E-01    1.1436507E-02    2.0755620E-01
    4.5000000E-01    1.0256441E-02    1.8671802E-01
    5.5000000E-01    9.9389001E-03    1.8131894E-01
    6.5000000E-01    9.8613603E-03    1.8021805E-01
    7.5000000E-01    9.8348261E-03    1.8003161E-01
    8.5000000E-01    9.8171303E-03    1.8000451E-01
    9.5000000E-01    9.8006991E-03    1.8000108E-01
    1.0500000E+00    9.7843835E-03    1.8000073E-01
    1.1500000E+00    9.7680327E-03    1.8000074E-01
    1.2500000E+00    9.7516296E-03    1.8000079E-01
    1.3500000E+00    9.7351731E-03    1.8000084E-01
    1.4500000E+00    9.7186636E-03    1.8000090E-01
    1.5500000E+00    9.7021020E-03    1.8000095E-01
    1.6500000E+00    9.6854888E-03    1.8000100E-01
    1.7500000E+00    9.6688245E-03    1.8000105E-01
    1.8500000E+00    9.6521098E-03    1.8000111E-01
    1.9500000E+00    9.6353451E-03    1.8000116E-01
    2.0500000E+00    9.6185309E-03    1.8000121E-01
    2.1500000E+00    9.6016676E-03    1.8000127E-01
    2.2500000E+00    9.5847557E-03    1.8000132E-01
    2.3500000E+00    9.5677956E-03    1.8000138E-01
    2.4500000E+00    9.5507876E-03    1.8000143E-01
    2.5500000E+00    9.5337320E-03    1.8000148E-01
    2.6500000E+00    9.5166292E-03    1.8000154E-01
    2.7500000E+00    9.4994796E-03    1.8000159E-01
    2.8500000E+00    9.4822834E-03    1.8000165E-01
    2.9500000E+00    9.4650408E-03    1.8000170E-01
    3.0500000E+00    9.4477521E-03    1.8000176E-01
    3.1500000E+00    9.4304177E-03    1.8000181E-01
    3.2500000E+00    9.4130376E-03    1.8000187E-01
    3.3500000E+00    9.3956122E-03    1.8000192E-01
    3.4500000E+00    9.3781417E-03    1.8000198E-01
    3.5500000E+00    9.3606262E-03    1.8000204E-01
    3.6500000E+00    9.3430659E-03    1.8000209E-01
    3.7500000E+00    9.3254611E-03    1.8000215E-01
    3.8500000E+00    9.3078119E-03    1.8000220E-01
    3.9500000E+00    9.2901184E-03    1.8000226E-01
    4.0500000E+00    9.2723809E-03    1.8000232E-01
    4.1500000E+00    9.2545994E-03    1.8000237E-01
    4.2500000E+00    9.2367741E-03    1.8000243E-01
    4.3500000E+00    9.2189052E-03    1.8000249E-01
    4.4500000E+00    9.2009927E-03    1.8000254E-01
    4.5500000E+00    9.1830368E-03    1.8000260E-01
    4.6500000E+00    9.1650376E-03    1.8000266E-01
    4.7500000E+00    9.1469953E-03    1.8000272E-01
    4.8500000E+00    9.1289099E-03    1.8000277E-01
    4.9500000E+00    9.1107815E-03    1.8000283E-01
    5.0500000E+00    9.0926102E-03    1.8000289E-01
    5.1500000E+00    9.0743962E-03    1.8000295E-01
    5.2500000E+00    9.0561394E-03    1.8000300E-01
    5.3500000E+00    9.0378401E-03    1.8000306E-01
    5.4500000E+00    9.0194982E-03    1.8000312E-01
    5.5500000E+00    9.0011138E-03    1.8000318E-01
    5.6500000E+00    8.9826871E-03    1.8000324E-01
    5.7500000E+00    8.9642181E-03    1.8000330E-01
    5.8500000E+00    8.9457068E-03    1.8000336E-01
    5.9500000E+00    8.9271533E-03    1.8000342E-01
    6.0500000E+00    8.9085577E-03    1.8000347E-01
    6.1500000E+00    8.8899200E-03    1.8000353E-01
    6.2500000E+00    8.8712404E-03    1.8000359E-01
    6.3500000E+00    8.8525187E-03    1.8000365E-01
    6.4500000E+00    8.8337552E-03    1.8000371E-01
    6.5500000E+00    8.8149498E-03    1.8000377E-01
    6.6500000E+00    8.7961026E-03    1.8000383E-01
    6.7500000E+00    8.7772136E-03    1.8000389E-01
    6.8500000E+00    8.7582829E-03    1.8000395E-01
    6.9500000E+00    8.7393105E-03    1.8000401E-01
    7.0500000E+00    8.7202964E-03    1.8000407E-01
    7.1500000E+00    8.7012407E-03    1.8000413E-01
    7.2500000E+00    8.6821435E-03    1.8000419E-01
    7.3500000E+00    8.6630047E-03    1.8000426E-01
    7.4500000E+00    8.6438244E-03    1.8000432E-01
    7.5500000E+00    8.6246026E-03    1.8000438E-01
    7.6500000E+00    8.6053393E-03    1.8000444E-01
    7.7500000E+00    8.5860346E-03    1.8000450E-01
    7.8500000E+00    8.5666885E-03    1.8000456E-01
    7.9500000E+00    8.5473010E-03    1.8000462E-01
    8.0500000E+00    8.5278721E-03    1.8000469E-01
    8.1500000E+00    8.5084019E-03    1.8000475E-01
    8.2500000E+00    8.4888904E-03    1.8000481E-01
    8.3500000E+00    8.4693376E-03    1.8000487E-01
    8.4500000E+00    8.4497436E-03    1.8000493E-01
    8.5500000E+00    8.4301082E-03    1.8000500E-01
    8.6500000E+00    8.4104317E-03    1.8000506E-01
    8.7500000E+00    8.3907139E-03    1.8000512E-01
    8.8500000E+00    8.3709549E-03    1.8000519E-01
    8.9500000E+00    8.3511547E-03    1.8000525E-01
    9.0500000E+00    8.3313133E-03    1.8000531E-01
    9.1500000E+00    8.3114308E-03    1.8000538E-01
    9.2500000E+00    8.2915071E-03    1.8000544E-01
    9.3500000E+00    8.2715423E-03    1.8000550E-01
    9.4500000E+00    8.2515364E-03    1.8000557E-01
    9.5500000E+00    8.2314894E-03    1.8000563E-01
    9.6500000E+00    8.2114012E-03    1.8000569E-01
    9.7500000E+00    8.1912720E-03    1.8000576E-01
    9.8500000E+00    8.1711017E-03    1.8000582E-01
    9.9500000E+00    8.1508904E-03    1.8000589E-01
    1.0050000E+01    8.1306380E-03    1.8000595E-01
    1.0150000E+01    8.1103445E-03    1.8000602E-01
    1.0250000E+01    8.0900100E-03    1.8000608E-01
    1.0350000E+01    8.0696345E-03    1.8000615E-01
    1.0450000E+01    8.0492180E-03    1.8000621E-01
    1.0550000E+01    8.0287605E-03    1.8000628E-01
    1.0650000E+01    8.0082620E-03    1.8000634E-01
    1.0750000E+01    7.9877225E-03    1.8000641E-01
    1.0850000E+01    7.9671420E-03    1.8000647E-01
    1.0950000E+01    7.9465205E-03    1.8000654E-01
    1.1050000E+01    7.9258582E-03    1.8000660E-01
    1.1150000E+01    7.9051548E-03    1.8000667E-01
    1.1250000E+01    7.8844105E-03    1.8000674E-01
    1.1350000E+01    7.8636253E-03    1.8000680E-01
    1.1450000E+01    7.8427992E-03    1.8000687E-01
    1.1550000E+01    7.8219322E-03    1.8000693E-01
    1.1650000E+01    7.8010243E-03    1.8000700E-01
    1.1750000E+01    7.7800755E-03    1.8000707E-01
    1.1850000E+01    7.7590858E-03    1.8000713E-01
    1.1950000E+01    7.7380552E-03    1.8000720E-01
    1.2050000E+01    7.7169838E-03    1.8000727E-01
    1.2150000E+01    7.6958716E-03    1.8000734E-01
    1.2250000E+01    7.6747185E-03    1.8000740E-01
    1.2350000E+01    7.6535246E-03    1.8000747E-01
    1.2450000E+01    7.6322899E-03    1.8000754E-01
    1.2550000E+01    7.6110144E-03    1.8000761E-01
    1.2650000E+01    7.5896982E-03    1.8000768E-01
    1.2750000E+01    7.5683412E-03    1.8000774E-01
    1.2850000E+01    7.5469434E-03    1.8000781E-01
    1.2950000E+01    7.5255049E-03    1.8000788E-01
    1.3050000E+01    7.5040257E-03    1.8000795E-01
    1.3150000E+01    7.4825057E-03    1.8000802E-01
    1.3250000E+01    7.4609451E-03    1.8000809E-01
    1.3350000E+01    7.4393439E-03    1.8000815E-01
    1.3450000E+01    7.4177020E-03    1.8000822E-01
    1.3550000E+01    7.3960194E-03    1.8000829E-01
    1.3650000E+01    7.3742963E-03    1.8000836E-01
    1.3750000E+01    7.3525325E-03    1.8000843E-01
    1.3850000E+01    7.3307282E-03    1.8000850E-01
    1.3950000E+01    7.3088834E-03    1.8000857E-01
    1.4050000E+01    7.2869980E-03    1.8000864E-01
    1.4150000E+01    7.2650722E-03    1.8000871E-01
    1.4250000E+01    7.2431058E-03    1.8000878E-01
    1.4350000E+01    7.2210991E-03    1.8000885E-01
    1.4450000E+01    7.1990519E-03    1.8000892E-01
    1.4550000E+01    7.1769643E-03    1.8000899E-01
    1.4650000E+01    7.1548364E-03    1.8000906E-01
    1.4750000E+01    7.1326681E-03    1.8000913E-01
    1.4850000E+01    7.1104595E-03    1.8000920E-01
    1.4950000E+01    7.0882107E-03    1.8000928E-01
    1.5050000E+01    7.0659217E-03    1.8000935E-01
    1.5150000E+01    7.0435924E-03    1.8000942E-01
    1.5250000E+01    7.0212230E-03    1.8000949E-01
    1.5350000E+01    6.9988135E-03    1.8000956E-01
    1.5450000E+01    6.9763638E-03    1.8000963E-01
    1.5550000E+01    6.9538742E-03    1.8000970E-01
    1.5650000E+01    6.9313445E-03    1.8000978E-01
    1.5750000E+01    6.9087749E-03    1.8000985E-01
    1.5850000E+01    6.8861654E-03    1.8000992E-01
    1.5950000E+01    6.8635160E-03    1.8000999E-01
    1.6050000E+01    6.8408268E-03    1.8001007E-01
    1.6150000E+01    6.8180979E-03    1.8001014E-01
    1.6250000E+01    6.7953292E-03    1.8001021E-01
    1.6350000E+01    6.7725209E-03    1.8001028E-01
    1.6450000E+01    6.7496730E-03    1.8001036E-01
    1.6550000E+01    6.7267856E-03    1.8001043E-01
    1.6650000E+01    6.7038586E-03    1.8001050E-01
    1.6750000E+01    6.6808923E-03    1.8001058E-01
    1.6850000E+01    6.6578866E-03    1.8001065E-01
    1.6950000E+01    6.6348417E-03    1.8001072E-01
    1.7050000E+01    6.6117575E-03    1.8001080E-01
    1.7150000E+01    6.5886342E-03    1.8001087E-01
    1.7250000E+01    6.5654719E-03    1.8001095E-01
