# Time          2.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -1.8467314E-04    1.0194653E-04    2.7307621E-05    1.0776228E-04    4.5888533E-05    2.2618431E-08    3.0495900E-16    2.2489216E-07    1.1401865E-07    9.1518670E-09    6.7484198E-05    2.0453557E-03    1.0016733E-03    2.5252346E-04
    1.5000000E-01   -1.0371216E-04    5.6494703E-05    1.5374523E-05    5.8728351E-05    2.5426905E-05    3.2417306E-08    1.6586665E-16    3.5642569E-07    6.4228397E-08    5.1437793E-09    3.9867861E-05    1.1124653E-03    5.4480828E-04    1.3734705E-04
    2.5000000E-01   -7.2013511E-05    3.8592209E-05    1.0708110E-05    3.9275156E-05    1.7367333E-05    3.7684657E-08    1.1063894E-16    4.4109122E-07    4.4761692E-08    3.5759054E-09    2.9337375E-05    7.4205385E-04    3.6340647E-04    9.1615361E-05
    3.5000000E-01   -6.7409632E-05    3.5795920E-05    1.0043713E-05    3.5970662E-05    1.6108020E-05    3.6408494E-08    1.0117113E-16    5.1678433E-07    4.1963490E-08    3.3482288E-09    2.8348428E-05    6.7855336E-04    3.3230833E-04    8.3775472E-05
    4.5000000E-01   -6.7786671E-05    3.5774285E-05    1.0114995E-05    3.5629449E-05    1.6097797E-05    3.4062241E-08    1.0009930E-16    5.9152398E-07    4.2231941E-08    3.3672142E-09    2.9119046E-05    6.7136461E-04    3.2878779E-04    8.2887936E-05
    5.5000000E-01   -6.8747878E-05    3.6077146E-05    1.0272381E-05    3.5634095E-05    1.6233711E-05    3.1807200E-08    1.0000717E-16    6.6634439E-07    4.2862762E-08    3.4154900E-09    3.0097184E-05    6.7074671E-04    3.2848518E-04    8.2811649E-05
    6.5000000E-01   -6.9762719E-05    3.6409019E-05    1.0437505E-05    3.5669055E-05    1.6382747E-05    2.9736951E-08    1.0000072E-16    7.4134344E-07    4.3529441E-08    3.4667994E-09    3.1095335E-05    6.7070342E-04    3.2846398E-04    8.2806304E-05
    7.5000000E-01   -7.0783878E-05    3.6743588E-05    1.0603387E-05    3.5706235E-05    1.6533061E-05    2.7839347E-08    1.0000034E-16    8.1652877E-07    4.4202784E-08    3.5187805E-09    3.2096766E-05    6.7070084E-04    3.2846272E-04    8.2805985E-05
    8.5000000E-01   -7.1807917E-05    3.7078968E-05    1.0769526E-05    3.5743621E-05    1.6683802E-05    2.6097068E-08    1.0000031E-16    8.9190112E-07    4.4880614E-08    3.5712443E-09    3.3100264E-05    6.7070071E-04    3.2846265E-04    8.2805969E-05
    9.5000000E-01   -7.2834587E-05    3.7415046E-05    1.0935893E-05    3.5781091E-05    1.6834922E-05    2.4494537E-08    1.0000031E-16    9.6746080E-07    4.5562725E-08    3.6241617E-09    3.4105742E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3863838E-05    3.7751817E-05    1.1102485E-05    3.5818638E-05    1.6986416E-05    2.3018019E-08    1.0000031E-16    1.0432081E-06    4.6249040E-08    3.6775153E-09    3.5113186E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.4895636E-05    3.8089280E-05    1.1269304E-05    3.5856262E-05    1.7138286E-05    2.1655387E-08    1.0000031E-16    1.1191432E-06    4.6939499E-08    3.7312904E-09    3.6122584E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.5929952E-05    3.8427438E-05    1.1436349E-05    3.5893964E-05    1.7290533E-05    2.0395897E-08    1.0000031E-16    1.1952665E-06    4.7634049E-08    3.7854739E-09    3.7133928E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.6966760E-05    3.8766291E-05    1.1603621E-05    3.5931743E-05    1.7443156E-05    1.9230008E-08    1.0000031E-16    1.2715781E-06    4.8332642E-08    3.8400540E-09    3.8147212E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.8006037E-05    3.9105839E-05    1.1771120E-05    3.5969600E-05    1.7596157E-05    1.8149227E-08    1.0000031E-16    1.3480783E-06    4.9035240E-08    3.8950205E-09    3.9162431E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.9047763E-05    3.9446083E-05    1.1938845E-05    3.6007534E-05    1.7749535E-05    1.7145973E-08    1.0000031E-16    1.4247675E-06    4.9741805E-08    3.9503642E-09    4.0179579E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -8.0091920E-05    3.9787025E-05    1.2106798E-05    3.6045546E-05    1.7903291E-05    1.6213467E-08    1.0000031E-16    1.5016457E-06    5.0452306E-08    4.0060769E-09    4.1198653E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
