# Time          3.5000E+00
    Distance         pH
  5.0000E-02    5.5131E+00
  1.5000E-01    5.5040E+00
  2.5000E-01    5.5069E+00
  3.5000E-01    5.5173E+00
  4.5000E-01    5.5316E+00
  5.5000E-01    5.5458E+00
  6.5000E-01    5.5572E+00
  7.5000E-01    5.5659E+00
  8.5000E-01    5.5732E+00
  9.5000E-01    5.5800E+00
  1.0500E+00    5.5865E+00
  1.1500E+00    5.5929E+00
  1.2500E+00    5.5992E+00
  1.3500E+00    5.6055E+00
  1.4500E+00    5.6117E+00
  1.5500E+00    5.6179E+00
  1.6500E+00    5.6241E+00
  1.7500E+00    5.6301E+00
  1.8500E+00    5.6362E+00
  1.9500E+00    5.6422E+00
  2.0500E+00    5.6482E+00
  2.1500E+00    5.6541E+00
  2.2500E+00    5.6599E+00
  2.3500E+00    5.6658E+00
  2.4500E+00    5.6716E+00
  2.5500E+00    5.6773E+00
  2.6500E+00    5.6830E+00
  2.7500E+00    5.6887E+00
  2.8500E+00    5.6943E+00
  2.9500E+00    5.6999E+00
  3.0500E+00    5.7055E+00
  3.1500E+00    5.7110E+00
  3.2500E+00    5.7165E+00
  3.3500E+00    5.7219E+00
  3.4500E+00    5.7274E+00
  3.5500E+00    5.7327E+00
  3.6500E+00    5.7381E+00
  3.7500E+00    5.7434E+00
  3.8500E+00    5.7487E+00
  3.9500E+00    5.7539E+00
  4.0500E+00    5.7592E+00
  4.1500E+00    5.7644E+00
  4.2500E+00    5.7695E+00
  4.3500E+00    5.7747E+00
  4.4500E+00    5.7798E+00
  4.5500E+00    5.7849E+00
  4.6500E+00    5.7899E+00
  4.7500E+00    5.7949E+00
  4.8500E+00    5.7999E+00
  4.9500E+00    5.8049E+00
  5.0500E+00    5.8099E+00
  5.1500E+00    5.8148E+00
  5.2500E+00    5.8197E+00
  5.3500E+00    5.8246E+00
  5.4500E+00    5.8294E+00
  5.5500E+00    5.8342E+00
  5.6500E+00    5.8390E+00
  5.7500E+00    5.8438E+00
  5.8500E+00    5.8486E+00
  5.9500E+00    5.8533E+00
  6.0500E+00    5.8580E+00
  6.1500E+00    5.8627E+00
  6.2500E+00    5.8674E+00
  6.3500E+00    5.8721E+00
  6.4500E+00    5.8767E+00
  6.5500E+00    5.8813E+00
  6.6500E+00    5.8859E+00
  6.7500E+00    5.8905E+00
  6.8500E+00    5.8950E+00
  6.9500E+00    5.8996E+00
  7.0500E+00    5.9041E+00
  7.1500E+00    5.9086E+00
  7.2500E+00    5.9131E+00
  7.3500E+00    5.9176E+00
  7.4500E+00    5.9220E+00
  7.5500E+00    5.9264E+00
  7.6500E+00    5.9309E+00
  7.7500E+00    5.9353E+00
  7.8500E+00    5.9397E+00
  7.9500E+00    5.9440E+00
  8.0500E+00    5.9484E+00
  8.1500E+00    5.9527E+00
  8.2500E+00    5.9571E+00
  8.3500E+00    5.9614E+00
  8.4500E+00    5.9657E+00
  8.5500E+00    5.9700E+00
  8.6500E+00    5.9742E+00
  8.7500E+00    5.9785E+00
  8.8500E+00    5.9827E+00
  8.9500E+00    5.9870E+00
  9.0500E+00    5.9912E+00
  9.1500E+00    5.9954E+00
  9.2500E+00    5.9996E+00
  9.3500E+00    6.0038E+00
  9.4500E+00    6.0080E+00
  9.5500E+00    6.0121E+00
  9.6500E+00    6.0163E+00
  9.7500E+00    6.0204E+00
  9.8500E+00    6.0245E+00
  9.9500E+00    6.0287E+00
  1.0050E+01    6.0328E+00
  1.0150E+01    6.0369E+00
  1.0250E+01    6.0409E+00
  1.0350E+01    6.0450E+00
  1.0450E+01    6.0491E+00
  1.0550E+01    6.0531E+00
  1.0650E+01    6.0572E+00
  1.0750E+01    6.0612E+00
  1.0850E+01    6.0653E+00
  1.0950E+01    6.0693E+00
  1.1050E+01    6.0733E+00
  1.1150E+01    6.0773E+00
  1.1250E+01    6.0813E+00
  1.1350E+01    6.0853E+00
  1.1450E+01    6.0893E+00
  1.1550E+01    6.0932E+00
  1.1650E+01    6.0972E+00
  1.1750E+01    6.1012E+00
  1.1850E+01    6.1051E+00
  1.1950E+01    6.1091E+00
  1.2050E+01    6.1130E+00
  1.2150E+01    6.1169E+00
  1.2250E+01    6.1208E+00
  1.2350E+01    6.1248E+00
  1.2450E+01    6.1287E+00
  1.2550E+01    6.1326E+00
  1.2650E+01    6.1365E+00
  1.2750E+01    6.1404E+00
  1.2850E+01    6.1442E+00
  1.2950E+01    6.1481E+00
  1.3050E+01    6.1520E+00
  1.3150E+01    6.1559E+00
  1.3250E+01    6.1597E+00
  1.3350E+01    6.1636E+00
  1.3450E+01    6.1675E+00
  1.3550E+01    6.1713E+00
  1.3650E+01    6.1751E+00
  1.3750E+01    6.1790E+00
  1.3850E+01    6.1828E+00
  1.3950E+01    6.1867E+00
  1.4050E+01    6.1905E+00
  1.4150E+01    6.1943E+00
  1.4250E+01    6.1981E+00
  1.4350E+01    6.2020E+00
  1.4450E+01    6.2058E+00
  1.4550E+01    6.2096E+00
  1.4650E+01    6.2134E+00
  1.4750E+01    6.2172E+00
  1.4850E+01    6.2210E+00
  1.4950E+01    6.2248E+00
  1.5050E+01    6.2286E+00
  1.5150E+01    6.2324E+00
  1.5250E+01    6.2362E+00
  1.5350E+01    6.2400E+00
  1.5450E+01    6.2437E+00
  1.5550E+01    6.2475E+00
  1.5650E+01    6.2513E+00
  1.5750E+01    6.2551E+00
  1.5850E+01    6.2589E+00
  1.5950E+01    6.2626E+00
  1.6050E+01    6.2664E+00
  1.6150E+01    6.2702E+00
  1.6250E+01    6.2740E+00
  1.6350E+01    6.2777E+00
  1.6450E+01    6.2815E+00
  1.6550E+01    6.2853E+00
  1.6650E+01    6.2890E+00
  1.6750E+01    6.2928E+00
  1.6850E+01    6.2966E+00
  1.6950E+01    6.3003E+00
  1.7050E+01    6.3041E+00
  1.7150E+01    6.3079E+00
  1.7250E+01    6.3116E+00
  1.7350E+01    6.3154E+00
  1.7450E+01    6.3192E+00
  1.7550E+01    6.3229E+00
  1.7650E+01    6.3267E+00
  1.7750E+01    6.3305E+00
  1.7850E+01    6.3342E+00
  1.7950E+01    6.3380E+00
  1.8050E+01    6.3418E+00
  1.8150E+01    6.3455E+00
  1.8250E+01    6.3493E+00
  1.8350E+01    6.3531E+00
  1.8450E+01    6.3569E+00
  1.8550E+01    6.3606E+00
  1.8650E+01    6.3644E+00
  1.8750E+01    6.3682E+00
  1.8850E+01    6.3720E+00
  1.8950E+01    6.3757E+00
  1.9050E+01    6.3795E+00
  1.9150E+01    6.3833E+00
  1.9250E+01    6.3871E+00
  1.9350E+01    6.3909E+00
  1.9450E+01    6.3947E+00
  1.9550E+01    6.3985E+00
  1.9650E+01    6.4023E+00
  1.9750E+01    6.4061E+00
