# Time series at grid cell: 122   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                7.94020189372094E-05   3.09040085664277E-05   4.04622778742386E-05   3.61494059332357E-05   5.54145130580639E-10   1.00000313914812E-16   1.06247029667125E-05   1.58269717489220E-04   6.70700700809534E-04   6.11968343203372E+00   1.46088297340799E-07   1.15879341916125E-08
  2.00000E-02                7.94035995602696E-05   3.09047316162567E-05   4.04624541001492E-05   3.61501464038895E-05   5.54103457651801E-10   1.00000313914812E-16   1.06250732020394E-05   1.58274335409911E-04   6.70700700809533E-04   6.11969825190100E+00   1.46092548863934E-07   1.15882717992711E-08
  3.00000E-02                7.94051801832173E-05   3.09054546649855E-05   4.04626303260473E-05   3.61508868744812E-05   5.54061789315265E-10   1.00000313914812E-16   1.06254434373352E-05   1.58278953328183E-04   6.70700700809533E-04   6.11971307156307E+00   1.46096800393081E-07   1.15886094073778E-08
  4.00000E-02                7.94067608060527E-05   3.09061777126141E-05   4.04628065519329E-05   3.61516273450109E-05   5.54020125553169E-10   1.00000313914812E-16   1.06258136726001E-05   1.58283571244036E-04   6.70700700809533E-04   6.11972789102330E+00   1.46101051928238E-07   1.15889470159326E-08
  5.00000E-02                7.94083414287759E-05   3.09069007591424E-05   4.04629827778059E-05   3.61523678154786E-05   5.53978466364814E-10   1.00000313914812E-16   1.06261839078339E-05   1.58288189157469E-04   6.70700700809533E-04   6.11974271028168E+00   1.46105303469408E-07   1.15892846249356E-08
  5.00010E-02                7.94083415865665E-05   3.09069008313228E-05   4.04629827953983E-05   3.61523678893984E-05   5.53978474145087E-10   1.00000313914812E-16   1.06261839447939E-05   1.58288189618479E-04   6.70700700809545E-04   6.11974263686981E+00   1.46105303893906E-07   1.15892846586446E-08
  5.00030E-02                7.94083419021479E-05   3.09069009756836E-05   4.04629828305828E-05   3.61523680372380E-05   5.53978488287045E-10   1.00000313914812E-16   1.06261840187136E-05   1.58288190540497E-04   6.70700700809534E-04   6.11974263983277E+00   1.46105304742893E-07   1.15892847260618E-08
  5.00070E-02                7.94083425333105E-05   3.09069012644052E-05   4.04629829009521E-05   3.61523683329172E-05   5.53978511530620E-10   1.00000313914812E-16   1.06261841665533E-05   1.58288192384529E-04   6.70700700809533E-04   6.11974264576537E+00   1.46105306440837E-07   1.15892848608937E-08
  5.00150E-02                7.94083437956358E-05   3.09069018418485E-05   4.04629830416905E-05   3.61523689242756E-05   5.53978541917346E-10   1.00000313914812E-16   1.06261844622325E-05   1.58288196072575E-04   6.70700700809534E-04   6.11974265763049E+00   1.46105309836623E-07   1.15892851305493E-08
  5.00309E-02                7.94083463202864E-05   3.09069029967350E-05   4.04629833231674E-05   3.61523701069925E-05   5.53978559888417E-10   1.00000313914812E-16   1.06261850535909E-05   1.58288203448625E-04   6.70700700809534E-04   6.11974268136057E+00   1.46105316627929E-07   1.15892856698386E-08
  5.00629E-02                7.94083513695876E-05   3.09069053065080E-05   4.04629838861212E-05   3.61523724724263E-05   5.53978510620239E-10   1.00000313914812E-16   1.06261862363079E-05   1.58288218200639E-04   6.70700700809534E-04   6.11974272882037E+00   1.46105330210007E-07   1.15892867483738E-08
  5.01268E-02                7.94083614681904E-05   3.09069099260541E-05   4.04629850120287E-05   3.61523772032941E-05   5.53978299167159E-10   1.00000313914812E-16   1.06261886017418E-05   1.58288247704556E-04   6.70700700809538E-04   6.11974282373950E+00   1.46105357373457E-07   1.15892889053867E-08
  5.02546E-02                7.94083816653968E-05   3.09069191651468E-05   4.04629872638438E-05   3.61523866650301E-05   5.53977786592211E-10   1.00000313914812E-16   1.06261933326101E-05   1.58288306712302E-04   6.70700700809547E-04   6.11974301357737E+00   1.46105411699803E-07   1.15892932193669E-08
  5.05101E-02                7.94084220598134E-05   3.09069376433334E-05   4.04629917674740E-05   3.61524055885040E-05   5.53976721916760E-10   1.00000313914812E-16   1.06262027943483E-05   1.58288424727771E-04   6.70700700809587E-04   6.11974339325284E+00   1.46105520352266E-07   1.15893018473086E-08
  5.10212E-02                7.94085028486617E-05   3.09069745997119E-05   4.04630007747347E-05   3.61524434354588E-05   5.53974583354219E-10   1.00000313914812E-16   1.06262217178310E-05   1.58288660758759E-04   6.70700700809749E-04   6.11974415260334E+00   1.46105737657211E-07   1.15893191031934E-08
