# Time          1.0000E-01
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4841028E+00   -5.4723162E+00   -3.9524922E+00   -4.5244179E+00   -3.9281841E+00   -4.2989716E+00   -7.9827402E+00   -1.5476406E+01   -6.6115292E+00   -6.9038059E+00   -7.9992721E+00   -4.1316031E+00   -2.6916849E+00   -2.9599218E+00   -3.5583599E+00   -8.7938281E+00   -1.1063055E+01   -8.0587927E+00   -3.6872591E+00   -1.6074209E+01   -9.6786628E+00   -8.3786949E+00   -8.8519316E+00   -9.7588502E+00   -1.3512742E+01   -1.5870275E+01   -8.3575055E+00   -1.1006286E+01   -1.3876595E+01   -9.1496370E+00   -8.6883179E+00   -1.1963406E+01   -7.3557672E+00
    1.5000000E-01    5.5265409E+00   -5.5194656E+00   -4.4218703E+00   -4.9828545E+00   -4.4094567E+00   -4.7685444E+00   -7.7239366E+00   -1.5959088E+01   -6.4764788E+00   -7.3610475E+00   -8.4580859E+00   -4.5568603E+00   -3.1779284E+00   -3.4426039E+00   -4.0410368E+00   -8.4126328E+00   -1.0596983E+01   -7.7350122E+00   -4.1361259E+00   -1.6434756E+01   -9.2499681E+00   -8.8986835E+00   -9.2398120E+00   -1.0689754E+01   -1.3923614E+01   -1.5863502E+01   -9.2994157E+00   -1.1853464E+01   -1.4298474E+01   -9.1122496E+00   -9.1097231E+00   -1.2834195E+01   -8.2639323E+00
    2.5000000E-01    5.5383065E+00   -5.5315012E+00   -4.4556467E+00   -5.0119949E+00   -4.4483868E+00   -4.8023511E+00   -7.7451898E+00   -1.5998649E+01   -6.3888193E+00   -7.3903940E+00   -8.4879875E+00   -4.5731711E+00   -3.2186409E+00   -3.4821641E+00   -4.0805966E+00   -8.4082018E+00   -1.0569021E+01   -7.7431919E+00   -4.1653573E+00   -1.6428671E+01   -9.2334869E+00   -8.9497217E+00   -9.2446418E+00   -1.0757881E+01   -1.3940702E+01   -1.5868749E+01   -9.3721820E+00   -1.1891503E+01   -1.4320200E+01   -9.1007682E+00   -9.1280341E+00   -1.2885154E+01   -8.3263727E+00
    3.5000000E-01    5.5452743E+00   -5.5384588E+00   -4.4527873E+00   -5.0058630E+00   -4.4492405E+00   -4.7995059E+00   -7.7809440E+00   -1.5999962E+01   -6.3161810E+00   -7.3846480E+00   -8.4825861E+00   -4.5583339E+00   -3.2206681E+00   -3.4834773E+00   -4.0819098E+00   -8.4301018E+00   -1.0576986E+01   -7.7720278E+00   -4.1604060E+00   -1.6399855E+01   -9.2484299E+00   -8.9580135E+00   -9.2228261E+00   -1.0753084E+01   -1.3927613E+01   -1.5873875E+01   -9.3706572E+00   -1.1866850E+01   -1.4310384E+01   -9.0937897E+00   -9.1160832E+00   -1.2870386E+01   -8.3185835E+00
    4.5000000E-01    5.5520040E+00   -5.5451692E+00   -4.4487473E+00   -4.9986851E+00   -4.4488234E+00   -4.7954776E+00   -7.8163917E+00   -1.5999997E+01   -6.2538342E+00   -7.3778088E+00   -8.4760482E+00   -4.5430136E+00   -3.2214044E+00   -3.4835130E+00   -4.0819454E+00   -8.4522441E+00   -1.0585668E+01   -7.8008394E+00   -4.1543921E+00   -1.6370994E+01   -9.2638628E+00   -8.9647994E+00   -9.2007557E+00   -1.0745983E+01   -1.3913726E+01   -1.5878559E+01   -9.3666937E+00   -1.1840780E+01   -1.4299634E+01   -9.0870396E+00   -9.1032791E+00   -1.2853623E+01   -8.3085702E+00
    5.5000000E-01    5.5586724E+00   -5.5518180E+00   -4.4447042E+00   -4.9915844E+00   -4.4483714E+00   -4.7914443E+00   -7.8511837E+00   -1.5999998E+01   -6.1991969E+00   -7.3709975E+00   -8.4695053E+00   -4.5281606E+00   -3.2221091E+00   -3.4835139E+00   -4.0819463E+00   -8.4738556E+00   -1.0593943E+01   -7.8290580E+00   -4.1484079E+00   -1.6342722E+01   -9.2788266E+00   -8.9714895E+00   -9.1792136E+00   -1.0738925E+01   -1.3899977E+01   -1.5882832E+01   -9.3626927E+00   -1.1815236E+01   -1.4288943E+01   -9.0803506E+00   -9.0905652E+00   -1.2836948E+01   -8.2985841E+00
    6.5000000E-01    5.5652854E+00   -5.5584114E+00   -4.4406894E+00   -4.9845878E+00   -4.4479179E+00   -4.7874374E+00   -7.8853455E+00   -1.5999998E+01   -6.1505571E+00   -7.3642443E+00   -8.4629919E+00   -4.5137694E+00   -3.2228168E+00   -3.4835140E+00   -4.0819462E+00   -8.4949479E+00   -1.0601809E+01   -7.8567019E+00   -4.1424820E+00   -1.6315023E+01   -9.2933265E+00   -8.9781232E+00   -9.1581888E+00   -1.0731969E+01   -1.3886389E+01   -1.5886724E+01   -9.3587193E+00   -1.1790237E+01   -1.4278336E+01   -9.0737170E+00   -9.0779649E+00   -1.2820415E+01   -8.2886845E+00
    7.5000000E-01    5.5718439E+00   -5.5649502E+00   -4.4367032E+00   -4.9776927E+00   -4.4474640E+00   -4.7834573E+00   -7.9189078E+00   -1.5999998E+01   -6.1067167E+00   -7.3575501E+00   -8.4565119E+00   -4.4998121E+00   -3.2235283E+00   -3.4835140E+00   -4.0819462E+00   -8.5155496E+00   -1.0609294E+01   -7.8838007E+00   -4.1366143E+00   -1.6287866E+01   -9.3073904E+00   -8.9847025E+00   -9.1376524E+00   -1.0725116E+01   -1.3872956E+01   -1.5890264E+01   -9.3547744E+00   -1.1765756E+01   -1.4267812E+01   -9.0671379E+00   -9.0654773E+00   -1.2804023E+01   -8.2788718E+00
    8.5000000E-01    5.5783487E+00   -5.5714354E+00   -4.4327451E+00   -4.9708963E+00   -4.4470097E+00   -4.7795036E+00   -7.9518990E+00   -1.5999998E+01   -6.0668042E+00   -7.3509147E+00   -8.4500683E+00   -4.4862629E+00   -3.2242435E+00   -3.4835140E+00   -4.0819461E+00   -8.5356877E+00   -1.0616423E+01   -7.9103822E+00   -4.1308040E+00   -1.6261225E+01   -9.3210444E+00   -8.9912281E+00   -9.1175777E+00   -1.0718361E+01   -1.3859676E+01   -1.5893476E+01   -9.3508577E+00   -1.1741764E+01   -1.4257370E+01   -9.0606125E+00   -9.0531009E+00   -1.2787770E+01   -8.2691447E+00
    9.5000000E-01    5.5848006E+00   -5.5778677E+00   -4.4288148E+00   -4.9641956E+00   -4.4465549E+00   -4.7755758E+00   -7.9843453E+00   -1.5999998E+01   -6.0301658E+00   -7.3443378E+00   -8.4436631E+00   -4.4730981E+00   -3.2249625E+00   -3.4835140E+00   -4.0819460E+00   -8.5553867E+00   -1.0623218E+01   -7.9364716E+00   -4.1250504E+00   -1.6235074E+01   -9.3343122E+00   -8.9977009E+00   -9.0979403E+00   -1.0711702E+01   -1.3846544E+01   -1.5896382E+01   -9.3469687E+00   -1.1718238E+01   -1.4247008E+01   -9.0541399E+00   -9.0408338E+00   -1.2771655E+01   -8.2595020E+00
    1.0500000E+00    5.5912005E+00   -5.5842479E+00   -4.4249117E+00   -4.9575878E+00   -4.4460996E+00   -4.7716736E+00   -8.0162710E+00   -1.5999998E+01   -5.9962986E+00   -7.3378190E+00   -8.4372983E+00   -4.4602960E+00   -3.2256851E+00   -3.4835140E+00   -4.0819460E+00   -8.5746693E+00   -1.0629701E+01   -7.9620926E+00   -4.1193524E+00   -1.6209389E+01   -9.3472155E+00   -9.0041216E+00   -9.0787176E+00   -1.0705136E+01   -1.3833557E+01   -1.5899003E+01   -9.3431071E+00   -1.1695153E+01   -1.4236726E+01   -9.0477193E+00   -9.0286745E+00   -1.2755674E+01   -8.2499422E+00
    1.1500000E+00    5.5975492E+00   -5.5905769E+00   -4.4210355E+00   -4.9510703E+00   -4.4456439E+00   -4.7677966E+00   -8.0476986E+00   -1.5999998E+01   -5.9648073E+00   -7.3313578E+00   -8.4309752E+00   -4.4478367E+00   -3.2264114E+00   -3.4835140E+00   -4.0819459E+00   -8.5935561E+00   -1.0635890E+01   -7.9872667E+00   -4.1137093E+00   -1.6184150E+01   -9.3597744E+00   -9.0104911E+00   -9.0598889E+00   -1.0698660E+01   -1.3820712E+01   -1.5901357E+01   -9.3392723E+00   -1.1672490E+01   -1.4226522E+01   -9.0413500E+00   -9.0166212E+00   -1.2739827E+01   -8.2404642E+00
    1.2500000E+00    5.6038475E+00   -5.5968557E+00   -4.4171857E+00   -4.9446405E+00   -4.4451877E+00   -4.7639444E+00   -8.0786491E+00   -1.5999998E+01   -5.9353755E+00   -7.3249535E+00   -8.4246950E+00   -4.4357017E+00   -3.2271413E+00   -3.4835140E+00   -4.0819459E+00   -8.6120666E+00   -1.0641804E+01   -8.0120140E+00   -4.1081202E+00   -1.6159335E+01   -9.3720073E+00   -9.0168103E+00   -9.0414349E+00   -1.0692272E+01   -1.3808004E+01   -1.5903463E+01   -9.3354639E+00   -1.1650227E+01   -1.4216395E+01   -9.0350309E+00   -9.0046722E+00   -1.2724110E+01   -8.2310665E+00
    1.3500000E+00    5.6100964E+00   -5.6030849E+00   -4.4133620E+00   -4.9382960E+00   -4.4447310E+00   -4.7601166E+00   -8.1091422E+00   -1.5999998E+01   -5.9077462E+00   -7.3186055E+00   -8.4184585E+00   -4.4238742E+00   -3.2278748E+00   -3.4835140E+00   -4.0819458E+00   -8.6302185E+00   -1.0647458E+01   -8.0363533E+00   -4.1025841E+00   -1.6134928E+01   -9.3839310E+00   -9.0230801E+00   -9.0233378E+00   -1.0685969E+01   -1.3795432E+01   -1.5905334E+01   -9.3316816E+00   -1.1628348E+01   -1.4206343E+01   -9.0287614E+00   -8.9928258E+00   -1.2708522E+01   -8.2217480E+00
    1.4500000E+00    5.6162967E+00   -5.6092655E+00   -4.4095639E+00   -4.9320344E+00   -4.4442739E+00   -4.7563130E+00   -8.1391959E+00   -1.5999998E+01   -5.8817077E+00   -7.3123132E+00   -8.4122665E+00   -4.4123387E+00   -3.2286120E+00   -3.4835140E+00   -4.0819458E+00   -8.6480284E+00   -1.0652867E+01   -8.0603019E+00   -4.0971003E+00   -1.6110909E+01   -9.3955614E+00   -9.0293012E+00   -9.0055812E+00   -1.0679749E+01   -1.3782991E+01   -1.5906987E+01   -9.3279250E+00   -1.1606834E+01   -1.4196365E+01   -9.0225404E+00   -8.9810802E+00   -1.2693061E+01   -8.2125074E+00
    1.5500000E+00    5.6224491E+00   -5.6153983E+00   -4.4057910E+00   -4.9258534E+00   -4.4438163E+00   -4.7525331E+00   -8.1688274E+00   -1.5999998E+01   -5.8570834E+00   -7.3060757E+00   -8.4061193E+00   -4.4010804E+00   -3.2293527E+00   -3.4835140E+00   -4.0819457E+00   -8.6655117E+00   -1.0658046E+01   -8.0838760E+00   -4.0916678E+00   -1.6087263E+01   -9.4069128E+00   -9.0354745E+00   -8.9881498E+00   -1.0673610E+01   -1.3770679E+01   -1.5908434E+01   -9.3241936E+00   -1.1585671E+01   -1.4186460E+01   -9.0163673E+00   -8.9694337E+00   -1.2677723E+01   -8.2033434E+00
