# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4842275E+00   -5.4724908E+00   -3.9566304E+00   -4.5285590E+00   -3.9323226E+00   -4.3031115E+00   -7.9771933E+00   -1.5480545E+01   -6.6158227E+00   -6.9114932E+00   -8.0071130E+00   -4.1357476E+00   -2.6958296E+00   -2.9640602E+00   -3.5624982E+00   -8.7876350E+00   -1.1056612E+01   -8.0528852E+00   -3.6913338E+00   -1.6078321E+01   -9.6722905E+00   -8.3829024E+00   -8.8560060E+00   -9.7670192E+00   -1.3516703E+01   -1.5867862E+01   -8.3656726E+00   -1.1014390E+01   -1.3880554E+01   -9.1495668E+00   -8.6924288E+00   -1.1971440E+01   -7.3638714E+00
    1.5000000E-01    5.5264185E+00   -5.5193511E+00   -4.4229813E+00   -4.9840493E+00   -4.4104761E+00   -4.7696550E+00   -7.7196173E+00   -1.5960097E+01   -6.4801071E+00   -7.3749573E+00   -8.4725003E+00   -4.5582896E+00   -3.1789237E+00   -3.4436122E+00   -4.0420451E+00   -8.4084950E+00   -1.0593090E+01   -7.7307768E+00   -4.1372520E+00   -1.6436464E+01   -9.2459444E+00   -8.8995608E+00   -9.2413722E+00   -1.0691940E+01   -1.3924923E+01   -1.5860703E+01   -9.3015182E+00   -1.1856119E+01   -1.4299699E+01   -9.1123805E+00   -9.1109966E+00   -1.2836546E+01   -8.2661528E+00
    2.5000000E-01    5.5380494E+00   -5.5312452E+00   -4.4558466E+00   -5.0123159E+00   -4.4484508E+00   -4.8025502E+00   -7.7411435E+00   -1.5998696E+01   -6.3918078E+00   -7.4073737E+00   -8.5056028E+00   -4.5738227E+00   -3.2186618E+00   -3.4822113E+00   -4.0806438E+00   -8.4046614E+00   -1.0565995E+01   -7.7393977E+00   -4.1656364E+00   -1.6429841E+01   -9.2302026E+00   -8.9495107E+00   -9.2455516E+00   -1.0758247E+01   -1.3941278E+01   -1.5865920E+01   -9.3724268E+00   -1.1892611E+01   -1.4320656E+01   -9.1010264E+00   -9.1285736E+00   -1.2885889E+01   -8.3268496E+00
    3.5000000E-01    5.5450100E+00   -5.5381952E+00   -4.4529431E+00   -5.0061389E+00   -4.4492590E+00   -4.7996611E+00   -7.7769159E+00   -1.5999963E+01   -6.3187148E+00   -7.4044305E+00   -8.5030891E+00   -4.5589317E+00   -3.2206423E+00   -3.4834788E+00   -4.0819113E+00   -8.4265965E+00   -1.0574009E+01   -7.7682604E+00   -4.1606453E+00   -1.6400985E+01   -9.2451881E+00   -8.9577499E+00   -9.2236889E+00   -1.0753360E+01   -1.3928152E+01   -1.5871053E+01   -9.3708130E+00   -1.1867867E+01   -1.4310803E+01   -9.0940548E+00   -9.1165890E+00   -1.2871045E+01   -8.3189771E+00
    4.5000000E-01    5.5517395E+00   -5.5449054E+00   -4.4489007E+00   -4.9989555E+00   -4.4488406E+00   -4.7956304E+00   -7.8123716E+00   -1.5999998E+01   -6.2560339E+00   -7.4003232E+00   -8.4993582E+00   -4.5435925E+00   -3.2213767E+00   -3.4835131E+00   -4.0819455E+00   -8.4487474E+00   -1.0582701E+01   -7.7970804E+00   -4.1546298E+00   -1.6372105E+01   -9.2606298E+00   -8.9645341E+00   -9.2015999E+00   -1.0746252E+01   -1.3914260E+01   -1.5875743E+01   -9.3668456E+00   -1.1841776E+01   -1.4300051E+01   -9.0873049E+00   -9.1037836E+00   -1.2854278E+01   -8.3089597E+00
    5.5000000E-01    5.5584079E+00   -5.5515542E+00   -4.4448565E+00   -4.9918507E+00   -4.4483885E+00   -4.7915961E+00   -7.8471708E+00   -1.5999998E+01   -6.2011409E+00   -7.3961776E+00   -8.4955486E+00   -4.5287227E+00   -3.2220810E+00   -3.4835139E+00   -4.0819463E+00   -8.4703659E+00   -1.0590982E+01   -7.8253061E+00   -4.1486451E+00   -1.6343816E+01   -9.2756006E+00   -8.9712242E+00   -9.1800410E+00   -1.0739189E+01   -1.3900507E+01   -1.5880022E+01   -9.3628435E+00   -1.1816214E+01   -1.4289359E+01   -9.0806159E+00   -9.0910692E+00   -1.2837601E+01   -8.2989720E+00
    6.5000000E-01    5.5650210E+00   -5.5581477E+00   -4.4408406E+00   -4.9848501E+00   -4.4479351E+00   -4.7875882E+00   -7.8813392E+00   -1.5999998E+01   -6.1522991E+00   -7.3920262E+00   -8.4916972E+00   -4.5143158E+00   -3.2227884E+00   -3.4835140E+00   -4.0819462E+00   -8.4914645E+00   -1.0598855E+01   -7.8529564E+00   -4.1427187E+00   -1.6316101E+01   -9.2901068E+00   -8.9778580E+00   -9.1590004E+00   -1.0732230E+01   -1.3886915E+01   -1.5883919E+01   -9.3588689E+00   -1.1791199E+01   -1.4278751E+01   -9.0739823E+00   -9.0784684E+00   -1.2821066E+01   -8.2890709E+00
    7.5000000E-01    5.5715795E+00   -5.5646866E+00   -4.4368533E+00   -4.9779512E+00   -4.4474812E+00   -4.7836070E+00   -7.9149075E+00   -1.5999998E+01   -6.1082951E+00   -7.3878713E+00   -8.4878105E+00   -4.5003438E+00   -3.2234994E+00   -3.4835140E+00   -4.0819462E+00   -8.5120720E+00   -1.0606345E+01   -7.8800611E+00   -4.1368506E+00   -1.6288929E+01   -9.3041764E+00   -8.9844374E+00   -9.1384492E+00   -1.0725373E+01   -1.3873478E+01   -1.5887464E+01   -9.3549229E+00   -1.1766701E+01   -1.4268226E+01   -9.0674030E+00   -9.0659803E+00   -1.2804673E+01   -8.2792566E+00
    8.5000000E-01    5.5780845E+00   -5.5711719E+00   -4.4328942E+00   -4.9711511E+00   -4.4470269E+00   -4.7796523E+00   -7.9479042E+00   -1.5999998E+01   -6.0682474E+00   -7.3837146E+00   -8.4838935E+00   -4.4867808E+00   -3.2242143E+00   -3.4835140E+00   -4.0819461E+00   -8.5322153E+00   -1.0613479E+01   -7.9066479E+00   -4.1310398E+00   -1.6262274E+01   -9.3178355E+00   -8.9909631E+00   -9.1183606E+00   -1.0718614E+01   -1.3860194E+01   -1.5890679E+01   -9.3510052E+00   -1.1742695E+01   -1.4257783E+01   -9.0608775E+00   -9.0536033E+00   -1.2788418E+01   -8.2695280E+00
    9.5000000E-01    5.5845365E+00   -5.5776043E+00   -4.4289628E+00   -4.9644467E+00   -4.4465721E+00   -4.7757235E+00   -7.9803555E+00   -1.5999998E+01   -6.0314954E+00   -7.3795575E+00   -8.4799508E+00   -4.4736029E+00   -3.2249328E+00   -3.4835140E+00   -4.0819460E+00   -8.5519191E+00   -1.0620278E+01   -7.9327423E+00   -4.1252857E+00   -1.6236110E+01   -9.3311079E+00   -8.9974360E+00   -9.0987100E+00   -1.0711951E+01   -1.3847058E+01   -1.5893589E+01   -9.3471151E+00   -1.1719154E+01   -1.4247420E+01   -9.0544048E+00   -9.0413356E+00   -1.2772301E+01   -8.2598837E+00
