# Time          3.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4906870E+00   -5.4810993E+00   -4.1450442E+00   -4.7170777E+00   -4.1207550E+00   -4.4915885E+00   -7.8256179E+00   -1.5668972E+01   -6.8094128E+00   -7.0993472E+00   -8.1949438E+00   -4.3242453E+00   -2.8846344E+00   -3.1524873E+00   -3.7509228E+00   -8.6060383E+00   -1.0862097E+01   -7.8846324E+00   -3.8760099E+00   -1.6263182E+01   -9.4819032E+00   -8.5754216E+00   -9.0403751E+00   -1.0139255E+01   -1.3696397E+01   -1.5857121E+01   -8.7378377E+00   -1.1382533E+01   -1.4060177E+01   -9.1454325E+00   -8.8775297E+00   -1.2335762E+01   -7.7323220E+00
    1.5000000E-01    5.5209122E+00   -5.5140741E+00   -4.4548399E+00   -5.0194028E+00   -4.4385578E+00   -4.8014948E+00   -7.6596438E+00   -1.5987721E+01   -6.6314870E+00   -7.4063373E+00   -8.5032920E+00   -4.6034263E+00   -3.2059813E+00   -3.4712366E+00   -4.0696694E+00   -8.3577053E+00   -1.0553313E+01   -7.6751987E+00   -4.1700576E+00   -1.6493577E+01   -9.2004192E+00   -8.9214349E+00   -9.2922569E+00   -1.0754431E+01   -1.3965539E+01   -1.5852303E+01   -9.3605169E+00   -1.1938380E+01   -1.4336822E+01   -9.1181282E+00   -9.1500266E+00   -1.2906476E+01   -8.3303350E+00
    2.5000000E-01    5.5291335E+00   -5.5223623E+00   -4.4622772E+00   -5.0231148E+00   -4.4500476E+00   -4.8089544E+00   -7.6918029E+00   -1.5999701E+01   -6.5119496E+00   -7.4136857E+00   -8.5112469E+00   -4.5965449E+00   -3.2187666E+00   -3.4832165E+00   -4.0816491E+00   -8.3728887E+00   -1.0552054E+01   -7.6988126E+00   -4.1746920E+00   -1.6470534E+01   -9.2073110E+00   -8.9415649E+00   -9.2772245E+00   -1.0769981E+01   -1.3960958E+01   -1.5858341E+01   -9.3797930E+00   -1.1930645E+01   -1.4335968E+01   -9.1099771E+00   -9.1466486E+00   -1.2910257E+01   -8.3422663E+00
    3.5000000E-01    5.5360260E+00   -5.5292374E+00   -4.4584105E+00   -5.0159042E+00   -4.4498852E+00   -4.8051042E+00   -7.7288426E+00   -1.5999991E+01   -6.4182205E+00   -7.4098484E+00   -8.5079055E+00   -4.5801301E+00   -3.2197506E+00   -3.4835068E+00   -4.0819393E+00   -8.3962826E+00   -1.0561663E+01   -7.7290444E+00   -4.1687651E+00   -1.6440261E+01   -9.2238306E+00   -8.9487662E+00   -9.2538988E+00   -1.0763098E+01   -1.3946874E+01   -1.5864119E+01   -9.3762532E+00   -1.1903489E+01   -1.4325227E+01   -9.1030662E+00   -9.1337746E+00   -1.2893589E+01   -8.3325093E+00
    4.5000000E-01    5.5428262E+00   -5.5360181E+00   -4.4543027E+00   -5.0085476E+00   -4.4494403E+00   -4.8010109E+00   -7.7652417E+00   -1.5999998E+01   -6.3409987E+00   -7.4057297E+00   -8.5042277E+00   -4.5640606E+00   -3.2204521E+00   -3.4835138E+00   -4.0819463E+00   -8.4192368E+00   -1.0571017E+01   -7.7587378E+00   -4.1626458E+00   -1.6410509E+01   -9.2400052E+00   -8.9555941E+00   -9.2310086E+00   -1.0755790E+01   -1.3932738E+01   -1.5869406E+01   -9.3721935E+00   -1.1876532E+01   -1.4314339E+01   -9.0962455E+00   -9.1207942E+00   -1.2876582E+01   -8.3223232E+00
    5.5000000E-01    5.5495687E+00   -5.5427410E+00   -4.4502185E+00   -5.0012978E+00   -4.4489881E+00   -4.7969392E+00   -7.8009289E+00   -1.5999998E+01   -6.2753051E+00   -7.4015941E+00   -8.5004855E+00   -4.5485273E+00   -3.2211506E+00   -3.4835140E+00   -4.0819464E+00   -8.4415952E+00   -1.0579890E+01   -7.7877774E+00   -4.1565813E+00   -1.6381409E+01   -9.2556417E+00   -8.9623574E+00   -9.2087123E+00   -1.0748581E+01   -1.3918766E+01   -1.5874237E+01   -9.3681508E+00   -1.1850193E+01   -1.4303533E+01   -9.0894825E+00   -9.1079259E+00   -1.2859711E+01   -8.3122156E+00
    6.5000000E-01    5.5562550E+00   -5.5494077E+00   -4.4461640E+00   -4.9941572E+00   -4.4485353E+00   -4.7928952E+00   -7.8359399E+00   -1.5999998E+01   -6.2181220E+00   -7.3974503E+00   -8.4966930E+00   -4.5334998E+00   -3.2218529E+00   -3.4835140E+00   -4.0819463E+00   -8.4633898E+00   -1.0588312E+01   -7.8161970E+00   -4.1505766E+00   -1.6352926E+01   -9.2707707E+00   -8.9690645E+00   -9.1869778E+00   -1.0741482E+01   -1.3904960E+01   -1.5878645E+01   -9.3641375E+00   -1.1824445E+01   -1.4292813E+01   -9.0827756E+00   -9.0951737E+00   -1.2842986E+01   -8.3021975E+00
    7.5000000E-01    5.5628858E+00   -5.5560189E+00   -4.4421387E+00   -4.9871227E+00   -4.4480821E+00   -4.7888785E+00   -7.8703093E+00   -1.5999998E+01   -6.1674808E+00   -7.3933008E+00   -8.4928572E+00   -4.5189456E+00   -3.2225589E+00   -3.4835140E+00   -4.0819462E+00   -8.4846538E+00   -1.0596315E+01   -7.8440305E+00   -4.1446312E+00   -1.6325028E+01   -9.2854245E+00   -8.9757161E+00   -9.1657722E+00   -1.0734489E+01   -1.3891315E+01   -1.5882664E+01   -9.3601535E+00   -1.1799255E+01   -1.4282178E+01   -9.0761242E+00   -9.0825361E+00   -1.2826405E+01   -8.2922680E+00
    8.5000000E-01    5.5694619E+00   -5.5625754E+00   -4.4381422E+00   -4.9801910E+00   -4.4476283E+00   -4.7848888E+00   -7.9040688E+00   -1.5999998E+01   -6.1220255E+00   -7.3891474E+00   -8.4889841E+00   -4.5048354E+00   -3.2232688E+00   -3.4835140E+00   -4.0819462E+00   -8.5054174E+00   -1.0603926E+01   -7.8713090E+00   -4.1387443E+00   -1.6297683E+01   -9.2996327E+00   -8.9823129E+00   -9.1450652E+00   -1.0727599E+01   -1.3877828E+01   -1.5886320E+01   -9.3561983E+00   -1.1774593E+01   -1.4271626E+01   -9.0695274E+00   -9.0700118E+00   -1.2809966E+01   -8.2824258E+00
    9.5000000E-01    5.5759841E+00   -5.5690779E+00   -4.4341740E+00   -4.9733589E+00   -4.4471741E+00   -4.7809256E+00   -7.9372477E+00   -1.5999998E+01   -6.0807825E+00   -7.3849917E+00   -8.4850789E+00   -4.4911423E+00   -3.2239824E+00   -3.4835140E+00   -4.0819461E+00   -8.5257085E+00   -1.0611173E+01   -7.8980607E+00   -4.1329151E+00   -1.6270863E+01   -9.3134222E+00   -8.9888559E+00   -9.1248292E+00   -1.0720809E+01   -1.3864495E+01   -1.5889639E+01   -9.3522715E+00   -1.1750430E+01   -1.4261156E+01   -9.0629846E+00   -9.0575990E+00   -1.2793667E+01   -8.2726696E+00
    1.0500000E+00    5.5824531E+00   -5.5755274E+00   -4.4302337E+00   -4.9666237E+00   -4.4467195E+00   -4.7769886E+00   -7.9698730E+00   -1.5999998E+01   -6.0430290E+00   -7.3808352E+00   -8.4811464E+00   -4.4778418E+00   -3.2246998E+00   -3.4835140E+00   -4.0819461E+00   -8.5455521E+00   -1.0618078E+01   -7.9243120E+00   -4.1271427E+00   -1.6244542E+01   -9.3268175E+00   -8.9953458E+00   -9.1050390E+00   -1.0714115E+01   -1.3851312E+01   -1.5892646E+01   -9.3483725E+00   -1.1726740E+01   -1.4250767E+01   -9.0564949E+00   -9.0452961E+00   -1.2777506E+01   -8.2629982E+00
    1.1500000E+00    5.5888699E+00   -5.5819245E+00   -4.4263209E+00   -4.9599823E+00   -4.4462644E+00   -4.7730772E+00   -8.0019696E+00   -1.5999998E+01   -6.0082137E+00   -7.3766790E+00   -8.4771906E+00   -4.4649116E+00   -3.2254208E+00   -3.4835140E+00   -4.0819460E+00   -8.5649718E+00   -1.0624664E+01   -7.9500870E+00   -4.1214263E+00   -1.6218696E+01   -9.3398411E+00   -9.0017834E+00   -9.0856714E+00   -1.0707515E+01   -1.3838274E+01   -1.5895360E+01   -9.3445011E+00   -1.1703501E+01   -1.4240458E+01   -9.0500575E+00   -9.0331015E+00   -1.2761481E+01   -8.2534102E+00
    1.2500000E+00    5.5952352E+00   -5.5882701E+00   -4.4224350E+00   -4.9534322E+00   -4.4458088E+00   -4.7691912E+00   -8.0335606E+00   -1.5999998E+01   -5.9759063E+00   -7.3725243E+00   -8.4732153E+00   -4.4523311E+00   -3.2261455E+00   -3.4835140E+00   -4.0819459E+00   -8.5839888E+00   -1.0630951E+01   -7.9754078E+00   -4.1157651E+00   -1.6193302E+01   -9.3525135E+00   -9.0081695E+00   -9.0667049E+00   -1.0701006E+01   -1.3825380E+01   -1.5897802E+01   -9.3406566E+00   -1.1680690E+01   -1.4230228E+01   -9.0436715E+00   -9.0210135E+00   -1.2745589E+01   -8.2439043E+00
    1.3500000E+00    5.6015499E+00   -5.5945652E+00   -4.4185757E+00   -4.9469707E+00   -4.4453528E+00   -4.7653301E+00   -8.0646676E+00   -1.5999998E+01   -5.9457648E+00   -7.3683721E+00   -8.4692235E+00   -4.4400814E+00   -3.2268739E+00   -3.4835140E+00   -4.0819459E+00   -8.6026230E+00   -1.0636956E+01   -8.0002953E+00   -4.1101580E+00   -1.6168341E+01   -9.3648537E+00   -9.0145050E+00   -9.0481198E+00   -1.0694587E+01   -1.3812625E+01   -1.5899989E+01   -9.3368387E+00   -1.1658287E+01   -1.4220075E+01   -9.0373362E+00   -9.0090303E+00   -1.2729828E+01   -8.2344793E+00
    1.4500000E+00    5.6078148E+00   -5.6008105E+00   -4.4147426E+00   -4.9405953E+00   -4.4448963E+00   -4.7614937E+00   -8.0953106E+00   -1.5999998E+01   -5.9175125E+00   -7.3642232E+00   -8.4652183E+00   -4.4281452E+00   -3.2276059E+00   -3.4835140E+00   -4.0819458E+00   -8.6208927E+00   -1.0642695E+01   -8.0247684E+00   -4.1046044E+00   -1.6143792E+01   -9.3768791E+00   -9.0207908E+00   -9.0298979E+00   -1.0688253E+01   -1.3800005E+01   -1.5901937E+01   -9.3330471E+00   -1.1636273E+01   -1.4209997E+01   -9.0310505E+00   -8.9971502E+00   -1.2714197E+01   -8.2251338E+00
    1.5500000E+00    5.6140309E+00   -5.6070069E+00   -4.4109353E+00   -4.9343037E+00   -4.4444394E+00   -4.7576814E+00   -8.1255082E+00   -1.5999998E+01   -5.8909227E+00   -7.3600784E+00   -8.4612022E+00   -4.4165063E+00   -3.2283415E+00   -3.4835140E+00   -4.0819458E+00   -8.6388148E+00   -1.0648185E+01   -8.0488451E+00   -4.0991032E+00   -1.6119638E+01   -9.3886060E+00   -9.0270278E+00   -9.0120223E+00   -1.0682003E+01   -1.3787518E+01   -1.5903661E+01   -9.3292812E+00   -1.1614632E+01   -1.4199995E+01   -9.0248138E+00   -8.9853714E+00   -1.2698693E+01   -8.2158666E+00
    1.6500000E+00    5.6201989E+00   -5.6131553E+00   -4.4071534E+00   -4.9280936E+00   -4.4439820E+00   -4.7538931E+00   -8.1552781E+00   -1.5999998E+01   -5.8658073E+00   -7.3559383E+00   -8.4571773E+00   -4.4051498E+00   -3.2290807E+00   -3.4835140E+00   -4.0819458E+00   -8.6564053E+00   -1.0653440E+01   -8.0725420E+00   -4.0936537E+00   -1.6095863E+01   -9.4000491E+00   -9.0332166E+00   -8.9944771E+00   -1.0675834E+01   -1.3775161E+01   -1.5905175E+01   -9.3255407E+00   -1.1593346E+01   -1.4190065E+01   -9.0186251E+00   -8.9736924E+00   -1.2683314E+01   -8.2066765E+00
    1.7500000E+00    5.6263197E+00   -5.6192564E+00   -4.4033965E+00   -4.9219629E+00   -4.4435241E+00   -4.7501282E+00   -8.1846364E+00   -1.5999998E+01   -5.8420082E+00   -7.3518035E+00   -8.4531457E+00   -4.3940621E+00   -3.2298235E+00   -3.4835140E+00   -4.0819457E+00   -8.6736786E+00   -1.0658472E+01   -8.0958746E+00   -4.0882549E+00   -1.6072451E+01   -9.4112223E+00   -9.0393583E+00   -8.9772478E+00   -1.0669745E+01   -1.3762931E+01   -1.5906491E+01   -9.3218253E+00   -1.1572401E+01   -1.4180208E+01   -9.0124836E+00   -8.9621113E+00   -1.2668058E+01   -8.1975621E+00
    1.8500000E+00    5.6323942E+00   -5.6253113E+00   -4.3996642E+00   -4.9159093E+00   -4.4430658E+00   -4.7463866E+00   -8.2135987E+00   -1.5999998E+01   -5.8193916E+00   -7.3476746E+00   -8.4491093E+00   -4.3832301E+00   -3.2305698E+00   -3.4835140E+00   -4.0819457E+00   -8.6906486E+00   -1.0663293E+01   -8.1188575E+00   -4.0829061E+00   -1.6049388E+01   -9.4221386E+00   -9.0454536E+00   -8.9603207E+00   -1.0663733E+01   -1.3750824E+01   -1.5907621E+01   -9.3181344E+00   -1.1551783E+01   -1.4170422E+01   -9.0063885E+00   -8.9506266E+00   -1.2652923E+01   -8.1885223E+00
