# Time          7.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    3.3147599E-02    5.9534829E-01
    1.5000000E-01    1.0897215E-02    1.9732252E-01
    2.5000000E-01    9.9443349E-03    1.8054102E-01
    3.5000000E-01    9.8990917E-03    1.8001489E-01
    4.5000000E-01    9.8823695E-03    1.8000074E-01
    5.5000000E-01    9.8663577E-03    1.8000043E-01
    6.5000000E-01    9.8503044E-03    1.8000048E-01
    7.5000000E-01    9.8341920E-03    1.8000053E-01
    8.5000000E-01    9.8180212E-03    1.8000058E-01
    9.5000000E-01    9.8017931E-03    1.8000063E-01
    1.0500000E+00    9.7855088E-03    1.8000068E-01
    1.1500000E+00    9.7691692E-03    1.8000073E-01
    1.2500000E+00    9.7527751E-03    1.8000079E-01
    1.3500000E+00    9.7363273E-03    1.8000084E-01
    1.4500000E+00    9.7198266E-03    1.8000089E-01
    1.5500000E+00    9.7032737E-03    1.8000094E-01
    1.6500000E+00    9.6866690E-03    1.8000100E-01
    1.7500000E+00    9.6700134E-03    1.8000105E-01
    1.8500000E+00    9.6533072E-03    1.8000110E-01
    1.9500000E+00    9.6365510E-03    1.8000116E-01
    2.0500000E+00    9.6197453E-03    1.8000121E-01
    2.1500000E+00    9.6028906E-03    1.8000126E-01
    2.2500000E+00    9.5859871E-03    1.8000132E-01
    2.3500000E+00    9.5690354E-03    1.8000137E-01
    2.4500000E+00    9.5520358E-03    1.8000143E-01
    2.5500000E+00    9.5349887E-03    1.8000148E-01
    2.6500000E+00    9.5178943E-03    1.8000153E-01
    2.7500000E+00    9.5007530E-03    1.8000159E-01
    2.8500000E+00    9.4835651E-03    1.8000164E-01
    2.9500000E+00    9.4663309E-03    1.8000170E-01
    3.0500000E+00    9.4490506E-03    1.8000175E-01
    3.1500000E+00    9.4317245E-03    1.8000181E-01
    3.2500000E+00    9.4143528E-03    1.8000186E-01
    3.3500000E+00    9.3969357E-03    1.8000192E-01
    3.4500000E+00    9.3794735E-03    1.8000198E-01
    3.5500000E+00    9.3619663E-03    1.8000203E-01
    3.6500000E+00    9.3444144E-03    1.8000209E-01
    3.7500000E+00    9.3268179E-03    1.8000214E-01
    3.8500000E+00    9.3091769E-03    1.8000220E-01
    3.9500000E+00    9.2914918E-03    1.8000226E-01
    4.0500000E+00    9.2737625E-03    1.8000231E-01
    4.1500000E+00    9.2559893E-03    1.8000237E-01
    4.2500000E+00    9.2381724E-03    1.8000243E-01
    4.3500000E+00    9.2203117E-03    1.8000248E-01
    4.4500000E+00    9.2024076E-03    1.8000254E-01
    4.5500000E+00    9.1844600E-03    1.8000260E-01
    4.6500000E+00    9.1664691E-03    1.8000265E-01
    4.7500000E+00    9.1484351E-03    1.8000271E-01
    4.8500000E+00    9.1303580E-03    1.8000277E-01
    4.9500000E+00    9.1122379E-03    1.8000283E-01
    5.0500000E+00    9.0940750E-03    1.8000288E-01
    5.1500000E+00    9.0758692E-03    1.8000294E-01
    5.2500000E+00    9.0576208E-03    1.8000300E-01
    5.3500000E+00    9.0393298E-03    1.8000306E-01
    5.4500000E+00    9.0209963E-03    1.8000312E-01
    5.5500000E+00    9.0026203E-03    1.8000317E-01
    5.6500000E+00    8.9842019E-03    1.8000323E-01
    5.7500000E+00    8.9657412E-03    1.8000329E-01
