 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0375546E+01
    1.5000000E-01   -1.2019704E+01
    2.5000000E-01   -1.3476833E+01
    3.5000000E-01   -1.4773300E+01
    4.5000000E-01   -1.5927603E+01
    5.5000000E-01   -1.6955914E+01
    6.5000000E-01   -1.7872494E+01
    7.5000000E-01   -1.8689920E+01
    8.5000000E-01   -1.9419300E+01
    9.5000000E-01   -2.0070440E+01
    1.0500000E+00   -2.0652010E+01
    1.1500000E+00   -2.1171676E+01
    1.2500000E+00   -2.1636222E+01
    1.3500000E+00   -2.2051656E+01
    1.4500000E+00   -2.2423301E+01
    1.5500000E+00   -2.2755875E+01
    1.6500000E+00   -2.3053567E+01
    1.7500000E+00   -2.3320094E+01
    1.8500000E+00   -2.3558759E+01
    1.9500000E+00   -2.3772498E+01
    2.0500000E+00   -2.3963924E+01
    2.1500000E+00   -2.4135363E+01
    2.2500000E+00   -2.4288884E+01
    2.3500000E+00   -2.4426337E+01
    2.4500000E+00   -2.4549366E+01
    2.5500000E+00   -2.4659443E+01
    2.6500000E+00   -2.4757880E+01
    2.7500000E+00   -2.4845852E+01
    2.8500000E+00   -2.4924407E+01
    2.9500000E+00   -2.4994484E+01
    3.0500000E+00   -2.5056926E+01
    3.1500000E+00   -2.5112485E+01
    3.2500000E+00   -2.5161836E+01
    3.3500000E+00   -2.5205587E+01
    3.4500000E+00   -2.5244281E+01
    3.5500000E+00   -2.5278407E+01
    3.6500000E+00   -2.5308404E+01
    3.7500000E+00   -2.5334667E+01
    3.8500000E+00   -2.5357552E+01
    3.9500000E+00   -2.5377379E+01
    4.0500000E+00   -2.5394436E+01
    4.1500000E+00   -2.5408984E+01
    4.2500000E+00   -2.5421256E+01
    4.3500000E+00   -2.5431464E+01
    4.4500000E+00   -2.5439800E+01
    4.5500000E+00   -2.5446435E+01
    4.6500000E+00   -2.5451527E+01
    4.7500000E+00   -2.5455216E+01
    4.8500000E+00   -2.5457629E+01
    4.9500000E+00   -2.5458884E+01
    5.0500000E+00   -2.5459083E+01
    5.1500000E+00   -2.5458322E+01
    5.2500000E+00   -2.5456688E+01
    5.3500000E+00   -2.5454258E+01
    5.4500000E+00   -2.5451103E+01
    5.5500000E+00   -2.5447288E+01
    5.6500000E+00   -2.5442871E+01
    5.7500000E+00   -2.5437905E+01
    5.8500000E+00   -2.5432438E+01
    5.9500000E+00   -2.5426515E+01
    6.0500000E+00   -2.5420175E+01
    6.1500000E+00   -2.5413455E+01
    6.2500000E+00   -2.5406388E+01
    6.3500000E+00   -2.5399004E+01
    6.4500000E+00   -2.5391330E+01
    6.5500000E+00   -2.5383393E+01
    6.6500000E+00   -2.5375214E+01
    6.7500000E+00   -2.5366815E+01
    6.8500000E+00   -2.5358215E+01
    6.9500000E+00   -2.5349430E+01
    7.0500000E+00   -2.5340478E+01
    7.1500000E+00   -2.5331372E+01
    7.2500000E+00   -2.5322125E+01
    7.3500000E+00   -2.5312750E+01
    7.4500000E+00   -2.5303258E+01
    7.5500000E+00   -2.5293659E+01
    7.6500000E+00   -2.5283962E+01
    7.7500000E+00   -2.5274175E+01
    7.8500000E+00   -2.5264306E+01
    7.9500000E+00   -2.5254363E+01
    8.0500000E+00   -2.5244351E+01
    8.1500000E+00   -2.5234276E+01
    8.2500000E+00   -2.5224144E+01
    8.3500000E+00   -2.5213960E+01
    8.4500000E+00   -2.5203728E+01
    8.5500000E+00   -2.5193452E+01
    8.6500000E+00   -2.5183135E+01
    8.7500000E+00   -2.5172782E+01
    8.8500000E+00   -2.5162395E+01
    8.9500000E+00   -2.5151976E+01
    9.0500000E+00   -2.5141529E+01
    9.1500000E+00   -2.5131055E+01
    9.2500000E+00   -2.5120557E+01
    9.3500000E+00   -2.5110037E+01
    9.4500000E+00   -2.5099495E+01
    9.5500000E+00   -2.5088934E+01
    9.6500000E+00   -2.5078355E+01
    9.7500000E+00   -2.5067759E+01
    9.8500000E+00   -2.5057147E+01
    9.9500000E+00   -2.5046519E+01
    1.0050000E+01   -2.5035878E+01
    1.0150000E+01   -2.5025222E+01
    1.0250000E+01   -2.5014554E+01
    1.0350000E+01   -2.5003873E+01
    1.0450000E+01   -2.4993179E+01
    1.0550000E+01   -2.4982474E+01
    1.0650000E+01   -2.4971757E+01
    1.0750000E+01   -2.4961028E+01
    1.0850000E+01   -2.4950288E+01
    1.0950000E+01   -2.4939536E+01
    1.1050000E+01   -2.4928773E+01
    1.1150000E+01   -2.4917998E+01
    1.1250000E+01   -2.4907211E+01
    1.1350000E+01   -2.4896412E+01
    1.1450000E+01   -2.4885601E+01
    1.1550000E+01   -2.4874777E+01
    1.1650000E+01   -2.4863941E+01
    1.1750000E+01   -2.4853091E+01
    1.1850000E+01   -2.4842227E+01
    1.1950000E+01   -2.4831350E+01
    1.2050000E+01   -2.4820458E+01
    1.2150000E+01   -2.4809550E+01
    1.2250000E+01   -2.4798628E+01
    1.2350000E+01   -2.4787689E+01
    1.2450000E+01   -2.4776733E+01
    1.2550000E+01   -2.4765759E+01
    1.2650000E+01   -2.4754768E+01
    1.2750000E+01   -2.4743758E+01
    1.2850000E+01   -2.4732728E+01
    1.2950000E+01   -2.4721678E+01
    1.3050000E+01   -2.4710607E+01
    1.3150000E+01   -2.4699515E+01
    1.3250000E+01   -2.4688400E+01
    1.3350000E+01   -2.4677261E+01
    1.3450000E+01   -2.4666098E+01
    1.3550000E+01   -2.4654911E+01
    1.3650000E+01   -2.4643697E+01
    1.3750000E+01   -2.4632456E+01
    1.3850000E+01   -2.4621187E+01
    1.3950000E+01   -2.4609890E+01
    1.4050000E+01   -2.4598562E+01
    1.4150000E+01   -2.4587204E+01
    1.4250000E+01   -2.4575814E+01
    1.4350000E+01   -2.4564391E+01
    1.4450000E+01   -2.4552934E+01
    1.4550000E+01   -2.4541442E+01
    1.4650000E+01   -2.4529914E+01
    1.4750000E+01   -2.4518349E+01
    1.4850000E+01   -2.4506745E+01
    1.4950000E+01   -2.4495101E+01
    1.5050000E+01   -2.4483416E+01
    1.5150000E+01   -2.4471690E+01
    1.5250000E+01   -2.4459919E+01
    1.5350000E+01   -2.4448105E+01
    1.5450000E+01   -2.4436244E+01
    1.5550000E+01   -2.4424335E+01
    1.5650000E+01   -2.4412378E+01
    1.5750000E+01   -2.4400371E+01
    1.5850000E+01   -2.4388313E+01
    1.5950000E+01   -2.4376201E+01
    1.6050000E+01   -2.4364035E+01
    1.6150000E+01   -2.4351812E+01
