# Time          7.0000E+00
    Distance         pH
  5.0000E-02    5.5154E+00
  1.5000E-01    5.5409E+00
  2.5000E-01    5.5643E+00
  3.5000E-01    5.5679E+00
  4.5000E-01    5.5583E+00
  5.5000E-01    5.5491E+00
  6.5000E-01    5.5441E+00
  7.5000E-01    5.5431E+00
  8.5000E-01    5.5448E+00
  9.5000E-01    5.5485E+00
  1.0500E+00    5.5535E+00
  1.1500E+00    5.5592E+00
  1.2500E+00    5.5653E+00
  1.3500E+00    5.5717E+00
  1.4500E+00    5.5781E+00
  1.5500E+00    5.5845E+00
  1.6500E+00    5.5909E+00
  1.7500E+00    5.5972E+00
  1.8500E+00    5.6035E+00
  1.9500E+00    5.6098E+00
  2.0500E+00    5.6160E+00
  2.1500E+00    5.6222E+00
  2.2500E+00    5.6283E+00
  2.3500E+00    5.6343E+00
  2.4500E+00    5.6403E+00
  2.5500E+00    5.6463E+00
  2.6500E+00    5.6522E+00
  2.7500E+00    5.6581E+00
  2.8500E+00    5.6640E+00
  2.9500E+00    5.6698E+00
  3.0500E+00    5.6755E+00
  3.1500E+00    5.6813E+00
  3.2500E+00    5.6869E+00
  3.3500E+00    5.6926E+00
  3.4500E+00    5.6982E+00
  3.5500E+00    5.7038E+00
  3.6500E+00    5.7093E+00
  3.7500E+00    5.7148E+00
  3.8500E+00    5.7202E+00
  3.9500E+00    5.7257E+00
  4.0500E+00    5.7311E+00
  4.1500E+00    5.7364E+00
  4.2500E+00    5.7418E+00
  4.3500E+00    5.7471E+00
  4.4500E+00    5.7523E+00
  4.5500E+00    5.7576E+00
  4.6500E+00    5.7628E+00
  4.7500E+00    5.7679E+00
  4.8500E+00    5.7731E+00
  4.9500E+00    5.7782E+00
  5.0500E+00    5.7833E+00
  5.1500E+00    5.7883E+00
  5.2500E+00    5.7934E+00
  5.3500E+00    5.7984E+00
  5.4500E+00    5.8034E+00
  5.5500E+00    5.8083E+00
  5.6500E+00    5.8133E+00
  5.7500E+00    5.8182E+00
  5.8500E+00    5.8230E+00
  5.9500E+00    5.8279E+00
  6.0500E+00    5.8327E+00
  6.1500E+00    5.8375E+00
  6.2500E+00    5.8423E+00
  6.3500E+00    5.8471E+00
  6.4500E+00    5.8518E+00
  6.5500E+00    5.8566E+00
  6.6500E+00    5.8613E+00
  6.7500E+00    5.8660E+00
  6.8500E+00    5.8706E+00
  6.9500E+00    5.8753E+00
  7.0500E+00    5.8799E+00
  7.1500E+00    5.8845E+00
  7.2500E+00    5.8891E+00
  7.3500E+00    5.8936E+00
  7.4500E+00    5.8982E+00
  7.5500E+00    5.9027E+00
  7.6500E+00    5.9072E+00
  7.7500E+00    5.9117E+00
  7.8500E+00    5.9162E+00
  7.9500E+00    5.9206E+00
  8.0500E+00    5.9251E+00
  8.1500E+00    5.9295E+00
  8.2500E+00    5.9339E+00
  8.3500E+00    5.9383E+00
  8.4500E+00    5.9427E+00
  8.5500E+00    5.9470E+00
  8.6500E+00    5.9514E+00
  8.7500E+00    5.9557E+00
  8.8500E+00    5.9600E+00
  8.9500E+00    5.9643E+00
  9.0500E+00    5.9686E+00
  9.1500E+00    5.9729E+00
  9.2500E+00    5.9772E+00
  9.3500E+00    5.9814E+00
  9.4500E+00    5.9857E+00
  9.5500E+00    5.9899E+00
  9.6500E+00    5.9941E+00
  9.7500E+00    5.9983E+00
  9.8500E+00    6.0025E+00
  9.9500E+00    6.0067E+00
  1.0050E+01    6.0108E+00
  1.0150E+01    6.0150E+00
  1.0250E+01    6.0191E+00
  1.0350E+01    6.0233E+00
  1.0450E+01    6.0274E+00
  1.0550E+01    6.0315E+00
  1.0650E+01    6.0356E+00
  1.0750E+01    6.0397E+00
  1.0850E+01    6.0438E+00
  1.0950E+01    6.0478E+00
  1.1050E+01    6.0519E+00
  1.1150E+01    6.0559E+00
  1.1250E+01    6.0600E+00
  1.1350E+01    6.0640E+00
  1.1450E+01    6.0680E+00
  1.1550E+01    6.0720E+00
  1.1650E+01    6.0761E+00
  1.1750E+01    6.0801E+00
  1.1850E+01    6.0840E+00
  1.1950E+01    6.0880E+00
  1.2050E+01    6.0920E+00
  1.2150E+01    6.0960E+00
  1.2250E+01    6.0999E+00
  1.2350E+01    6.1039E+00
  1.2450E+01    6.1078E+00
  1.2550E+01    6.1118E+00
  1.2650E+01    6.1157E+00
  1.2750E+01    6.1196E+00
  1.2850E+01    6.1235E+00
  1.2950E+01    6.1274E+00
  1.3050E+01    6.1314E+00
  1.3150E+01    6.1353E+00
  1.3250E+01    6.1391E+00
  1.3350E+01    6.1430E+00
  1.3450E+01    6.1469E+00
  1.3550E+01    6.1508E+00
