# Time          2.2500E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5306493E+00   -5.5257289E+00   -4.7679303E+00   -5.3400850E+00   -4.7437000E+00   -5.1145658E+00   -7.3697020E+00   -1.6291913E+01   -7.4361197E+00   -7.7064098E+00   -8.8014949E+00   -4.9439280E+00   -3.5109355E+00   -3.7754284E+00   -4.3738599E+00   -8.0329929E+00   -1.0209127E+01   -7.3661859E+00   -4.4672788E+00   -1.6822603E+01   -8.8639656E+00   -9.2333426E+00   -9.6250256E+00   -1.1375274E+01   -1.4274464E+01   -1.5817209E+01   -9.9737840E+00   -1.2580241E+01   -1.4638171E+01   -9.1103929E+00   -9.4434729E+00   -1.3505057E+01   -8.9366485E+00
    1.5000000E-01    5.5179205E+00   -5.5118577E+00   -4.5714797E+00   -5.1412842E+00   -4.5496652E+00   -4.9181140E+00   -7.5221507E+00   -1.6098166E+01   -7.0235877E+00   -7.5154173E+00   -8.6110941E+00   -4.7400756E+00   -3.3160539E+00   -3.5816813E+00   -4.1801136E+00   -8.2200134E+00   -1.0421605E+01   -7.5369341E+00   -4.2839357E+00   -1.6639457E+01   -9.0649053E+00   -9.0280666E+00   -9.4327117E+00   -1.0985120E+01   -1.4089591E+01   -1.5835611E+01   -9.5859710E+00   -1.2193852E+01   -1.4455640E+01   -9.1219326E+00   -9.2693153E+00   -1.3139177E+01   -8.5592299E+00
    2.5000000E-01    5.5184089E+00   -5.5118698E+00   -4.4986023E+00   -5.0656874E+00   -4.4796420E+00   -4.8452453E+00   -7.6034892E+00   -1.6028483E+01   -6.7867632E+00   -7.4418320E+00   -8.5379677E+00   -4.6568325E+00   -3.2464681E+00   -3.5119990E+00   -4.1104316E+00   -8.3041744E+00   -1.0504789E+01   -7.6200985E+00   -4.2133619E+00   -1.6553244E+01   -9.1490773E+00   -8.9593768E+00   -9.3484806E+00   -1.0840846E+01   -1.4014009E+01   -1.5846914E+01   -9.4444120E+00   -1.2037740E+01   -1.4382773E+01   -9.1209452E+00   -9.1967678E+00   -1.2995734E+01   -8.4167750E+00
    3.5000000E-01    5.5232319E+00   -5.5165284E+00   -4.4734299E+00   -5.0374131E+00   -4.4577875E+00   -4.8200880E+00   -7.6539792E+00   -1.6007028E+01   -6.6273072E+00   -7.4144472E+00   -8.5110350E+00   -4.6196689E+00   -3.2255016E+00   -3.4905431E+00   -4.0889757E+00   -8.3463287E+00   -1.0537297E+01   -7.6665625E+00   -4.1873997E+00   -1.6505745E+01   -9.1865813E+00   -8.9429182E+00   -9.3063213E+00   -1.0791463E+01   -1.3981086E+01   -1.5854595E+01   -9.3981297E+00   -1.1970752E+01   -1.4352951E+01   -9.1159497E+00   -9.1654694E+00   -1.2939948E+01   -8.3659848E+00
    4.5000000E-01    5.5295286E+00   -5.5227684E+00   -4.4638831E+00   -5.0245893E+00   -4.4518091E+00   -4.8105581E+00   -7.6945848E+00   -1.6001481E+01   -6.5092920E+00   -7.4022164E+00   -8.4992373E+00   -4.5976140E+00   -3.2205853E+00   -3.4849970E+00   -4.0834296E+00   -8.3747931E+00   -1.0553168E+01   -7.7011463E+00   -4.1761271E+00   -1.6470859E+01   -9.2088086E+00   -8.9437289E+00   -9.2779100E+00   -1.0773213E+01   -1.3962026E+01   -1.5861038E+01   -9.3831562E+00   -1.1932913E+01   -1.4337167E+01   -9.1095935E+00   -9.1477228E+00   -1.2912891E+01   -8.3452843E+00
    5.5000000E-01    5.5362354E+00   -5.5294477E+00   -4.4585765E+00   -5.0159902E+00   -4.4501518E+00   -4.8052675E+00   -7.7322362E+00   -1.6000270E+01   -6.4161319E+00   -7.3940995E+00   -8.4915181E+00   -4.5799638E+00   -3.2200507E+00   -3.4837857E+00   -4.0822183E+00   -8.3992503E+00   -1.0564212E+01   -7.7322243E+00   -4.1688567E+00   -1.6439680E+01   -9.2265881E+00   -8.9492536E+00   -9.2535241E+00   -1.0763461E+01   -1.3946749E+01   -1.5866832E+01   -9.3766964E+00   -1.1903279E+01   -1.4325182E+01   -9.1028578E+00   -9.1336596E+00   -1.2893636E+01   -8.3327651E+00
    6.5000000E-01    5.5430041E+00   -5.5361953E+00   -4.4542463E+00   -5.0084225E+00   -4.4494734E+00   -4.8009516E+00   -7.7687163E+00   -1.6000042E+01   -6.3392533E+00   -7.3869462E+00   -8.4847221E+00   -4.5637181E+00   -3.2205146E+00   -3.4835580E+00   -4.0819905E+00   -8.4223606E+00   -1.0573785E+01   -7.7620375E+00   -4.1625298E+00   -1.6409808E+01   -9.2429518E+00   -8.9558168E+00   -9.2304875E+00   -1.0755710E+01   -1.3932435E+01   -1.5872119E+01   -9.3721827E+00   -1.1875956E+01   -1.4314106E+01   -9.0960670E+00   -9.1204983E+00   -1.2876232E+01   -8.3221521E+00
    7.5000000E-01    5.5497416E+00   -5.5429131E+00   -4.4501273E+00   -5.0011413E+00   -4.4489837E+00   -4.7968451E+00   -7.8044157E+00   -1.6000005E+01   -6.2738016E+00   -7.3800234E+00   -8.4781182E+00   -4.5481664E+00   -3.2211751E+00   -3.4835204E+00   -4.0819528E+00   -8.4447430E+00   -1.0582692E+01   -7.7910954E+00   -4.1564319E+00   -1.6380698E+01   -9.2586175E+00   -8.9625377E+00   -9.2081775E+00   -1.0748433E+01   -1.3918438E+01   -1.5876949E+01   -9.3680678E+00   -1.1849568E+01   -1.4303270E+01   -9.0893086E+00   -9.1076008E+00   -1.2859298E+01   -8.3119768E+00
    8.5000000E-01    5.5564277E+00   -5.5495795E+00   -4.4460683E+00   -4.9939984E+00   -4.4485253E+00   -4.7927966E+00   -7.8394299E+00   -1.5999999E+01   -6.2168007E+00   -7.3731879E+00   -8.4715670E+00   -4.5331448E+00   -3.2218720E+00   -3.4835148E+00   -4.0819471E+00   -8.4665415E+00   -1.0591118E+01   -7.8195187E+00   -4.1504220E+00   -1.6352222E+01   -9.2737506E+00   -8.9692390E+00   -9.1864491E+00   -1.0741326E+01   -1.3904629E+01   -1.5881358E+01   -9.3640445E+00   -1.1823822E+01   -1.4292546E+01   -9.0826019E+00   -9.0948435E+00   -1.2842564E+01   -8.3019492E+00
    9.5000000E-01    5.5630591E+00   -5.5561913E+00   -4.4420430E+00   -4.9869656E+00   -4.4480713E+00   -4.7887799E+00   -7.8738015E+00   -1.5999999E+01   -6.1663019E+00   -7.3664155E+00   -8.4650483E+00   -4.5185996E+00   -3.2225777E+00   -3.4835141E+00   -4.0819463E+00   -8.4878068E+00   -1.0599121E+01   -7.8473540E+00   -4.1444757E+00   -1.6324332E+01   -9.2884052E+00   -8.9758905E+00   -9.1652519E+00   -1.0734334E+01   -1.3890986E+01   -1.5885376E+01   -9.3600598E+00   -1.1798641E+01   -1.4281910E+01   -9.0759499E+00   -9.0822044E+00   -1.2825982E+01   -8.2920187E+00
    1.0500000E+00    5.5696358E+00   -5.5627484E+00   -4.4380471E+00   -4.9800361E+00   -4.4476175E+00   -4.7847908E+00   -7.9075633E+00   -1.5999998E+01   -6.1209611E+00   -7.3597026E+00   -8.4585621E+00   -4.5044982E+00   -3.2232878E+00   -3.4835140E+00   -4.0819462E+00   -8.5085715E+00   -1.0606732E+01   -7.8746341E+00   -4.1385884E+00   -1.6296994E+01   -9.3026139E+00   -8.9824879E+00   -9.1445531E+00   -1.0727446E+01   -1.3877501E+01   -1.5889033E+01   -9.3561052E+00   -1.1773987E+01   -1.4271358E+01   -9.0693525E+00   -9.0696790E+00   -1.2809542E+01   -8.2821767E+00
    1.1500000E+00    5.5761586E+00   -5.5692515E+00   -4.4340796E+00   -4.9732064E+00   -4.4471633E+00   -4.7808282E+00   -7.9407445E+00   -1.5999998E+01   -6.0798122E+00   -7.3530488E+00   -8.4521109E+00   -4.4908134E+00   -3.2240017E+00   -3.4835140E+00   -4.0819461E+00   -8.5288637E+00   -1.0613979E+01   -7.9013876E+00   -4.1327589E+00   -1.6270182E+01   -9.3164039E+00   -8.9890315E+00   -9.1243249E+00   -1.0720658E+01   -1.3864169E+01   -1.5892353E+01   -9.3521790E+00   -1.1749833E+01   -1.4260888E+01   -9.0628091E+00   -9.0572653E+00   -1.2793243E+01   -8.2724209E+00
    1.2500000E+00    5.5826282E+00   -5.5757015E+00   -4.4301400E+00   -4.9664733E+00   -4.4467086E+00   -4.7768918E+00   -7.9733721E+00   -1.5999998E+01   -6.0421374E+00   -7.3464535E+00   -8.4456970E+00   -4.4775209E+00   -3.2247194E+00   -3.4835140E+00   -4.0819461E+00   -8.5487086E+00   -1.0620884E+01   -7.9276406E+00   -4.1269862E+00   -1.6243867E+01   -9.3297999E+00   -8.9955219E+00   -9.1045420E+00   -1.0713966E+01   -1.3850987E+01   -1.5895360E+01   -9.3482808E+00   -1.1726152E+01   -1.4250499E+01   -9.0563188E+00   -9.0449616E+00   -1.2777082E+01   -8.2627499E+00
