# Time          1.7500E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -5.3615623E-05    2.9507747E-05    7.9023340E-06    3.1198105E-05    1.3282150E-05    6.3917789E-08    8.8290590E-17    6.3446812E-08    3.3353705E-08    2.6780606E-09    1.9573055E-05    5.9216375E-04    2.9000070E-04    7.3109648E-05
    1.5000000E-01   -6.0678117E-05    3.3223042E-05    8.9643274E-06    3.4851951E-05    1.4953747E-05    5.4506792E-08    9.8539467E-17    1.3570625E-07    3.7699430E-08    3.0231044E-09    2.2699530E-05    6.6090282E-04    3.2366433E-04    8.1596303E-05
    2.5000000E-01   -6.2458131E-05    3.3988823E-05    9.2442508E-06    3.5354868E-05    1.5297664E-05    4.9889019E-08    9.9860394E-17    2.0925583E-07    3.8812829E-08    3.1086640E-09    2.3960935E-05    6.6976226E-04    3.2800307E-04    8.2690107E-05
    3.5000000E-01   -6.3534883E-05    3.4361220E-05    9.4198675E-06    3.5437123E-05    1.5464559E-05    4.6129400E-08    9.9989267E-17    2.8310243E-07    3.9498433E-08    3.1601527E-09    2.4974634E-05    6.7062661E-04    3.2842636E-04    8.2796820E-05
    4.5000000E-01   -6.4544544E-05    3.4695094E-05    9.5853055E-06    3.5477602E-05    1.5614174E-05    4.2765855E-08    9.9999564E-17    3.5714303E-07    4.0146280E-08    3.2088886E-09    2.5965614E-05    6.7069567E-04    3.2846018E-04    8.2805347E-05
    5.5000000E-01   -6.5551638E-05    3.5026480E-05    9.7501254E-06    3.5514772E-05    1.5762732E-05    3.9721360E-08    1.0000027E-16    4.3136929E-07    4.0795828E-08    3.2580121E-09    2.6956712E-05    6.7070040E-04    3.2846250E-04    8.2805931E-05
    6.5000000E-01   -6.6561357E-05    3.5358331E-05    9.9151109E-06    3.5551784E-05    1.5911562E-05    3.6956767E-08    1.0000031E-16    5.0578095E-07    4.1450135E-08    3.3077413E-09    2.7949771E-05    6.7070068E-04    3.2846264E-04    8.2805966E-05
    7.5000000E-01   -6.7573979E-05    3.5690856E-05    1.0080317E-05    3.5588858E-05    1.6060757E-05    3.4440216E-08    1.0000031E-16    5.8037830E-07    4.2109261E-08    3.3580566E-09    2.8944893E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -6.8589448E-05    3.6024067E-05    1.0245747E-05    3.5626008E-05    1.6210323E-05    3.2144276E-08    1.0000031E-16    6.5516168E-07    4.2773074E-08    3.4089260E-09    2.9942061E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -6.9607697E-05    3.6357966E-05    1.0411403E-05    3.5663235E-05    1.6360263E-05    3.0045141E-08    1.0000031E-16    7.3013138E-07    4.3441450E-08    3.4603208E-09    3.0941254E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.0628667E-05    3.6692555E-05    1.0577283E-05    3.5700539E-05    1.6510575E-05    2.8122072E-08    1.0000031E-16    8.0528772E-07    4.4114282E-08    3.5122154E-09    3.1942455E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.1652306E-05    3.7027833E-05    1.0743389E-05    3.5737920E-05    1.6661262E-05    2.6356933E-08    1.0000031E-16    8.8063099E-07    4.4791477E-08    3.5645877E-09    3.2945646E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.2678570E-05    3.7363803E-05    1.0909720E-05    3.5775377E-05    1.6812323E-05    2.4733814E-08    1.0000031E-16    9.5616148E-07    4.5472953E-08    3.6174180E-09    3.3950816E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.3707420E-05    3.7700464E-05    1.1076277E-05    3.5812912E-05    1.6963759E-05    2.3238712E-08    1.0000031E-16    1.0318795E-06    4.6158641E-08    3.6706889E-09    3.4957951E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.4738822E-05    3.8037819E-05    1.1243060E-05    3.5850524E-05    1.7115570E-05    2.1859266E-08    1.0000031E-16    1.1077852E-06    4.6848478E-08    3.7243852E-09    3.5967042E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.5772745E-05    3.8375867E-05    1.1410069E-05    3.5888214E-05    1.7267758E-05    2.0584532E-08    1.0000031E-16    1.1838790E-06    4.7542410E-08    3.7784932E-09    3.6978080E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.6809163E-05    3.8714609E-05    1.1577305E-05    3.5925981E-05    1.7420322E-05    1.9404796E-08    1.0000031E-16    1.2601611E-06    4.8240392E-08    3.8330010E-09    3.7991059E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -7.7848052E-05    3.9054047E-05    1.1744768E-05    3.5963825E-05    1.7573263E-05    1.8311411E-08    1.0000031E-16    1.3366317E-06    4.8942381E-08    3.8878979E-09    3.9005973E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -7.8889394E-05    3.9394181E-05    1.1912458E-05    3.6001747E-05    1.7726582E-05    1.7296666E-08    1.0000031E-16    1.4132911E-06    4.9648341E-08    3.9431743E-09    4.0022818E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -7.9933168E-05    3.9735012E-05    1.2080375E-05    3.6039747E-05    1.7880279E-05    1.6353664E-08    1.0000031E-16    1.4901396E-06    5.0358241E-08    3.9988218E-09    4.1041588E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.0979360E-05    4.0076540E-05    1.2248519E-05    3.6077824E-05    1.8034355E-05    1.5476225E-08    1.0000031E-16    1.5671774E-06    5.1072053E-08    4.0548330E-09    4.2062278E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.2027955E-05    4.0418767E-05    1.2416891E-05    3.6115980E-05    1.8188810E-05    1.4658797E-08    1.0000031E-16    1.6444048E-06    5.1789752E-08    4.1112010E-09    4.3084886E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.3078941E-05    4.0761693E-05    1.2585490E-05    3.6154213E-05    1.8343644E-05    1.3896387E-08    1.0000031E-16    1.7218219E-06    5.2511318E-08    4.1679199E-09    4.4109408E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.4132307E-05    4.1105319E-05    1.2754317E-05    3.6192524E-05    1.8498858E-05    1.3184489E-08    1.0000031E-16    1.7994291E-06    5.3236730E-08    4.2249843E-09    4.5135842E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.5188042E-05    4.1449646E-05    1.2923372E-05    3.6230914E-05    1.8654453E-05    1.2519037E-08    1.0000031E-16    1.8772265E-06    5.3965974E-08    4.2823895E-09    4.6164184E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.6246139E-05    4.1794673E-05    1.3092656E-05    3.6269381E-05    1.8810429E-05    1.1896347E-08    1.0000031E-16    1.9552145E-06    5.4699035E-08    4.3401312E-09    4.7194434E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.6500000E+00   -8.7306590E-05    4.2140403E-05    1.3262167E-05    3.6307927E-05    1.8966786E-05    1.1313083E-08    1.0000031E-16    2.0333932E-06    5.5435900E-08    4.3982056E-09    4.8226589E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.7500000E+00   -8.8369389E-05    4.2486836E-05    1.3431907E-05    3.6346552E-05    1.9123526E-05    1.0766215E-08    1.0000031E-16    2.1117630E-06    5.6176560E-08    4.4566093E-09    4.9260649E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.8500000E+00   -8.9434528E-05    4.2833973E-05    1.3601876E-05    3.6385254E-05    1.9280648E-05    1.0252987E-08    1.0000031E-16    2.1903239E-06    5.6921004E-08    4.5153391E-09    5.0296612E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.9500000E+00   -9.0502004E-05    4.3181813E-05    1.3772074E-05    3.6424036E-05    1.9438153E-05    9.7708885E-09    1.0000031E-16    2.2690763E-06    5.7669225E-08    4.5743925E-09    5.1334478E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.0500000E+00   -9.1571812E-05    4.3530359E-05    1.3942500E-05    3.6462896E-05    1.9596041E-05    9.3176306E-09    1.0000031E-16    2.3480205E-06    5.8421217E-08    4.6337670E-09    5.2374245E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.1500000E+00   -9.2643948E-05    4.3879610E-05    1.4113155E-05    3.6501834E-05    1.9754313E-05    8.8911220E-09    1.0000031E-16    2.4271565E-06    5.9176974E-08    4.6934603E-09    5.3415914E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.2500000E+00   -9.3718409E-05    4.4229568E-05    1.4284039E-05    3.6540851E-05    1.9912969E-05    8.4894500E-09    1.0000031E-16    2.5064847E-06    5.9936491E-08    4.7534707E-09    5.4459484E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.3500000E+00   -9.4795191E-05    4.4580233E-05    1.4455153E-05    3.6579947E-05    2.0072011E-05    8.1108627E-09    1.0000031E-16    2.5860054E-06    6.0699766E-08    4.8137964E-09    5.5504956E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.4500000E+00   -9.5874293E-05    4.4931606E-05    1.4626495E-05    3.6619123E-05    2.0231437E-05    7.7537535E-09    1.0000031E-16    2.6657186E-06    6.1466796E-08    4.8744358E-09    5.6552328E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.5500000E+00   -9.6955711E-05    4.5283688E-05    1.4798067E-05    3.6658377E-05    2.0391250E-05    7.4166472E-09    1.0000031E-16    2.7456248E-06    6.2237578E-08    4.9353877E-09    5.7601602E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.6500000E+00   -9.8039446E-05    4.5636478E-05    1.4969869E-05    3.6697710E-05    2.0551448E-05    7.0981879E-09    1.0000031E-16    2.8257240E-06    6.3012111E-08    4.9966509E-09    5.8652777E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.7500000E+00   -9.9125495E-05    4.5989979E-05    1.5141900E-05    3.6737122E-05    2.0712033E-05    6.7971273E-09    1.0000031E-16    2.9060166E-06    6.3790395E-08    5.0582242E-09    5.9705855E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.8500000E+00   -1.0021386E-04    4.6344191E-05    1.5314160E-05    3.6776614E-05    2.0873006E-05    6.5123157E-09    1.0000031E-16    2.9865028E-06    6.4572430E-08    5.1201069E-09    6.0760834E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.9500000E+00   -1.0130453E-04    4.6699114E-05    1.5486650E-05    3.6816185E-05    2.1034366E-05    6.2426921E-09    1.0000031E-16    3.0671828E-06    6.5358216E-08    5.1822981E-09    6.1817717E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.0500000E+00   -1.0239752E-04    4.7054749E-05    1.5659370E-05    3.6855835E-05    2.1196114E-05    5.9872773E-09    1.0000031E-16    3.1480568E-06    6.6147754E-08    5.2447972E-09    6.2876503E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.1500000E+00   -1.0349281E-04    4.7411097E-05    1.5832320E-05    3.6895565E-05    2.1358250E-05    5.7451658E-09    1.0000031E-16    3.2291251E-06    6.6941046E-08    5.3076035E-09    6.3937193E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.2500000E+00   -1.0459042E-04    4.7768159E-05    1.6005499E-05    3.6935374E-05    2.1520776E-05    5.5155202E-09    1.0000031E-16    3.3103879E-06    6.7738093E-08    5.3707166E-09    6.4999788E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
