 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -9.4465695E+00
    1.5000000E-01   -1.0795109E+01
    2.5000000E-01   -1.1839937E+01
    3.5000000E-01   -1.2867851E+01
    4.5000000E-01   -1.3851965E+01
    5.5000000E-01   -1.4754492E+01
    6.5000000E-01   -1.5564752E+01
    7.5000000E-01   -1.6287366E+01
    8.5000000E-01   -1.6931243E+01
    9.5000000E-01   -1.7505390E+01
    1.0500000E+00   -1.8017916E+01
    1.1500000E+00   -1.8475942E+01
    1.2500000E+00   -1.8885707E+01
    1.3500000E+00   -1.9252671E+01
    1.4500000E+00   -1.9581627E+01
    1.5500000E+00   -1.9876784E+01
    1.6500000E+00   -2.0141844E+01
    1.7500000E+00   -2.0380069E+01
    1.8500000E+00   -2.0594337E+01
    1.9500000E+00   -2.0787191E+01
    2.0500000E+00   -2.0960878E+01
    2.1500000E+00   -2.1117392E+01
    2.2500000E+00   -2.1258500E+01
    2.3500000E+00   -2.1385770E+01
    2.4500000E+00   -2.1500598E+01
    2.5500000E+00   -2.1604226E+01
    2.6500000E+00   -2.1697762E+01
    2.7500000E+00   -2.1782193E+01
    2.8500000E+00   -2.1858403E+01
    2.9500000E+00   -2.1927182E+01
    3.0500000E+00   -2.1989237E+01
    3.1500000E+00   -2.2045202E+01
    3.2500000E+00   -2.2095646E+01
    3.3500000E+00   -2.2141079E+01
    3.4500000E+00   -2.2181963E+01
    3.5500000E+00   -2.2218711E+01
    3.6500000E+00   -2.2251695E+01
    3.7500000E+00   -2.2281253E+01
    3.8500000E+00   -2.2307687E+01
    3.9500000E+00   -2.2331273E+01
    4.0500000E+00   -2.2352258E+01
    4.1500000E+00   -2.2370869E+01
    4.2500000E+00   -2.2387307E+01
    4.3500000E+00   -2.2401758E+01
    4.4500000E+00   -2.2414390E+01
    4.5500000E+00   -2.2425356E+01
    4.6500000E+00   -2.2434793E+01
    4.7500000E+00   -2.2442827E+01
    4.8500000E+00   -2.2449575E+01
    4.9500000E+00   -2.2455140E+01
    5.0500000E+00   -2.2459617E+01
    5.1500000E+00   -2.2463094E+01
    5.2500000E+00   -2.2465651E+01
    5.3500000E+00   -2.2467360E+01
    5.4500000E+00   -2.2468288E+01
    5.5500000E+00   -2.2468496E+01
    5.6500000E+00   -2.2468039E+01
    5.7500000E+00   -2.2466969E+01
    5.8500000E+00   -2.2465333E+01
    5.9500000E+00   -2.2463173E+01
    6.0500000E+00   -2.2460530E+01
    6.1500000E+00   -2.2457439E+01
    6.2500000E+00   -2.2453935E+01
    6.3500000E+00   -2.2450047E+01
    6.4500000E+00   -2.2445804E+01
    6.5500000E+00   -2.2441233E+01
    6.6500000E+00   -2.2436356E+01
    6.7500000E+00   -2.2431197E+01
    6.8500000E+00   -2.2425776E+01
    6.9500000E+00   -2.2420112E+01
    7.0500000E+00   -2.2414221E+01
    7.1500000E+00   -2.2408120E+01
    7.2500000E+00   -2.2401824E+01
    7.3500000E+00   -2.2395347E+01
    7.4500000E+00   -2.2388701E+01
    7.5500000E+00   -2.2381898E+01
    7.6500000E+00   -2.2374949E+01
    7.7500000E+00   -2.2367864E+01
    7.8500000E+00   -2.2360652E+01
    7.9500000E+00   -2.2353322E+01
    8.0500000E+00   -2.2345881E+01
    8.1500000E+00   -2.2338338E+01
    8.2500000E+00   -2.2330699E+01
    8.3500000E+00   -2.2322970E+01
    8.4500000E+00   -2.2315157E+01
    8.5500000E+00   -2.2307267E+01
    8.6500000E+00   -2.2299303E+01
    8.7500000E+00   -2.2291270E+01
    8.8500000E+00   -2.2283173E+01
    8.9500000E+00   -2.2275016E+01
    9.0500000E+00   -2.2266802E+01
    9.1500000E+00   -2.2258536E+01
    9.2500000E+00   -2.2250219E+01
    9.3500000E+00   -2.2241856E+01
    9.4500000E+00   -2.2233448E+01
    9.5500000E+00   -2.2224999E+01
    9.6500000E+00   -2.2216510E+01
    9.7500000E+00   -2.2207984E+01
    9.8500000E+00   -2.2199423E+01
    9.9500000E+00   -2.2190828E+01
    1.0050000E+01   -2.2182202E+01
    1.0150000E+01   -2.2173545E+01
    1.0250000E+01   -2.2164859E+01
    1.0350000E+01   -2.2156146E+01
    1.0450000E+01   -2.2147407E+01
    1.0550000E+01   -2.2138642E+01
    1.0650000E+01   -2.2129853E+01
    1.0750000E+01   -2.2121040E+01
    1.0850000E+01   -2.2112205E+01
    1.0950000E+01   -2.2103347E+01
    1.1050000E+01   -2.2094468E+01
    1.1150000E+01   -2.2085569E+01
    1.1250000E+01   -2.2076649E+01
    1.1350000E+01   -2.2067708E+01
    1.1450000E+01   -2.2058749E+01
    1.1550000E+01   -2.2049770E+01
    1.1650000E+01   -2.2040771E+01
    1.1750000E+01   -2.2031754E+01
    1.1850000E+01   -2.2022718E+01
    1.1950000E+01   -2.2013663E+01
    1.2050000E+01   -2.2004590E+01
    1.2150000E+01   -2.1995497E+01
    1.2250000E+01   -2.1986386E+01
    1.2350000E+01   -2.1977256E+01
    1.2450000E+01   -2.1968107E+01
    1.2550000E+01   -2.1958939E+01
    1.2650000E+01   -2.1949752E+01
    1.2750000E+01   -2.1940545E+01
    1.2850000E+01   -2.1931317E+01
    1.2950000E+01   -2.1922070E+01
    1.3050000E+01   -2.1912802E+01
    1.3150000E+01   -2.1903514E+01
    1.3250000E+01   -2.1894203E+01
    1.3350000E+01   -2.1884872E+01
    1.3450000E+01   -2.1875518E+01
    1.3550000E+01   -2.1866141E+01
    1.3650000E+01   -2.1856741E+01
    1.3750000E+01   -2.1847318E+01
    1.3850000E+01   -2.1837870E+01
    1.3950000E+01   -2.1828398E+01
    1.4050000E+01   -2.1818900E+01
    1.4150000E+01   -2.1809376E+01
    1.4250000E+01   -2.1799826E+01
    1.4350000E+01   -2.1790248E+01
    1.4450000E+01   -2.1780642E+01
    1.4550000E+01   -2.1771008E+01
    1.4650000E+01   -2.1761344E+01
    1.4750000E+01   -2.1751650E+01
    1.4850000E+01   -2.1741924E+01
    1.4950000E+01   -2.1732167E+01
    1.5050000E+01   -2.1722378E+01
    1.5150000E+01   -2.1712555E+01
    1.5250000E+01   -2.1702697E+01
    1.5350000E+01   -2.1692804E+01
    1.5450000E+01   -2.1682876E+01
    1.5550000E+01   -2.1672910E+01
    1.5650000E+01   -2.1662905E+01
    1.5750000E+01   -2.1652862E+01
    1.5850000E+01   -2.1642779E+01
    1.5950000E+01   -2.1632654E+01
    1.6050000E+01   -2.1622488E+01
    1.6150000E+01   -2.1612278E+01
    1.6250000E+01   -2.1602023E+01
    1.6350000E+01   -2.1591723E+01
    1.6450000E+01   -2.1581376E+01
    1.6550000E+01   -2.1570981E+01
    1.6650000E+01   -2.1560536E+01
    1.6750000E+01   -2.1550041E+01
    1.6850000E+01   -2.1539494E+01
    1.6950000E+01   -2.1528894E+01
    1.7050000E+01   -2.1518239E+01
    1.7150000E+01   -2.1507527E+01
    1.7250000E+01   -2.1496758E+01
    1.7350000E+01   -2.1485930E+01
    1.7450000E+01   -2.1475040E+01
    1.7550000E+01   -2.1464087E+01
    1.7650000E+01   -2.1453070E+01
    1.7750000E+01   -2.1441986E+01
    1.7850000E+01   -2.1430834E+01
    1.7950000E+01   -2.1419611E+01
    1.8050000E+01   -2.1408316E+01
    1.8150000E+01   -2.1396945E+01
    1.8250000E+01   -2.1385496E+01
    1.8350000E+01   -2.1373966E+01
    1.8450000E+01   -2.1362353E+01
    1.8550000E+01   -2.1350653E+01
    1.8650000E+01   -2.1338862E+01
    1.8750000E+01   -2.1326976E+01
    1.8850000E+01   -2.1314990E+01
    1.8950000E+01   -2.1302898E+01
    1.9050000E+01   -2.1290694E+01
    1.9150000E+01   -2.1278369E+01
    1.9250000E+01   -2.1265914E+01
    1.9350000E+01   -2.1253314E+01
    1.9450000E+01   -2.1240553E+01
    1.9550000E+01   -2.1227603E+01
    1.9650000E+01   -2.1214427E+01
    1.9750000E+01   -2.1200956E+01
    1.9850000E+01   -2.1187029E+01
    1.9950000E+01   -2.1167537E+01
