# Time          2.2500E+00
    Distance         pH
  5.0000E-02    5.5306E+00
  1.5000E-01    5.5179E+00
  2.5000E-01    5.5184E+00
  3.5000E-01    5.5232E+00
  4.5000E-01    5.5295E+00
  5.5000E-01    5.5362E+00
  6.5000E-01    5.5430E+00
  7.5000E-01    5.5497E+00
  8.5000E-01    5.5564E+00
  9.5000E-01    5.5631E+00
  1.0500E+00    5.5696E+00
  1.1500E+00    5.5762E+00
  1.2500E+00    5.5826E+00
  1.3500E+00    5.5890E+00
  1.4500E+00    5.5954E+00
  1.5500E+00    5.6017E+00
  1.6500E+00    5.6080E+00
  1.7500E+00    5.6142E+00
  1.8500E+00    5.6204E+00
  1.9500E+00    5.6265E+00
  2.0500E+00    5.6326E+00
  2.1500E+00    5.6386E+00
  2.2500E+00    5.6446E+00
  2.3500E+00    5.6505E+00
  2.4500E+00    5.6564E+00
  2.5500E+00    5.6623E+00
  2.6500E+00    5.6681E+00
  2.7500E+00    5.6739E+00
  2.8500E+00    5.6796E+00
  2.9500E+00    5.6853E+00
  3.0500E+00    5.6909E+00
  3.1500E+00    5.6966E+00
  3.2500E+00    5.7021E+00
  3.3500E+00    5.7077E+00
  3.4500E+00    5.7132E+00
  3.5500E+00    5.7187E+00
  3.6500E+00    5.7241E+00
  3.7500E+00    5.7295E+00
  3.8500E+00    5.7349E+00
  3.9500E+00    5.7402E+00
  4.0500E+00    5.7455E+00
  4.1500E+00    5.7508E+00
  4.2500E+00    5.7560E+00
  4.3500E+00    5.7613E+00
  4.4500E+00    5.7664E+00
  4.5500E+00    5.7716E+00
  4.6500E+00    5.7767E+00
  4.7500E+00    5.7818E+00
  4.8500E+00    5.7869E+00
  4.9500E+00    5.7919E+00
  5.0500E+00    5.7969E+00
  5.1500E+00    5.8019E+00
  5.2500E+00    5.8069E+00
  5.3500E+00    5.8118E+00
  5.4500E+00    5.8167E+00
  5.5500E+00    5.8216E+00
  5.6500E+00    5.8265E+00
  5.7500E+00    5.8313E+00
  5.8500E+00    5.8362E+00
  5.9500E+00    5.8410E+00
  6.0500E+00    5.8457E+00
  6.1500E+00    5.8505E+00
  6.2500E+00    5.8552E+00
  6.3500E+00    5.8599E+00
  6.4500E+00    5.8646E+00
  6.5500E+00    5.8693E+00
  6.6500E+00    5.8739E+00
  6.7500E+00    5.8785E+00
  6.8500E+00    5.8831E+00
  6.9500E+00    5.8877E+00
  7.0500E+00    5.8923E+00
  7.1500E+00    5.8969E+00
  7.2500E+00    5.9014E+00
  7.3500E+00    5.9059E+00
  7.4500E+00    5.9104E+00
  7.5500E+00    5.9149E+00
  7.6500E+00    5.9193E+00
  7.7500E+00    5.9238E+00
  7.8500E+00    5.9282E+00
  7.9500E+00    5.9326E+00
  8.0500E+00    5.9370E+00
