# Time          1.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    9.7079901E-03    1.7503157E-01
    1.5000000E-01    9.9533004E-03    1.7970194E-01
    2.5000000E-01    9.9534976E-03    1.7998531E-01
    3.5000000E-01    9.9385919E-03    1.7999955E-01
    4.5000000E-01    9.9228589E-03    1.8000022E-01
    5.5000000E-01    9.9070257E-03    1.8000029E-01
    6.5000000E-01    9.8911263E-03    1.8000035E-01
    7.5000000E-01    9.8751634E-03    1.8000040E-01
    8.5000000E-01    9.8591388E-03    1.8000045E-01
    9.5000000E-01    9.8430540E-03    1.8000050E-01
    1.0500000E+00    9.8269101E-03    1.8000055E-01
    1.1500000E+00    9.8107084E-03    1.8000060E-01
    1.2500000E+00    9.7944499E-03    1.8000065E-01
    1.3500000E+00    9.7781356E-03    1.8000071E-01
    1.4500000E+00    9.7617664E-03    1.8000076E-01
    1.5500000E+00    9.7453431E-03    1.8000081E-01
    1.6500000E+00    9.7288665E-03    1.8000086E-01
    1.7500000E+00    9.7123372E-03    1.8000092E-01
    1.8500000E+00    9.6957560E-03    1.8000097E-01
    1.9500000E+00    9.6791234E-03    1.8000102E-01
    2.0500000E+00    9.6624401E-03    1.8000107E-01
    2.1500000E+00    9.6457064E-03    1.8000113E-01
    2.2500000E+00    9.6289230E-03    1.8000118E-01
    2.3500000E+00    9.6120902E-03    1.8000123E-01
    2.4500000E+00    9.5952085E-03    1.8000129E-01
    2.5500000E+00    9.5782784E-03    1.8000134E-01
    2.6500000E+00    9.5613002E-03    1.8000140E-01
    2.7500000E+00    9.5442742E-03    1.8000145E-01
    2.8500000E+00    9.5272008E-03    1.8000151E-01
    2.9500000E+00    9.5100804E-03    1.8000156E-01
    3.0500000E+00    9.4929131E-03    1.8000161E-01
    3.1500000E+00    9.4756994E-03    1.8000167E-01
    3.2500000E+00    9.4584394E-03    1.8000172E-01
    3.3500000E+00    9.4411335E-03    1.8000178E-01
    3.4500000E+00    9.4237819E-03    1.8000183E-01
    3.5500000E+00    9.4063847E-03    1.8000189E-01
    3.6500000E+00    9.3889423E-03    1.8000195E-01
    3.7500000E+00    9.3714548E-03    1.8000200E-01
    3.8500000E+00    9.3539225E-03    1.8000206E-01
    3.9500000E+00    9.3363454E-03    1.8000211E-01
    4.0500000E+00    9.3187239E-03    1.8000217E-01
    4.1500000E+00    9.3010580E-03    1.8000223E-01
    4.2500000E+00    9.2833479E-03    1.8000228E-01
    4.3500000E+00    9.2655938E-03    1.8000234E-01
    4.4500000E+00    9.2477959E-03    1.8000239E-01
    4.5500000E+00    9.2299542E-03    1.8000245E-01
    4.6500000E+00    9.2120689E-03    1.8000251E-01
    4.7500000E+00    9.1941401E-03    1.8000257E-01
    4.8500000E+00    9.1761679E-03    1.8000262E-01
    4.9500000E+00    9.1581525E-03    1.8000268E-01
    5.0500000E+00    9.1400939E-03    1.8000274E-01
    5.1500000E+00    9.1219924E-03    1.8000279E-01
    5.2500000E+00    9.1038479E-03    1.8000285E-01
    5.3500000E+00    9.0856605E-03    1.8000291E-01
    5.4500000E+00    9.0674304E-03    1.8000297E-01
    5.5500000E+00    9.0491576E-03    1.8000303E-01
    5.6500000E+00    9.0308423E-03    1.8000308E-01
    5.7500000E+00    9.0124845E-03    1.8000314E-01
    5.8500000E+00    8.9940842E-03    1.8000320E-01
