# Time          2.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5494091E+00   -5.5452563E+00   -4.9250050E+00   -5.4971760E+00   -4.9007757E+00   -5.2716493E+00   -7.2791340E+00   -1.6448988E+01   -7.5941088E+00   -7.8525546E+00   -8.9473268E+00   -5.0979813E+00   -3.6698324E+00   -3.9325033E+00   -4.5309342E+00   -7.8987790E+00   -1.0037393E+01   -7.2530985E+00   -4.6082099E+00   -1.6942307E+01   -8.7101979E+00   -9.4083779E+00   -9.7611130E+00   -1.1687845E+01   -1.4411996E+01   -1.5800965E+01   -1.0286343E+01   -1.2871819E+01   -1.4775692E+01   -9.0924264E+00   -9.5680110E+00   -1.3783512E+01   -9.2330694E+00
    1.5000000E-01    5.5258120E+00   -5.5203949E+00   -4.6765181E+00   -5.2466056E+00   -4.6544271E+00   -5.0231604E+00   -7.4452379E+00   -1.6202894E+01   -7.1490974E+00   -7.6175167E+00   -8.7130575E+00   -4.8453617E+00   -3.4214883E+00   -3.6864093E+00   -4.2848411E+00   -8.1221676E+00   -1.0307976E+01   -7.4489854E+00   -4.3821525E+00   -1.6731649E+01   -8.9584939E+00   -9.1400065E+00   -9.5307802E+00   -1.1193814E+01   -1.4186341E+01   -1.5825676E+01   -9.7943870E+00   -1.2395614E+01   -1.4552113E+01   -9.1147142E+00   -9.3616459E+00   -1.3333870E+01   -8.7611405E+00
    2.5000000E-01    5.5203856E+00   -5.5142029E+00   -4.5517487E+00   -5.1196096E+00   -4.5319785E+00   -4.8983930E+00   -7.5561372E+00   -1.6080722E+01   -6.8806011E+00   -7.4945883E+00   -8.5905771E+00   -4.7127489E+00   -3.2988632E+00   -3.5642380E+00   -4.1626703E+00   -8.2500264E+00   -1.0446688E+01   -7.5690387E+00   -4.2641543E+00   -1.6606699E+01   -9.0925787E+00   -9.0132151E+00   -9.4027942E+00   -1.0946255E+01   -1.4065578E+01   -1.5841214E+01   -9.5490482E+00   -1.2144454E+01   -1.4433569E+01   -9.1193420E+00   -9.2466952E+00   -1.3097324E+01   -8.5199680E+00
    3.5000000E-01    5.5221069E+00   -5.5155573E+00   -4.4961009E+00   -5.0613016E+00   -4.4791544E+00   -4.8427545E+00   -7.6244391E+00   -1.6028237E+01   -6.6978757E+00   -7.4377946E+00   -8.5341991E+00   -4.6469614E+00   -3.2465845E+00   -3.5117526E+00   -4.1101852E+00   -8.3178117E+00   -1.0511030E+01   -7.6374011E+00   -4.2097694E+00   -1.6535933E+01   -9.1590275E+00   -8.9628394E+00   -9.3349006E+00   -1.0836236E+01   -1.4005937E+01   -1.5850676E+01   -9.4416861E+00   -1.2021680E+01   -1.4376585E+01   -9.1172363E+00   -9.1894447E+00   -1.2985953E+01   -8.4107029E+00
    4.5000000E-01    5.5269367E+00   -5.5202348E+00   -4.4728644E+00   -5.0350548E+00   -4.4591696E+00   -4.8195321E+00   -7.6726112E+00   -1.6008645E+01   -6.5641223E+00   -7.4123506E+00   -8.5091716E+00   -4.6122079E+00   -3.2274849E+00   -3.4921605E+00   -4.0905931E+00   -8.3575386E+00   -1.0541097E+01   -7.6814821E+00   -4.1856799E+00   -1.6490881E+01   -9.1940848E+00   -8.9482387E+00   -9.2951571E+00   -1.0790719E+01   -1.3975021E+01   -1.5857826E+01   -9.3991783E+00   -1.1959019E+01   -1.4348679E+01   -9.1122466E+00   -9.1600497E+00   -1.2933956E+01   -8.3636963E+00
    5.5000000E-01    5.5330707E+00   -5.5263065E+00   -4.4626137E+00   -5.0216162E+00   -4.4524224E+00   -4.8092969E+00   -7.7129158E+00   -1.6002324E+01   -6.4603958E+00   -7.3994731E+00   -8.4966961E+00   -4.5899179E+00   -3.2217832E+00   -3.4858398E+00   -4.0842723E+00   -8.3860718E+00   -1.0557363E+01   -7.7159546E+00   -4.1737786E+00   -1.6456062E+01   -9.2165495E+00   -8.9481180E+00   -9.2666676E+00   -1.0771091E+01   -1.3955515E+01   -1.5863971E+01   -9.3827381E+00   -1.1920410E+01   -1.4332360E+01   -9.1060471E+00   -9.1418197E+00   -1.2905735E+01   -8.3416749E+00
    6.5000000E-01    5.5396665E+00   -5.5328709E+00   -4.4567938E+00   -5.0125716E+00   -4.4502085E+00   -4.8034918E+00   -7.7503431E+00   -1.6000553E+01   -6.3762132E+00   -7.3908831E+00   -8.4884786E+00   -4.5721266E+00   -3.2206829E+00   -3.4840689E+00   -4.0825014E+00   -8.4105579E+00   -1.0568657E+01   -7.7469383E+00   -4.1660496E+00   -1.6424947E+01   -9.2344729E+00   -8.9529762E+00   -9.2422475E+00   -1.0760342E+01   -1.3939908E+01   -1.5869512E+01   -9.3752134E+00   -1.1890236E+01   -1.4319977E+01   -9.0994184E+00   -9.1273968E+00   -1.2885623E+01   -8.3281919E+00
    7.5000000E-01    5.5463751E+00   -5.5395571E+00   -4.4522827E+00   -5.0048741E+00   -4.4493229E+00   -4.7989939E+00   -7.7865169E+00   -1.6000117E+01   -6.3054975E+00   -7.3835731E+00   -8.4815054E+00   -4.5559946E+00   -3.2209374E+00   -3.4836328E+00   -4.0820652E+00   -8.4334934E+00   -1.0578175E+01   -7.7765122E+00   -4.1595718E+00   -1.6395304E+01   -9.2507233E+00   -8.9592725E+00   -9.2193832E+00   -1.0752256E+01   -1.3925526E+01   -1.5874566E+01   -9.3703134E+00   -1.1862907E+01   -1.4308781E+01   -9.0926862E+00   -9.1141402E+00   -1.2867949E+01   -8.3172500E+00
    8.5000000E-01    5.5530752E+00   -5.5462370E+00   -4.4481242E+00   -4.9975964E+00   -4.4487752E+00   -4.7948469E+00   -7.8218879E+00   -1.6000022E+01   -6.2445453E+00   -7.3766284E+00   -8.4748622E+00   -4.5406548E+00   -3.2215408E+00   -3.4835371E+00   -4.0819694E+00   -8.4556253E+00   -1.0586907E+01   -7.8052810E+00   -4.1534538E+00   -1.6366479E+01   -9.2661764E+00   -8.9658983E+00   -9.1973221E+00   -1.0744925E+01   -1.3911569E+01   -1.5879182E+01   -9.3661018E+00   -1.1836730E+01   -1.4297944E+01   -9.0859648E+00   -9.1012589E+00   -1.2850994E+01   -8.3070160E+00
    9.5000000E-01    5.5597313E+00   -5.5528733E+00   -4.4440674E+00   -4.9904948E+00   -4.4483033E+00   -4.7907996E+00   -7.8565812E+00   -1.6000003E+01   -6.1909765E+00   -7.3698105E+00   -8.4683136E+00   -4.5258622E+00   -3.2222260E+00   -3.4835181E+00   -4.0819504E+00   -8.4771637E+00   -1.0595133E+01   -7.8334138E+00   -4.1474621E+00   -1.6338291E+01   -9.2810795E+00   -8.9725562E+00   -9.1758527E+00   -1.0737847E+01   -1.3897833E+01   -1.5883392E+01   -9.3620675E+00   -1.1811245E+01   -1.4287251E+01   -9.0792880E+00   -9.0885494E+00   -1.2834310E+01   -8.2970089E+00
    1.0500000E+00    5.5663349E+00   -5.5594572E+00   -4.4400540E+00   -4.9835112E+00   -4.4478464E+00   -4.7867939E+00   -7.8906462E+00   -1.5999999E+01   -6.1431828E+00   -7.3630652E+00   -8.4618088E+00   -4.5115389E+00   -3.2229308E+00   -3.4835146E+00   -4.0819469E+00   -8.4981781E+00   -1.0602941E+01   -7.8609704E+00   -4.1415427E+00   -1.6310678E+01   -9.2955111E+00   -8.9791772E+00   -9.1549051E+00   -1.0730901E+01   -1.3884266E+01   -1.5887228E+01   -9.3580920E+00   -1.1786326E+01   -1.4276655E+01   -9.0726638E+00   -9.0759650E+00   -1.2817794E+01   -8.2871173E+00
    1.1500000E+00    5.5728846E+00   -5.5659873E+00   -4.4360718E+00   -4.9766312E+00   -4.4473919E+00   -4.7828176E+00   -7.9241160E+00   -1.5999999E+01   -6.1000290E+00   -7.3563813E+00   -8.4553398E+00   -4.4976474E+00   -3.2236422E+00   -3.4835141E+00   -4.0819462E+00   -8.5187049E+00   -1.0610368E+01   -7.8879855E+00   -4.1356838E+00   -1.6283605E+01   -9.3095088E+00   -8.9857471E+00   -9.1344432E+00   -1.0724062E+01   -1.3870857E+01   -1.5890714E+01   -9.3541506E+00   -1.1761923E+01   -1.4266144E+01   -9.0660935E+00   -9.0634950E+00   -1.2801424E+01   -8.2773174E+00
    1.2500000E+00    5.5793808E+00   -5.5724639E+00   -4.4321181E+00   -4.9698498E+00   -4.4469374E+00   -4.7788680E+00   -7.9570187E+00   -1.5999998E+01   -6.0606850E+00   -7.3497566E+00   -8.4489074E+00   -4.4841604E+00   -3.2243580E+00   -3.4835140E+00   -4.0819461E+00   -8.5387718E+00   -1.0617443E+01   -7.9144872E+00   -4.1298826E+00   -1.6257043E+01   -9.3231002E+00   -8.9922641E+00   -9.1144393E+00   -1.0717322E+01   -1.3857601E+01   -1.5893876E+01   -9.3502382E+00   -1.1738007E+01   -1.4255715E+01   -9.0595766E+00   -9.0511361E+00   -1.2785193E+01   -8.2676038E+00
    1.3500000E+00    5.5858243E+00   -5.5788878E+00   -4.4281922E+00   -4.9631637E+00   -4.4464825E+00   -4.7749444E+00   -7.9893806E+00   -1.5999998E+01   -6.0245250E+00   -7.3431905E+00   -8.4425134E+00   -4.4710543E+00   -3.2250775E+00   -3.4835140E+00   -4.0819460E+00   -8.5584032E+00   -1.0624187E+01   -7.9405006E+00   -4.1241379E+00   -1.6230967E+01   -9.3363087E+00   -8.9987284E+00   -9.0948690E+00   -1.0710678E+01   -1.3844492E+01   -1.5896736E+01   -9.3463537E+00   -1.1714552E+01   -1.4245366E+01   -9.0531124E+00   -9.0388865E+00   -1.2769100E+01   -8.2579744E+00
    1.4500000E+00    5.5922159E+00   -5.5852597E+00   -4.4242934E+00   -4.9565701E+00   -4.4460271E+00   -4.7710463E+00   -8.0212254E+00   -1.5999998E+01   -5.9910660E+00   -7.3366823E+00   -8.4361595E+00   -4.4583076E+00   -3.2258007E+00   -3.4835140E+00   -4.0819460E+00   -8.5776215E+00   -1.0630622E+01   -7.9660490E+00   -4.1184488E+00   -1.6205355E+01   -9.3491561E+00   -9.0051408E+00   -9.0757101E+00   -1.0704126E+01   -1.3831528E+01   -1.5899313E+01   -9.3424963E+00   -1.1691535E+01   -1.4235096E+01   -9.0467001E+00   -9.0267443E+00   -1.2753141E+01   -8.2484278E+00
    1.5500000E+00    5.5985565E+00   -5.5915806E+00   -4.4204215E+00   -4.9500663E+00   -4.4455713E+00   -4.7671734E+00   -8.0525756E+00   -1.5999998E+01   -5.9599271E+00   -7.3302316E+00   -8.4298472E+00   -4.4459007E+00   -3.2265275E+00   -3.4835140E+00   -4.0819459E+00   -8.5964472E+00   -1.0636767E+01   -7.9911538E+00   -4.1128144E+00   -1.6180184E+01   -9.3616620E+00   -9.0115022E+00   -9.0569419E+00   -1.0697663E+01   -1.3818704E+01   -1.5901627E+01   -9.3386658E+00   -1.1668936E+01   -1.4224904E+01   -9.0403389E+00   -9.0147078E+00   -1.2737315E+01   -8.2389628E+00
    1.6500000E+00    5.6048468E+00   -5.5978513E+00   -4.4165759E+00   -4.9436499E+00   -4.4451151E+00   -4.7633252E+00   -8.0834519E+00   -1.5999998E+01   -5.9308025E+00   -7.3238378E+00   -8.4235776E+00   -4.4338154E+00   -3.2272580E+00   -3.4835140E+00   -4.0819459E+00   -8.6148994E+00   -1.0642638E+01   -8.0158348E+00   -4.1072338E+00   -1.6155436E+01   -9.3738445E+00   -9.0178134E+00   -9.0385455E+00   -1.0691289E+01   -1.3806018E+01   -1.5903694E+01   -9.3348617E+00   -1.1646736E+01   -1.4214789E+01   -9.0340279E+00   -9.0027754E+00   -1.2721619E+01   -8.2295779E+00
    1.7500000E+00    5.6110878E+00   -5.6040727E+00   -4.4127563E+00   -4.9373184E+00   -4.4446583E+00   -4.7595015E+00   -8.1138735E+00   -1.5999998E+01   -5.9034435E+00   -7.3175002E+00   -8.4173517E+00   -4.4220351E+00   -3.2279921E+00   -3.4835140E+00   -4.0819458E+00   -8.6329957E+00   -1.0648252E+01   -8.0401106E+00   -4.1017062E+00   -1.6131091E+01   -9.3857205E+00   -9.0240753E+00   -9.0205035E+00   -1.0684999E+01   -1.3793467E+01   -1.5905530E+01   -9.3310835E+00   -1.1624915E+01   -1.4204749E+01   -9.0277662E+00   -8.9909453E+00   -1.2706051E+01   -8.2202720E+00
    1.8500000E+00    5.6172803E+00   -5.6102455E+00   -4.4089623E+00   -4.9310695E+00   -4.4442012E+00   -4.7557018E+00   -8.1438586E+00   -1.5999998E+01   -5.8776446E+00   -7.3112180E+00   -8.4111699E+00   -4.4105442E+00   -3.2287298E+00   -3.4835140E+00   -4.0819458E+00   -8.6507524E+00   -1.0653624E+01   -8.0639983E+00   -4.0962307E+00   -1.6107132E+01   -9.3973055E+00   -9.0302886E+00   -9.0027994E+00   -1.0678792E+01   -1.3781046E+01   -1.5907149E+01   -9.3273309E+00   -1.1603458E+01   -1.4194784E+01   -9.0215530E+00   -8.9792158E+00   -1.2690610E+01   -8.2110438E+00
