# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5753704E-05    2.5152195E-05    6.7354015E-06    2.6595067E-05    1.1321617E-05    7.2711893E-08    7.5264673E-17    5.3607774E-08    2.8542571E-08    2.2919554E-09    1.6697219E-05    5.0479910E-04    2.4721556E-04    6.2323445E-05
    1.5000000E-01   -3.1318107E-05    1.6984326E-05    4.6042264E-06    1.7729201E-05    7.6444337E-06    8.8218789E-08    5.0097524E-17    8.9962983E-08    1.9731794E-08    1.5818728E-09    1.1882705E-05    3.3600339E-04    1.6455114E-04    4.1483610E-05
    2.5000000E-01   -2.4674521E-05    1.3192159E-05    3.6260320E-06    1.3566516E-05    5.9371166E-06    9.4353328E-08    3.8265997E-17    1.1775045E-07    1.5679005E-08    1.2548679E-09    9.7612848E-06    2.5664951E-04    1.2568911E-04    3.1686430E-05
    3.5000000E-01   -2.5756470E-05    1.3715461E-05    3.7948044E-06    1.4002041E-05    6.1724245E-06    8.7044681E-08    3.9459249E-17    1.4650743E-07    1.6329631E-08    1.3057161E-09    1.0391401E-05    2.6465263E-04    1.2960849E-04    3.2674510E-05
    4.5000000E-01   -3.1821800E-05    1.6996817E-05    4.7032818E-06    1.7348999E-05    7.6492107E-06    7.4346625E-08    4.8890311E-17    1.8228862E-07    2.0031873E-08    1.6013534E-09    1.2850936E-05    3.2790663E-04    1.6058591E-04    4.0483968E-05
    5.5000000E-01   -4.0002137E-05    2.1422952E-05    5.9256232E-06    2.1876306E-05    9.6412331E-06    6.2483123E-08    6.1651747E-17    2.2757581E-07    2.5046510E-08    2.0020150E-09    1.6142426E-05    4.1349740E-04    2.0250232E-04    5.1051166E-05
    6.5000000E-01   -4.8103313E-05    2.5771166E-05    7.1368797E-06    2.6280952E-05    1.1598103E-05    5.3409071E-08    7.4052619E-17    2.8214846E-07    3.0029917E-08    2.3998374E-09    1.9484860E-05    4.9666988E-04    2.4323443E-04    6.1319796E-05
    7.5000000E-01   -5.4872672E-05    2.9350825E-05    8.1518028E-06    2.9833882E-05    1.3208960E-05    4.6867269E-08    8.4030078E-17    3.4425883E-07    3.4208340E-08    2.7327858E-09    2.2418519E-05    5.6358855E-04    2.7600655E-04    6.9581701E-05
    8.5000000E-01   -5.9930020E-05    3.1958708E-05    8.9141158E-06    3.2327754E-05    1.4382358E-05    4.2100797E-08    9.0999860E-17    4.1171095E-07    3.7343322E-08    2.9818361E-09    2.4789617E-05    6.1033478E-04    2.9889961E-04    7.5353078E-05
    9.5000000E-01   -6.3465013E-05    3.3707483E-05    9.4516996E-06    3.3891025E-05    1.5169045E-05    3.8463099E-08    9.5328610E-17    4.8256331E-07    3.9548175E-08    3.1561990E-09    2.6648848E-05    6.3936765E-04    3.1311789E-04    7.8937531E-05
    1.0500000E+00   -6.5896848E-05    3.4835419E-05    9.8263534E-06    3.4783810E-05    1.5676297E-05    3.5519744E-08    9.7755185E-17    5.5541016E-07    4.1078817E-08    3.2765032E-09    2.8132988E-05    6.5564265E-04    3.2108826E-04    8.0946873E-05
    1.1500000E+00   -6.7639379E-05    3.5575862E-05    1.0099121E-05    3.5258722E-05    1.6009168E-05    3.3011404E-08    9.8996454E-17    6.2937156E-07    4.2188851E-08    3.3631559E-09    2.9381415E-05    6.6396783E-04    3.2516535E-04    8.1974715E-05
    1.2500000E+00   -6.8999994E-05    3.6101529E-05    1.0315355E-05    3.5502051E-05    1.6245415E-05    3.0795159E-08    9.9580841E-17    7.0395790E-07    4.3066928E-08    3.4313217E-09    3.0499060E-05    6.6788730E-04    3.2708484E-04    8.2458620E-05
    1.3500000E+00   -7.0170022E-05    3.6519716E-05    1.0503290E-05    3.5629279E-05    1.6433339E-05    2.8795428E-08    9.9835839E-17    7.7892284E-07    4.3830560E-08    3.4904366E-09    3.1551733E-05    6.6959757E-04    3.2792241E-04    8.2669773E-05
    1.4500000E+00   -7.1253810E-05    3.6888877E-05    1.0678329E-05    3.5703228E-05    1.6599256E-05    2.6971280E-08    9.9939575E-17    8.5415297E-07    4.4543855E-08    3.5456403E-09    3.2575506E-05    6.7029333E-04    3.2826314E-04    8.2755673E-05
    1.5500000E+00   -7.2302449E-05    3.7237613E-05    1.0848019E-05    3.5754608E-05    1.6756042E-05    2.5298093E-08    9.9979117E-17    9.2960016E-07    4.5238191E-08    3.5994415E-09    3.3588102E-05    6.7055853E-04    3.2839302E-04    8.2788416E-05
    1.6500000E+00   -7.3338744E-05    3.7578697E-05    1.1015730E-05    3.5797120E-05    1.6909446E-05    2.3758644E-08    9.9993302E-17    1.0052455E-06    4.5927557E-08    3.6529522E-09    3.4597456E-05    6.7065367E-04    3.2843962E-04    8.2800162E-05
    1.7500000E+00   -7.4372071E-05    3.7917385E-05    1.1182850E-05    3.5836400E-05    1.7061836E-05    2.2339286E-08    9.9998109E-17    1.0810821E-06    4.6617684E-08    3.7066218E-09    3.5606837E-05    6.7068591E-04    3.2845541E-04    8.2804142E-05
    1.8500000E+00   -7.5406003E-05    3.8255692E-05    1.1349913E-05    3.5874607E-05    1.7214117E-05    2.1028418E-08    9.9999653E-17    1.1571078E-06    4.7310737E-08    3.7606143E-09    3.6617494E-05    6.7069627E-04    3.2846048E-04    8.2805421E-05
    1.9500000E+00   -7.6441805E-05    3.8594339E-05    1.1517108E-05    3.5912512E-05    1.7366616E-05    1.9815875E-08    1.0000012E-16    1.2333220E-06    4.8007461E-08    3.8149809E-09    3.7629872E-05    6.7069943E-04    3.2846203E-04    8.2805811E-05
    2.0500000E+00   -7.7479889E-05    3.8933571E-05    1.1684501E-05    3.5950377E-05    1.7519442E-05    1.8692646E-08    1.0000026E-16    1.3097247E-06    4.8708083E-08    3.8697318E-09    3.8644118E-05    6.7070035E-04    3.2846248E-04    8.2805925E-05
    2.1500000E+00   -7.8520372E-05    3.9273466E-05    1.1852112E-05    3.5988284E-05    1.7672630E-05    1.7650702E-08    1.0000030E-16    1.3863162E-06    4.9412651E-08    3.9248638E-09    3.9660276E-05    6.7070061E-04    3.2846260E-04    8.2805957E-05
    2.2500000E+00   -7.9563278E-05    3.9614048E-05    1.2019948E-05    3.6026259E-05    1.7826193E-05    1.6682869E-08    1.0000031E-16    1.4630966E-06    5.0121158E-08    3.9803702E-09    4.0678354E-05    6.7070068E-04    3.2846264E-04    8.2805965E-05
    2.3500000E+00   -8.0608602E-05    3.9955325E-05    1.2188010E-05    3.6064310E-05    1.7980132E-05    1.5782723E-08    1.0000031E-16    1.5400662E-06    5.0833581E-08    4.0362435E-09    4.1698352E-05    6.7070070E-04    3.2846265E-04    8.2805967E-05
    2.4500000E+00   -8.1656332E-05    4.0297299E-05    1.2356299E-05    3.6102437E-05    1.8134451E-05    1.4944499E-08    1.0000031E-16    1.6172253E-06    5.1549899E-08    4.0924767E-09    4.2720268E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.2706457E-05    4.0639972E-05    1.2524816E-05    3.6140642E-05    1.8289148E-05    1.4163012E-08    1.0000031E-16    1.6945740E-06    5.2270089E-08    4.1490637E-09    4.3744098E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.6500000E+00   -8.3758965E-05    4.0983345E-05    1.2693561E-05    3.6178925E-05    1.8444225E-05    1.3433589E-08    1.0000031E-16    1.7721127E-06    5.2994131E-08    4.2059987E-09    4.4769840E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
