# Time          2.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    3.5187806E-03    6.4013402E-02
    1.5000000E-01    6.2336383E-03    1.1281589E-01
    2.5000000E-01    8.2674328E-03    1.4946706E-01
    3.5000000E-01    9.3250577E-03    1.6866812E-01
    4.5000000E-01    9.7443303E-03    1.7645177E-01
    5.5000000E-01    9.8731143E-03    1.7903880E-01
    6.5000000E-01    9.8981624E-03    1.7977042E-01
    7.5000000E-01    9.8923670E-03    1.7995108E-01
    8.5000000E-01    9.8786357E-03    1.7999081E-01
    9.5000000E-01    9.8630659E-03    1.7999873E-01
    1.0500000E+00    9.8470756E-03    1.8000021E-01
    1.1500000E+00    9.8309597E-03    1.8000050E-01
    1.2500000E+00    9.8147745E-03    1.8000058E-01
    1.3500000E+00    9.7985304E-03    1.8000064E-01
    1.4500000E+00    9.7822301E-03    1.8000069E-01
    1.5500000E+00    9.7658746E-03    1.8000075E-01
    1.6500000E+00    9.7494648E-03    1.8000080E-01
    1.7500000E+00    9.7330015E-03    1.8000085E-01
    1.8500000E+00    9.7164855E-03    1.8000090E-01
    1.9500000E+00    9.6999172E-03    1.8000096E-01
    2.0500000E+00    9.6832975E-03    1.8000101E-01
    2.1500000E+00    9.6666268E-03    1.8000106E-01
    2.2500000E+00    9.6499058E-03    1.8000112E-01
    2.3500000E+00    9.6331348E-03    1.8000117E-01
    2.4500000E+00    9.6163144E-03    1.8000122E-01
    2.5500000E+00    9.5994450E-03    1.8000128E-01
    2.6500000E+00    9.5825270E-03    1.8000133E-01
    2.7500000E+00    9.5655608E-03    1.8000138E-01
    2.8500000E+00    9.5485468E-03    1.8000144E-01
    2.9500000E+00    9.5314853E-03    1.8000149E-01
    3.0500000E+00    9.5143766E-03    1.8000155E-01
    3.1500000E+00    9.4972211E-03    1.8000160E-01
    3.2500000E+00    9.4800191E-03    1.8000166E-01
    3.3500000E+00    9.4627707E-03    1.8000171E-01
    3.4500000E+00    9.4454763E-03    1.8000177E-01
    3.5500000E+00    9.4281361E-03    1.8000182E-01
    3.6500000E+00    9.4107504E-03    1.8000188E-01
    3.7500000E+00    9.3933194E-03    1.8000193E-01
    3.8500000E+00    9.3758432E-03    1.8000199E-01
    3.9500000E+00    9.3583221E-03    1.8000204E-01
    4.0500000E+00    9.3407563E-03    1.8000210E-01
    4.1500000E+00    9.3231459E-03    1.8000216E-01
    4.2500000E+00    9.3054912E-03    1.8000221E-01
    4.3500000E+00    9.2877922E-03    1.8000227E-01
    4.4500000E+00    9.2700491E-03    1.8000232E-01
    4.5500000E+00    9.2522622E-03    1.8000238E-01
    4.6500000E+00    9.2344315E-03    1.8000244E-01
    4.7500000E+00    9.2165571E-03    1.8000250E-01
    4.8500000E+00    9.1986392E-03    1.8000255E-01
    4.9500000E+00    9.1806780E-03    1.8000261E-01
    5.0500000E+00    9.1626734E-03    1.8000267E-01
    5.1500000E+00    9.1446257E-03    1.8000272E-01
    5.2500000E+00    9.1265350E-03    1.8000278E-01
    5.3500000E+00    9.1084012E-03    1.8000284E-01
    5.4500000E+00    9.0902247E-03    1.8000290E-01
    5.5500000E+00    9.0720053E-03    1.8000296E-01
    5.6500000E+00    9.0537433E-03    1.8000301E-01
    5.7500000E+00    9.0354386E-03    1.8000307E-01
    5.8500000E+00    9.0170915E-03    1.8000313E-01
    5.9500000E+00    8.9987019E-03    1.8000319E-01
    6.0500000E+00    8.9802699E-03    1.8000325E-01
    6.1500000E+00    8.9617956E-03    1.8000331E-01
    6.2500000E+00    8.9432791E-03    1.8000336E-01
    6.3500000E+00    8.9247204E-03    1.8000342E-01
    6.4500000E+00    8.9061196E-03    1.8000348E-01
    6.5500000E+00    8.8874767E-03    1.8000354E-01
    6.6500000E+00    8.8687919E-03    1.8000360E-01
    6.7500000E+00    8.8500650E-03    1.8000366E-01
    6.8500000E+00    8.8312963E-03    1.8000372E-01
    6.9500000E+00    8.8124857E-03    1.8000378E-01
    7.0500000E+00    8.7936334E-03    1.8000384E-01
    7.1500000E+00    8.7747392E-03    1.8000390E-01
    7.2500000E+00    8.7558034E-03    1.8000396E-01
    7.3500000E+00    8.7368258E-03    1.8000402E-01
    7.4500000E+00    8.7178066E-03    1.8000408E-01
    7.5500000E+00    8.6987458E-03    1.8000414E-01
    7.6500000E+00    8.6796434E-03    1.8000420E-01
    7.7500000E+00    8.6604995E-03    1.8000426E-01
    7.8500000E+00    8.6413141E-03    1.8000433E-01
    7.9500000E+00    8.6220871E-03    1.8000439E-01
    8.0500000E+00    8.6028188E-03    1.8000445E-01
    8.1500000E+00    8.5835090E-03    1.8000451E-01
    8.2500000E+00    8.5641578E-03    1.8000457E-01
    8.3500000E+00    8.5447652E-03    1.8000463E-01
    8.4500000E+00    8.5253312E-03    1.8000470E-01
    8.5500000E+00    8.5058559E-03    1.8000476E-01
    8.6500000E+00    8.4863394E-03    1.8000482E-01
    8.7500000E+00    8.4667815E-03    1.8000488E-01
    8.8500000E+00    8.4471823E-03    1.8000494E-01
    8.9500000E+00    8.4275419E-03    1.8000501E-01
    9.0500000E+00    8.4078603E-03    1.8000507E-01
    9.1500000E+00    8.3881374E-03    1.8000513E-01
    9.2500000E+00    8.3683734E-03    1.8000519E-01
    9.3500000E+00    8.3485681E-03    1.8000526E-01
    9.4500000E+00    8.3287217E-03    1.8000532E-01
    9.5500000E+00    8.3088342E-03    1.8000538E-01
    9.6500000E+00    8.2889054E-03    1.8000545E-01
    9.7500000E+00    8.2689356E-03    1.8000551E-01
    9.8500000E+00    8.2489246E-03    1.8000558E-01
    9.9500000E+00    8.2288726E-03    1.8000564E-01
    1.0050000E+01    8.2087794E-03    1.8000570E-01
    1.0150000E+01    8.1886451E-03    1.8000577E-01
    1.0250000E+01    8.1684698E-03    1.8000583E-01
    1.0350000E+01    8.1482534E-03    1.8000590E-01
    1.0450000E+01    8.1279960E-03    1.8000596E-01
    1.0550000E+01    8.1076975E-03    1.8000603E-01
    1.0650000E+01    8.0873580E-03    1.8000609E-01
    1.0750000E+01    8.0669775E-03    1.8000615E-01
    1.0850000E+01    8.0465560E-03    1.8000622E-01
    1.0950000E+01    8.0260935E-03    1.8000629E-01
    1.1050000E+01    8.0055899E-03    1.8000635E-01
    1.1150000E+01    7.9850454E-03    1.8000642E-01
    1.1250000E+01    7.9644599E-03    1.8000648E-01
    1.1350000E+01    7.9438335E-03    1.8000655E-01
    1.1450000E+01    7.9231661E-03    1.8000661E-01
    1.1550000E+01    7.9024578E-03    1.8000668E-01
    1.1650000E+01    7.8817085E-03    1.8000675E-01
    1.1750000E+01    7.8609183E-03    1.8000681E-01
    1.1850000E+01    7.8400872E-03    1.8000688E-01
    1.1950000E+01    7.8192152E-03    1.8000694E-01
    1.2050000E+01    7.7983023E-03    1.8000701E-01
    1.2150000E+01    7.7773485E-03    1.8000708E-01
    1.2250000E+01    7.7563539E-03    1.8000714E-01
    1.2350000E+01    7.7353184E-03    1.8000721E-01
    1.2450000E+01    7.7142420E-03    1.8000728E-01
    1.2550000E+01    7.6931248E-03    1.8000735E-01
    1.2650000E+01    7.6719668E-03    1.8000741E-01
    1.2750000E+01    7.6507679E-03    1.8000748E-01
    1.2850000E+01    7.6295283E-03    1.8000755E-01
    1.2950000E+01    7.6082478E-03    1.8000762E-01
    1.3050000E+01    7.5869266E-03    1.8000768E-01
    1.3150000E+01    7.5655647E-03    1.8000775E-01
    1.3250000E+01    7.5441620E-03    1.8000782E-01
    1.3350000E+01    7.5227185E-03    1.8000789E-01
    1.3450000E+01    7.5012344E-03    1.8000796E-01
    1.3550000E+01    7.4797096E-03    1.8000803E-01
    1.3650000E+01    7.4581440E-03    1.8000810E-01
    1.3750000E+01    7.4365379E-03    1.8000816E-01
    1.3850000E+01    7.4148910E-03    1.8000823E-01
    1.3950000E+01    7.3932036E-03    1.8000830E-01
    1.4050000E+01    7.3714755E-03    1.8000837E-01
    1.4150000E+01    7.3497069E-03    1.8000844E-01
    1.4250000E+01    7.3278977E-03    1.8000851E-01
    1.4350000E+01    7.3060480E-03    1.8000858E-01
    1.4450000E+01    7.2841578E-03    1.8000865E-01
    1.4550000E+01    7.2622270E-03    1.8000872E-01
    1.4650000E+01    7.2402558E-03    1.8000879E-01
    1.4750000E+01    7.2182442E-03    1.8000886E-01
    1.4850000E+01    7.1961922E-03    1.8000893E-01
    1.4950000E+01    7.1740997E-03    1.8000900E-01
    1.5050000E+01    7.1519670E-03    1.8000907E-01
    1.5150000E+01    7.1297939E-03    1.8000914E-01
    1.5250000E+01    7.1075805E-03    1.8000921E-01
    1.5350000E+01    7.0853268E-03    1.8000929E-01
