# Time          2.5000E+00
    Distance         pH
  5.0000E-02    5.5494E+00
  1.5000E-01    5.5258E+00
  2.5000E-01    5.5204E+00
  3.5000E-01    5.5221E+00
  4.5000E-01    5.5269E+00
  5.5000E-01    5.5331E+00
  6.5000E-01    5.5397E+00
  7.5000E-01    5.5464E+00
  8.5000E-01    5.5531E+00
  9.5000E-01    5.5597E+00
  1.0500E+00    5.5663E+00
  1.1500E+00    5.5729E+00
  1.2500E+00    5.5794E+00
  1.3500E+00    5.5858E+00
  1.4500E+00    5.5922E+00
  1.5500E+00    5.5986E+00
  1.6500E+00    5.6048E+00
  1.7500E+00    5.6111E+00
  1.8500E+00    5.6173E+00
  1.9500E+00    5.6234E+00
  2.0500E+00    5.6295E+00
  2.1500E+00    5.6356E+00
  2.2500E+00    5.6416E+00
  2.3500E+00    5.6475E+00
  2.4500E+00    5.6535E+00
  2.5500E+00    5.6593E+00
  2.6500E+00    5.6652E+00
  2.7500E+00    5.6710E+00
  2.8500E+00    5.6767E+00
  2.9500E+00    5.6824E+00
  3.0500E+00    5.6881E+00
  3.1500E+00    5.6937E+00
  3.2500E+00    5.6993E+00
  3.3500E+00    5.7049E+00
  3.4500E+00    5.7104E+00
  3.5500E+00    5.7159E+00
  3.6500E+00    5.7214E+00
  3.7500E+00    5.7268E+00
  3.8500E+00    5.7322E+00
  3.9500E+00    5.7375E+00
  4.0500E+00    5.7429E+00
  4.1500E+00    5.7482E+00
  4.2500E+00    5.7534E+00
  4.3500E+00    5.7586E+00
  4.4500E+00    5.7638E+00
  4.5500E+00    5.7690E+00
  4.6500E+00    5.7741E+00
  4.7500E+00    5.7793E+00
  4.8500E+00    5.7843E+00
  4.9500E+00    5.7894E+00
  5.0500E+00    5.7944E+00
  5.1500E+00    5.7994E+00
  5.2500E+00    5.8044E+00
  5.3500E+00    5.8094E+00
  5.4500E+00    5.8143E+00
  5.5500E+00    5.8192E+00
  5.6500E+00    5.8241E+00
  5.7500E+00    5.8289E+00
  5.8500E+00    5.8337E+00
  5.9500E+00    5.8385E+00
  6.0500E+00    5.8433E+00
  6.1500E+00    5.8481E+00
  6.2500E+00    5.8528E+00
  6.3500E+00    5.8576E+00
  6.4500E+00    5.8622E+00
  6.5500E+00    5.8669E+00
  6.6500E+00    5.8716E+00
  6.7500E+00    5.8762E+00
  6.8500E+00    5.8808E+00
  6.9500E+00    5.8854E+00
  7.0500E+00    5.8900E+00
  7.1500E+00    5.8946E+00
  7.2500E+00    5.8991E+00
  7.3500E+00    5.9036E+00
  7.4500E+00    5.9081E+00
  7.5500E+00    5.9126E+00
  7.6500E+00    5.9171E+00
  7.7500E+00    5.9216E+00
  7.8500E+00    5.9260E+00
  7.9500E+00    5.9304E+00
  8.0500E+00    5.9348E+00
  8.1500E+00    5.9392E+00
  8.2500E+00    5.9436E+00
  8.3500E+00    5.9479E+00
  8.4500E+00    5.9523E+00
  8.5500E+00    5.9566E+00
  8.6500E+00    5.9609E+00
  8.7500E+00    5.9652E+00
  8.8500E+00    5.9695E+00
  8.9500E+00    5.9738E+00
  9.0500E+00    5.9781E+00
  9.1500E+00    5.9823E+00
  9.2500E+00    5.9865E+00
  9.3500E+00    5.9908E+00
  9.4500E+00    5.9950E+00
  9.5500E+00    5.9992E+00
  9.6500E+00    6.0034E+00
  9.7500E+00    6.0075E+00
  9.8500E+00    6.0117E+00
  9.9500E+00    6.0158E+00
  1.0050E+01    6.0200E+00
  1.0150E+01    6.0241E+00
  1.0250E+01    6.0282E+00
  1.0350E+01    6.0323E+00
  1.0450E+01    6.0364E+00
  1.0550E+01    6.0405E+00
  1.0650E+01    6.0446E+00
  1.0750E+01    6.0487E+00
  1.0850E+01    6.0527E+00
  1.0950E+01    6.0568E+00
  1.1050E+01    6.0608E+00
  1.1150E+01    6.0648E+00
  1.1250E+01    6.0689E+00
  1.1350E+01    6.0729E+00
  1.1450E+01    6.0769E+00
  1.1550E+01    6.0809E+00
  1.1650E+01    6.0849E+00
  1.1750E+01    6.0889E+00
  1.1850E+01    6.0928E+00
  1.1950E+01    6.0968E+00
  1.2050E+01    6.1008E+00
  1.2150E+01    6.1047E+00
  1.2250E+01    6.1086E+00
  1.2350E+01    6.1126E+00
  1.2450E+01    6.1165E+00
  1.2550E+01    6.1204E+00
  1.2650E+01    6.1244E+00
  1.2750E+01    6.1283E+00
  1.2850E+01    6.1322E+00
  1.2950E+01    6.1361E+00
  1.3050E+01    6.1400E+00
  1.3150E+01    6.1438E+00
  1.3250E+01    6.1477E+00
  1.3350E+01    6.1516E+00
  1.3450E+01    6.1555E+00
  1.3550E+01    6.1593E+00
  1.3650E+01    6.1632E+00
  1.3750E+01    6.1671E+00
  1.3850E+01    6.1709E+00
  1.3950E+01    6.1747E+00
  1.4050E+01    6.1786E+00
  1.4150E+01    6.1824E+00
  1.4250E+01    6.1863E+00
  1.4350E+01    6.1901E+00
  1.4450E+01    6.1939E+00
  1.4550E+01    6.1977E+00
  1.4650E+01    6.2016E+00
  1.4750E+01    6.2054E+00
  1.4850E+01    6.2092E+00
  1.4950E+01    6.2130E+00
  1.5050E+01    6.2168E+00
  1.5150E+01    6.2206E+00
  1.5250E+01    6.2244E+00
  1.5350E+01    6.2282E+00
  1.5450E+01    6.2320E+00
  1.5550E+01    6.2358E+00
  1.5650E+01    6.2396E+00
  1.5750E+01    6.2433E+00
  1.5850E+01    6.2471E+00
  1.5950E+01    6.2509E+00
  1.6050E+01    6.2547E+00
  1.6150E+01    6.2585E+00
  1.6250E+01    6.2622E+00
  1.6350E+01    6.2660E+00
  1.6450E+01    6.2698E+00
  1.6550E+01    6.2736E+00
  1.6650E+01    6.2773E+00
  1.6750E+01    6.2811E+00
  1.6850E+01    6.2849E+00
  1.6950E+01    6.2886E+00
  1.7050E+01    6.2924E+00
  1.7150E+01    6.2962E+00
