 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0059020E+01
    1.5000000E-01   -1.1406153E+01
    2.5000000E-01   -1.2597430E+01
    3.5000000E-01   -1.3652424E+01
    4.5000000E-01   -1.4588041E+01
    5.5000000E-01   -1.5418920E+01
    6.5000000E-01   -1.6157763E+01
    7.5000000E-01   -1.6815603E+01
    8.5000000E-01   -1.7402041E+01
    9.5000000E-01   -1.7925447E+01
    1.0500000E+00   -1.8393126E+01
    1.1500000E+00   -1.8811465E+01
    1.2500000E+00   -1.9186057E+01
    1.3500000E+00   -1.9521807E+01
    1.4500000E+00   -1.9823024E+01
    1.5500000E+00   -2.0093495E+01
    1.6500000E+00   -2.0336559E+01
    1.7500000E+00   -2.0555158E+01
    1.8500000E+00   -2.0751894E+01
    1.9500000E+00   -2.0929064E+01
    2.0500000E+00   -2.1088707E+01
    2.1500000E+00   -2.1232629E+01
    2.2500000E+00   -2.1362432E+01
    2.3500000E+00   -2.1479542E+01
    2.4500000E+00   -2.1585230E+01
    2.5500000E+00   -2.1680626E+01
    2.6500000E+00   -2.1766738E+01
    2.7500000E+00   -2.1844470E+01
    2.8500000E+00   -2.1914627E+01
    2.9500000E+00   -2.1977931E+01
    3.0500000E+00   -2.2035029E+01
    3.1500000E+00   -2.2086502E+01
    3.2500000E+00   -2.2132872E+01
    3.3500000E+00   -2.2174607E+01
    3.4500000E+00   -2.2212129E+01
    3.5500000E+00   -2.2245820E+01
    3.6500000E+00   -2.2276022E+01
    3.7500000E+00   -2.2303044E+01
    3.8500000E+00   -2.2327167E+01
    3.9500000E+00   -2.2348644E+01
    4.0500000E+00   -2.2367703E+01
    4.1500000E+00   -2.2384552E+01
    4.2500000E+00   -2.2399380E+01
    4.3500000E+00   -2.2412358E+01
    4.4500000E+00   -2.2423640E+01
    4.5500000E+00   -2.2433367E+01
    4.6500000E+00   -2.2441669E+01
    4.7500000E+00   -2.2448661E+01
    4.8500000E+00   -2.2454452E+01
    4.9500000E+00   -2.2459136E+01
    5.0500000E+00   -2.2462805E+01
    5.1500000E+00   -2.2465538E+01
    5.2500000E+00   -2.2467409E+01
    5.3500000E+00   -2.2468486E+01
    5.4500000E+00   -2.2468832E+01
    5.5500000E+00   -2.2468502E+01
    5.6500000E+00   -2.2467550E+01
    5.7500000E+00   -2.2466022E+01
    5.8500000E+00   -2.2463963E+01
    5.9500000E+00   -2.2461412E+01
    6.0500000E+00   -2.2458408E+01
    6.1500000E+00   -2.2454982E+01
    6.2500000E+00   -2.2451168E+01
    6.3500000E+00   -2.2446994E+01
    6.4500000E+00   -2.2442485E+01
    6.5500000E+00   -2.2437667E+01
    6.6500000E+00   -2.2432563E+01
    6.7500000E+00   -2.2427192E+01
    6.8500000E+00   -2.2421574E+01
    6.9500000E+00   -2.2415726E+01
    7.0500000E+00   -2.2409666E+01
    7.1500000E+00   -2.2403407E+01
    7.2500000E+00   -2.2396965E+01
    7.3500000E+00   -2.2390351E+01
    7.4500000E+00   -2.2383578E+01
    7.5500000E+00   -2.2376657E+01
    7.6500000E+00   -2.2369597E+01
    7.7500000E+00   -2.2362410E+01
    7.8500000E+00   -2.2355102E+01
    7.9500000E+00   -2.2347682E+01
    8.0500000E+00   -2.2340159E+01
    8.1500000E+00   -2.2332538E+01
    8.2500000E+00   -2.2324826E+01
    8.3500000E+00   -2.2317029E+01
    8.4500000E+00   -2.2309153E+01
    8.5500000E+00   -2.2301203E+01
    8.6500000E+00   -2.2293183E+01
    8.7500000E+00   -2.2285099E+01
    8.8500000E+00   -2.2276953E+01
    8.9500000E+00   -2.2268750E+01
    9.0500000E+00   -2.2260493E+01
    9.1500000E+00   -2.2252186E+01
    9.2500000E+00   -2.2243831E+01
    9.3500000E+00   -2.2235432E+01
    9.4500000E+00   -2.2226990E+01
    9.5500000E+00   -2.2218509E+01
    9.6500000E+00   -2.2209990E+01
    9.7500000E+00   -2.2201435E+01
    9.8500000E+00   -2.2192847E+01
    9.9500000E+00   -2.2184226E+01
    1.0050000E+01   -2.2175575E+01
    1.0150000E+01   -2.2166895E+01
    1.0250000E+01   -2.2158187E+01
    1.0350000E+01   -2.2149453E+01
    1.0450000E+01   -2.2140692E+01
    1.0550000E+01   -2.2131908E+01
    1.0650000E+01   -2.2123100E+01
    1.0750000E+01   -2.2114268E+01
    1.0850000E+01   -2.2105415E+01
    1.0950000E+01   -2.2096540E+01
    1.1050000E+01   -2.2087645E+01
    1.1150000E+01   -2.2078729E+01
    1.1250000E+01   -2.2069792E+01
    1.1350000E+01   -2.2060836E+01
    1.1450000E+01   -2.2051861E+01
    1.1550000E+01   -2.2042867E+01
    1.1650000E+01   -2.2033853E+01
    1.1750000E+01   -2.2024821E+01
    1.1850000E+01   -2.2015770E+01
    1.1950000E+01   -2.2006700E+01
    1.2050000E+01   -2.1997612E+01
    1.2150000E+01   -2.1988504E+01
    1.2250000E+01   -2.1979378E+01
    1.2350000E+01   -2.1970233E+01
    1.2450000E+01   -2.1961069E+01
    1.2550000E+01   -2.1951886E+01
    1.2650000E+01   -2.1942683E+01
    1.2750000E+01   -2.1933460E+01
    1.2850000E+01   -2.1924217E+01
    1.2950000E+01   -2.1914953E+01
    1.3050000E+01   -2.1905669E+01
    1.3150000E+01   -2.1896364E+01
    1.3250000E+01   -2.1887037E+01
    1.3350000E+01   -2.1877688E+01
    1.3450000E+01   -2.1868316E+01
    1.3550000E+01   -2.1858921E+01
    1.3650000E+01   -2.1849503E+01
    1.3750000E+01   -2.1840061E+01
    1.3850000E+01   -2.1830594E+01
    1.3950000E+01   -2.1821102E+01
