 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0061374E+01
    1.5000000E-01   -1.1403180E+01
    2.5000000E-01   -1.2659634E+01
    3.5000000E-01   -1.3800690E+01
    4.5000000E-01   -1.4820214E+01
    5.5000000E-01   -1.5728832E+01
    6.5000000E-01   -1.6538739E+01
    7.5000000E-01   -1.7261015E+01
    8.5000000E-01   -1.7905469E+01
    9.5000000E-01   -1.8480766E+01
    1.0500000E+00   -1.8994568E+01
    1.1500000E+00   -1.9453648E+01
    1.2500000E+00   -1.9864002E+01
    1.3500000E+00   -2.0230938E+01
    1.4500000E+00   -2.0559162E+01
    1.5500000E+00   -2.0852844E+01
    1.6500000E+00   -2.1115686E+01
    1.7500000E+00   -2.1350974E+01
    1.8500000E+00   -2.1561627E+01
    1.9500000E+00   -2.1750241E+01
    2.0500000E+00   -2.1919126E+01
    2.1500000E+00   -2.2070337E+01
    2.2500000E+00   -2.2205705E+01
    2.3500000E+00   -2.2326864E+01
    2.4500000E+00   -2.2435270E+01
    2.5500000E+00   -2.2532222E+01
    2.6500000E+00   -2.2618881E+01
    2.7500000E+00   -2.2696285E+01
    2.8500000E+00   -2.2765362E+01
    2.9500000E+00   -2.2826943E+01
    3.0500000E+00   -2.2881771E+01
    3.1500000E+00   -2.2930512E+01
    3.2500000E+00   -2.2973764E+01
    3.3500000E+00   -2.3012064E+01
    3.4500000E+00   -2.3045891E+01
    3.5500000E+00   -2.3075679E+01
    3.6500000E+00   -2.3101816E+01
    3.7500000E+00   -2.3124652E+01
    3.8500000E+00   -2.3144500E+01
    3.9500000E+00   -2.3161644E+01
    4.0500000E+00   -2.3176339E+01
    4.1500000E+00   -2.3188815E+01
    4.2500000E+00   -2.3199279E+01
    4.3500000E+00   -2.3207918E+01
    4.4500000E+00   -2.3214902E+01
    4.5500000E+00   -2.3220383E+01
    4.6500000E+00   -2.3224500E+01
    4.7500000E+00   -2.3227376E+01
    4.8500000E+00   -2.3229125E+01
    4.9500000E+00   -2.3229849E+01
    5.0500000E+00   -2.3229641E+01
    5.1500000E+00   -2.3228585E+01
    5.2500000E+00   -2.3226757E+01
    5.3500000E+00   -2.3224226E+01
    5.4500000E+00   -2.3221054E+01
    5.5500000E+00   -2.3217299E+01
    5.6500000E+00   -2.3213013E+01
    5.7500000E+00   -2.3208242E+01
    5.8500000E+00   -2.3203029E+01
    5.9500000E+00   -2.3197412E+01
    6.0500000E+00   -2.3191429E+01
    6.1500000E+00   -2.3185109E+01
    6.2500000E+00   -2.3178484E+01
    6.3500000E+00   -2.3171579E+01
    6.4500000E+00   -2.3164419E+01
    6.5500000E+00   -2.3157026E+01
    6.6500000E+00   -2.3149420E+01
    6.7500000E+00   -2.3141620E+01
    6.8500000E+00   -2.3133643E+01
    6.9500000E+00   -2.3125504E+01
    7.0500000E+00   -2.3117217E+01
    7.1500000E+00   -2.3108794E+01
    7.2500000E+00   -2.3100249E+01
    7.3500000E+00   -2.3091590E+01
    7.4500000E+00   -2.3082828E+01
    7.5500000E+00   -2.3073973E+01
    7.6500000E+00   -2.3065031E+01
    7.7500000E+00   -2.3056010E+01
    7.8500000E+00   -2.3046918E+01
    7.9500000E+00   -2.3037761E+01
    8.0500000E+00   -2.3028543E+01
    8.1500000E+00   -2.3019271E+01
    8.2500000E+00   -2.3009948E+01
    8.3500000E+00   -2.3000580E+01
    8.4500000E+00   -2.2991169E+01
    8.5500000E+00   -2.2981721E+01
    8.6500000E+00   -2.2972237E+01
    8.7500000E+00   -2.2962721E+01
    8.8500000E+00   -2.2953176E+01
    8.9500000E+00   -2.2943603E+01
    9.0500000E+00   -2.2934006E+01
    9.1500000E+00   -2.2924386E+01
    9.2500000E+00   -2.2914744E+01
    9.3500000E+00   -2.2905083E+01
    9.4500000E+00   -2.2895404E+01
    9.5500000E+00   -2.2885707E+01
    9.6500000E+00   -2.2875996E+01
    9.7500000E+00   -2.2866269E+01
    9.8500000E+00   -2.2856529E+01
    9.9500000E+00   -2.2846775E+01
    1.0050000E+01   -2.2837009E+01
    1.0150000E+01   -2.2827231E+01
    1.0250000E+01   -2.2817442E+01
    1.0350000E+01   -2.2807642E+01
    1.0450000E+01   -2.2797831E+01
    1.0550000E+01   -2.2788010E+01
    1.0650000E+01   -2.2778178E+01
    1.0750000E+01   -2.2768336E+01
    1.0850000E+01   -2.2758485E+01
    1.0950000E+01   -2.2748623E+01
    1.1050000E+01   -2.2738751E+01
    1.1150000E+01   -2.2728868E+01
    1.1250000E+01   -2.2718975E+01
    1.1350000E+01   -2.2709072E+01
    1.1450000E+01   -2.2699158E+01
    1.1550000E+01   -2.2689232E+01
    1.1650000E+01   -2.2679295E+01
    1.1750000E+01   -2.2669347E+01
    1.1850000E+01   -2.2659386E+01
    1.1950000E+01   -2.2649412E+01
    1.2050000E+01   -2.2639426E+01
    1.2150000E+01   -2.2629425E+01
    1.2250000E+01   -2.2619411E+01
    1.2350000E+01   -2.2609382E+01
    1.2450000E+01   -2.2599338E+01
    1.2550000E+01   -2.2589279E+01
    1.2650000E+01   -2.2579203E+01
    1.2750000E+01   -2.2569110E+01
    1.2850000E+01   -2.2558999E+01
    1.2950000E+01   -2.2548871E+01
    1.3050000E+01   -2.2538723E+01
    1.3150000E+01   -2.2528555E+01
    1.3250000E+01   -2.2518367E+01
    1.3350000E+01   -2.2508158E+01
    1.3450000E+01   -2.2497927E+01
    1.3550000E+01   -2.2487673E+01
    1.3650000E+01   -2.2477396E+01
    1.3750000E+01   -2.2467094E+01
    1.3850000E+01   -2.2456767E+01
    1.3950000E+01   -2.2446413E+01
    1.4050000E+01   -2.2436032E+01
    1.4150000E+01   -2.2425624E+01
    1.4250000E+01   -2.2415186E+01
    1.4350000E+01   -2.2404719E+01
    1.4450000E+01   -2.2394220E+01
    1.4550000E+01   -2.2383690E+01
    1.4650000E+01   -2.2373127E+01
    1.4750000E+01   -2.2362529E+01
    1.4850000E+01   -2.2351897E+01
    1.4950000E+01   -2.2341228E+01
    1.5050000E+01   -2.2330523E+01
    1.5150000E+01   -2.2319779E+01
    1.5250000E+01   -2.2308995E+01
    1.5350000E+01   -2.2298170E+01
    1.5450000E+01   -2.2287304E+01
    1.5550000E+01   -2.2276394E+01
    1.5650000E+01   -2.2265440E+01
    1.5750000E+01   -2.2254441E+01
    1.5850000E+01   -2.2243394E+01
    1.5950000E+01   -2.2232299E+01
    1.6050000E+01   -2.2221154E+01
    1.6150000E+01   -2.2209958E+01
    1.6250000E+01   -2.2198710E+01
    1.6350000E+01   -2.2187407E+01
    1.6450000E+01   -2.2176049E+01
    1.6550000E+01   -2.2164633E+01
    1.6650000E+01   -2.2153159E+01
    1.6750000E+01   -2.2141625E+01
    1.6850000E+01   -2.2130028E+01
    1.6950000E+01   -2.2118368E+01
    1.7050000E+01   -2.2106642E+01
    1.7150000E+01   -2.2094848E+01
    1.7250000E+01   -2.2082985E+01
    1.7350000E+01   -2.2071051E+01
    1.7450000E+01   -2.2059043E+01
    1.7550000E+01   -2.2046959E+01
    1.7650000E+01   -2.2034797E+01
    1.7750000E+01   -2.2022555E+01
    1.7850000E+01   -2.2010230E+01
    1.7950000E+01   -2.1997819E+01
    1.8050000E+01   -2.1985319E+01
    1.8150000E+01   -2.1972728E+01
    1.8250000E+01   -2.1960041E+01
    1.8350000E+01   -2.1947255E+01
    1.8450000E+01   -2.1934367E+01
    1.8550000E+01   -2.1921371E+01
    1.8650000E+01   -2.1908262E+01
    1.8750000E+01   -2.1895035E+01
    1.8850000E+01   -2.1881682E+01
    1.8950000E+01   -2.1868196E+01
    1.9050000E+01   -2.1854567E+01
    1.9150000E+01   -2.1840782E+01
    1.9250000E+01   -2.1826827E+01
    1.9350000E+01   -2.1812680E+01
    1.9450000E+01   -2.1798313E+01
    1.9550000E+01   -2.1783684E+01
    1.9650000E+01   -2.1768727E+01
    1.9750000E+01   -2.1753325E+01
    1.9850000E+01   -2.1737233E+01
    1.9950000E+01   -2.1719565E+01
