 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -9.4942537E+00
    1.5000000E-01   -1.0909876E+01
    2.5000000E-01   -1.2015140E+01
    3.5000000E-01   -1.3108505E+01
    4.5000000E-01   -1.4160441E+01
    5.5000000E-01   -1.5129168E+01
    6.5000000E-01   -1.6001675E+01
    7.5000000E-01   -1.6781652E+01
    8.5000000E-01   -1.7477749E+01
    9.5000000E-01   -1.8098996E+01
    1.0500000E+00   -1.8653656E+01
    1.1500000E+00   -1.9149085E+01
    1.2500000E+00   -1.9591797E+01
    1.3500000E+00   -1.9987558E+01
    1.4500000E+00   -2.0341477E+01
    1.5500000E+00   -2.0658079E+01
    1.6500000E+00   -2.0941381E+01
    1.7500000E+00   -2.1194943E+01
    1.8500000E+00   -2.1421931E+01
    1.9500000E+00   -2.1625155E+01
    2.0500000E+00   -2.1807116E+01
    2.1500000E+00   -2.1970038E+01
    2.2500000E+00   -2.2115902E+01
    2.3500000E+00   -2.2246473E+01
    2.4500000E+00   -2.2363323E+01
    2.5500000E+00   -2.2467858E+01
    2.6500000E+00   -2.2561330E+01
    2.7500000E+00   -2.2644859E+01
    2.8500000E+00   -2.2719446E+01
    2.9500000E+00   -2.2785986E+01
    3.0500000E+00   -2.2845280E+01
    3.1500000E+00   -2.2898046E+01
    3.2500000E+00   -2.2944928E+01
    3.3500000E+00   -2.2986502E+01
    3.4500000E+00   -2.3023285E+01
    3.5500000E+00   -2.3055742E+01
    3.6500000E+00   -2.3084292E+01
    3.7500000E+00   -2.3109309E+01
    3.8500000E+00   -2.3131130E+01
    3.9500000E+00   -2.3150060E+01
    4.0500000E+00   -2.3166372E+01
    4.1500000E+00   -2.3180314E+01
    4.2500000E+00   -2.3192106E+01
    4.3500000E+00   -2.3201950E+01
    4.4500000E+00   -2.3210027E+01
    4.5500000E+00   -2.3216500E+01
    4.6500000E+00   -2.3221517E+01
    4.7500000E+00   -2.3225212E+01
    4.8500000E+00   -2.3227705E+01
    4.9500000E+00   -2.3229105E+01
    5.0500000E+00   -2.3229512E+01
    5.1500000E+00   -2.3229016E+01
    5.2500000E+00   -2.3227697E+01
    5.3500000E+00   -2.3225630E+01
    5.4500000E+00   -2.3222881E+01
    5.5500000E+00   -2.3219512E+01
    5.6500000E+00   -2.3215576E+01
    5.7500000E+00   -2.3211125E+01
    5.8500000E+00   -2.3206203E+01
    5.9500000E+00   -2.3200853E+01
    6.0500000E+00   -2.3195112E+01
    6.1500000E+00   -2.3189015E+01
    6.2500000E+00   -2.3182591E+01
    6.3500000E+00   -2.3175871E+01
    6.4500000E+00   -2.3168880E+01
    6.5500000E+00   -2.3161641E+01
    6.6500000E+00   -2.3154176E+01
    6.7500000E+00   -2.3146505E+01
    6.8500000E+00   -2.3138645E+01
    6.9500000E+00   -2.3130613E+01
    7.0500000E+00   -2.3122424E+01
    7.1500000E+00   -2.3114091E+01
    7.2500000E+00   -2.3105627E+01
    7.3500000E+00   -2.3097043E+01
    7.4500000E+00   -2.3088350E+01
    7.5500000E+00   -2.3079557E+01
    7.6500000E+00   -2.3070673E+01
    7.7500000E+00   -2.3061705E+01
