# Time          1.5000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -5.9017694E-05    3.2498839E-05    8.7033768E-06    3.4360502E-05    1.4628513E-05    5.9582002E-08    9.7240153E-17    6.9887949E-08    3.6400936E-08    2.9223538E-09    2.1546275E-05    6.5218834E-04    3.1939658E-04    8.0520397E-05
    1.5000000E-01   -6.1549861E-05    3.3685402E-05    9.0949678E-06    3.5312911E-05    1.5161791E-05    5.3905630E-08    9.9834679E-17    1.4323503E-07    3.7692756E-08    3.0217804E-09    2.3073519E-05    6.6958979E-04    3.2791860E-04    8.2668813E-05
    2.5000000E-01   -6.2640162E-05    3.4066638E-05    9.2728986E-06    3.5405168E-05    1.5332609E-05    4.9741422E-08    9.9992075E-17    2.1691847E-07    3.8104848E-08    3.0509011E-09    2.4091147E-05    6.7064544E-04    3.2843559E-04    8.2799146E-05
    3.5000000E-01   -6.3645129E-05    3.4399104E-05    9.4379279E-06    3.5444726E-05    1.5481535E-05    4.6037980E-08    9.9999957E-17    2.9079422E-07    3.8467876E-08    3.0764393E-09    2.5079563E-05    6.7069831E-04    3.2846148E-04    8.2805673E-05
    4.5000000E-01   -6.4648861E-05    3.4729758E-05    9.6025184E-06    3.5481700E-05    1.5629708E-05    4.2693417E-08    1.0000030E-16    3.6485498E-07    3.8833191E-08    3.1024832E-09    2.6068563E-05    6.7070061E-04    3.2846260E-04    8.2805957E-05
    5.5000000E-01   -6.5655515E-05    3.5060987E-05    9.7673034E-06    3.5518633E-05    1.5778201E-05    3.9663028E-08    1.0000031E-16    4.3910075E-07    3.9203172E-08    3.1291892E-09    2.7059625E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    6.5000000E-01   -6.6665173E-05    3.5392897E-05    9.9323111E-06    3.5555638E-05    1.5927064E-05    3.6910284E-08    1.0000031E-16    5.1353189E-07    3.9577724E-08    3.1565186E-09    2.8052782E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -6.7677752E-05    3.5725492E-05    1.0097543E-05    3.5592720E-05    1.6076297E-05    3.4403792E-08    1.0000031E-16    5.8814873E-07    3.9956672E-08    3.1844300E-09    2.9048008E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -6.8693174E-05    3.6058775E-05    1.0262999E-05    3.5629878E-05    1.6225903E-05    3.2116405E-08    1.0000031E-16    6.6295161E-07    4.0339861E-08    3.2128867E-09    3.0045280E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -6.9711373E-05    3.6392747E-05    1.0428680E-05    3.5667113E-05    1.6375882E-05    3.0024550E-08    1.0000031E-16    7.3794083E-07    4.0727159E-08    3.2418564E-09    3.1044575E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.0732288E-05    3.6727407E-05    1.0594586E-05    3.5704425E-05    1.6526233E-05    2.8107677E-08    1.0000031E-16    8.1311670E-07    4.1118450E-08    3.2713105E-09    3.2045876E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.1755870E-05    3.7062758E-05    1.0760718E-05    3.5741814E-05    1.6676959E-05    2.6347813E-08    1.0000031E-16    8.8847952E-07    4.1513636E-08    3.3012239E-09    3.3049168E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.2782074E-05    3.7398800E-05    1.0927075E-05    3.5779279E-05    1.6828059E-05    2.4729184E-08    1.0000031E-16    9.6402957E-07    4.1912629E-08    3.3315745E-09    3.4054436E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.3810862E-05    3.7735534E-05    1.1093658E-05    3.5816822E-05    1.6979534E-05    2.3237899E-08    1.0000031E-16    1.0397671E-06    4.2315354E-08    3.3623426E-09    3.5061670E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.4842199E-05    3.8072960E-05    1.1260467E-05    3.5854442E-05    1.7131385E-05    2.1861693E-08    1.0000031E-16    1.1156925E-06    4.2721746E-08    3.3935106E-09    3.6070858E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.5876056E-05    3.8411081E-05    1.1427502E-05    3.5892140E-05    1.7283612E-05    2.0589705E-08    1.0000031E-16    1.1918059E-06    4.3131747E-08    3.4250632E-09    3.7081993E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.6912406E-05    3.8749896E-05    1.1594764E-05    3.5929915E-05    1.7436215E-05    1.9412289E-08    1.0000031E-16    1.2681076E-06    4.3545306E-08    3.4569865E-09    3.8095069E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
