# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5754825E-05    2.5152195E-05    6.7354029E-06    2.6595067E-05    1.1321617E-05    7.3152987E-08    7.5264673E-17    5.3607766E-08    2.8354334E-08    2.2766786E-09    1.6697596E-05    5.0479910E-04    2.4721556E-04    6.2323445E-05
    1.5000000E-01   -3.1319450E-05    1.6984326E-05    4.6042288E-06    1.7729201E-05    7.6444337E-06    8.8776563E-08    5.0097524E-17    8.9962976E-08    1.9423889E-08    1.5569233E-09    1.1883157E-05    3.3600339E-04    1.6455114E-04    4.1483610E-05
    2.5000000E-01   -2.4675927E-05    1.3192159E-05    3.6260352E-06    1.3566516E-05    5.9371166E-06    9.4966750E-08    3.8265997E-17    1.1775046E-07    1.5274212E-08    1.2221212E-09    9.7617588E-06    2.5664951E-04    1.2568911E-04    3.1686430E-05
    3.5000000E-01   -2.5757624E-05    1.3715461E-05    3.7948085E-06    1.4002041E-05    6.1724246E-06    8.7613967E-08    3.9459249E-17    1.4650749E-07    1.5812768E-08    1.2639395E-09    1.0391793E-05    2.6465263E-04    1.2960849E-04    3.2674510E-05
    4.5000000E-01   -3.1822535E-05    1.6996817E-05    4.7032871E-06    1.7348999E-05    7.6492110E-06    7.4827472E-08    4.8890311E-17    1.8228877E-07    1.9370925E-08    1.5479475E-09    1.2851190E-05    3.2790663E-04    1.6058591E-04    4.0483968E-05
    5.5000000E-01   -4.0002430E-05    2.1422953E-05    5.9256300E-06    2.1876306E-05    9.6412336E-06    6.2880745E-08    6.1651747E-17    2.2757609E-07    2.4205162E-08    1.9340492E-09    1.6142536E-05    4.1349740E-04    2.0250232E-04    5.1051166E-05
    6.5000000E-01   -4.8103193E-05    2.5771168E-05    7.1368883E-06    2.6280952E-05    1.1598103E-05    5.3744364E-08    7.4052619E-17    2.8214892E-07    2.8974990E-08    2.3146521E-09    1.9484836E-05    4.9666988E-04    2.4323443E-04    6.1319796E-05
    7.5000000E-01   -5.4872166E-05    2.9350828E-05    8.1518137E-06    2.9833882E-05    1.3208961E-05    4.7159003E-08    8.4030078E-17    3.4425950E-07    3.2913787E-08    2.6283089E-09    2.2418371E-05    5.6358855E-04    2.7600655E-04    6.9581701E-05
    8.5000000E-01   -5.9929149E-05    3.1958712E-05    8.9141290E-06    3.2327755E-05    1.4382360E-05    4.2361913E-08    9.0999860E-17    4.1171184E-07    3.5791150E-08    2.8566520E-09    2.4789352E-05    6.1033478E-04    2.9889961E-04    7.5353078E-05
    9.5000000E-01   -6.3463789E-05    3.3707487E-05    9.4517154E-06    3.3891026E-05    1.5169047E-05    3.8701682E-08    9.5328610E-17    4.8256443E-07    3.7727224E-08    3.0094457E-09    2.6648471E-05    6.3936765E-04    3.1311789E-04    7.8937531E-05
    1.0500000E+00   -6.5895278E-05    3.4835424E-05    9.8263717E-06    3.4783810E-05    1.5676300E-05    3.5740643E-08    9.7755185E-17    5.5541149E-07    3.8982739E-08    3.1077056E-09    2.8132500E-05    6.5564265E-04    3.2108826E-04    8.0946873E-05
    1.1500000E+00   -6.7637468E-05    3.5575868E-05    1.0099142E-05    3.5258723E-05    1.6009172E-05    3.3217532E-08    9.8996454E-17    6.2937308E-07    3.9814231E-08    3.1720724E-09    2.9380819E-05    6.6396783E-04    3.2516535E-04    8.1974715E-05
    1.2500000E+00   -6.8997746E-05    3.6101535E-05    1.0315378E-05    3.5502052E-05    1.6245418E-05    3.0988360E-08    9.9580841E-17    7.0395959E-07    4.0411944E-08    3.2178355E-09    3.0498357E-05    6.6788730E-04    3.2708484E-04    8.2458620E-05
