# Time          2.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5494387E+00   -5.5452858E+00   -4.9250050E+00   -5.4971759E+00   -4.9007757E+00   -5.2716493E+00   -7.2764593E+00   -1.6448988E+01   -7.5941082E+00   -7.8538678E+00   -8.9486483E+00   -5.0979403E+00   -3.6698355E+00   -3.9325033E+00   -4.5309342E+00   -7.8960457E+00   -1.0034601E+01   -7.2503946E+00   -4.6081833E+00   -1.6942206E+01   -8.7074350E+00   -9.4084076E+00   -9.7610424E+00   -1.1687845E+01   -1.4411966E+01   -1.5798172E+01   -1.0286343E+01   -1.2871748E+01   -1.4775663E+01   -9.0923967E+00   -9.5679544E+00   -1.3783456E+01   -9.2330429E+00
    1.5000000E-01    5.5258216E+00   -5.5204044E+00   -4.6765181E+00   -5.2466054E+00   -4.6544271E+00   -5.0231604E+00   -7.4425635E+00   -1.6202894E+01   -7.1490964E+00   -7.6219513E+00   -8.7175354E+00   -4.8453491E+00   -3.4214893E+00   -3.6864093E+00   -4.2848411E+00   -8.1194743E+00   -1.0305263E+01   -7.4463015E+00   -4.3821439E+00   -1.6731618E+01   -8.9557911E+00   -9.1400161E+00   -9.5307580E+00   -1.1193814E+01   -1.4186332E+01   -1.5822964E+01   -9.7943870E+00   -1.2395592E+01   -1.4552103E+01   -9.1147046E+00   -9.3616276E+00   -1.3333851E+01   -8.7611319E+00
    2.5000000E-01    5.5203885E+00   -5.5142057E+00   -4.5517487E+00   -5.1196093E+00   -4.5319785E+00   -4.8983930E+00   -7.5535054E+00   -1.6080722E+01   -6.8805999E+00   -7.5012845E+00   -8.5973414E+00   -4.7127443E+00   -3.2988635E+00   -3.5642380E+00   -4.1626703E+00   -8.2473889E+00   -1.0444044E+01   -7.5664041E+00   -4.2641517E+00   -1.6606688E+01   -9.0899384E+00   -9.0132180E+00   -9.4027867E+00   -1.0946254E+01   -1.4065575E+01   -1.5838570E+01   -9.5490482E+00   -1.2144446E+01   -1.4433566E+01   -9.1193391E+00   -9.2466896E+00   -1.3097318E+01   -8.5199654E+00
    3.5000000E-01    5.5221064E+00   -5.5155568E+00   -4.4961008E+00   -5.0613012E+00   -4.4791544E+00   -4.8427545E+00   -7.6218193E+00   -1.6028237E+01   -6.6978744E+00   -7.4468943E+00   -8.5433923E+00   -4.6469602E+00   -3.2465844E+00   -3.5117526E+00   -4.1101852E+00   -8.3151929E+00   -1.0508412E+01   -7.6347818E+00   -4.2097698E+00   -1.6535933E+01   -9.1564093E+00   -8.9628389E+00   -9.3348999E+00   -1.0836235E+01   -1.4005937E+01   -1.5848058E+01   -9.4416861E+00   -1.2021679E+01   -1.4376585E+01   -9.1172368E+00   -9.1894456E+00   -1.2985954E+01   -8.4107033E+00
    4.5000000E-01    5.5269337E+00   -5.5202318E+00   -4.4728644E+00   -5.0350543E+00   -4.4591696E+00   -4.8195321E+00   -7.6699845E+00   -1.6008645E+01   -6.5641209E+00   -7.4240928E+00   -8.5210349E+00   -4.6122089E+00   -3.2274846E+00   -3.4921605E+00   -4.0905931E+00   -8.3549179E+00   -1.0538483E+01   -7.6788584E+00   -4.1856826E+00   -1.6490888E+01   -9.1914671E+00   -8.9482357E+00   -9.2951612E+00   -1.0790718E+01   -1.3975024E+01   -1.5855211E+01   -9.3991783E+00   -1.1959024E+01   -1.4348682E+01   -9.1122496E+00   -9.1600554E+00   -1.2933962E+01   -8.3636989E+00
    5.5000000E-01    5.5330654E+00   -5.5263012E+00   -4.4626137E+00   -5.0216157E+00   -4.4524224E+00   -4.8092968E+00   -7.7102740E+00   -1.6002324E+01   -6.4603943E+00   -7.4139938E+00   -8.5113665E+00   -4.5899208E+00   -3.2217826E+00   -3.4858398E+00   -4.0842723E+00   -8.3834406E+00   -1.0554742E+01   -7.7133181E+00   -4.1737834E+00   -1.6456075E+01   -9.2139237E+00   -8.9481127E+00   -9.2666759E+00   -1.0771091E+01   -1.3955520E+01   -1.5861351E+01   -9.3827380E+00   -1.1920418E+01   -1.4332365E+01   -9.1060525E+00   -9.1418298E+00   -1.2905745E+01   -8.3416796E+00
    6.5000000E-01    5.5396589E+00   -5.5328633E+00   -4.4567938E+00   -5.0125710E+00   -4.4502085E+00   -4.8034917E+00   -7.7476836E+00   -1.6000553E+01   -6.3762117E+00   -7.4082115E+00   -8.5059847E+00   -4.5721313E+00   -3.2206822E+00   -3.4840689E+00   -4.0825014E+00   -8.4079134E+00   -1.0566028E+01   -7.7442863E+00   -4.1660564E+00   -1.6424967E+01   -9.2318359E+00   -8.9529686E+00   -9.2422597E+00   -1.0760342E+01   -1.3939915E+01   -1.5866882E+01   -9.3752133E+00   -1.1890248E+01   -1.4319984E+01   -9.0994260E+00   -9.1274112E+00   -1.2885638E+01   -8.3281986E+00
    7.5000000E-01    5.5463654E+00   -5.5395474E+00   -4.4522826E+00   -5.0048734E+00   -4.4493229E+00   -4.7989938E+00   -7.7838394E+00   -1.6000117E+01   -6.3054961E+00   -7.4036773E+00   -8.5018138E+00   -4.5560008E+00   -3.2209364E+00   -3.4836328E+00   -4.0820652E+00   -8.4308351E+00   -1.0575537E+01   -7.7738443E+00   -4.1595805E+00   -1.6395329E+01   -9.2480748E+00   -8.9592628E+00   -9.2193991E+00   -1.0752255E+01   -1.3925535E+01   -1.5871927E+01   -9.3703133E+00   -1.1862923E+01   -1.4308790E+01   -9.0926959E+00   -9.1141586E+00   -1.2867968E+01   -8.3172586E+00
    8.5000000E-01    5.5530634E+00   -5.5462252E+00   -4.4481242E+00   -4.9975956E+00   -4.4487752E+00   -4.7948468E+00   -7.8191928E+00   -1.6000022E+01   -6.2445440E+00   -7.3994522E+00   -8.4979147E+00   -4.5406624E+00   -3.2215396E+00   -3.4835371E+00   -4.0819694E+00   -8.4529536E+00   -1.0584259E+01   -7.8025976E+00   -4.1534644E+00   -1.6366510E+01   -9.2635165E+00   -8.9658864E+00   -9.1973415E+00   -1.0744925E+01   -1.3911580E+01   -1.5876533E+01   -9.3661017E+00   -1.1836750E+01   -1.4297955E+01   -9.0859767E+00   -9.1012813E+00   -1.2851016E+01   -8.3070265E+00
    9.5000000E-01    5.5597175E+00   -5.5528595E+00   -4.4440673E+00   -4.9904939E+00   -4.4483033E+00   -4.7907995E+00   -7.8538690E+00   -1.6000003E+01   -6.1909752E+00   -7.3952912E+00   -8.4940452E+00   -4.5258712E+00   -3.2222245E+00   -3.4835181E+00   -4.0819504E+00   -8.4744789E+00   -1.0592476E+01   -7.8307153E+00   -4.1474745E+00   -1.6338328E+01   -9.2784085E+00   -8.9725424E+00   -9.1758755E+00   -1.0737846E+01   -1.3897845E+01   -1.5880735E+01   -9.3620674E+00   -1.1811268E+01   -1.4287265E+01   -9.0793019E+00   -9.0885757E+00   -1.2834336E+01   -8.2970211E+00
