# Time series at grid cell: 127   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                7.89770690363304E-05   3.07083073276763E-05   4.04148996060208E-05   3.59509408111064E-05   5.69825582164107E-10   1.00000313914716E-16   1.05254704056544E-05   1.57011854116310E-04   6.70700700808936E-04   6.11556785759126E+00   1.06809112547976E-07   8.46667822051382E-09
  2.00000E-02                7.89770794120536E-05   3.07083107389954E-05   4.04149007628250E-05   3.59509465510817E-05   5.69825299612395E-10   1.00000313914716E-16   1.05254732756421E-05   1.57011881766348E-04   6.70700700808936E-04   6.11556795925911E+00   1.06809159582143E-07   8.46668200191663E-09
  3.00000E-02                7.89770897877401E-05   3.07083141502986E-05   4.04149019196249E-05   3.59509522910329E-05   5.69825017064413E-10   1.00000313914716E-16   1.05254761456176E-05   1.57011909416280E-04   6.70700700808936E-04   6.11556806092652E+00   1.06809206616098E-07   8.46668578329327E-09
  4.00000E-02                7.89771001633895E-05   3.07083175615858E-05   4.04149030764209E-05   3.59509580309599E-05   5.69824734517767E-10   1.00000313914716E-16   1.05254790155812E-05   1.57011937066106E-04   6.70700700808936E-04   6.11556816259352E+00   1.06809253649841E-07   8.46668956464371E-09
  5.00000E-02                7.89771105390022E-05   3.07083209728571E-05   4.04149042332127E-05   3.59509637708628E-05   5.69824451972434E-10   1.00000313914716E-16   1.05254818855326E-05   1.57011964715827E-04   6.70700700808935E-04   6.11556826426010E+00   1.06809300683371E-07   8.46669334596799E-09
  5.00011E-02                7.89771105401615E-05   3.07083209732383E-05   4.04149042333419E-05   3.59509637715043E-05   5.69824452031449E-10   1.00000313914716E-16   1.05254818858533E-05   1.57011964718916E-04   6.70700700808936E-04   6.11556826374657E+00   1.06809300688627E-07   8.46669334639055E-09
  5.00034E-02                7.89771105424801E-05   3.07083209740006E-05   4.04149042336004E-05   3.59509637727870E-05   5.69824452138256E-10   1.00000313914716E-16   1.05254818864947E-05   1.57011964725095E-04   6.70700700808936E-04   6.11556826376933E+00   1.06809300699139E-07   8.46669334723567E-09
  5.00078E-02                7.89771105471175E-05   3.07083209755253E-05   4.04149042341175E-05   3.59509637753524E-05   5.69824452312181E-10   1.00000313914716E-16   1.05254818877774E-05   1.57011964737453E-04   6.70700700808936E-04   6.11556826381489E+00   1.06809300720162E-07   8.46669334892589E-09
  5.00168E-02                7.89771105563922E-05   3.07083209785746E-05   4.04149042351515E-05   3.59509637804833E-05   5.69824452534419E-10   1.00000313914716E-16   1.05254818903428E-05   1.57011964762170E-04   6.70700700808936E-04   6.11556826390600E+00   1.06809300762208E-07   8.46669335230625E-09
  5.00346E-02                7.89771105749416E-05   3.07083209846732E-05   4.04149042372196E-05   3.59509637907450E-05   5.69824452650010E-10   1.00000313914716E-16   1.05254818954737E-05   1.57011964811602E-04   6.70700700808936E-04   6.11556826408823E+00   1.06809300846298E-07   8.46669335906679E-09
