# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5718628E-05    2.5132134E-05    6.7300267E-06    2.6573871E-05    1.1312587E-05    7.3200617E-08    7.5204694E-17    5.3561126E-08    2.8332432E-08    2.2749210E-09    1.6684343E-05    5.0439683E-04    2.4701855E-04    6.2273780E-05
    1.5000000E-01   -3.1043466E-05    1.6831225E-05    4.5631607E-06    1.7567604E-05    7.5755201E-06    8.9297088E-08    4.9640296E-17    8.9569558E-08    1.9257793E-08    1.5435990E-09    1.1781779E-05    3.3293677E-04    1.6304932E-04    4.1104999E-05
    2.5000000E-01   -2.3572994E-05    1.2580547E-05    3.4617739E-06    1.2921787E-05    5.6618206E-06    9.7268895E-08    3.6442054E-17    1.1598576E-07    1.4612125E-08    1.1690446E-09    9.3549555E-06    2.4441635E-04    1.1969816E-04    3.0176101E-05
    3.5000000E-01   -2.2717289E-05    1.2033041E-05    3.3422680E-06    1.2231349E-05    5.4151480E-06    9.3070864E-08    3.4450898E-17    1.4099021E-07    1.3985407E-08    1.1175112E-09    9.2648752E-06    2.3106169E-04    1.1315798E-04    2.8527310E-05
    4.5000000E-01   -2.5373194E-05    1.3437414E-05    3.7440494E-06    1.3610315E-05    6.0471024E-06    8.3992032E-08    3.8318055E-17    1.6886505E-07    1.5488397E-08    1.2369210E-09    1.0446146E-05    2.5699866E-04    1.2586010E-04    3.1729537E-05
    5.5000000E-01   -2.8806737E-05    1.5261728E-05    4.2612421E-06    1.5421047E-05    6.8680705E-06    7.5274339E-08    4.3403029E-17    2.0051976E-07    1.7460285E-08    1.3938793E-09    1.1935642E-05    2.9110351E-04    1.4256229E-04    3.5940185E-05
    6.5000000E-01   -3.1550725E-05    1.6690358E-05    4.6763291E-06    1.6797448E-05    7.5109123E-06    6.8412966E-08    4.7253514E-17    2.3508044E-07    1.9007883E-08    1.5167335E-09    1.3204895E-05    3.1692865E-04    1.5520966E-04    3.9128607E-05
    7.5000000E-01   -3.3434410E-05    1.7632335E-05    4.9640317E-06    1.7647062E-05    7.9346938E-06    6.3039600E-08    4.9609107E-17    2.7148005E-07    2.0027863E-08    1.5972313E-09    1.4184148E-05    3.3272758E-04    1.6294687E-04    4.1079172E-05
    8.5000000E-01   -3.5090845E-05    1.8441890E-05    5.2181138E-06    1.8348901E-05    8.2988778E-06    5.8381730E-08    5.1543905E-17    3.0943006E-07    2.0907320E-08    1.6664286E-09    1.5095696E-05    3.4570424E-04    1.6930194E-04    4.2681295E-05
    9.5000000E-01   -3.7293016E-05    1.9547666E-05    5.5530789E-06    1.9357336E-05    8.7964121E-06    5.3937388E-08    5.4344169E-17    3.4957819E-07    2.2117745E-08    1.7621074E-09    1.6219516E-05    3.6448558E-04    1.7849973E-04    4.5000074E-05
    1.0500000E+00   -4.0478591E-05    2.1189592E-05    6.0338552E-06    2.0923267E-05    9.5352874E-06    4.9575355E-08    5.8719022E-17    3.9309027E-07    2.3924234E-08    1.9054840E-09    1.7720962E-05    3.9382766E-04    1.9286945E-04    4.8622702E-05
    1.1500000E+00   -4.4614324E-05    2.3345555E-05    6.6557202E-06    2.3018394E-05    1.0505539E-05    4.5379173E-08    6.4586731E-17    4.4107329E-07    2.6303136E-08    2.0946380E-09    1.9597686E-05    4.3318230E-04    2.1214262E-04    5.3481500E-05
    1.2500000E+00   -4.9325213E-05    2.5804791E-05    7.3633578E-06    2.5415242E-05    1.1612288E-05    4.1490105E-08    7.1301997E-17    4.9416188E-07    2.9022200E-08    2.3109488E-09    2.1721961E-05    4.7822149E-04    2.3419969E-04    5.9042124E-05
    1.3500000E+00   -5.4120674E-05    2.8294238E-05    8.0842729E-06    2.7822490E-05    1.2732618E-05    3.8011727E-08    7.8039506E-17    5.5238419E-07    3.1779837E-08    2.5302567E-09    2.3919830E-05    5.2340987E-04    2.5632982E-04    6.4621166E-05
    1.4500000E+00   -5.8582277E-05    3.0582688E-05    8.7565521E-06    2.9995631E-05    1.3762463E-05    3.4973492E-08    8.4107293E-17    6.1525766E-07    3.4320234E-08    2.7320854E-09    2.6038580E-05    5.6410643E-04    2.7626018E-04    6.9645640E-05
    1.5500000E+00   -6.2456670E-05    3.2531791E-05    9.3426254E-06    3.1790483E-05    1.4639556E-05    3.2342541E-08    8.9098014E-17    6.8199685E-07    3.6489931E-08    2.9041710E-09    2.7981509E-05    5.9757913E-04    2.9265278E-04    7.3778242E-05
    1.6500000E+00   -6.5661537E-05    3.4098642E-05    9.8301760E-06    3.3165033E-05    1.5344599E-05    3.0054819E-08    9.2893893E-17    7.5172613E-07    3.8240928E-08    3.0427051E-09    2.9711871E-05    6.2303803E-04    3.0512078E-04    7.6921446E-05
    1.7500000E+00   -6.8241093E-05    3.5310495E-05    1.0225590E-05    3.4151812E-05    1.5889873E-05    2.8041631E-08    9.5588229E-17    8.2363565E-07    3.9602891E-08    3.1501000E-09    3.1238406E-05    6.4110891E-04    3.1397064E-04    7.9152510E-05
    1.8500000E+00   -7.0307711E-05    3.6232023E-05    1.0545346E-05    3.4822616E-05    1.6304500E-05    2.6244181E-08    9.7385350E-17    8.9706412E-07    4.0646994E-08    3.2320869E-09    3.2595327E-05    6.5316218E-04    3.1987350E-04    8.0640629E-05
    1.9500000E+00   -7.1992926E-05    3.6937991E-05    1.0808784E-05    3.5259280E-05    1.6622144E-05    2.4618108E-08    9.8517777E-17    9.7152056E-07    4.1455704E-08    3.2952922E-09    3.3825114E-05    6.6075735E-04    3.2359308E-04    8.1578343E-05
    2.0500000E+00   -7.3416592E-05    3.7496164E-05    1.1033543E-05    3.5535513E-05    1.6873314E-05    2.3132307E-08    9.9194793E-17    1.0466680E-06    4.2103837E-08    3.3457206E-09    3.4967422E-05    6.6529809E-04    3.2581682E-04    8.2138951E-05
    2.1500000E+00   -7.4673148E-05    3.7959773E-05    1.1233534E-05    3.5709010E-05    1.7081975E-05    2.1765564E-08    9.9580145E-17    1.1222902E-06    4.2650195E-08    3.3880858E-09    3.6053922E-05    6.6788264E-04    3.2708256E-04    8.2458045E-05
