# Time          1.7500E+00
    Distance         pH
  5.0000E-02    5.5104E+00
  1.5000E-01    5.5136E+00
  2.5000E-01    5.5200E+00
  3.5000E-01    5.5269E+00
  4.5000E-01    5.5337E+00
  5.5000E-01    5.5406E+00
  6.5000E-01    5.5473E+00
  7.5000E-01    5.5540E+00
  8.5000E-01    5.5607E+00
  9.5000E-01    5.5673E+00
  1.0500E+00    5.5738E+00
  1.1500E+00    5.5803E+00
  1.2500E+00    5.5867E+00
  1.3500E+00    5.5931E+00
  1.4500E+00    5.5994E+00
  1.5500E+00    5.6057E+00
  1.6500E+00    5.6119E+00
  1.7500E+00    5.6181E+00
  1.8500E+00    5.6243E+00
  1.9500E+00    5.6303E+00
  2.0500E+00    5.6364E+00
  2.1500E+00    5.6424E+00
  2.2500E+00    5.6483E+00
  2.3500E+00    5.6543E+00
  2.4500E+00    5.6601E+00
  2.5500E+00    5.6659E+00
  2.6500E+00    5.6717E+00
  2.7500E+00    5.6775E+00
  2.8500E+00    5.6832E+00
  2.9500E+00    5.6888E+00
  3.0500E+00    5.6945E+00
  3.1500E+00    5.7001E+00
  3.2500E+00    5.7056E+00
  3.3500E+00    5.7111E+00
  3.4500E+00    5.7166E+00
  3.5500E+00    5.7221E+00
  3.6500E+00    5.7275E+00
  3.7500E+00    5.7329E+00
  3.8500E+00    5.7382E+00
  3.9500E+00    5.7435E+00
  4.0500E+00    5.7488E+00
  4.1500E+00    5.7541E+00
  4.2500E+00    5.7593E+00
  4.3500E+00    5.7645E+00
  4.4500E+00    5.7696E+00
  4.5500E+00    5.7748E+00
  4.6500E+00    5.7799E+00
  4.7500E+00    5.7850E+00
  4.8500E+00    5.7900E+00
  4.9500E+00    5.7950E+00
  5.0500E+00    5.8000E+00
  5.1500E+00    5.8050E+00
  5.2500E+00    5.8099E+00
  5.3500E+00    5.8149E+00
  5.4500E+00    5.8198E+00
  5.5500E+00    5.8246E+00
  5.6500E+00    5.8295E+00
  5.7500E+00    5.8343E+00
  5.8500E+00    5.8391E+00
  5.9500E+00    5.8439E+00
  6.0500E+00    5.8486E+00
  6.1500E+00    5.8534E+00
  6.2500E+00    5.8581E+00
  6.3500E+00    5.8628E+00
  6.4500E+00    5.8674E+00
  6.5500E+00    5.8721E+00
  6.6500E+00    5.8767E+00
  6.7500E+00    5.8813E+00
  6.8500E+00    5.8859E+00
  6.9500E+00    5.8905E+00
  7.0500E+00    5.8951E+00
  7.1500E+00    5.8996E+00
  7.2500E+00    5.9041E+00
  7.3500E+00    5.9086E+00
  7.4500E+00    5.9131E+00
  7.5500E+00    5.9176E+00
  7.6500E+00    5.9220E+00
  7.7500E+00    5.9265E+00
  7.8500E+00    5.9309E+00
  7.9500E+00    5.9353E+00
  8.0500E+00    5.9397E+00
  8.1500E+00    5.9440E+00
  8.2500E+00    5.9484E+00
  8.3500E+00    5.9527E+00
  8.4500E+00    5.9571E+00
  8.5500E+00    5.9614E+00
  8.6500E+00    5.9657E+00
  8.7500E+00    5.9699E+00
  8.8500E+00    5.9742E+00
  8.9500E+00    5.9785E+00
  9.0500E+00    5.9827E+00
  9.1500E+00    5.9870E+00
  9.2500E+00    5.9912E+00
  9.3500E+00    5.9954E+00
  9.4500E+00    5.9996E+00
  9.5500E+00    6.0038E+00
  9.6500E+00    6.0079E+00
  9.7500E+00    6.0121E+00
  9.8500E+00    6.0162E+00
  9.9500E+00    6.0204E+00
  1.0050E+01    6.0245E+00
  1.0150E+01    6.0286E+00
  1.0250E+01    6.0327E+00
  1.0350E+01    6.0368E+00
  1.0450E+01    6.0409E+00
  1.0550E+01    6.0450E+00
  1.0650E+01    6.0490E+00
  1.0750E+01    6.0531E+00
  1.0850E+01    6.0571E+00
  1.0950E+01    6.0612E+00
  1.1050E+01    6.0652E+00
  1.1150E+01    6.0692E+00
  1.1250E+01    6.0732E+00
  1.1350E+01    6.0772E+00
  1.1450E+01    6.0812E+00
  1.1550E+01    6.0852E+00
  1.1650E+01    6.0892E+00
  1.1750E+01    6.0932E+00
  1.1850E+01    6.0971E+00
  1.1950E+01    6.1011E+00
  1.2050E+01    6.1050E+00
  1.2150E+01    6.1090E+00
  1.2250E+01    6.1129E+00
  1.2350E+01    6.1168E+00
  1.2450E+01    6.1208E+00
  1.2550E+01    6.1247E+00
  1.2650E+01    6.1286E+00
  1.2750E+01    6.1325E+00
  1.2850E+01    6.1364E+00
  1.2950E+01    6.1403E+00
  1.3050E+01    6.1442E+00
  1.3150E+01    6.1480E+00
  1.3250E+01    6.1519E+00
  1.3350E+01    6.1558E+00
  1.3450E+01    6.1596E+00
  1.3550E+01    6.1635E+00
  1.3650E+01    6.1673E+00
  1.3750E+01    6.1712E+00
  1.3850E+01    6.1750E+00
  1.3950E+01    6.1789E+00
  1.4050E+01    6.1827E+00
