# Time          7.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    7.5023328E-03    1.3547453E-01
    1.5000000E-01    4.9658901E-03    9.0173294E-02
    2.5000000E-01    3.7723135E-03    6.8876720E-02
    3.5000000E-01    3.8864725E-03    7.1024553E-02
    4.5000000E-01    4.8261636E-03    8.8000345E-02
    5.5000000E-01    6.0985918E-03    1.1097100E-01
    6.5000000E-01    7.3330452E-03    1.3329290E-01
    7.5000000E-01    8.3224668E-03    1.5125279E-01
    8.5000000E-01    9.0085100E-03    1.6379883E-01
    9.5000000E-01    9.4283971E-03    1.7159091E-01
    1.0500000E+00    9.6566750E-03    1.7595897E-01
    1.1500000E+00    9.7655777E-03    1.7819340E-01
    1.2500000E+00    9.8083170E-03    1.7924539E-01
    1.3500000E+00    9.8178578E-03    1.7970446E-01
    1.4500000E+00    9.8121251E-03    1.7989124E-01
    1.5500000E+00    9.7998791E-03    1.7996247E-01
    1.6500000E+00    9.7850269E-03    1.7998806E-01
    1.7500000E+00    9.7691766E-03    1.7999676E-01
    1.8500000E+00    9.7529437E-03    1.7999960E-01
    1.9500000E+00    9.7365494E-03    1.8000050E-01
    2.0500000E+00    9.7200685E-03    1.8000080E-01
    2.1500000E+00    9.7035255E-03    1.8000092E-01
    2.2500000E+00    9.6869279E-03    1.8000099E-01
    2.3500000E+00    9.6702786E-03    1.8000105E-01
    2.4500000E+00    9.6535785E-03    1.8000110E-01
    2.5500000E+00    9.6368284E-03    1.8000116E-01
    2.6500000E+00    9.6200288E-03    1.8000121E-01
    2.7500000E+00    9.6031801E-03    1.8000126E-01
    2.8500000E+00    9.5862828E-03    1.8000132E-01
    2.9500000E+00    9.5693371E-03    1.8000137E-01
    3.0500000E+00    9.5523436E-03    1.8000143E-01
    3.1500000E+00    9.5353026E-03    1.8000148E-01
    3.2500000E+00    9.5182143E-03    1.8000153E-01
    3.3500000E+00    9.5010792E-03    1.8000159E-01
    3.4500000E+00    9.4838974E-03    1.8000164E-01
    3.5500000E+00    9.4666693E-03    1.8000170E-01
    3.6500000E+00    9.4493951E-03    1.8000175E-01
    3.7500000E+00    9.4320752E-03    1.8000181E-01
    3.8500000E+00    9.4147096E-03    1.8000186E-01
    3.9500000E+00    9.3972987E-03    1.8000192E-01
    4.0500000E+00    9.3798426E-03    1.8000197E-01
    4.1500000E+00    9.3623416E-03    1.8000203E-01
    4.2500000E+00    9.3447958E-03    1.8000209E-01
    4.3500000E+00    9.3272055E-03    1.8000214E-01
    4.4500000E+00    9.3095707E-03    1.8000220E-01
    4.5500000E+00    9.2918918E-03    1.8000225E-01
    4.6500000E+00    9.2741687E-03    1.8000231E-01
    4.7500000E+00    9.2564018E-03    1.8000237E-01
    4.8500000E+00    9.2385910E-03    1.8000242E-01
    4.9500000E+00    9.2207366E-03    1.8000248E-01
    5.0500000E+00    9.2028387E-03    1.8000254E-01
    5.1500000E+00    9.1848974E-03    1.8000259E-01
    5.2500000E+00    9.1669128E-03    1.8000265E-01
    5.3500000E+00    9.1488851E-03    1.8000271E-01
    5.4500000E+00    9.1308143E-03    1.8000277E-01
    5.5500000E+00    9.1127005E-03    1.8000282E-01
    5.6500000E+00    9.0945438E-03    1.8000288E-01
    5.7500000E+00    9.0763444E-03    1.8000294E-01
    5.8500000E+00    9.0581024E-03    1.8000300E-01
    5.9500000E+00    9.0398177E-03    1.8000306E-01
    6.0500000E+00    9.0214905E-03    1.8000312E-01
    6.1500000E+00    9.0031209E-03    1.8000317E-01
    6.2500000E+00    8.9847089E-03    1.8000323E-01
    6.3500000E+00    8.9662546E-03    1.8000329E-01
    6.4500000E+00    8.9477580E-03    1.8000335E-01
    6.5500000E+00    8.9292194E-03    1.8000341E-01
    6.6500000E+00    8.9106386E-03    1.8000347E-01
    6.7500000E+00    8.8920157E-03    1.8000353E-01
    6.8500000E+00    8.8733509E-03    1.8000359E-01
    6.9500000E+00    8.8546441E-03    1.8000365E-01
    7.0500000E+00    8.8358955E-03    1.8000371E-01
    7.1500000E+00    8.8171050E-03    1.8000377E-01
    7.2500000E+00    8.7982727E-03    1.8000383E-01
    7.3500000E+00    8.7793986E-03    1.8000389E-01
    7.4500000E+00    8.7604829E-03    1.8000395E-01
    7.5500000E+00    8.7415255E-03    1.8000401E-01
    7.6500000E+00    8.7225264E-03    1.8000407E-01
    7.7500000E+00    8.7034858E-03    1.8000413E-01
    7.8500000E+00    8.6844036E-03    1.8000419E-01
    7.9500000E+00    8.6652799E-03    1.8000425E-01
    8.0500000E+00    8.6461146E-03    1.8000431E-01
    8.1500000E+00    8.6269080E-03    1.8000437E-01
    8.2500000E+00    8.6076598E-03    1.8000443E-01
    8.3500000E+00    8.5883703E-03    1.8000449E-01
    8.4500000E+00    8.5690394E-03    1.8000456E-01
    8.5500000E+00    8.5496671E-03    1.8000462E-01
    8.6500000E+00    8.5302535E-03    1.8000468E-01
    8.7500000E+00    8.5107986E-03    1.8000474E-01
    8.8500000E+00    8.4913024E-03    1.8000480E-01
    8.9500000E+00    8.4717649E-03    1.8000486E-01
    9.0500000E+00    8.4521862E-03    1.8000493E-01
    9.1500000E+00    8.4325662E-03    1.8000499E-01
    9.2500000E+00    8.4129051E-03    1.8000505E-01
    9.3500000E+00    8.3932027E-03    1.8000512E-01
    9.4500000E+00    8.3734591E-03    1.8000518E-01
    9.5500000E+00    8.3536744E-03    1.8000524E-01
    9.6500000E+00    8.3338486E-03    1.8000530E-01
    9.7500000E+00    8.3139816E-03    1.8000537E-01
    9.8500000E+00    8.2940735E-03    1.8000543E-01
    9.9500000E+00    8.2741243E-03    1.8000549E-01
    1.0050000E+01    8.2541340E-03    1.8000556E-01
    1.0150000E+01    8.2341026E-03    1.8000562E-01
    1.0250000E+01    8.2140301E-03    1.8000569E-01
    1.0350000E+01    8.1939166E-03    1.8000575E-01
    1.0450000E+01    8.1737621E-03    1.8000581E-01
    1.0550000E+01    8.1535665E-03    1.8000588E-01
    1.0650000E+01    8.1333299E-03    1.8000594E-01
    1.0750000E+01    8.1130522E-03    1.8000601E-01
    1.0850000E+01    8.0927336E-03    1.8000607E-01
    1.0950000E+01    8.0723740E-03    1.8000614E-01
    1.1050000E+01    8.0519734E-03    1.8000620E-01
    1.1150000E+01    8.0315318E-03    1.8000627E-01
    1.1250000E+01    8.0110493E-03    1.8000633E-01
    1.1350000E+01    7.9905258E-03    1.8000640E-01
    1.1450000E+01    7.9699614E-03    1.8000646E-01
    1.1550000E+01    7.9493560E-03    1.8000653E-01
    1.1650000E+01    7.9287097E-03    1.8000659E-01
    1.1750000E+01    7.9080225E-03    1.8000666E-01
    1.1850000E+01    7.8872944E-03    1.8000673E-01
    1.1950000E+01    7.8665255E-03    1.8000679E-01
    1.2050000E+01    7.8457156E-03    1.8000686E-01
    1.2150000E+01    7.8248648E-03    1.8000693E-01
    1.2250000E+01    7.8039732E-03    1.8000699E-01
    1.2350000E+01    7.7830408E-03    1.8000706E-01
    1.2450000E+01    7.7620675E-03    1.8000713E-01
    1.2550000E+01    7.7410534E-03    1.8000719E-01
    1.2650000E+01    7.7199984E-03    1.8000726E-01
    1.2750000E+01    7.6989027E-03    1.8000733E-01
    1.2850000E+01    7.6777662E-03    1.8000739E-01
    1.2950000E+01    7.6565888E-03    1.8000746E-01
    1.3050000E+01    7.6353708E-03    1.8000753E-01
    1.3150000E+01    7.6141119E-03    1.8000760E-01
    1.3250000E+01    7.5928124E-03    1.8000767E-01
    1.3350000E+01    7.5714721E-03    1.8000773E-01
    1.3450000E+01    7.5500911E-03    1.8000780E-01
    1.3550000E+01    7.5286694E-03    1.8000787E-01
    1.3650000E+01    7.5072070E-03    1.8000794E-01
    1.3750000E+01    7.4857040E-03    1.8000801E-01
    1.3850000E+01    7.4641603E-03    1.8000808E-01
    1.3950000E+01    7.4425760E-03    1.8000814E-01
    1.4050000E+01    7.4209511E-03    1.8000821E-01
    1.4150000E+01    7.3992856E-03    1.8000828E-01
    1.4250000E+01    7.3775796E-03    1.8000835E-01
    1.4350000E+01    7.3558330E-03    1.8000842E-01
    1.4450000E+01    7.3340459E-03    1.8000849E-01
    1.4550000E+01    7.3122183E-03    1.8000856E-01
    1.4650000E+01    7.2903502E-03    1.8000863E-01
    1.4750000E+01    7.2684417E-03    1.8000870E-01
    1.4850000E+01    7.2464927E-03    1.8000877E-01
    1.4950000E+01    7.2245034E-03    1.8000884E-01
    1.5050000E+01    7.2024737E-03    1.8000891E-01
    1.5150000E+01    7.1804036E-03    1.8000898E-01
    1.5250000E+01    7.1582932E-03    1.8000905E-01
    1.5350000E+01    7.1361426E-03    1.8000912E-01
    1.5450000E+01    7.1139517E-03    1.8000919E-01
    1.5550000E+01    7.0917206E-03    1.8000926E-01
    1.5650000E+01    7.0694493E-03    1.8000934E-01
    1.5750000E+01    7.0471378E-03    1.8000941E-01
    1.5850000E+01    7.0247863E-03    1.8000948E-01
    1.5950000E+01    7.0023947E-03    1.8000955E-01
    1.6050000E+01    6.9799631E-03    1.8000962E-01
    1.6150000E+01    6.9574915E-03    1.8000969E-01
    1.6250000E+01    6.9349799E-03    1.8000977E-01
    1.6350000E+01    6.9124284E-03    1.8000984E-01
    1.6450000E+01    6.8898371E-03    1.8000991E-01
    1.6550000E+01    6.8672060E-03    1.8000998E-01
    1.6650000E+01    6.8445352E-03    1.8001005E-01
    1.6750000E+01    6.8218246E-03    1.8001013E-01
    1.6850000E+01    6.7990744E-03    1.8001020E-01
    1.6950000E+01    6.7762846E-03    1.8001027E-01
    1.7050000E+01    6.7534553E-03    1.8001035E-01
    1.7150000E+01    6.7305865E-03    1.8001042E-01
    1.7250000E+01    6.7076782E-03    1.8001049E-01
    1.7350000E+01    6.6847307E-03    1.8001057E-01
    1.7450000E+01    6.6617439E-03    1.8001064E-01
    1.7550000E+01    6.6387178E-03    1.8001071E-01
    1.7650000E+01    6.6156527E-03    1.8001079E-01
    1.7750000E+01    6.5925485E-03    1.8001086E-01
    1.7850000E+01    6.5694053E-03    1.8001093E-01
    1.7950000E+01    6.5462232E-03    1.8001101E-01
    1.8050000E+01    6.5230024E-03    1.8001108E-01
    1.8150000E+01    6.4997428E-03    1.8001116E-01
    1.8250000E+01    6.4764447E-03    1.8001123E-01
    1.8350000E+01    6.4531080E-03    1.8001131E-01
    1.8450000E+01    6.4297330E-03    1.8001138E-01
    1.8550000E+01    6.4063197E-03    1.8001146E-01
    1.8650000E+01    6.3828683E-03    1.8001153E-01
    1.8750000E+01    6.3593789E-03    1.8001161E-01
    1.8850000E+01    6.3358516E-03    1.8001168E-01
    1.8950000E+01    6.3122868E-03    1.8001176E-01
    1.9050000E+01    6.2886844E-03    1.8001183E-01
    1.9150000E+01    6.2650448E-03    1.8001191E-01
    1.9250000E+01    6.2413682E-03    1.8001198E-01
    1.9350000E+01    6.2176550E-03    1.8001206E-01
    1.9450000E+01    6.1939056E-03    1.8001214E-01
    1.9550000E+01    6.1701207E-03    1.8001222E-01
    1.9650000E+01    6.1463153E-03    1.8001272E-01
    1.9750000E+01    6.1239939E-03    1.8005843E-01
    1.9850000E+01    6.2116809E-03    1.8338038E-01
    1.9950000E+01    1.0457748E-02    3.1046289E-01
