# Time          1.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    9.7079730E-03    1.7503157E-01
    1.5000000E-01    9.9532949E-03    1.7970194E-01
    2.5000000E-01    9.9535030E-03    1.7998531E-01
    3.5000000E-01    9.9386081E-03    1.7999955E-01
    4.5000000E-01    9.9228858E-03    1.8000022E-01
    5.5000000E-01    9.9070633E-03    1.8000029E-01
    6.5000000E-01    9.8911744E-03    1.8000035E-01
    7.5000000E-01    9.8752221E-03    1.8000040E-01
    8.5000000E-01    9.8592080E-03    1.8000045E-01
    9.5000000E-01    9.8431336E-03    1.8000050E-01
    1.0500000E+00    9.8270002E-03    1.8000055E-01
    1.1500000E+00    9.8108089E-03    1.8000060E-01
    1.2500000E+00    9.7945608E-03    1.8000065E-01
    1.3500000E+00    9.7782569E-03    1.8000071E-01
    1.4500000E+00    9.7618980E-03    1.8000076E-01
    1.5500000E+00    9.7454851E-03    1.8000081E-01
    1.6500000E+00    9.7290188E-03    1.8000086E-01
    1.7500000E+00    9.7124999E-03    1.8000092E-01
    1.8500000E+00    9.6959290E-03    1.8000097E-01
    1.9500000E+00    9.6793067E-03    1.8000102E-01
    2.0500000E+00    9.6626337E-03    1.8000107E-01
    2.1500000E+00    9.6459104E-03    1.8000113E-01
    2.2500000E+00    9.6291373E-03    1.8000118E-01
    2.3500000E+00    9.6123148E-03    1.8000123E-01
    2.4500000E+00    9.5954435E-03    1.8000129E-01
    2.5500000E+00    9.5785238E-03    1.8000134E-01
    2.6500000E+00    9.5615559E-03    1.8000140E-01
    2.7500000E+00    9.5445403E-03    1.8000145E-01
    2.8500000E+00    9.5274773E-03    1.8000150E-01
    2.9500000E+00    9.5103673E-03    1.8000156E-01
    3.0500000E+00    9.4932105E-03    1.8000161E-01
    3.1500000E+00    9.4760072E-03    1.8000167E-01
    3.2500000E+00    9.4587577E-03    1.8000172E-01
    3.3500000E+00    9.4414622E-03    1.8000178E-01
    3.4500000E+00    9.4241210E-03    1.8000183E-01
    3.5500000E+00    9.4067344E-03    1.8000189E-01
    3.6500000E+00    9.3893025E-03    1.8000194E-01
    3.7500000E+00    9.3718255E-03    1.8000200E-01
    3.8500000E+00    9.3543037E-03    1.8000206E-01
    3.9500000E+00    9.3367372E-03    1.8000211E-01
    4.0500000E+00    9.3191262E-03    1.8000217E-01
    4.1500000E+00    9.3014709E-03    1.8000222E-01
    4.2500000E+00    9.2837715E-03    1.8000228E-01
    4.3500000E+00    9.2660280E-03    1.8000234E-01
    4.4500000E+00    9.2482407E-03    1.8000239E-01
    4.5500000E+00    9.2304096E-03    1.8000245E-01
    4.6500000E+00    9.2125350E-03    1.8000251E-01
    4.7500000E+00    9.1946169E-03    1.8000256E-01
    4.8500000E+00    9.1766555E-03    1.8000262E-01
    4.9500000E+00    9.1586508E-03    1.8000268E-01
    5.0500000E+00    9.1406030E-03    1.8000274E-01
    5.1500000E+00    9.1225122E-03    1.8000279E-01
    5.2500000E+00    9.1043785E-03    1.8000285E-01
    5.3500000E+00    9.0862020E-03    1.8000291E-01
    5.4500000E+00    9.0679827E-03    1.8000297E-01
    5.5500000E+00    9.0497208E-03    1.8000303E-01
    5.6500000E+00    9.0314163E-03    1.8000308E-01
    5.7500000E+00    9.0130694E-03    1.8000314E-01
    5.8500000E+00    8.9946801E-03    1.8000320E-01
    5.9500000E+00    8.9762484E-03    1.8000326E-01
    6.0500000E+00    8.9577744E-03    1.8000332E-01
    6.1500000E+00    8.9392583E-03    1.8000338E-01
    6.2500000E+00    8.9207000E-03    1.8000344E-01
    6.3500000E+00    8.9020996E-03    1.8000350E-01
    6.4500000E+00    8.8834572E-03    1.8000355E-01
    6.5500000E+00    8.8647729E-03    1.8000361E-01
    6.6500000E+00    8.8460466E-03    1.8000367E-01
    6.7500000E+00    8.8272785E-03    1.8000373E-01
    6.8500000E+00    8.8084685E-03    1.8000379E-01
    6.9500000E+00    8.7896168E-03    1.8000385E-01
    7.0500000E+00    8.7707233E-03    1.8000391E-01
    7.1500000E+00    8.7517882E-03    1.8000397E-01
    7.2500000E+00    8.7328114E-03    1.8000403E-01
    7.3500000E+00    8.7137929E-03    1.8000409E-01
    7.4500000E+00    8.6947329E-03    1.8000416E-01
    7.5500000E+00    8.6756314E-03    1.8000422E-01
    7.6500000E+00    8.6564883E-03    1.8000428E-01
    7.7500000E+00    8.6373038E-03    1.8000434E-01
    7.8500000E+00    8.6180778E-03    1.8000440E-01
    7.9500000E+00    8.5988104E-03    1.8000446E-01
    8.0500000E+00    8.5795016E-03    1.8000452E-01
    8.1500000E+00    8.5601514E-03    1.8000458E-01
    8.2500000E+00    8.5407599E-03    1.8000465E-01
    8.3500000E+00    8.5213270E-03    1.8000471E-01
    8.4500000E+00    8.5018528E-03    1.8000477E-01
    8.5500000E+00    8.4823374E-03    1.8000483E-01
    8.6500000E+00    8.4627807E-03    1.8000489E-01
    8.7500000E+00    8.4431828E-03    1.8000496E-01
    8.8500000E+00    8.4235436E-03    1.8000502E-01
    8.9500000E+00    8.4038632E-03    1.8000508E-01
    9.0500000E+00    8.3841416E-03    1.8000514E-01
    9.1500000E+00    8.3643789E-03    1.8000521E-01
    9.2500000E+00    8.3445750E-03    1.8000527E-01
    9.3500000E+00    8.3247300E-03    1.8000533E-01
    9.4500000E+00    8.3048438E-03    1.8000540E-01
    9.5500000E+00    8.2849165E-03    1.8000546E-01
    9.6500000E+00    8.2649481E-03    1.8000552E-01
    9.7500000E+00    8.2449387E-03    1.8000559E-01
    9.8500000E+00    8.2248881E-03    1.8000565E-01
    9.9500000E+00    8.2047965E-03    1.8000572E-01
    1.0050000E+01    8.1846639E-03    1.8000578E-01
    1.0150000E+01    8.1644902E-03    1.8000584E-01
    1.0250000E+01    8.1442754E-03    1.8000591E-01
    1.0350000E+01    8.1240197E-03    1.8000597E-01
    1.0450000E+01    8.1037229E-03    1.8000604E-01
    1.0550000E+01    8.0833852E-03    1.8000610E-01
    1.0650000E+01    8.0630064E-03    1.8000617E-01
    1.0750000E+01    8.0425867E-03    1.8000623E-01
    1.0850000E+01    8.0221260E-03    1.8000630E-01
    1.0950000E+01    8.0016244E-03    1.8000636E-01
    1.1050000E+01    7.9810818E-03    1.8000643E-01
    1.1150000E+01    7.9604982E-03    1.8000649E-01
    1.1250000E+01    7.9398737E-03    1.8000656E-01
    1.1350000E+01    7.9192084E-03    1.8000663E-01
    1.1450000E+01    7.8985021E-03    1.8000669E-01
    1.1550000E+01    7.8777549E-03    1.8000676E-01
    1.1650000E+01    7.8569668E-03    1.8000682E-01
    1.1750000E+01    7.8361378E-03    1.8000689E-01
    1.1850000E+01    7.8152680E-03    1.8000696E-01
    1.1950000E+01    7.7943573E-03    1.8000702E-01
    1.2050000E+01    7.7734057E-03    1.8000709E-01
    1.2150000E+01    7.7524134E-03    1.8000716E-01
    1.2250000E+01    7.7313802E-03    1.8000722E-01
    1.2350000E+01    7.7103062E-03    1.8000729E-01
    1.2450000E+01    7.6891913E-03    1.8000736E-01
    1.2550000E+01    7.6680357E-03    1.8000743E-01
    1.2650000E+01    7.6468394E-03    1.8000749E-01
    1.2750000E+01    7.6256022E-03    1.8000756E-01
    1.2850000E+01    7.6043243E-03    1.8000763E-01
    1.2950000E+01    7.5830057E-03    1.8000770E-01
    1.3050000E+01    7.5616464E-03    1.8000777E-01
    1.3150000E+01    7.5402464E-03    1.8000783E-01
    1.3250000E+01    7.5188056E-03    1.8000790E-01
    1.3350000E+01    7.4973242E-03    1.8000797E-01
    1.3450000E+01    7.4758022E-03    1.8000804E-01
    1.3550000E+01    7.4542395E-03    1.8000811E-01
    1.3650000E+01    7.4326362E-03    1.8000818E-01
    1.3750000E+01    7.4109923E-03    1.8000825E-01
    1.3850000E+01    7.3893078E-03    1.8000832E-01
    1.3950000E+01    7.3675828E-03    1.8000838E-01
    1.4050000E+01    7.3458172E-03    1.8000845E-01
    1.4150000E+01    7.3240112E-03    1.8000852E-01
    1.4250000E+01    7.3021646E-03    1.8000859E-01
    1.4350000E+01    7.2802776E-03    1.8000866E-01
    1.4450000E+01    7.2583501E-03    1.8000873E-01
    1.4550000E+01    7.2363822E-03    1.8000880E-01
    1.4650000E+01    7.2143739E-03    1.8000887E-01
    1.4750000E+01    7.1923253E-03    1.8000894E-01
    1.4850000E+01    7.1702363E-03    1.8000901E-01
    1.4950000E+01    7.1481071E-03    1.8000908E-01
    1.5050000E+01    7.1259375E-03    1.8000916E-01
    1.5150000E+01    7.1037278E-03    1.8000923E-01
    1.5250000E+01    7.0814778E-03    1.8000930E-01
    1.5350000E+01    7.0591877E-03    1.8000937E-01
    1.5450000E+01    7.0368574E-03    1.8000944E-01
    1.5550000E+01    7.0144871E-03    1.8000951E-01
    1.5650000E+01    6.9920767E-03    1.8000958E-01
    1.5750000E+01    6.9696262E-03    1.8000965E-01
    1.5850000E+01    6.9471359E-03    1.8000973E-01
    1.5950000E+01    6.9246055E-03    1.8000980E-01
    1.6050000E+01    6.9020354E-03    1.8000987E-01
    1.6150000E+01    6.8794253E-03    1.8000994E-01
    1.6250000E+01    6.8567755E-03    1.8001002E-01
    1.6350000E+01    6.8340860E-03    1.8001009E-01
    1.6450000E+01    6.8113568E-03    1.8001016E-01
    1.6550000E+01    6.7885879E-03    1.8001023E-01
    1.6650000E+01    6.7657795E-03    1.8001031E-01
    1.6750000E+01    6.7429315E-03    1.8001038E-01
    1.6850000E+01    6.7200442E-03    1.8001045E-01
    1.6950000E+01    6.6971174E-03    1.8001053E-01
    1.7050000E+01    6.6741513E-03    1.8001060E-01
    1.7150000E+01    6.6511460E-03    1.8001067E-01
    1.7250000E+01    6.6281015E-03    1.8001075E-01
    1.7350000E+01    6.6050178E-03    1.8001082E-01
    1.7450000E+01    6.5818952E-03    1.8001089E-01
    1.7550000E+01    6.5587336E-03    1.8001097E-01
    1.7650000E+01    6.5355331E-03    1.8001104E-01
    1.7750000E+01    6.5122939E-03    1.8001112E-01
    1.7850000E+01    6.4890160E-03    1.8001119E-01
    1.7950000E+01    6.4656995E-03    1.8001127E-01
    1.8050000E+01    6.4423446E-03    1.8001134E-01
    1.8150000E+01    6.4189513E-03    1.8001142E-01
    1.8250000E+01    6.3955197E-03    1.8001149E-01
    1.8350000E+01    6.3720501E-03    1.8001157E-01
    1.8450000E+01    6.3485424E-03    1.8001164E-01
    1.8550000E+01    6.3249969E-03    1.8001172E-01
    1.8650000E+01    6.3014138E-03    1.8001179E-01
