# Time          7.0000E+00
    Distance         pH
  5.0000E-02    5.5154E+00
  1.5000E-01    5.5409E+00
  2.5000E-01    5.5644E+00
  3.5000E-01    5.5679E+00
  4.5000E-01    5.5583E+00
  5.5000E-01    5.5491E+00
  6.5000E-01    5.5441E+00
  7.5000E-01    5.5430E+00
  8.5000E-01    5.5448E+00
  9.5000E-01    5.5485E+00
  1.0500E+00    5.5534E+00
  1.1500E+00    5.5592E+00
  1.2500E+00    5.5653E+00
  1.3500E+00    5.5716E+00
  1.4500E+00    5.5781E+00
  1.5500E+00    5.5845E+00
  1.6500E+00    5.5909E+00
  1.7500E+00    5.5972E+00
  1.8500E+00    5.6035E+00
  1.9500E+00    5.6097E+00
  2.0500E+00    5.6159E+00
  2.1500E+00    5.6221E+00
  2.2500E+00    5.6282E+00
  2.3500E+00    5.6343E+00
  2.4500E+00    5.6403E+00
  2.5500E+00    5.6462E+00
  2.6500E+00    5.6522E+00
  2.7500E+00    5.6580E+00
  2.8500E+00    5.6639E+00
  2.9500E+00    5.6697E+00
  3.0500E+00    5.6754E+00
  3.1500E+00    5.6812E+00
  3.2500E+00    5.6868E+00
  3.3500E+00    5.6925E+00
  3.4500E+00    5.6981E+00
  3.5500E+00    5.7037E+00
  3.6500E+00    5.7092E+00
  3.7500E+00    5.7147E+00
  3.8500E+00    5.7201E+00
  3.9500E+00    5.7256E+00
  4.0500E+00    5.7310E+00
  4.1500E+00    5.7363E+00
  4.2500E+00    5.7416E+00
  4.3500E+00    5.7469E+00
  4.4500E+00    5.7522E+00
  4.5500E+00    5.7574E+00
  4.6500E+00    5.7626E+00
  4.7500E+00    5.7678E+00
  4.8500E+00    5.7730E+00
  4.9500E+00    5.7781E+00
  5.0500E+00    5.7832E+00
  5.1500E+00    5.7882E+00
  5.2500E+00    5.7932E+00
  5.3500E+00    5.7983E+00
  5.4500E+00    5.8032E+00
  5.5500E+00    5.8082E+00
  5.6500E+00    5.8131E+00
  5.7500E+00    5.8180E+00
  5.8500E+00    5.8229E+00
  5.9500E+00    5.8278E+00
  6.0500E+00    5.8326E+00
  6.1500E+00    5.8374E+00
  6.2500E+00    5.8422E+00
  6.3500E+00    5.8469E+00
  6.4500E+00    5.8517E+00
  6.5500E+00    5.8564E+00
  6.6500E+00    5.8611E+00
  6.7500E+00    5.8658E+00
  6.8500E+00    5.8704E+00
  6.9500E+00    5.8751E+00
  7.0500E+00    5.8797E+00
  7.1500E+00    5.8843E+00
  7.2500E+00    5.8889E+00
  7.3500E+00    5.8934E+00
  7.4500E+00    5.8980E+00
  7.5500E+00    5.9025E+00
  7.6500E+00    5.9070E+00
  7.7500E+00    5.9115E+00
  7.8500E+00    5.9160E+00
  7.9500E+00    5.9204E+00
  8.0500E+00    5.9249E+00
  8.1500E+00    5.9293E+00
  8.2500E+00    5.9337E+00
  8.3500E+00    5.9381E+00
  8.4500E+00    5.9425E+00
  8.5500E+00    5.9468E+00
  8.6500E+00    5.9512E+00
  8.7500E+00    5.9555E+00
  8.8500E+00    5.9598E+00
  8.9500E+00    5.9641E+00
  9.0500E+00    5.9684E+00
  9.1500E+00    5.9727E+00
  9.2500E+00    5.9770E+00
  9.3500E+00    5.9812E+00
  9.4500E+00    5.9855E+00
  9.5500E+00    5.9897E+00
  9.6500E+00    5.9939E+00
  9.7500E+00    5.9981E+00
  9.8500E+00    6.0023E+00
  9.9500E+00    6.0064E+00
  1.0050E+01    6.0106E+00
  1.0150E+01    6.0148E+00
  1.0250E+01    6.0189E+00
  1.0350E+01    6.0230E+00
  1.0450E+01    6.0272E+00
  1.0550E+01    6.0313E+00
  1.0650E+01    6.0354E+00
  1.0750E+01    6.0394E+00
  1.0850E+01    6.0435E+00
  1.0950E+01    6.0476E+00
  1.1050E+01    6.0517E+00
  1.1150E+01    6.0557E+00
  1.1250E+01    6.0597E+00
  1.1350E+01    6.0638E+00
  1.1450E+01    6.0678E+00
  1.1550E+01    6.0718E+00
  1.1650E+01    6.0758E+00
  1.1750E+01    6.0798E+00
  1.1850E+01    6.0838E+00
  1.1950E+01    6.0878E+00
  1.2050E+01    6.0918E+00
  1.2150E+01    6.0957E+00
  1.2250E+01    6.0997E+00
  1.2350E+01    6.1036E+00
  1.2450E+01    6.1076E+00
  1.2550E+01    6.1115E+00
  1.2650E+01    6.1154E+00
  1.2750E+01    6.1194E+00
  1.2850E+01    6.1233E+00
  1.2950E+01    6.1272E+00
  1.3050E+01    6.1311E+00
  1.3150E+01    6.1350E+00
  1.3250E+01    6.1389E+00
  1.3350E+01    6.1428E+00
  1.3450E+01    6.1467E+00
  1.3550E+01    6.1505E+00
