# Time          2.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5494686E+00   -5.5453156E+00   -4.9250050E+00   -5.4971758E+00   -4.9007757E+00   -5.2716493E+00   -7.2737833E+00   -1.6448988E+01   -7.5941075E+00   -7.8551578E+00   -8.9499911E+00   -5.0978990E+00   -3.6698386E+00   -3.9325033E+00   -4.5309342E+00   -7.8933105E+00   -1.0031806E+01   -7.2476891E+00   -4.6081564E+00   -1.6942105E+01   -8.7046701E+00   -9.4084375E+00   -9.7609711E+00   -1.1687845E+01   -1.4411937E+01   -1.5795378E+01   -1.0286344E+01   -1.2871677E+01   -1.4775633E+01   -9.0923668E+00   -9.5678975E+00   -1.3783399E+01   -9.2330162E+00
    1.5000000E-01    5.5258313E+00   -5.5204140E+00   -4.6765181E+00   -5.2466052E+00   -4.6544271E+00   -5.0231603E+00   -7.4398842E+00   -1.6202894E+01   -7.1490954E+00   -7.6264137E+00   -8.7221790E+00   -4.8453364E+00   -3.4214902E+00   -3.6864093E+00   -4.2848411E+00   -8.1167760E+00   -1.0302546E+01   -7.4436128E+00   -4.3821351E+00   -1.6731585E+01   -8.9530832E+00   -9.1400257E+00   -9.5307356E+00   -1.1193813E+01   -1.4186322E+01   -1.5820246E+01   -9.7943871E+00   -1.2395570E+01   -1.4552093E+01   -9.1146950E+00   -9.3616091E+00   -1.3333833E+01   -8.7611232E+00
    2.5000000E-01    5.5203914E+00   -5.5142087E+00   -4.5517487E+00   -5.1196090E+00   -4.5319785E+00   -4.8983929E+00   -7.5508656E+00   -1.6080722E+01   -6.8805986E+00   -7.5080679E+00   -8.6043945E+00   -4.7127395E+00   -3.2988638E+00   -3.5642380E+00   -4.1626703E+00   -8.2447434E+00   -1.0441393E+01   -7.5637615E+00   -4.2641490E+00   -1.6606677E+01   -9.0872900E+00   -9.0132209E+00   -9.4027790E+00   -1.0946254E+01   -1.4065571E+01   -1.5835919E+01   -9.5490482E+00   -1.2144439E+01   -1.4433563E+01   -9.1193361E+00   -9.2466839E+00   -1.3097313E+01   -8.5199627E+00
    3.5000000E-01    5.5221060E+00   -5.5155564E+00   -4.4961008E+00   -5.0613008E+00   -4.4791544E+00   -4.8427545E+00   -7.6191884E+00   -1.6028237E+01   -6.6978730E+00   -7.4561689E+00   -8.5530256E+00   -4.6469589E+00   -3.2465844E+00   -3.5117526E+00   -4.1101852E+00   -8.3125628E+00   -1.0505783E+01   -7.6321513E+00   -4.2097702E+00   -1.6535932E+01   -9.1537797E+00   -8.9628385E+00   -9.3348989E+00   -1.0836235E+01   -1.4005937E+01   -1.5845429E+01   -9.4416861E+00   -1.2021678E+01   -1.4376586E+01   -9.1172372E+00   -9.1894464E+00   -1.2985954E+01   -8.4107037E+00
    4.5000000E-01    5.5269307E+00   -5.5202288E+00   -4.4728644E+00   -5.0350538E+00   -4.4591696E+00   -4.8195320E+00   -7.6673427E+00   -1.6008645E+01   -6.5641195E+00   -7.4361384E+00   -8.5335327E+00   -4.6122099E+00   -3.2274844E+00   -3.4921605E+00   -4.0905931E+00   -8.3522821E+00   -1.0535853E+01   -7.6762196E+00   -4.1856853E+00   -1.6490895E+01   -9.1888343E+00   -8.9482327E+00   -9.2951651E+00   -1.0790718E+01   -1.3975026E+01   -1.5852582E+01   -9.3991783E+00   -1.1959027E+01   -1.4348685E+01   -9.1122526E+00   -9.1600611E+00   -1.2933967E+01   -8.3637016E+00
    5.5000000E-01    5.5330601E+00   -5.5262959E+00   -4.4626136E+00   -5.0216150E+00   -4.4524223E+00   -4.8092967E+00   -7.7076129E+00   -1.6002324E+01   -6.4603929E+00   -7.4289909E+00   -8.5269094E+00   -4.5899236E+00   -3.2217821E+00   -3.4858398E+00   -4.0842723E+00   -8.3807900E+00   -1.0552102E+01   -7.7106622E+00   -4.1737881E+00   -1.6456089E+01   -9.2112783E+00   -8.9481074E+00   -9.2666840E+00   -1.0771090E+01   -1.3955524E+01   -1.5858710E+01   -9.3827379E+00   -1.1920426E+01   -1.4332370E+01   -9.1060578E+00   -9.1418398E+00   -1.2905755E+01   -8.3416843E+00
    6.5000000E-01    5.5396515E+00   -5.5328559E+00   -4.4567937E+00   -5.0125702E+00   -4.4502085E+00   -4.8034916E+00   -7.7450002E+00   -1.6000553E+01   -6.3762103E+00   -7.4262312E+00   -8.5246396E+00   -4.5721357E+00   -3.2206814E+00   -3.4840689E+00   -4.0825014E+00   -8.4052449E+00   -1.0563374E+01   -7.7416103E+00   -4.1660631E+00   -1.6424986E+01   -9.2291748E+00   -8.9529611E+00   -9.2422717E+00   -1.0760341E+01   -1.3939922E+01   -1.5864229E+01   -9.3752133E+00   -1.1890260E+01   -1.4319992E+01   -9.0994335E+00   -9.1274254E+00   -1.2885652E+01   -8.3282052E+00
    7.5000000E-01    5.5463558E+00   -5.5395378E+00   -4.4522825E+00   -5.0048724E+00   -4.4493229E+00   -4.7989937E+00   -7.7811330E+00   -1.6000117E+01   -6.3054947E+00   -7.4247263E+00   -8.5235803E+00   -4.5560068E+00   -3.2209354E+00   -3.4836328E+00   -4.0820652E+00   -8.4281479E+00   -1.0572869E+01   -7.7711475E+00   -4.1595892E+00   -1.6395355E+01   -9.2453971E+00   -8.9592531E+00   -9.2194148E+00   -1.0752254E+01   -1.3925543E+01   -1.5869259E+01   -9.3703132E+00   -1.1862939E+01   -1.4308800E+01   -9.0927055E+00   -9.1141770E+00   -1.2867986E+01   -8.3172672E+00
    8.5000000E-01    5.5530517E+00   -5.5462135E+00   -4.4481241E+00   -4.9975946E+00   -4.4487752E+00   -4.7948467E+00   -7.8164636E+00   -1.6000022E+01   -6.2445426E+00   -7.4235093E+00   -8.5227643E+00   -4.5406699E+00   -3.2215384E+00   -3.4835371E+00   -4.0819694E+00   -8.4502477E+00   -1.0581577E+01   -7.7998800E+00   -4.1534749E+00   -1.6366541E+01   -9.2608222E+00   -8.9658747E+00   -9.1973607E+00   -1.0744924E+01   -1.3911591E+01   -1.5873851E+01   -9.3661016E+00   -1.1836769E+01   -1.4297967E+01   -9.0859884E+00   -9.1013036E+00   -1.2851038E+01   -8.3070369E+00
    9.5000000E-01    5.5597037E+00   -5.5528458E+00   -4.4440672E+00   -4.9904927E+00   -4.4483033E+00   -4.7907994E+00   -7.8511174E+00   -1.6000003E+01   -6.1909739E+00   -7.4223260E+00   -8.5219400E+00   -4.5258799E+00   -3.2222230E+00   -3.4835181E+00   -4.0819504E+00   -8.4717546E+00   -1.0589779E+01   -7.8279773E+00   -4.1474868E+00   -1.6338364E+01   -9.2756979E+00   -8.9725286E+00   -9.1758980E+00   -1.0737844E+01   -1.3897858E+01   -1.5878038E+01   -9.3620672E+00   -1.1811290E+01   -1.4287279E+01   -9.0793156E+00   -9.0886018E+00   -1.2834362E+01   -8.2970333E+00
