# Time          2.2500E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    5.0732807E-03    9.1907042E-02
    1.5000000E-01    7.9465450E-03    1.4358250E-01
    2.5000000E-01    9.3275519E-03    1.6857245E-01
    3.5000000E-01    9.7889410E-03    1.7711015E-01
    4.5000000E-01    9.9004015E-03    1.7938658E-01
    5.5000000E-01    9.9126118E-03    1.7988765E-01
    6.5000000E-01    9.9020414E-03    1.7998206E-01
    7.5000000E-01    9.8870072E-03    1.7999770E-01
    8.5000000E-01    9.8711678E-03    1.8000006E-01
    9.5000000E-01    9.8551556E-03    1.8000042E-01
    1.0500000E+00    9.8390683E-03    1.8000051E-01
    1.1500000E+00    9.8229204E-03    1.8000056E-01
    1.2500000E+00    9.8067147E-03    1.8000062E-01
    1.3500000E+00    9.7904524E-03    1.8000067E-01
    1.4500000E+00    9.7741346E-03    1.8000072E-01
    1.5500000E+00    9.7577620E-03    1.8000077E-01
    1.6500000E+00    9.7413356E-03    1.8000082E-01
    1.7500000E+00    9.7248560E-03    1.8000088E-01
    1.8500000E+00    9.7083239E-03    1.8000093E-01
    1.9500000E+00    9.6917400E-03    1.8000098E-01
    2.0500000E+00    9.6751049E-03    1.8000104E-01
    2.1500000E+00    9.6584192E-03    1.8000109E-01
    2.2500000E+00    9.6416832E-03    1.8000114E-01
    2.3500000E+00    9.6248977E-03    1.8000120E-01
    2.4500000E+00    9.6080629E-03    1.8000125E-01
    2.5500000E+00    9.5911794E-03    1.8000130E-01
    2.6500000E+00    9.5742474E-03    1.8000136E-01
    2.7500000E+00    9.5572675E-03    1.8000141E-01
    2.8500000E+00    9.5402400E-03    1.8000146E-01
    2.9500000E+00    9.5231651E-03    1.8000152E-01
    3.0500000E+00    9.5060432E-03    1.8000157E-01
    3.1500000E+00    9.4888747E-03    1.8000163E-01
    3.2500000E+00    9.4716597E-03    1.8000168E-01
    3.3500000E+00    9.4543986E-03    1.8000174E-01
    3.4500000E+00    9.4370916E-03    1.8000179E-01
    3.5500000E+00    9.4197390E-03    1.8000185E-01
    3.6500000E+00    9.4023409E-03    1.8000190E-01
    3.7500000E+00    9.3848976E-03    1.8000196E-01
    3.8500000E+00    9.3674093E-03    1.8000202E-01
    3.9500000E+00    9.3498763E-03    1.8000207E-01
    4.0500000E+00    9.3322985E-03    1.8000213E-01
    4.1500000E+00    9.3146764E-03    1.8000218E-01
    4.2500000E+00    9.2970100E-03    1.8000224E-01
    4.3500000E+00    9.2792994E-03    1.8000230E-01
    4.4500000E+00    9.2615449E-03    1.8000235E-01
    4.5500000E+00    9.2437465E-03    1.8000241E-01
    4.6500000E+00    9.2259045E-03    1.8000247E-01
    4.7500000E+00    9.2080189E-03    1.8000252E-01
    4.8500000E+00    9.1900899E-03    1.8000258E-01
    4.9500000E+00    9.1721175E-03    1.8000264E-01
    5.0500000E+00    9.1541020E-03    1.8000269E-01
    5.1500000E+00    9.1360434E-03    1.8000275E-01
    5.2500000E+00    9.1179418E-03    1.8000281E-01
    5.3500000E+00    9.0997973E-03    1.8000287E-01
    5.4500000E+00    9.0816100E-03    1.8000292E-01
    5.5500000E+00    9.0633799E-03    1.8000298E-01
    5.6500000E+00    9.0451073E-03    1.8000304E-01
    5.7500000E+00    9.0267922E-03    1.8000310E-01
    5.8500000E+00    9.0084345E-03    1.8000316E-01
    5.9500000E+00    8.9900345E-03    1.8000322E-01
    6.0500000E+00    8.9715922E-03    1.8000327E-01
    6.1500000E+00    8.9531076E-03    1.8000333E-01
    6.2500000E+00    8.9345808E-03    1.8000339E-01
    6.3500000E+00    8.9160119E-03    1.8000345E-01
    6.4500000E+00    8.8974010E-03    1.8000351E-01
    6.5500000E+00    8.8787480E-03    1.8000357E-01
    6.6500000E+00    8.8600531E-03    1.8000363E-01
    6.7500000E+00    8.8413163E-03    1.8000369E-01
    6.8500000E+00    8.8225376E-03    1.8000375E-01
    6.9500000E+00    8.8037172E-03    1.8000381E-01
    7.0500000E+00    8.7848549E-03    1.8000387E-01
    7.1500000E+00    8.7659510E-03    1.8000393E-01
    7.2500000E+00    8.7470053E-03    1.8000399E-01
    7.3500000E+00    8.7280180E-03    1.8000405E-01
    7.4500000E+00    8.7089891E-03    1.8000411E-01
    7.5500000E+00    8.6899187E-03    1.8000417E-01
    7.6500000E+00    8.6708067E-03    1.8000423E-01
    7.7500000E+00    8.6516532E-03    1.8000429E-01
    7.8500000E+00    8.6324582E-03    1.8000435E-01
    7.9500000E+00    8.6132218E-03    1.8000442E-01
    8.0500000E+00    8.5939439E-03    1.8000448E-01
    8.1500000E+00    8.5746247E-03    1.8000454E-01
    8.2500000E+00    8.5552641E-03    1.8000460E-01
    8.3500000E+00    8.5358622E-03    1.8000466E-01
    8.4500000E+00    8.5164189E-03    1.8000472E-01
    8.5500000E+00    8.4969344E-03    1.8000479E-01
    8.6500000E+00    8.4774085E-03    1.8000485E-01
    8.7500000E+00    8.4578414E-03    1.8000491E-01
    8.8500000E+00    8.4382331E-03    1.8000497E-01
    8.9500000E+00    8.4185836E-03    1.8000504E-01
    9.0500000E+00    8.3988928E-03    1.8000510E-01
    9.1500000E+00    8.3791609E-03    1.8000516E-01
    9.2500000E+00    8.3593878E-03    1.8000522E-01
    9.3500000E+00    8.3395735E-03    1.8000529E-01
    9.4500000E+00    8.3197182E-03    1.8000535E-01
    9.5500000E+00    8.2998216E-03    1.8000541E-01
    9.6500000E+00    8.2798840E-03    1.8000548E-01
    9.7500000E+00    8.2599053E-03    1.8000554E-01
    9.8500000E+00    8.2398855E-03    1.8000560E-01
    9.9500000E+00    8.2198246E-03    1.8000567E-01
    1.0050000E+01    8.1997227E-03    1.8000573E-01
    1.0150000E+01    8.1795797E-03    1.8000580E-01
    1.0250000E+01    8.1593957E-03    1.8000586E-01
    1.0350000E+01    8.1391706E-03    1.8000593E-01
    1.0450000E+01    8.1189045E-03    1.8000599E-01
    1.0550000E+01    8.0985975E-03    1.8000605E-01
    1.0650000E+01    8.0782494E-03    1.8000612E-01
    1.0750000E+01    8.0578603E-03    1.8000618E-01
    1.0850000E+01    8.0374303E-03    1.8000625E-01
    1.0950000E+01    8.0169593E-03    1.8000631E-01
    1.1050000E+01    7.9964473E-03    1.8000638E-01
    1.1150000E+01    7.9758944E-03    1.8000645E-01
    1.1250000E+01    7.9553006E-03    1.8000651E-01
    1.1350000E+01    7.9346658E-03    1.8000658E-01
    1.1450000E+01    7.9139902E-03    1.8000664E-01
