# Time          2.2500E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -3.1188602E-05    1.7064823E-05    4.5699931E-06    1.8042635E-05    7.6812899E-06    9.7612369E-08    5.1060713E-17    3.6633790E-08    1.9453633E-08    1.5624244E-09    1.1379520E-05    3.4246348E-04    1.6771484E-04    4.2281185E-05
    1.5000000E-01   -4.8979717E-05    2.6826815E-05    7.2229863E-06    2.8205560E-05    1.2074967E-05    6.6825395E-08    7.9768970E-17    9.4714082E-08    2.9825632E-08    2.3914329E-09    1.8194780E-05    5.3500936E-04    2.6201045E-04    6.6053260E-05
    2.5000000E-01   -5.8149054E-05    3.1728902E-05    8.5963450E-06    3.3140414E-05    1.4280872E-05    5.5266614E-08    9.3651847E-17    1.6339525E-07    3.4923951E-08    2.7964722E-09    2.2038457E-05    6.2812162E-04    3.0761037E-04    7.7549075E-05
    3.5000000E-01   -6.1947271E-05    3.3622572E-05    9.1746276E-06    3.4850772E-05    1.5132547E-05    4.9510928E-08    9.8394817E-17    2.3588248E-07    3.6724259E-08    2.9366983E-09    2.4007116E-05    6.5993265E-04    3.2318921E-04    8.1476525E-05
    4.5000000E-01   -6.3695972E-05    3.4369981E-05    9.4495803E-06    3.5333838E-05    1.5468279E-05    4.5517653E-08    9.9659424E-17    3.0953580E-07    3.7266930E-08    2.9762343E-09    2.5257542E-05    6.6841436E-04    3.2734295E-04    8.2523692E-05
    5.5000000E-01   -6.4864733E-05    3.4792597E-05    9.6385531E-06    3.5468935E-05    1.5657865E-05    4.2172428E-08    9.9937754E-17    3.8359327E-07    3.7455463E-08    2.9877033E-09    2.6304973E-05    6.7028111E-04    3.2825716E-04    8.2754164E-05
    6.5000000E-01   -6.5902861E-05    3.5141310E-05    9.8079859E-06    3.5524384E-05    1.5814245E-05    3.9188799E-08    9.9990175E-17    4.5787775E-07    3.7566024E-08    2.9932703E-09    2.7307411E-05    6.7063270E-04    3.2842935E-04    8.2797573E-05
    7.5000000E-01   -6.6918057E-05    3.5476255E-05    9.9738119E-06    3.5564466E-05    1.5964490E-05    3.6484578E-08    9.9998839E-17    5.3235466E-07    3.7664709E-08    2.9982116E-09    2.8302797E-05    6.7069081E-04    3.2845780E-04    8.2804747E-05
    8.5000000E-01   -6.7931779E-05    3.5809447E-05    1.0139215E-05    3.5602018E-05    1.6114008E-05    3.4021807E-08    1.0000012E-16    6.0701839E-07    3.7764595E-08    3.0035436E-09    2.9298702E-05    6.7069939E-04    3.2846201E-04    8.2805806E-05
    9.5000000E-01   -6.8947672E-05    3.6142961E-05    1.0304746E-05    3.5639257E-05    1.6263733E-05    3.1773122E-08    1.0000029E-16    6.8186834E-07    3.7867814E-08    3.0094070E-09    3.0296414E-05    6.7070054E-04    3.2846257E-04    8.2805948E-05
