# Time          2.2500E+00
    Distance         pH
  1.3150E+01    6.1455E+00
  1.3250E+01    6.1494E+00
  1.3350E+01    6.1533E+00
  1.3450E+01    6.1571E+00
  1.3550E+01    6.1610E+00
  1.3650E+01    6.1649E+00
  1.3750E+01    6.1687E+00
  1.3850E+01    6.1726E+00
  1.3950E+01    6.1764E+00
  1.4050E+01    6.1802E+00
  1.4150E+01    6.1841E+00
  1.4250E+01    6.1879E+00
  1.4350E+01    6.1917E+00
  1.4450E+01    6.1956E+00
  1.4550E+01    6.1994E+00
  1.4650E+01    6.2032E+00
  1.4750E+01    6.2070E+00
  1.4850E+01    6.2108E+00
  1.4950E+01    6.2146E+00
  1.5050E+01    6.2184E+00
  1.5150E+01    6.2222E+00
  1.5250E+01    6.2260E+00
  1.5350E+01    6.2298E+00
  1.5450E+01    6.2336E+00
  1.5550E+01    6.2374E+00
  1.5650E+01    6.2412E+00
  1.5750E+01    6.2449E+00
  1.5850E+01    6.2487E+00
  1.5950E+01    6.2525E+00
  1.6050E+01    6.2563E+00
  1.6150E+01    6.2601E+00
  1.6250E+01    6.2638E+00
  1.6350E+01    6.2676E+00
  1.6450E+01    6.2714E+00
  1.6550E+01    6.2751E+00
  1.6650E+01    6.2789E+00
  1.6750E+01    6.2827E+00
  1.6850E+01    6.2864E+00
  1.6950E+01    6.2902E+00
  1.7050E+01    6.2940E+00
  1.7150E+01    6.2977E+00
  1.7250E+01    6.3015E+00
  1.7350E+01    6.3053E+00
  1.7450E+01    6.3090E+00
  1.7550E+01    6.3128E+00
  1.7650E+01    6.3166E+00
  1.7750E+01    6.3203E+00
  1.7850E+01    6.3241E+00
  1.7950E+01    6.3279E+00
  1.8050E+01    6.3316E+00
  1.8150E+01    6.3354E+00
  1.8250E+01    6.3391E+00
  1.8350E+01    6.3429E+00
  1.8450E+01    6.3467E+00
  1.8550E+01    6.3505E+00
  1.8650E+01    6.3542E+00
  1.8750E+01    6.3580E+00
  1.8850E+01    6.3618E+00
  1.8950E+01    6.3655E+00
  1.9050E+01    6.3693E+00
  1.9150E+01    6.3731E+00
  1.9250E+01    6.3769E+00
  1.9350E+01    6.3807E+00
  1.9450E+01    6.3844E+00
  1.9550E+01    6.3882E+00
  1.9650E+01    6.3920E+00
  1.9750E+01    6.3958E+00
  1.9850E+01    6.3996E+00
  1.9950E+01    6.4003E+00
