 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -8.8719949E+00
    1.5000000E-01   -1.0996866E+01
    2.5000000E-01   -1.2274012E+01
    3.5000000E-01   -1.3478949E+01
    4.5000000E-01   -1.4699364E+01
    5.5000000E-01   -1.5888127E+01
    6.5000000E-01   -1.6997206E+01
    7.5000000E-01   -1.8005547E+01
    8.5000000E-01   -1.8911685E+01
    9.5000000E-01   -1.9722455E+01
    1.0500000E+00   -2.0446814E+01
    1.1500000E+00   -2.1093584E+01
    1.2500000E+00   -2.1670862E+01
    1.3500000E+00   -2.2185940E+01
    1.4500000E+00   -2.2645360E+01
    1.5500000E+00   -2.3054978E+01
    1.6500000E+00   -2.3420041E+01
    1.7500000E+00   -2.3745245E+01
    1.8500000E+00   -2.4034792E+01
    1.9500000E+00   -2.4292445E+01
    2.0500000E+00   -2.4521571E+01
    2.1500000E+00   -2.4725181E+01
    2.2500000E+00   -2.4905970E+01
    2.3500000E+00   -2.5066350E+01
    2.4500000E+00   -2.5208477E+01
    2.5500000E+00   -2.5334280E+01
    2.6500000E+00   -2.5445485E+01
    2.7500000E+00   -2.5543635E+01
    2.8500000E+00   -2.5630110E+01
    2.9500000E+00   -2.5706145E+01
    3.0500000E+00   -2.5772844E+01
    3.1500000E+00   -2.5831194E+01
    3.2500000E+00   -2.5882077E+01
    3.3500000E+00   -2.5926285E+01
    3.4500000E+00   -2.5964522E+01
    3.5500000E+00   -2.5997420E+01
    3.6500000E+00   -2.6025544E+01
    3.7500000E+00   -2.6049399E+01
    3.8500000E+00   -2.6069436E+01
    3.9500000E+00   -2.6086060E+01
    4.0500000E+00   -2.6099633E+01
    4.1500000E+00   -2.6110476E+01
    4.2500000E+00   -2.6118880E+01
    4.3500000E+00   -2.6125102E+01
    4.4500000E+00   -2.6129375E+01
    4.5500000E+00   -2.6131904E+01
    4.6500000E+00   -2.6132876E+01
    4.7500000E+00   -2.6132456E+01
    4.8500000E+00   -2.6130792E+01
    4.9500000E+00   -2.6128017E+01
    5.0500000E+00   -2.6124248E+01
    5.1500000E+00   -2.6119593E+01
    5.2500000E+00   -2.6114147E+01
    5.3500000E+00   -2.6107994E+01
    5.4500000E+00   -2.6101210E+01
    5.5500000E+00   -2.6093864E+01
    5.6500000E+00   -2.6086017E+01
    5.7500000E+00   -2.6077722E+01
    5.8500000E+00   -2.6069030E+01
    5.9500000E+00   -2.6059982E+01
    6.0500000E+00   -2.6050620E+01
    6.1500000E+00   -2.6040976E+01
    6.2500000E+00   -2.6031084E+01
    6.3500000E+00   -2.6020970E+01
    6.4500000E+00   -2.6010660E+01
    6.5500000E+00   -2.6000176E+01
    6.6500000E+00   -2.5989539E+01
    6.7500000E+00   -2.5978765E+01
    6.8500000E+00   -2.5967872E+01
    6.9500000E+00   -2.5956873E+01
    7.0500000E+00   -2.5945781E+01
    7.1500000E+00   -2.5934608E+01
    7.2500000E+00   -2.5923363E+01
    7.3500000E+00   -2.5912056E+01
    7.4500000E+00   -2.5900695E+01
    7.5500000E+00   -2.5889286E+01
    7.6500000E+00   -2.5877837E+01
    7.7500000E+00   -2.5866353E+01
