# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5154369E+00   -5.5095711E+00   -4.5994700E+00   -5.1716368E+00   -4.5751988E+00   -4.9460915E+00   -7.4739023E+00   -1.6123409E+01   -7.2707722E+00   -7.5502603E+00   -8.6457033E+00   -4.7773449E+00   -3.3410359E+00   -3.6069241E+00   -4.2053564E+00   -8.1751613E+00   -1.0381720E+01   -7.4902110E+00   -4.3116072E+00   -1.6682515E+01   -9.0223308E+00   -9.0506181E+00   -9.4726705E+00   -1.1040301E+01   -1.4122219E+01   -1.5823306E+01   -9.6387914E+00   -1.2261390E+01   -1.4485908E+01   -9.1246219E+00   -9.3000830E+00   -1.3197117E+01   -8.6144808E+00
    1.5000000E-01    5.5408871E+00   -5.5360243E+00   -4.7699838E+00   -5.3368431E+00   -4.7513108E+00   -5.1166546E+00   -7.4100642E+00   -1.6300184E+01   -7.0459360E+00   -7.7185772E+00   -8.8149313E+00   -4.9250606E+00   -3.5202303E+00   -3.7836991E+00   -4.3821304E+00   -8.0524201E+00   -1.0208078E+01   -7.3960287E+00   -4.4663955E+00   -1.6783498E+01   -8.8730952E+00   -9.2517908E+00   -9.5959801E+00   -1.1380183E+01   -1.4260924E+01   -1.5818094E+01   -9.9839884E+00   -1.2553130E+01   -1.4629927E+01   -9.1002147E+00   -9.4325296E+00   -1.3495929E+01   -8.9376994E+00
    2.5000000E-01    5.5643597E+00   -5.5600544E+00   -4.8797098E+00   -5.4405677E+00   -4.8675316E+00   -5.2264243E+00   -7.3991800E+00   -1.6417187E+01   -6.9290372E+00   -7.8276672E+00   -8.9249681E+00   -5.0104601E+00   -3.6396174E+00   -3.9007023E+00   -4.4991331E+00   -7.9901412E+00   -1.0098854E+01   -7.3589419E+00   -4.5628869E+00   -1.6824256E+01   -8.7867668E+00   -9.3916856E+00   -9.6584839E+00   -1.1599752E+01   -1.4340595E+01   -1.5817445E+01   -1.0209562E+01   -1.2724208E+01   -1.4715604E+01   -9.0773185E+00   -9.5072680E+00   -1.3678100E+01   -9.1427653E+00
    3.5000000E-01    5.5679127E+00   -5.5635352E+00   -4.8628162E+00   -5.4208098E+00   -4.8538086E+00   -5.2095441E+00   -7.4365097E+00   -1.6403851E+01   -6.8341398E+00   -7.8153843E+00   -8.9132175E+00   -4.9833025E+00   -3.6266698E+00   -3.8873665E+00   -4.4857973E+00   -8.0209411E+00   -1.0122548E+01   -7.3930725E+00   -4.5463118E+00   -1.6789694E+01   -8.8140883E+00   -9.3819778E+00   -9.6276988E+00   -1.1566808E+01   -1.4317360E+01   -1.5824394E+01   -1.0179482E+01   -1.2676679E+01   -1.4695232E+01   -9.0736911E+00   -9.4869176E+00   -1.3641152E+01   -9.1094455E+00
    4.5000000E-01    5.5583082E+00   -5.5534667E+00   -4.7696648E+00   -5.3275982E+00   -4.7607255E+00   -5.1163833E+00   -7.4965980E+00   -1.6310777E+01   -6.7392396E+00   -7.7278909E+00   -8.8258551E+00   -4.8910573E+00   -3.5326252E+00   -3.7942925E+00   -4.3927236E+00   -8.1039415E+00   -1.0224757E+01   -7.4650371E+00   -4.4613915E+00   -1.6714741E+01   -8.9071734E+00   -9.2797829E+00   -9.5445779E+00   -1.1381487E+01   -1.4234236E+01   -1.5834410E+01   -9.9942183E+00   -1.2501365E+01   -1.4612165E+01   -9.0828157E+00   -9.4101705E+00   -1.3473163E+01   -8.9323323E+00
    5.5000000E-01    5.5490869E+00   -5.5436870E+00   -4.6691607E+00   -5.2272653E+00   -4.6600259E+00   -5.0158673E+00   -7.5638623E+00   -1.6210054E+01   -6.6428727E+00   -7.6314243E+00   -8.7294388E+00   -4.7920344E+00   -3.4310003E+00   -3.6935699E+00   -4.2920014E+00   -8.1941045E+00   -1.0333363E+01   -7.5442507E+00   -4.3684075E+00   -1.6631844E+01   -9.0071380E+00   -9.1704236E+00   -9.4541960E+00   -1.1181598E+01   -1.4143708E+01   -1.5843670E+01   -9.7941540E+00   -1.2311637E+01   -1.4521462E+01   -9.0914573E+00   -9.3246796E+00   -1.3289474E+01   -8.7400023E+00
    6.5000000E-01    5.5441350E+00   -5.5382445E+00   -4.5889135E+00   -5.1464910E+00   -4.5803588E+00   -4.9356129E+00   -7.6270837E+00   -1.6130459E+01   -6.5495208E+00   -7.5540535E+00   -8.6521818E+00   -4.7103129E+00   -3.3509479E+00   -3.6139749E+00   -4.2124068E+00   -8.2711438E+00   -1.0420306E+01   -7.6148148E+00   -4.2927952E+00   -1.6557983E+01   -9.0896411E+00   -9.0863928E+00   -9.3769145E+00   -1.1022258E+01   -1.4068401E+01   -1.5851387E+01   -9.6353372E+00   -1.2155129E+01   -1.4446679E+01   -9.0958979E+00   -9.2524959E+00   -1.3139076E+01   -8.5851640E+00
    7.5000000E-01    5.5430497E+00   -5.5367899E+00   -4.5324335E+00   -5.0887456E+00   -4.5252902E+00   -4.8791312E+00   -7.6819727E+00   -1.6075565E+01   -6.4631131E+00   -7.5000188E+00   -8.5983441E+00   -4.6494079E+00   -3.2959823E+00   -3.5590806E+00   -4.1575127E+00   -8.3311487E+00   -1.0482482E+01   -7.6725848E+00   -4.2385284E+00   -1.6497707E+01   -9.1511177E+00   -9.0308030E+00   -9.3167084E+00   -1.0910395E+01   -1.4012131E+01   -1.5857854E+01   -9.5247372E+00   -1.2039214E+01   -1.4391671E+01   -9.0965972E+00   -9.1981649E+00   -1.3029799E+01   -8.4751881E+00
    8.5000000E-01    5.5447959E+00   -5.5382852E+00   -4.4954692E+00   -5.0499209E+00   -4.4904244E+00   -4.8421697E+00   -7.7289999E+00   -1.6040959E+01   -6.3854056E+00   -7.4654486E+00   -8.5640370E+00   -4.6057486E+00   -3.2615828E+00   -3.5244746E+00   -4.1229068E+00   -8.3766836E+00   -1.0524524E+01   -7.7190837E+00   -4.2021197E+00   -1.6449506E+01   -9.1951696E+00   -8.9982087E+00   -9.2710398E+00   -1.0837494E+01   -1.3971826E+01   -1.5863457E+01   -9.4536941E+00   -1.1957106E+01   -1.4353223E+01   -9.0945882E+00   -9.1592278E+00   -1.2954942E+01   -8.4023399E+00
    9.5000000E-01    5.5484868E+00   -5.5418179E+00   -4.4723353E+00   -5.0244892E+00   -4.4699152E+00   -4.8190416E+00   -7.7703135E+00   -1.6020777E+01   -6.3164436E+00   -7.4447979E+00   -8.5436912E+00   -4.5743431E+00   -3.2417989E+00   -3.5042921E+00   -4.1027244E+00   -8.4118774E+00   -1.0552336E+01   -7.7574741E+00   -4.1784785E+00   -1.6410055E+01   -9.2268387E+00   -8.9818850E+00   -9.2357770E+00   -1.0792215E+01   -1.3942871E+01   -1.5868466E+01   -9.4107109E+00   -1.1899041E+01   -1.4326565E+01   -9.0907312E+00   -9.1314014E+00   -1.2904641E+01   -8.3558964E+00
