# Time          2.5000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.1892678E-05    1.1885520E-05    3.1829104E-06    1.2566786E-05    5.3499610E-06    1.2462305E-07    3.5564118E-17    2.5461995E-08    1.3958607E-08    1.1220411E-09    7.9819751E-06    2.3852804E-04    1.1681448E-04    2.9449120E-05
    1.5000000E-01   -3.8523192E-05    2.1063033E-05    5.6675482E-06    2.2160158E-05    9.4806820E-06    8.1130698E-08    6.2676691E-17    7.0942182E-08    2.3636667E-08    1.8959236E-09    1.4278168E-05    4.2037169E-04    2.0586887E-04    5.1899878E-05
    2.5000000E-01   -5.1416715E-05    2.8073876E-05    7.5926177E-06    2.9377948E-05    1.2635924E-05    6.1978466E-08    8.3038084E-17    1.3164407E-07    3.1040733E-08    2.4865968E-09    1.9376233E-05    5.5693527E-04    2.7274823E-04    6.8760274E-05
    3.5000000E-01   -5.8681731E-05    3.1912213E-05    8.6836012E-06    3.3177647E-05    1.4363010E-05    5.2961630E-08    9.3704984E-17    2.0050580E-07    3.4980905E-08    2.7988158E-09    2.2544986E-05    6.2847801E-04    3.0778490E-04    7.7593075E-05
    4.5000000E-01   -6.2229591E-05    3.3666393E-05    9.2245869E-06    3.4740040E-05    1.5151928E-05    4.7706379E-08    9.8029048E-17    2.7282266E-07    3.6632075E-08    2.9272998E-09    2.4423004E-05    6.5747945E-04    3.2198780E-04    8.1173647E-05
    5.5000000E-01   -6.4080594E-05    3.4470608E-05    9.5144945E-06    3.5283982E-05    1.5513265E-05    4.3878590E-08    9.9466205E-17    3.4642325E-07    3.7239946E-08    2.9722849E-09    2.5709016E-05    6.6711844E-04    3.2670831E-04    8.2363696E-05
    6.5000000E-01   -6.5326398E-05    3.4935736E-05    9.7147252E-06    3.5464304E-05    1.5722019E-05    4.0668930E-08    9.9872615E-17    4.2052287E-07    3.7477330E-08    2.9878605E-09    2.6783880E-05    6.6984423E-04    3.2804321E-04    8.2700226E-05
    7.5000000E-01   -6.6394340E-05    3.5300589E-05    9.8884511E-06    3.5536698E-05    1.5885695E-05    3.7816545E-08    9.9972953E-17    4.9488607E-07    3.7607425E-08    2.9951567E-09    2.7797299E-05    6.7051719E-04    3.2837278E-04    8.2783312E-05
    8.5000000E-01   -6.7418905E-05    3.5640290E-05    1.0055558E-05    3.5581539E-05    1.6038112E-05    3.5233484E-08    9.9994995E-17    5.6945224E-07    3.7712957E-08    3.0007901E-09    2.8796498E-05    6.7066503E-04    3.2844518E-04    8.2801563E-05
    9.5000000E-01   -6.8435872E-05    3.5974845E-05    1.0221343E-05    3.5620221E-05    1.6188274E-05    3.2879731E-08    9.9999366E-17    6.4420779E-07    3.7815855E-08    3.0064909E-09    2.9794064E-05    6.7069434E-04    3.2845953E-04    8.2805183E-05
    1.0500000E+00   -6.9453512E-05    3.6308905E-05    1.0387040E-05    3.5657716E-05    1.6338277E-05    3.0728577E-08    1.0000016E-16    7.1915022E-07    3.7921113E-08    3.0126315E-09    3.0792911E-05    6.7069965E-04    3.2846214E-04    8.2805839E-05
    1.1500000E+00   -7.0473495E-05    3.6643436E-05    1.0552904E-05    3.5695055E-05    1.6488555E-05    2.8758302E-08    1.0000029E-16    7.9427929E-07    3.8029673E-08    3.0192612E-09    3.1793632E-05    6.7070054E-04    3.2846257E-04    8.2805948E-05
    1.2500000E+00   -7.1496091E-05    3.6978621E-05    1.0718983E-05    3.5732432E-05    1.6639190E-05    2.6950182E-08    1.0000031E-16    8.6959524E-07    3.8141627E-08    3.0263637E-09    3.2796323E-05    6.7070068E-04    3.2846264E-04    8.2805965E-05
    1.3500000E+00   -7.2521312E-05    3.7314490E-05    1.0885287E-05    3.5769879E-05    1.6790197E-05    2.5287836E-08    1.0000031E-16    9.4509832E-07    3.8256915E-08    3.0339132E-09    3.3800991E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.3549125E-05    3.7651050E-05    1.1051816E-05    3.5807403E-05    1.6941578E-05    2.3756854E-08    1.0000031E-16    1.0207888E-06    3.8375462E-08    3.0418845E-09    3.4807627E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.4579497E-05    3.7988303E-05    1.1218571E-05    3.5845004E-05    1.7093334E-05    2.2344523E-08    1.0000031E-16    1.0966670E-06    3.8497197E-08    3.0502551E-09    3.5816221E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.5612396E-05    3.8326249E-05    1.1385552E-05    3.5882682E-05    1.7245466E-05    2.1039592E-08    1.0000031E-16    1.1727332E-06    3.8622058E-08    3.0590047E-09    3.6826764E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
