# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5755957E-05    2.5152195E-05    6.7354047E-06    2.6595067E-05    1.1321617E-05    7.3597305E-08    7.5264673E-17    5.3607770E-08    2.8166934E-08    2.2609792E-09    1.6697976E-05    5.0479910E-04    2.4721556E-04    6.2323445E-05
    1.5000000E-01   -3.1320810E-05    1.6984326E-05    4.6042318E-06    1.7729201E-05    7.6444337E-06    8.9339464E-08    5.0097524E-17    8.9962986E-08    1.9117131E-08    1.5313291E-09    1.1883615E-05    3.3600339E-04    1.6455114E-04    4.1483610E-05
    2.5000000E-01   -2.4677356E-05    1.3192159E-05    3.6260393E-06    1.3566516E-05    5.9371167E-06    9.5587171E-08    3.8265997E-17    1.1775050E-07    1.4870743E-08    1.1885891E-09    9.7622419E-06    2.5664951E-04    1.2568911E-04    3.1686430E-05
    3.5000000E-01   -2.5758802E-05    1.3715461E-05    3.7948136E-06    1.4002041E-05    6.1724247E-06    8.8190569E-08    3.9459249E-17    1.4650757E-07    1.5297328E-08    1.2211877E-09    1.0392194E-05    2.6465263E-04    1.2960849E-04    3.2674510E-05
    4.5000000E-01   -3.1823291E-05    1.6996818E-05    4.7032936E-06    1.7348999E-05    7.6492113E-06    7.5314713E-08    4.8890311E-17    1.8228894E-07    1.8711517E-08    1.4932921E-09    1.2851454E-05    3.2790663E-04    1.6058591E-04    4.0483968E-05
    5.5000000E-01   -4.0002742E-05    2.1422954E-05    5.9256383E-06    2.1876306E-05    9.6412343E-06    6.3283752E-08    6.1651747E-17    2.2757640E-07    2.3365526E-08    1.8644945E-09    1.6142655E-05    4.1349740E-04    2.0250232E-04    5.1051166E-05
    6.5000000E-01   -4.8103088E-05    2.5771170E-05    7.1368989E-06    2.6280953E-05    1.1598104E-05    5.4084359E-08    7.4052619E-17    2.8214941E-07    2.7921992E-08    2.2275016E-09    1.9484821E-05    4.9666988E-04    2.4323443E-04    6.1319796E-05
    7.5000000E-01   -5.4871675E-05    2.9350831E-05    8.1518268E-06    2.9833882E-05    1.3208963E-05    4.7455061E-08    8.4030078E-17    3.4426020E-07    3.1621403E-08    2.5214816E-09    2.2418232E-05    5.6358855E-04    2.7600655E-04    6.9581701E-05
    8.5000000E-01   -5.9928293E-05    3.1958715E-05    8.9141450E-06    3.2327755E-05    1.4382362E-05    4.2627191E-08    9.0999860E-17    4.1171277E-07    3.4241380E-08    2.7287446E-09    2.4789097E-05    6.1033478E-04    2.9889961E-04    7.5353078E-05
    9.5000000E-01   -6.3462580E-05    3.3707492E-05    9.4517343E-06    3.3891026E-05    1.5169050E-05    3.8944398E-08    9.5328610E-17    4.8256558E-07    3.5908889E-08    2.8596227E-09    2.6648104E-05    6.3936765E-04    3.1311789E-04    7.8937531E-05
    1.0500000E+00   -6.5893724E-05    3.4835429E-05    9.8263937E-06    3.4783811E-05    1.5676303E-05    3.5965723E-08    9.7755185E-17    5.5541286E-07    3.6889462E-08    2.9355246E-09    2.8132024E-05    6.5564265E-04    3.2108826E-04    8.0946873E-05
    1.1500000E+00   -6.7635575E-05    3.5575874E-05    1.0099167E-05    3.5258723E-05    1.6009175E-05    3.3427927E-08    9.8996454E-17    6.2937464E-07    3.7442564E-08    2.9773259E-09    2.9380236E-05    6.6396783E-04    3.2516535E-04    8.1974715E-05
    1.2500000E+00   -6.8995516E-05    3.6101542E-05    1.0315406E-05    3.5502053E-05    1.6245421E-05    3.1185926E-08    9.9580841E-17    7.0396133E-07    3.7760033E-08    3.0004386E-09    3.0497667E-05    6.6788730E-04    3.2708484E-04    8.2458620E-05
    1.3500000E+00   -7.0164876E-05    3.6519730E-05    1.0503346E-05    3.5629281E-05    1.6433346E-05    2.9163000E-08    9.9835839E-17    7.7892657E-07    3.7960943E-08    3.0144144E-09    3.1550127E-05    6.6959757E-04    3.2792241E-04    8.2669773E-05
    1.4500000E+00   -7.1247999E-05    3.6888892E-05    1.0678392E-05    3.5703230E-05    1.6599264E-05    2.7317633E-08    9.9939575E-17    8.5415697E-07    3.8110100E-08    3.0244394E-09    3.2573688E-05    6.7029333E-04    3.2826314E-04    8.2755673E-05
    1.5500000E+00   -7.2295976E-05    3.7237629E-05    1.0848087E-05    3.5754610E-05    1.6756050E-05    2.5624877E-08    9.9979117E-17    9.2960438E-07    3.8239170E-08    3.0330367E-09    3.3586074E-05    6.7055853E-04    3.2839302E-04    8.2788416E-05
    1.6500000E+00   -7.3331613E-05    3.7578714E-05    1.1015802E-05    3.5797122E-05    1.6909455E-05    2.4067310E-08    9.9993302E-17    1.0052499E-06    3.8362248E-08    3.0413191E-09    3.4595218E-05    6.7065367E-04    3.2843962E-04    8.2800162E-05
    1.7500000E+00   -7.4364283E-05    3.7917402E-05    1.1182928E-05    3.5836402E-05    1.7061845E-05    2.2631134E-08    9.9998109E-17    1.0810867E-06    3.8485098E-08    3.0497320E-09    3.5604389E-05    6.7068591E-04    3.2845541E-04    8.2804142E-05
    1.8500000E+00   -7.5397561E-05    3.8255709E-05    1.1349996E-05    3.5874609E-05    1.7214127E-05    2.1304630E-08    9.9999653E-17    1.1571125E-06    3.8609890E-08    3.0584338E-09    3.6614838E-05    6.7069627E-04    3.2846048E-04    8.2805421E-05
    1.9500000E+00   -7.6432711E-05    3.8594357E-05    1.1517196E-05    3.5912514E-05    1.7366625E-05    2.0077529E-08    1.0000012E-16    1.2333268E-06    3.8737370E-08    3.0674704E-09    3.7627007E-05    6.7069943E-04    3.2846203E-04    8.2805811E-05
    2.0500000E+00   -7.7470145E-05    3.8933589E-05    1.1684594E-05    3.5950379E-05    1.7519452E-05    1.8940726E-08    1.0000026E-16    1.3097297E-06    3.8867759E-08    3.0768467E-09    3.8641045E-05    6.7070035E-04    3.2846248E-04    8.2805925E-05
    2.1500000E+00   -7.8509980E-05    3.9273485E-05    1.1852210E-05    3.5988286E-05    1.7672640E-05    1.7886111E-08    1.0000030E-16    1.3863212E-06    3.9001099E-08    3.0865549E-09    3.9656995E-05    6.7070061E-04    3.2846260E-04    8.2805957E-05
