# Time          2.5000E+00
    Distance         pH
  5.0000E-02    5.5495E+00
  1.5000E-01    5.5258E+00
  2.5000E-01    5.5204E+00
  3.5000E-01    5.5221E+00
  4.5000E-01    5.5269E+00
  5.5000E-01    5.5331E+00
  6.5000E-01    5.5397E+00
  7.5000E-01    5.5464E+00
  8.5000E-01    5.5531E+00
  9.5000E-01    5.5597E+00
  1.0500E+00    5.5663E+00
  1.1500E+00    5.5728E+00
  1.2500E+00    5.5793E+00
  1.3500E+00    5.5858E+00
  1.4500E+00    5.5922E+00
  1.5500E+00    5.5985E+00
  1.6500E+00    5.6048E+00
  1.7500E+00    5.6110E+00
  1.8500E+00    5.6172E+00
  1.9500E+00    5.6234E+00
  2.0500E+00    5.6295E+00
  2.1500E+00    5.6355E+00
  2.2500E+00    5.6415E+00
  2.3500E+00    5.6475E+00
  2.4500E+00    5.6534E+00
  2.5500E+00    5.6593E+00
  2.6500E+00    5.6651E+00
  2.7500E+00    5.6709E+00
  2.8500E+00    5.6766E+00
  2.9500E+00    5.6823E+00
  3.0500E+00    5.6880E+00
  3.1500E+00    5.6936E+00
  3.2500E+00    5.6992E+00
  3.3500E+00    5.7048E+00
  3.4500E+00    5.7103E+00
  3.5500E+00    5.7158E+00
  3.6500E+00    5.7213E+00
  3.7500E+00    5.7267E+00
  3.8500E+00    5.7321E+00
  3.9500E+00    5.7374E+00
  4.0500E+00    5.7427E+00
  4.1500E+00    5.7480E+00
  4.2500E+00    5.7533E+00
  4.3500E+00    5.7585E+00
  4.4500E+00    5.7637E+00
  4.5500E+00    5.7689E+00
  4.6500E+00    5.7740E+00
  4.7500E+00    5.7791E+00
  4.8500E+00    5.7842E+00
  4.9500E+00    5.7893E+00
  5.0500E+00    5.7943E+00
  5.1500E+00    5.7993E+00
  5.2500E+00    5.8043E+00
  5.3500E+00    5.8092E+00
  5.4500E+00    5.8141E+00
  5.5500E+00    5.8190E+00
  5.6500E+00    5.8239E+00
  5.7500E+00    5.8288E+00
  5.8500E+00    5.8336E+00
  5.9500E+00    5.8384E+00
  6.0500E+00    5.8432E+00
  6.1500E+00    5.8479E+00
  6.2500E+00    5.8527E+00
  6.3500E+00    5.8574E+00
  6.4500E+00    5.8621E+00
  6.5500E+00    5.8668E+00
  6.6500E+00    5.8714E+00
  6.7500E+00    5.8760E+00
  6.8500E+00    5.8807E+00
  6.9500E+00    5.8853E+00
  7.0500E+00    5.8898E+00
  7.1500E+00    5.8944E+00
  7.2500E+00    5.8989E+00
  7.3500E+00    5.9035E+00
  7.4500E+00    5.9080E+00
  7.5500E+00    5.9124E+00
  7.6500E+00    5.9169E+00
  7.7500E+00    5.9214E+00
  7.8500E+00    5.9258E+00
  7.9500E+00    5.9302E+00
  8.0500E+00    5.9346E+00
  8.1500E+00    5.9390E+00
  8.2500E+00    5.9434E+00
  8.3500E+00    5.9477E+00
  8.4500E+00    5.9521E+00
  8.5500E+00    5.9564E+00
  8.6500E+00    5.9607E+00
  8.7500E+00    5.9650E+00
  8.8500E+00    5.9693E+00
  8.9500E+00    5.9736E+00
  9.0500E+00    5.9779E+00
  9.1500E+00    5.9821E+00
  9.2500E+00    5.9863E+00
  9.3500E+00    5.9906E+00
  9.4500E+00    5.9948E+00
  9.5500E+00    5.9990E+00
  9.6500E+00    6.0031E+00
  9.7500E+00    6.0073E+00
  9.8500E+00    6.0115E+00
  9.9500E+00    6.0156E+00
  1.0050E+01    6.0198E+00
  1.0150E+01    6.0239E+00
  1.0250E+01    6.0280E+00
  1.0350E+01    6.0321E+00
  1.0450E+01    6.0362E+00
  1.0550E+01    6.0403E+00
  1.0650E+01    6.0444E+00
  1.0750E+01    6.0484E+00
  1.0850E+01    6.0525E+00
  1.0950E+01    6.0565E+00
  1.1050E+01    6.0606E+00
  1.1150E+01    6.0646E+00
  1.1250E+01    6.0686E+00
  1.1350E+01    6.0726E+00
  1.1450E+01    6.0767E+00
  1.1550E+01    6.0806E+00
  1.1650E+01    6.0846E+00
  1.1750E+01    6.0886E+00
  1.1850E+01    6.0926E+00
  1.1950E+01    6.0965E+00
  1.2050E+01    6.1005E+00
  1.2150E+01    6.1045E+00
  1.2250E+01    6.1084E+00
  1.2350E+01    6.1123E+00
  1.2450E+01    6.1163E+00
  1.2550E+01    6.1202E+00
  1.2650E+01    6.1241E+00
  1.2750E+01    6.1280E+00
  1.2850E+01    6.1319E+00
  1.2950E+01    6.1358E+00
  1.3050E+01    6.1397E+00
  1.3150E+01    6.1436E+00
  1.3250E+01    6.1475E+00
  1.3350E+01    6.1513E+00
  1.3450E+01    6.1552E+00
  1.3550E+01    6.1591E+00
  1.3650E+01    6.1629E+00
  1.3750E+01    6.1668E+00
  1.3850E+01    6.1706E+00
  1.3950E+01    6.1745E+00
  1.4050E+01    6.1783E+00
  1.4150E+01    6.1821E+00
  1.4250E+01    6.1860E+00
  1.4350E+01    6.1898E+00
  1.4450E+01    6.1936E+00
  1.4550E+01    6.1975E+00
  1.4650E+01    6.2013E+00
  1.4750E+01    6.2051E+00
  1.4850E+01    6.2089E+00
  1.4950E+01    6.2127E+00
  1.5050E+01    6.2165E+00
  1.5150E+01    6.2203E+00
  1.5250E+01    6.2241E+00
  1.5350E+01    6.2279E+00
  1.5450E+01    6.2317E+00
  1.5550E+01    6.2355E+00
  1.5650E+01    6.2393E+00
  1.5750E+01    6.2430E+00
  1.5850E+01    6.2468E+00
  1.5950E+01    6.2506E+00
  1.6050E+01    6.2544E+00
  1.6150E+01    6.2582E+00
  1.6250E+01    6.2619E+00
  1.6350E+01    6.2657E+00
  1.6450E+01    6.2695E+00
  1.6550E+01    6.2732E+00
  1.6650E+01    6.2770E+00
  1.6750E+01    6.2808E+00
  1.6850E+01    6.2845E+00
  1.6950E+01    6.2883E+00
  1.7050E+01    6.2921E+00
  1.7150E+01    6.2958E+00
  1.7250E+01    6.2996E+00
  1.7350E+01    6.3034E+00
  1.7450E+01    6.3071E+00
  1.7550E+01    6.3109E+00
  1.7650E+01    6.3147E+00
  1.7750E+01    6.3184E+00
  1.7850E+01    6.3222E+00
  1.7950E+01    6.3260E+00
  1.8050E+01    6.3297E+00
  1.8150E+01    6.3335E+00
  1.8250E+01    6.3373E+00
  1.8350E+01    6.3410E+00
  1.8450E+01    6.3448E+00
  1.8550E+01    6.3486E+00
  1.8650E+01    6.3523E+00
  1.8750E+01    6.3561E+00
  1.8850E+01    6.3599E+00
  1.8950E+01    6.3636E+00
  1.9050E+01    6.3674E+00
  1.9150E+01    6.3712E+00
  1.9250E+01    6.3750E+00
  1.9350E+01    6.3788E+00
  1.9450E+01    6.3825E+00
  1.9550E+01    6.3863E+00
  1.9650E+01    6.3901E+00
  1.9750E+01    6.3939E+00
  1.9850E+01    6.3977E+00
  1.9950E+01    6.3973E+00
