# Time          3.5000E+00
    Distance         pH
  5.0000E-02    5.4907E+00
  1.5000E-01    5.5209E+00
  2.5000E-01    5.5291E+00
  3.5000E-01    5.5360E+00
  4.5000E-01    5.5428E+00
  5.5000E-01    5.5496E+00
  6.5000E-01    5.5563E+00
  7.5000E-01    5.5629E+00
  8.5000E-01    5.5695E+00
  9.5000E-01    5.5760E+00
  1.0500E+00    5.5825E+00
  1.1500E+00    5.5889E+00
  1.2500E+00    5.5953E+00
  1.3500E+00    5.6016E+00
  1.4500E+00    5.6078E+00
  1.5500E+00    5.6141E+00
  1.6500E+00    5.6202E+00
  1.7500E+00    5.6264E+00
  1.8500E+00    5.6324E+00
  1.9500E+00    5.6385E+00
  2.0500E+00    5.6444E+00
  2.1500E+00    5.6504E+00
  2.2500E+00    5.6563E+00
  2.3500E+00    5.6621E+00
  2.4500E+00    5.6680E+00
  2.5500E+00    5.6737E+00
  2.6500E+00    5.6795E+00
  2.7500E+00    5.6852E+00
  2.8500E+00    5.6908E+00
  2.9500E+00    5.6964E+00
  3.0500E+00    5.7020E+00
  3.1500E+00    5.7076E+00
  3.2500E+00    5.7131E+00
  3.3500E+00    5.7185E+00
  3.4500E+00    5.7240E+00
  3.5500E+00    5.7294E+00
  3.6500E+00    5.7348E+00
  3.7500E+00    5.7401E+00
  3.8500E+00    5.7454E+00
  3.9500E+00    5.7507E+00
  4.0500E+00    5.7559E+00
  4.1500E+00    5.7611E+00
  4.2500E+00    5.7663E+00
  4.3500E+00    5.7715E+00
  4.4500E+00    5.7766E+00
  4.5500E+00    5.7817E+00
  4.6500E+00    5.7868E+00
  4.7500E+00    5.7918E+00
  4.8500E+00    5.7968E+00
  4.9500E+00    5.8018E+00
  5.0500E+00    5.8068E+00
  5.1500E+00    5.8117E+00
  5.2500E+00    5.8166E+00
  5.3500E+00    5.8215E+00
  5.4500E+00    5.8264E+00
  5.5500E+00    5.8312E+00
  5.6500E+00    5.8360E+00
  5.7500E+00    5.8408E+00
  5.8500E+00    5.8456E+00
  5.9500E+00    5.8504E+00
  6.0500E+00    5.8551E+00
  6.1500E+00    5.8598E+00
  6.2500E+00    5.8645E+00
  6.3500E+00    5.8692E+00
  6.4500E+00    5.8738E+00
  6.5500E+00    5.8784E+00
  6.6500E+00    5.8830E+00
  6.7500E+00    5.8876E+00
  6.8500E+00    5.8922E+00
  6.9500E+00    5.8967E+00
  7.0500E+00    5.9013E+00
  7.1500E+00    5.9058E+00
  7.2500E+00    5.9103E+00
  7.3500E+00    5.9148E+00
  7.4500E+00    5.9192E+00
  7.5500E+00    5.9237E+00
  7.6500E+00    5.9281E+00
  7.7500E+00    5.9325E+00
  7.8500E+00    5.9369E+00
  7.9500E+00    5.9413E+00
  8.0500E+00    5.9457E+00
  8.1500E+00    5.9500E+00
  8.2500E+00    5.9544E+00
  8.3500E+00    5.9587E+00
  8.4500E+00    5.9630E+00
  8.5500E+00    5.9673E+00
  8.6500E+00    5.9716E+00
  8.7500E+00    5.9758E+00
  8.8500E+00    5.9801E+00
  8.9500E+00    5.9843E+00
  9.0500E+00    5.9886E+00
  9.1500E+00    5.9928E+00
  9.2500E+00    5.9970E+00
  9.3500E+00    6.0012E+00
  9.4500E+00    6.0054E+00
  9.5500E+00    6.0095E+00
  9.6500E+00    6.0137E+00
  9.7500E+00    6.0178E+00
  9.8500E+00    6.0220E+00
  9.9500E+00    6.0261E+00
  1.0050E+01    6.0302E+00
  1.0150E+01    6.0343E+00
  1.0250E+01    6.0384E+00
  1.0350E+01    6.0425E+00
  1.0450E+01    6.0466E+00
  1.0550E+01    6.0506E+00
  1.0650E+01    6.0547E+00
  1.0750E+01    6.0587E+00
  1.0850E+01    6.0628E+00
  1.0950E+01    6.0668E+00
  1.1050E+01    6.0708E+00
  1.1150E+01    6.0748E+00
  1.1250E+01    6.0788E+00
  1.1350E+01    6.0828E+00
  1.1450E+01    6.0868E+00
  1.1550E+01    6.0908E+00
  1.1650E+01    6.0947E+00
  1.1750E+01    6.0987E+00
  1.1850E+01    6.1026E+00
  1.1950E+01    6.1066E+00
  1.2050E+01    6.1105E+00
  1.2150E+01    6.1145E+00
  1.2250E+01    6.1184E+00
  1.2350E+01    6.1223E+00
  1.2450E+01    6.1262E+00
  1.2550E+01    6.1301E+00
  1.2650E+01    6.1340E+00
  1.2750E+01    6.1379E+00
  1.2850E+01    6.1418E+00
  1.2950E+01    6.1457E+00
  1.3050E+01    6.1496E+00
  1.3150E+01    6.1535E+00
  1.3250E+01    6.1573E+00
  1.3350E+01    6.1612E+00
  1.3450E+01    6.1650E+00
  1.3550E+01    6.1689E+00
  1.3650E+01    6.1727E+00
  1.3750E+01    6.1766E+00
  1.3850E+01    6.1804E+00
  1.3950E+01    6.1843E+00
  1.4050E+01    6.1881E+00
  1.4150E+01    6.1919E+00
  1.4250E+01    6.1957E+00
  1.4350E+01    6.1996E+00
