# Time          7.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    3.3147585E-02    5.9534829E-01
    1.5000000E-01    1.0897203E-02    1.9732252E-01
    2.5000000E-01    9.9443180E-03    1.8054102E-01
    3.5000000E-01    9.8990694E-03    1.8001489E-01
    4.5000000E-01    9.8823419E-03    1.8000074E-01
    5.5000000E-01    9.8663248E-03    1.8000043E-01
    6.5000000E-01    9.8502662E-03    1.8000048E-01
    7.5000000E-01    9.8341485E-03    1.8000053E-01
    8.5000000E-01    9.8179725E-03    1.8000058E-01
    9.5000000E-01    9.8017392E-03    1.8000063E-01
    1.0500000E+00    9.7854496E-03    1.8000068E-01
    1.1500000E+00    9.7691048E-03    1.8000073E-01
    1.2500000E+00    9.7527055E-03    1.8000079E-01
    1.3500000E+00    9.7362525E-03    1.8000084E-01
    1.4500000E+00    9.7197466E-03    1.8000089E-01
    1.5500000E+00    9.7031885E-03    1.8000094E-01
    1.6500000E+00    9.6865787E-03    1.8000100E-01
    1.7500000E+00    9.6699178E-03    1.8000105E-01
    1.8500000E+00    9.6532065E-03    1.8000110E-01
    1.9500000E+00    9.6364451E-03    1.8000116E-01
    2.0500000E+00    9.6196342E-03    1.8000121E-01
    2.1500000E+00    9.6027743E-03    1.8000126E-01
    2.2500000E+00    9.5858656E-03    1.8000132E-01
    2.3500000E+00    9.5689087E-03    1.8000137E-01
    2.4500000E+00    9.5519039E-03    1.8000143E-01
    2.5500000E+00    9.5348516E-03    1.8000148E-01
    2.6500000E+00    9.5177520E-03    1.8000154E-01
    2.7500000E+00    9.5006055E-03    1.8000159E-01
    2.8500000E+00    9.4834124E-03    1.8000164E-01
    2.9500000E+00    9.4661730E-03    1.8000170E-01
    3.0500000E+00    9.4488874E-03    1.8000175E-01
    3.1500000E+00    9.4315561E-03    1.8000181E-01
    3.2500000E+00    9.4141791E-03    1.8000186E-01
    3.3500000E+00    9.3967568E-03    1.8000192E-01
    3.4500000E+00    9.3792893E-03    1.8000198E-01
    3.5500000E+00    9.3617768E-03    1.8000203E-01
    3.6500000E+00    9.3442196E-03    1.8000209E-01
    3.7500000E+00    9.3266178E-03    1.8000214E-01
    3.8500000E+00    9.3089716E-03    1.8000220E-01
    3.9500000E+00    9.2912811E-03    1.8000226E-01
    4.0500000E+00    9.2735465E-03    1.8000231E-01
    4.1500000E+00    9.2557680E-03    1.8000237E-01
    4.2500000E+00    9.2379457E-03    1.8000243E-01
    4.3500000E+00    9.2200797E-03    1.8000248E-01
    4.4500000E+00    9.2021702E-03    1.8000254E-01
    4.5500000E+00    9.1842173E-03    1.8000260E-01
    4.6500000E+00    9.1662211E-03    1.8000265E-01
    4.7500000E+00    9.1481816E-03    1.8000271E-01
    4.8500000E+00    9.1300992E-03    1.8000277E-01
    4.9500000E+00    9.1119737E-03    1.8000283E-01
    5.0500000E+00    9.0938053E-03    1.8000288E-01
    5.1500000E+00    9.0755942E-03    1.8000294E-01
    5.2500000E+00    9.0573403E-03    1.8000300E-01
    5.3500000E+00    9.0390439E-03    1.8000306E-01
    5.4500000E+00    9.0207049E-03    1.8000312E-01
    5.5500000E+00    9.0023234E-03    1.8000318E-01
    5.6500000E+00    8.9838996E-03    1.8000323E-01
    5.7500000E+00    8.9654334E-03    1.8000329E-01
    5.8500000E+00    8.9469250E-03    1.8000335E-01
    5.9500000E+00    8.9283744E-03    1.8000341E-01
    6.0500000E+00    8.9097816E-03    1.8000347E-01
    6.1500000E+00    8.8911468E-03    1.8000353E-01
    6.2500000E+00    8.8724700E-03    1.8000359E-01
    6.3500000E+00    8.8537513E-03    1.8000365E-01
    6.4500000E+00    8.8349906E-03    1.8000371E-01
    6.5500000E+00    8.8161880E-03    1.8000377E-01
    6.6500000E+00    8.7973437E-03    1.8000383E-01
    6.7500000E+00    8.7784575E-03    1.8000389E-01
    6.8500000E+00    8.7595297E-03    1.8000395E-01
    6.9500000E+00    8.7405601E-03    1.8000401E-01
    7.0500000E+00    8.7215489E-03    1.8000407E-01
    7.1500000E+00    8.7024960E-03    1.8000413E-01
    7.2500000E+00    8.6834016E-03    1.8000419E-01
    7.3500000E+00    8.6642656E-03    1.8000425E-01
    7.4500000E+00    8.6450881E-03    1.8000431E-01
    7.5500000E+00    8.6258692E-03    1.8000437E-01
    7.6500000E+00    8.6066087E-03    1.8000444E-01
    7.7500000E+00    8.5873068E-03    1.8000450E-01
    7.8500000E+00    8.5679636E-03    1.8000456E-01
    7.9500000E+00    8.5485789E-03    1.8000462E-01
    8.0500000E+00    8.5291529E-03    1.8000468E-01
    8.1500000E+00    8.5096855E-03    1.8000474E-01
    8.2500000E+00    8.4901768E-03    1.8000481E-01
    8.3500000E+00    8.4706268E-03    1.8000487E-01
    8.4500000E+00    8.4510356E-03    1.8000493E-01
    8.5500000E+00    8.4314031E-03    1.8000499E-01
    8.6500000E+00    8.4117293E-03    1.8000506E-01
    8.7500000E+00    8.3920143E-03    1.8000512E-01
    8.8500000E+00    8.3722581E-03    1.8000518E-01
    8.9500000E+00    8.3524608E-03    1.8000524E-01
    9.0500000E+00    8.3326222E-03    1.8000531E-01
    9.1500000E+00    8.3127425E-03    1.8000537E-01
    9.2500000E+00    8.2928217E-03    1.8000543E-01
    9.3500000E+00    8.2728597E-03    1.8000550E-01
    9.4500000E+00    8.2528565E-03    1.8000556E-01
    9.5500000E+00    8.2328123E-03    1.8000563E-01
    9.6500000E+00    8.2127270E-03    1.8000569E-01
    9.7500000E+00    8.1926006E-03    1.8000575E-01
    9.8500000E+00    8.1724331E-03    1.8000582E-01
    9.9500000E+00    8.1522246E-03    1.8000588E-01
    1.0050000E+01    8.1319750E-03    1.8000595E-01
    1.0150000E+01    8.1116843E-03    1.8000601E-01
    1.0250000E+01    8.0913526E-03    1.8000608E-01
    1.0350000E+01    8.0709799E-03    1.8000614E-01
    1.0450000E+01    8.0505662E-03    1.8000621E-01
    1.0550000E+01    8.0301115E-03    1.8000627E-01
    1.0650000E+01    8.0096158E-03    1.8000634E-01
    1.0750000E+01    7.9890791E-03    1.8000640E-01
    1.0850000E+01    7.9685014E-03    1.8000647E-01
    1.0950000E+01    7.9478828E-03    1.8000653E-01
    1.1050000E+01    7.9272232E-03    1.8000660E-01
    1.1150000E+01    7.9065227E-03    1.8000666E-01
    1.1250000E+01    7.8857812E-03    1.8000673E-01
    1.1350000E+01    7.8649988E-03    1.8000680E-01
    1.1450000E+01    7.8441755E-03    1.8000686E-01
    1.1550000E+01    7.8233112E-03    1.8000693E-01
    1.1650000E+01    7.8024061E-03    1.8000700E-01
    1.1750000E+01    7.7814601E-03    1.8000706E-01
    1.1850000E+01    7.7604732E-03    1.8000713E-01
    1.1950000E+01    7.7394455E-03    1.8000720E-01
    1.2050000E+01    7.7183769E-03    1.8000726E-01
    1.2150000E+01    7.6972674E-03    1.8000733E-01
    1.2250000E+01    7.6761171E-03    1.8000740E-01
    1.2350000E+01    7.6549260E-03    1.8000747E-01
    1.2450000E+01    7.6336941E-03    1.8000753E-01
    1.2550000E+01    7.6124215E-03    1.8000760E-01
    1.2650000E+01    7.5911080E-03    1.8000767E-01
    1.2750000E+01    7.5697538E-03    1.8000774E-01
    1.2850000E+01    7.5483588E-03    1.8000781E-01
    1.2950000E+01    7.5269231E-03    1.8000787E-01
    1.3050000E+01    7.5054466E-03    1.8000794E-01
    1.3150000E+01    7.4839295E-03    1.8000801E-01
    1.3250000E+01    7.4623717E-03    1.8000808E-01
    1.3350000E+01    7.4407732E-03    1.8000815E-01
    1.3450000E+01    7.4191341E-03    1.8000822E-01
    1.3550000E+01    7.3974543E-03    1.8000829E-01
    1.3650000E+01    7.3757340E-03    1.8000836E-01
    1.3750000E+01    7.3539730E-03    1.8000843E-01
    1.3850000E+01    7.3321715E-03    1.8000850E-01
    1.3950000E+01    7.3103294E-03    1.8000857E-01
    1.4050000E+01    7.2884468E-03    1.8000864E-01
    1.4150000E+01    7.2665238E-03    1.8000871E-01
    1.4250000E+01    7.2445602E-03    1.8000878E-01
    1.4350000E+01    7.2225562E-03    1.8000885E-01
    1.4450000E+01    7.2005118E-03    1.8000892E-01
    1.4550000E+01    7.1784270E-03    1.8000899E-01
    1.4650000E+01    7.1563018E-03    1.8000906E-01
    1.4750000E+01    7.1341363E-03    1.8000913E-01
    1.4850000E+01    7.1119305E-03    1.8000920E-01
    1.4950000E+01    7.0896845E-03    1.8000927E-01
    1.5050000E+01    7.0673982E-03    1.8000934E-01
    1.5150000E+01    7.0450717E-03    1.8000941E-01
    1.5250000E+01    7.0227050E-03    1.8000948E-01
    1.5350000E+01    7.0002982E-03    1.8000956E-01
    1.5450000E+01    6.9778514E-03    1.8000963E-01
    1.5550000E+01    6.9553645E-03    1.8000970E-01
    1.5650000E+01    6.9328376E-03    1.8000977E-01
    1.5750000E+01    6.9102707E-03    1.8000984E-01
    1.5850000E+01    6.8876639E-03    1.8000992E-01
    1.5950000E+01    6.8650173E-03    1.8000999E-01
    1.6050000E+01    6.8423309E-03    1.8001006E-01
    1.6150000E+01    6.8196046E-03    1.8001013E-01
    1.6250000E+01    6.7968387E-03    1.8001021E-01
    1.6350000E+01    6.7740331E-03    1.8001028E-01
    1.6450000E+01    6.7511879E-03    1.8001035E-01
    1.6550000E+01    6.7283032E-03    1.8001042E-01
    1.6650000E+01    6.7053790E-03    1.8001050E-01
    1.6750000E+01    6.6824154E-03    1.8001057E-01
    1.6850000E+01    6.6594124E-03    1.8001064E-01
    1.6950000E+01    6.6363702E-03    1.8001072E-01
    1.7050000E+01    6.6132887E-03    1.8001079E-01
    1.7150000E+01    6.5901682E-03    1.8001087E-01
    1.7250000E+01    6.5670085E-03    1.8001094E-01
    1.7350000E+01    6.5438099E-03    1.8001101E-01
    1.7450000E+01    6.5205724E-03    1.8001109E-01
    1.7550000E+01    6.4972961E-03    1.8001116E-01
    1.7650000E+01    6.4739811E-03    1.8001124E-01
    1.7750000E+01    6.4506275E-03    1.8001131E-01
    1.7850000E+01    6.4272354E-03    1.8001139E-01
    1.7950000E+01    6.4038049E-03    1.8001146E-01
    1.8050000E+01    6.3803362E-03    1.8001154E-01
    1.8150000E+01    6.3568293E-03    1.8001161E-01
    1.8250000E+01    6.3332844E-03    1.8001169E-01
    1.8350000E+01    6.3097016E-03    1.8001176E-01
    1.8450000E+01    6.2860811E-03    1.8001184E-01
    1.8550000E+01    6.2624231E-03    1.8001191E-01
    1.8650000E+01    6.2387278E-03    1.8001199E-01
    1.8750000E+01    6.2149954E-03    1.8001207E-01
    1.8850000E+01    6.1912261E-03    1.8001214E-01
    1.8950000E+01    6.1674203E-03    1.8001222E-01
    1.9050000E+01    6.1435782E-03    1.8001230E-01
    1.9150000E+01    6.1197004E-03    1.8001237E-01
    1.9250000E+01    6.0957874E-03    1.8001245E-01
    1.9350000E+01    6.0718399E-03    1.8001252E-01
