 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0314533E+01
    1.5000000E-01   -1.3867240E+01
    2.5000000E-01   -1.5119521E+01
    3.5000000E-01   -1.5903693E+01
    4.5000000E-01   -1.6589128E+01
    5.5000000E-01   -1.7199657E+01
    6.5000000E-01   -1.7744434E+01
    7.5000000E-01   -1.8231106E+01
    8.5000000E-01   -1.8666344E+01
    9.5000000E-01   -1.9055992E+01
    1.0500000E+00   -1.9405172E+01
    1.1500000E+00   -1.9718381E+01
    1.2500000E+00   -1.9999575E+01
    1.3500000E+00   -2.0252236E+01
    1.4500000E+00   -2.0479436E+01
    1.5500000E+00   -2.0683887E+01
    1.6500000E+00   -2.0867986E+01
    1.7500000E+00   -2.1033858E+01
    1.8500000E+00   -2.1183384E+01
    1.9500000E+00   -2.1318236E+01
    2.0500000E+00   -2.1439900E+01
    2.1500000E+00   -2.1549696E+01
    2.2500000E+00   -2.1648803E+01
    2.3500000E+00   -2.1738272E+01
    2.4500000E+00   -2.1819041E+01
    2.5500000E+00   -2.1891948E+01
    2.6500000E+00   -2.1957746E+01
    2.7500000E+00   -2.2017106E+01
    2.8500000E+00   -2.2070633E+01
    2.9500000E+00   -2.2118869E+01
    3.0500000E+00   -2.2162302E+01
    3.1500000E+00   -2.2201369E+01
    3.2500000E+00   -2.2236466E+01
    3.3500000E+00   -2.2267949E+01
    3.4500000E+00   -2.2296139E+01
    3.5500000E+00   -2.2321328E+01
    3.6500000E+00   -2.2343778E+01
    3.7500000E+00   -2.2363725E+01
    3.8500000E+00   -2.2381387E+01
    3.9500000E+00   -2.2396958E+01
    4.0500000E+00   -2.2410614E+01
    4.1500000E+00   -2.2422518E+01
    4.2500000E+00   -2.2432815E+01
    4.3500000E+00   -2.2441638E+01
    4.4500000E+00   -2.2449109E+01
    4.5500000E+00   -2.2455337E+01
    4.6500000E+00   -2.2460424E+01
    4.7500000E+00   -2.2464461E+01
    4.8500000E+00   -2.2467532E+01
    4.9500000E+00   -2.2469714E+01
    5.0500000E+00   -2.2471076E+01
    5.1500000E+00   -2.2471683E+01
    5.2500000E+00   -2.2471594E+01
    5.3500000E+00   -2.2470862E+01
    5.4500000E+00   -2.2469537E+01
    5.5500000E+00   -2.2467664E+01
    5.6500000E+00   -2.2465284E+01
    5.7500000E+00   -2.2462436E+01
    5.8500000E+00   -2.2459155E+01
    5.9500000E+00   -2.2455473E+01
    6.0500000E+00   -2.2451420E+01
    6.1500000E+00   -2.2447023E+01
    6.2500000E+00   -2.2442307E+01
    6.3500000E+00   -2.2437296E+01
    6.4500000E+00   -2.2432011E+01
    6.5500000E+00   -2.2426472E+01
    6.6500000E+00   -2.2420696E+01
    6.7500000E+00   -2.2414702E+01
    6.8500000E+00   -2.2408504E+01
    6.9500000E+00   -2.2402116E+01
    7.0500000E+00   -2.2395553E+01
    7.1500000E+00   -2.2388826E+01
    7.2500000E+00   -2.2381946E+01
    7.3500000E+00   -2.2374925E+01
    7.4500000E+00   -2.2367772E+01
    7.5500000E+00   -2.2360495E+01
    7.6500000E+00   -2.2353104E+01
    7.7500000E+00   -2.2345606E+01
    7.8500000E+00   -2.2338008E+01
    7.9500000E+00   -2.2330317E+01
    8.0500000E+00   -2.2322539E+01
    8.1500000E+00   -2.2314680E+01
    8.2500000E+00   -2.2306744E+01
    8.3500000E+00   -2.2298738E+01
    8.4500000E+00   -2.2290664E+01
    8.5500000E+00   -2.2282529E+01
    8.6500000E+00   -2.2274335E+01
