# Time          1.0000E-01
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -6.0961736E-05    3.3575504E-05    8.9917139E-06    3.5498834E-05    1.5113146E-05    5.7737569E-08    1.0046163E-16    7.2205181E-08    3.7858009E-08    3.0395061E-09    2.2256377E-05    6.7379473E-04    3.2997789E-04    8.3187963E-05
    1.5000000E-01   -6.1684911E-05    3.3753193E-05    9.1155680E-06    3.5374560E-05    1.5192278E-05    5.3378569E-08    1.0000580E-16    1.4572985E-07    3.8319737E-08    3.0723783E-09    2.3142836E-05    6.7073752E-04    3.2848068E-04    8.2810513E-05
    2.5000000E-01   -6.2679063E-05    3.4080593E-05    9.2792100E-06    3.5409345E-05    1.5338864E-05    4.9309811E-08    1.0000037E-16    2.1942779E-07    3.8951514E-08    3.1192711E-09    2.4126422E-05    6.7070107E-04    3.2846283E-04    8.2806013E-05
    3.5000000E-01   -6.3679787E-05    3.4410455E-05    9.4435474E-06    3.5446105E-05    1.5486620E-05    4.5641752E-08    1.0000031E-16    2.9330991E-07    3.9590918E-08    3.1670895E-09    2.5113355E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.5000000E-01   -6.4683774E-05    3.4741018E-05    9.6081127E-06    3.5482959E-05    1.5634753E-05    4.2326962E-08    1.0000031E-16    3.6737672E-07    4.0235738E-08    3.2156208E-09    2.6102468E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.5000000E-01   -6.5690872E-05    3.5072265E-05    9.7729015E-06    3.5519891E-05    1.5783257E-05    3.9323356E-08    1.0000031E-16    4.4162858E-07    4.0885728E-08    3.2648141E-09    2.7093710E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    6.5000000E-01   -6.6700975E-05    3.5404197E-05    9.9379142E-06    3.5556898E-05    1.5932132E-05    3.6594840E-08    1.0000031E-16    5.1606585E-07    4.1540695E-08    3.3146269E-09    2.8087047E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -6.7713993E-05    3.5736816E-05    1.0103151E-05    3.5593982E-05    1.6081378E-05    3.4110329E-08    1.0000031E-16    5.9068886E-07    4.2200474E-08    3.3650219E-09    2.9082453E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -6.8729850E-05    3.6070122E-05    1.0268613E-05    3.5631143E-05    1.6230996E-05    3.1842934E-08    1.0000031E-16    6.6549794E-07    4.2864923E-08    3.4159668E-09    3.0079901E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -6.9748478E-05    3.6404116E-05    1.0434299E-05    3.5668381E-05    1.6380987E-05    2.9769306E-08    1.0000031E-16    7.4049339E-07    4.3533919E-08    3.4674331E-09    3.1079373E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.0769819E-05    3.6738800E-05    1.0600210E-05    3.5705695E-05    1.6531351E-05    2.7869090E-08    1.0000031E-16    8.1567552E-07    4.4207358E-08    3.5193959E-09    3.2080849E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.1793823E-05    3.7074174E-05    1.0766347E-05    3.5743086E-05    1.6682089E-05    2.6124480E-08    1.0000031E-16    8.9104462E-07    4.4885148E-08    3.5718334E-09    3.3084314E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.2820447E-05    3.7410239E-05    1.0932709E-05    3.5780555E-05    1.6833202E-05    2.4519847E-08    1.0000031E-16    9.6660098E-07    4.5567209E-08    3.6247263E-09    3.4089756E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.3849651E-05    3.7746996E-05    1.1099298E-05    3.5818100E-05    1.6984690E-05    2.3041431E-08    1.0000031E-16    1.0423449E-06    4.6253472E-08    3.6780575E-09    3.5097162E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.4881403E-05    3.8084446E-05    1.1266112E-05    3.5855723E-05    1.7136553E-05    2.1677078E-08    1.0000031E-16    1.1182766E-06    4.6943877E-08    3.7318120E-09    3.6106522E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.5915672E-05    3.8422590E-05    1.1433153E-05    3.5893423E-05    1.7288793E-05    2.0416026E-08    1.0000031E-16    1.1943963E-06    4.7638371E-08    3.7859765E-09    3.7117828E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.6952432E-05    3.8761429E-05    1.1600420E-05    3.5931201E-05    1.7441409E-05    1.9248715E-08    1.0000031E-16    1.2707044E-06    4.8336907E-08    3.8405391E-09    3.8131075E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -7.7991662E-05    3.9100963E-05    1.1767914E-05    3.5969056E-05    1.7594402E-05    1.8166638E-08    1.0000031E-16    1.3472011E-06    4.9039446E-08    3.8954893E-09    3.9146256E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -7.9033340E-05    3.9441193E-05    1.1935635E-05    3.6006989E-05    1.7747773E-05    1.7162201E-08    1.0000031E-16    1.4238866E-06    4.9745952E-08    3.9508179E-09    4.0163367E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.0077450E-05    3.9782120E-05    1.2103583E-05    3.6044999E-05    1.7901523E-05    1.6228612E-08    1.0000031E-16    1.5007613E-06    5.0456394E-08    4.0065164E-09    4.1182403E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.1123974E-05    4.0123745E-05    1.2271759E-05    3.6083087E-05    1.8055650E-05    1.5359783E-08    1.0000031E-16    1.5778252E-06    5.1170743E-08    4.0625775E-09    4.2203358E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.2172900E-05    4.0466068E-05    1.2440162E-05    3.6121253E-05    1.8210158E-05    1.4550244E-08    1.0000031E-16    1.6550788E-06    5.1888977E-08    4.1189946E-09    4.3226231E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.3224216E-05    4.0809091E-05    1.2608793E-05    3.6159497E-05    1.8365044E-05    1.3795072E-08    1.0000031E-16    1.7325221E-06    5.2611075E-08    4.1757618E-09    4.4251017E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.4277909E-05    4.1152813E-05    1.2777652E-05    3.6197820E-05    1.8520311E-05    1.3089826E-08    1.0000031E-16    1.8101556E-06    5.3337017E-08    4.2328738E-09    4.5277714E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.5333971E-05    4.1497237E-05    1.2946738E-05    3.6236220E-05    1.8675959E-05    1.2430494E-08    1.0000031E-16    1.8879793E-06    5.4066789E-08    4.2903259E-09    4.6306320E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
