 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0261939E+01
    1.5000000E-01   -1.2345513E+01
    2.5000000E-01   -1.4593644E+01
    3.5000000E-01   -1.6093160E+01
    4.5000000E-01   -1.6751484E+01
    5.5000000E-01   -1.7186338E+01
    6.5000000E-01   -1.7725560E+01
    7.5000000E-01   -1.8391646E+01
    8.5000000E-01   -1.9070033E+01
    9.5000000E-01   -1.9618739E+01
    1.0500000E+00   -1.9966261E+01
    1.1500000E+00   -2.0149435E+01
    1.2500000E+00   -2.0262600E+01
    1.3500000E+00   -2.0389615E+01
    1.4500000E+00   -2.0576212E+01
    1.5500000E+00   -2.0834538E+01
    1.6500000E+00   -2.1156258E+01
    1.7500000E+00   -2.1523421E+01
    1.8500000E+00   -2.1915509E+01
    1.9500000E+00   -2.2313593E+01
    2.0500000E+00   -2.2702505E+01
    2.1500000E+00   -2.3071564E+01
    2.2500000E+00   -2.3414329E+01
    2.3500000E+00   -2.3727797E+01
    2.4500000E+00   -2.4011418E+01
    2.5500000E+00   -2.4266191E+01
    2.6500000E+00   -2.4493965E+01
    2.7500000E+00   -2.4696962E+01
    2.8500000E+00   -2.4877482E+01
    2.9500000E+00   -2.5037751E+01
    3.0500000E+00   -2.5179839E+01
    3.1500000E+00   -2.5305637E+01
    3.2500000E+00   -2.5416856E+01
    3.3500000E+00   -2.5515031E+01
    3.4500000E+00   -2.5601539E+01
    3.5500000E+00   -2.5677615E+01
    3.6500000E+00   -2.5744360E+01
    3.7500000E+00   -2.5802761E+01
    3.8500000E+00   -2.5853702E+01
    3.9500000E+00   -2.5897971E+01
    4.0500000E+00   -2.5936274E+01
    4.1500000E+00   -2.5969242E+01
    4.2500000E+00   -2.5997440E+01
    4.3500000E+00   -2.6021372E+01
    4.4500000E+00   -2.6041490E+01
    4.5500000E+00   -2.6058199E+01
    4.6500000E+00   -2.6071858E+01
    4.7500000E+00   -2.6082790E+01
    4.8500000E+00   -2.6091286E+01
    4.9500000E+00   -2.6097603E+01
    5.0500000E+00   -2.6101972E+01
    5.1500000E+00   -2.6104600E+01
    5.2500000E+00   -2.6105673E+01
    5.3500000E+00   -2.6105355E+01
    5.4500000E+00   -2.6103795E+01
    5.5500000E+00   -2.6101124E+01
    5.6500000E+00   -2.6097463E+01
    5.7500000E+00   -2.6092916E+01
    5.8500000E+00   -2.6087578E+01
    5.9500000E+00   -2.6081535E+01
    6.0500000E+00   -2.6074863E+01
    6.1500000E+00   -2.6067629E+01
    6.2500000E+00   -2.6059894E+01
    6.3500000E+00   -2.6051713E+01
    6.4500000E+00   -2.6043134E+01
    6.5500000E+00   -2.6034201E+01
    6.6500000E+00   -2.6024954E+01
    6.7500000E+00   -2.6015426E+01
    6.8500000E+00   -2.6005649E+01
    6.9500000E+00   -2.5995652E+01
    7.0500000E+00   -2.5985458E+01
    7.1500000E+00   -2.5975091E+01
    7.2500000E+00   -2.5964571E+01
    7.3500000E+00   -2.5953914E+01
    7.4500000E+00   -2.5943138E+01
    7.5500000E+00   -2.5932256E+01
    7.6500000E+00   -2.5921281E+01
    7.7500000E+00   -2.5910224E+01
    7.8500000E+00   -2.5899096E+01
    7.9500000E+00   -2.5887906E+01
    8.0500000E+00   -2.5876661E+01
    8.1500000E+00   -2.5865369E+01
    8.2500000E+00   -2.5854037E+01
    8.3500000E+00   -2.5842669E+01
    8.4500000E+00   -2.5831270E+01
    8.5500000E+00   -2.5819846E+01
    8.6500000E+00   -2.5808401E+01
    8.7500000E+00   -2.5796936E+01
    8.8500000E+00   -2.5785456E+01
    8.9500000E+00   -2.5773964E+01
    9.0500000E+00   -2.5762460E+01
    9.1500000E+00   -2.5750949E+01
    9.2500000E+00   -2.5739430E+01
    9.3500000E+00   -2.5727906E+01
    9.4500000E+00   -2.5716379E+01
    9.5500000E+00   -2.5704848E+01
    9.6500000E+00   -2.5693315E+01
    9.7500000E+00   -2.5681781E+01
    9.8500000E+00   -2.5670246E+01
    9.9500000E+00   -2.5658710E+01
    1.0050000E+01   -2.5647175E+01
    1.0150000E+01   -2.5635639E+01
    1.0250000E+01   -2.5624104E+01
    1.0350000E+01   -2.5612569E+01
    1.0450000E+01   -2.5601034E+01
    1.0550000E+01   -2.5589499E+01
    1.0650000E+01   -2.5577964E+01
    1.0750000E+01   -2.5566429E+01
    1.0850000E+01   -2.5554893E+01
    1.0950000E+01   -2.5543355E+01
    1.1050000E+01   -2.5531816E+01
    1.1150000E+01   -2.5520274E+01
    1.1250000E+01   -2.5508730E+01
    1.1350000E+01   -2.5497183E+01
    1.1450000E+01   -2.5485632E+01
    1.1550000E+01   -2.5474077E+01
    1.1650000E+01   -2.5462516E+01
    1.1750000E+01   -2.5450950E+01
    1.1850000E+01   -2.5439377E+01
    1.1950000E+01   -2.5427797E+01
    1.2050000E+01   -2.5416209E+01
    1.2150000E+01   -2.5404612E+01
    1.2250000E+01   -2.5393005E+01
    1.2350000E+01   -2.5381388E+01
    1.2450000E+01   -2.5369760E+01
    1.2550000E+01   -2.5358119E+01
    1.2650000E+01   -2.5346466E+01
    1.2750000E+01   -2.5334798E+01
    1.2850000E+01   -2.5323115E+01
    1.2950000E+01   -2.5311417E+01
    1.3050000E+01   -2.5299701E+01
    1.3150000E+01   -2.5287968E+01
    1.3250000E+01   -2.5276216E+01
    1.3350000E+01   -2.5264444E+01
    1.3450000E+01   -2.5252651E+01
    1.3550000E+01   -2.5240836E+01
    1.3650000E+01   -2.5228998E+01
    1.3750000E+01   -2.5217135E+01
    1.3850000E+01   -2.5205248E+01
    1.3950000E+01   -2.5193334E+01
    1.4050000E+01   -2.5181392E+01
    1.4150000E+01   -2.5169422E+01
    1.4250000E+01   -2.5157422E+01
    1.4350000E+01   -2.5145390E+01
    1.4450000E+01   -2.5133326E+01
    1.4550000E+01   -2.5121229E+01
    1.4650000E+01   -2.5109096E+01
    1.4750000E+01   -2.5096928E+01
    1.4850000E+01   -2.5084721E+01
    1.4950000E+01   -2.5072476E+01
    1.5050000E+01   -2.5060191E+01
    1.5150000E+01   -2.5047864E+01
    1.5250000E+01   -2.5035495E+01
    1.5350000E+01   -2.5023080E+01
    1.5450000E+01   -2.5010620E+01
    1.5550000E+01   -2.4998113E+01
    1.5650000E+01   -2.4985556E+01
    1.5750000E+01   -2.4972949E+01
    1.5850000E+01   -2.4960291E+01
    1.5950000E+01   -2.4947578E+01
    1.6050000E+01   -2.4934811E+01
    1.6150000E+01   -2.4921986E+01
    1.6250000E+01   -2.4909103E+01
    1.6350000E+01   -2.4896160E+01
    1.6450000E+01   -2.4883154E+01
    1.6550000E+01   -2.4870085E+01
    1.6650000E+01   -2.4856950E+01
    1.6750000E+01   -2.4843747E+01
    1.6850000E+01   -2.4830474E+01
    1.6950000E+01   -2.4817130E+01
    1.7050000E+01   -2.4803712E+01
    1.7150000E+01   -2.4790218E+01
    1.7250000E+01   -2.4776646E+01
    1.7350000E+01   -2.4762994E+01
    1.7450000E+01   -2.4749259E+01
    1.7550000E+01   -2.4735438E+01
    1.7650000E+01   -2.4721530E+01
    1.7750000E+01   -2.4707531E+01
    1.7850000E+01   -2.4693438E+01
    1.7950000E+01   -2.4679250E+01
    1.8050000E+01   -2.4664962E+01
    1.8150000E+01   -2.4650570E+01
    1.8250000E+01   -2.4636073E+01
    1.8350000E+01   -2.4621464E+01
    1.8450000E+01   -2.4606741E+01
    1.8550000E+01   -2.4591899E+01
    1.8650000E+01   -2.4576931E+01
    1.8750000E+01   -2.4561833E+01
    1.8850000E+01   -2.4546598E+01
    1.8950000E+01   -2.4531217E+01
    1.9050000E+01   -2.4515680E+01
    1.9150000E+01   -2.4499977E+01
    1.9250000E+01   -2.4484092E+01
    1.9350000E+01   -2.4468005E+01
    1.9450000E+01   -2.4451690E+01
    1.9550000E+01   -2.4435106E+01
    1.9650000E+01   -2.4418187E+01
    1.9750000E+01   -2.4400756E+01
    1.9850000E+01   -2.4378657E+01
    1.9950000E+01   -2.4277108E+01
