# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5719761E-05    2.5132134E-05    6.7300285E-06    2.6573871E-05    1.1312587E-05    7.3645248E-08    7.5204694E-17    5.3561128E-08    2.8145253E-08    2.2592399E-09    1.6684724E-05    5.0439683E-04    2.4701855E-04    6.2273780E-05
    1.5000000E-01   -3.1044838E-05    1.6831225E-05    4.5631637E-06    1.7567604E-05    7.5755201E-06    8.9863633E-08    4.9640296E-17    8.9569561E-08    1.8952944E-08    1.5181639E-09    1.1782242E-05    3.3293677E-04    1.6304932E-04    4.1104999E-05
    2.5000000E-01   -2.3574483E-05    1.2580547E-05    3.4617778E-06    1.2921787E-05    5.6618206E-06    9.7906360E-08    3.6442054E-17    1.1598577E-07    1.4217123E-08    1.1362241E-09    9.3554581E-06    2.4441635E-04    1.1969816E-04    3.0176101E-05
    3.5000000E-01   -2.2718619E-05    1.2033041E-05    3.3422728E-06    1.2231349E-05    5.4151481E-06    9.3689545E-08    3.4450898E-17    1.4099022E-07    1.3495272E-08    1.0768930E-09    9.2653265E-06    2.3106169E-04    1.1315798E-04    2.8527310E-05
    4.5000000E-01   -2.5374224E-05    1.3437414E-05    3.7440550E-06    1.3610315E-05    6.0471024E-06    8.4550469E-08    3.8318055E-17    1.6886506E-07    1.4887791E-08    1.1872180E-09    1.0446499E-05    2.5699866E-04    1.2586010E-04    3.1729537E-05
    5.5000000E-01   -2.8807455E-05    1.5261728E-05    4.2612488E-06    1.5421047E-05    6.8680706E-06    7.5773174E-08    4.3403029E-17    2.0051978E-07    1.6734845E-08    1.3339201E-09    1.1935892E-05    2.9110351E-04    1.4256229E-04    3.5940185E-05
    6.5000000E-01   -3.1551162E-05    1.6690358E-05    4.6763370E-06    1.6797448E-05    7.5109124E-06    6.8866067E-08    4.7253514E-17    2.3508047E-07    1.8148159E-08    1.4457805E-09    1.3205054E-05    3.1692865E-04    1.5520966E-04    3.9128607E-05
    7.5000000E-01   -3.3434594E-05    1.7632335E-05    4.9640408E-06    1.7647062E-05    7.9346939E-06    6.3458225E-08    4.9609107E-17    2.7148011E-07    1.9028306E-08    1.5148697E-09    1.4184225E-05    3.3272758E-04    1.6294687E-04    4.1079172E-05
    8.5000000E-01   -3.5090785E-05    1.8441890E-05    5.2181243E-06    1.8348901E-05    8.2988780E-06    5.8770716E-08    5.1543905E-17    3.0943017E-07    1.9762703E-08    1.5722488E-09    1.5095694E-05    3.4570424E-04    1.6930194E-04    4.2681295E-05
    9.5000000E-01   -3.7292704E-05    1.9547667E-05    5.5530909E-06    1.9357336E-05    8.7964124E-06    5.4297087E-08    5.4344169E-17    3.4957836E-07    2.0819731E-08    1.6554156E-09    1.6219433E-05    3.6448558E-04    1.7849973E-04    4.5000074E-05
