# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5718628E-05    2.5132134E-05    6.7300267E-06    2.6573871E-05    1.1312587E-05    7.3200522E-08    7.5204694E-17    5.3561142E-08    2.8332910E-08    2.2744432E-09    1.6684343E-05    5.0439683E-04    2.4701855E-04    6.2273780E-05
    1.5000000E-01   -3.1043466E-05    1.6831225E-05    4.5631607E-06    1.7567604E-05    7.5755201E-06    8.9296971E-08    4.9640296E-17    8.9569583E-08    1.9258515E-08    1.5428766E-09    1.1781779E-05    3.3293677E-04    1.6304932E-04    4.1104999E-05
    2.5000000E-01   -2.3572994E-05    1.2580547E-05    3.4617739E-06    1.2921787E-05    5.6618206E-06    9.7268766E-08    3.6442054E-17    1.1598579E-07    1.4612992E-08    1.1681773E-09    9.3549556E-06    2.4441635E-04    1.1969816E-04    3.0176101E-05
    3.5000000E-01   -2.2717289E-05    1.2033041E-05    3.3422681E-06    1.2231349E-05    5.4151481E-06    9.3070739E-08    3.4450898E-17    1.4099024E-07    1.3986430E-08    1.1164873E-09    9.2648754E-06    2.3106169E-04    1.1315798E-04    2.8527310E-05
    4.5000000E-01   -2.5373194E-05    1.3437414E-05    3.7440494E-06    1.3610315E-05    6.0471025E-06    8.3991919E-08    3.8318055E-17    1.6886509E-07    1.5489618E-08    1.2357005E-09    1.0446146E-05    2.5699866E-04    1.2586010E-04    3.1729537E-05
    5.5000000E-01   -2.8806737E-05    1.5261728E-05    4.2612421E-06    1.5421047E-05    6.8680706E-06    7.5274238E-08    4.3403029E-17    2.0051979E-07    1.7461723E-08    1.3924411E-09    1.1935642E-05    2.9110351E-04    1.4256229E-04    3.5940185E-05
    6.5000000E-01   -3.1550725E-05    1.6690358E-05    4.6763291E-06    1.6797448E-05    7.5109124E-06    6.8412876E-08    4.7253514E-17    2.3508045E-07    1.9009537E-08    1.5150791E-09    1.3204895E-05    3.1692865E-04    1.5520966E-04    3.9128607E-05
    7.5000000E-01   -3.3434409E-05    1.7632335E-05    4.9640316E-06    1.7647062E-05    7.9346938E-06    6.3039521E-08    4.9609107E-17    2.7148003E-07    2.0029725E-08    1.5953691E-09    1.4184148E-05    3.3272758E-04    1.6294687E-04    4.1079172E-05
    8.5000000E-01   -3.5090844E-05    1.8441889E-05    5.2181135E-06    1.8348901E-05    8.2988776E-06    5.8381663E-08    5.1543905E-17    3.0942998E-07    2.0909391E-08    1.6643572E-09    1.5095695E-05    3.4570424E-04    1.6930194E-04    4.2681295E-05
    9.5000000E-01   -3.7293014E-05    1.9547666E-05    5.5530784E-06    1.9357336E-05    8.7964117E-06    5.3937333E-08    5.4344169E-17    3.4957801E-07    2.2120044E-08    1.7598073E-09    1.6219514E-05    3.6448558E-04    1.7849973E-04    4.5000074E-05
