# Time          2.2500E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5306655E+00   -5.5257451E+00   -4.7679303E+00   -5.3400849E+00   -4.7437000E+00   -5.1145658E+00   -7.3670442E+00   -1.6291913E+01   -7.4361201E+00   -7.7087047E+00   -8.8038485E+00   -4.9439066E+00   -3.5109371E+00   -3.7754284E+00   -4.3738599E+00   -8.0303031E+00   -1.0206404E+01   -7.3635121E+00   -4.4672641E+00   -1.6822549E+01   -8.8612596E+00   -9.2333589E+00   -9.6249880E+00   -1.1375274E+01   -1.4274447E+01   -1.5814486E+01   -9.9737841E+00   -1.2580204E+01   -1.4638155E+01   -9.1103766E+00   -9.4434418E+00   -1.3505026E+01   -8.9366339E+00
    1.5000000E-01    5.5179253E+00   -5.5118625E+00   -4.5714797E+00   -5.1412840E+00   -4.5496652E+00   -4.9181140E+00   -7.5195219E+00   -1.6098166E+01   -7.0235882E+00   -7.5203870E+00   -8.6161911E+00   -4.7400690E+00   -3.3160544E+00   -3.5816813E+00   -4.1801136E+00   -8.2173751E+00   -1.0418957E+01   -7.5343005E+00   -4.2839313E+00   -1.6639440E+01   -9.0622621E+00   -9.0280715E+00   -9.4327001E+00   -1.0985120E+01   -1.4089586E+01   -1.5832963E+01   -9.5859710E+00   -1.2193840E+01   -1.4455635E+01   -9.1219277E+00   -9.2693059E+00   -1.3139167E+01   -8.5592256E+00
    2.5000000E-01    5.5184097E+00   -5.5118705E+00   -4.4986023E+00   -5.0656873E+00   -4.4796420E+00   -4.8452453E+00   -7.6008805E+00   -1.6028483E+01   -6.7867638E+00   -7.4492896E+00   -8.5456134E+00   -4.6568303E+00   -3.2464682E+00   -3.5119990E+00   -4.1104316E+00   -8.3015642E+00   -1.0502177E+01   -7.6174890E+00   -4.2133612E+00   -1.6553240E+01   -9.1464664E+00   -8.9593775E+00   -9.3484776E+00   -1.0840846E+01   -1.4014008E+01   -1.5844303E+01   -9.4444120E+00   -1.2037737E+01   -1.4382773E+01   -9.1209444E+00   -9.1967663E+00   -1.2995732E+01   -8.4167743E+00
    3.5000000E-01    5.5232300E+00   -5.5165265E+00   -4.4734299E+00   -5.0374129E+00   -4.4577875E+00   -4.8200880E+00   -7.6513637E+00   -1.6007028E+01   -6.6273078E+00   -7.4246245E+00   -8.5214638E+00   -4.6196692E+00   -3.2255014E+00   -3.4905431E+00   -4.0889757E+00   -8.3437171E+00   -1.0534689E+01   -7.6639489E+00   -4.1874014E+00   -1.6505749E+01   -9.1839717E+00   -8.9429162E+00   -9.3063235E+00   -1.0791463E+01   -1.3981088E+01   -1.5851987E+01   -9.3981297E+00   -1.1970755E+01   -1.4352953E+01   -9.1159517E+00   -9.1654730E+00   -1.2939951E+01   -8.3659866E+00
    4.5000000E-01    5.5295243E+00   -5.5227641E+00   -4.4638831E+00   -5.0245890E+00   -4.4518091E+00   -4.8105581E+00   -7.6919530E+00   -1.6001481E+01   -6.5092927E+00   -7.4152436E+00   -8.5125797E+00   -4.5976164E+00   -3.2205849E+00   -3.4849970E+00   -4.0834296E+00   -8.3721699E+00   -1.0550554E+01   -7.6985188E+00   -4.1761310E+00   -1.6470870E+01   -9.2061898E+00   -8.9437245E+00   -9.2779167E+00   -1.0773213E+01   -1.3962030E+01   -1.5858423E+01   -9.3831562E+00   -1.1932920E+01   -1.4337171E+01   -9.1095978E+00   -9.1477310E+00   -1.2912899E+01   -8.3452882E+00
    5.5000000E-01    5.5362288E+00   -5.5294411E+00   -4.4585765E+00   -5.0159898E+00   -4.4501518E+00   -4.8052676E+00   -7.7295857E+00   -1.6000270E+01   -6.4161326E+00   -7.4099881E+00   -8.5077823E+00   -4.5799680E+00   -3.2200500E+00   -3.4837857E+00   -4.0822183E+00   -8.3966130E+00   -1.0561588E+01   -7.7295803E+00   -4.1688627E+00   -1.6439697E+01   -9.2239574E+00   -8.9492470E+00   -9.2535350E+00   -1.0763461E+01   -1.3946756E+01   -1.5864208E+01   -9.3766964E+00   -1.1903289E+01   -1.4325189E+01   -9.1028644E+00   -9.1336722E+00   -1.2893649E+01   -8.3327711E+00
    6.5000000E-01    5.5429953E+00   -5.5361865E+00   -4.4542463E+00   -5.0084220E+00   -4.4494734E+00   -4.8009517E+00   -7.7660471E+00   -1.6000042E+01   -6.3392539E+00   -7.4056512E+00   -8.5038583E+00   -4.5637240E+00   -3.2205137E+00   -3.4835580E+00   -4.0819905E+00   -8.4197090E+00   -1.0571151E+01   -7.7593771E+00   -4.1625378E+00   -1.6409832E+01   -9.2403090E+00   -8.9558080E+00   -9.2305023E+00   -1.0755710E+01   -1.3932444E+01   -1.5869485E+01   -9.3721827E+00   -1.1875971E+01   -1.4314114E+01   -9.0960758E+00   -9.1205151E+00   -1.2876249E+01   -8.3221601E+00
    7.5000000E-01    5.5497307E+00   -5.5429021E+00   -4.4501273E+00   -5.0011408E+00   -4.4489837E+00   -4.7968451E+00   -7.8017284E+00   -1.6000005E+01   -6.2738023E+00   -7.4014823E+00   -8.5000589E+00   -4.5481739E+00   -3.2211740E+00   -3.4835204E+00   -4.0819528E+00   -8.4420775E+00   -1.0580049E+01   -7.7884190E+00   -4.1564418E+00   -1.6380728E+01   -9.2559630E+00   -8.9625267E+00   -9.2081959E+00   -1.0748433E+01   -1.3918448E+01   -1.5874306E+01   -9.3680678E+00   -1.1849587E+01   -1.4303281E+01   -9.0893196E+00   -9.1076217E+00   -1.2859319E+01   -8.3119867E+00
    8.5000000E-01    5.5564147E+00   -5.5495665E+00   -4.4460683E+00   -4.9939978E+00   -4.4485253E+00   -4.7927966E+00   -7.8367251E+00   -1.5999999E+01   -6.2168013E+00   -7.3973351E+00   -8.4962418E+00   -4.5331537E+00   -3.2218706E+00   -3.4835148E+00   -4.0819471E+00   -8.4638627E+00   -1.0588466E+01   -7.8168268E+00   -4.1504337E+00   -1.6352257E+01   -9.2710848E+00   -8.9692260E+00   -9.1864710E+00   -1.0741326E+01   -1.3904642E+01   -1.5878705E+01   -9.3640445E+00   -1.1823844E+01   -1.4292559E+01   -9.0826150E+00   -9.0948683E+00   -1.2842589E+01   -8.3019609E+00
    9.5000000E-01    5.5630440E+00   -5.5561762E+00   -4.4420430E+00   -4.9869650E+00   -4.4480713E+00   -4.7887800E+00   -7.8710798E+00   -1.5999999E+01   -6.1663025E+00   -7.3931866E+00   -8.4923880E+00   -4.5186097E+00   -3.2225760E+00   -3.4835141E+00   -4.0819463E+00   -8.4851151E+00   -1.0596459E+01   -7.8446473E+00   -4.1444892E+00   -1.6324372E+01   -9.2857285E+00   -8.9758753E+00   -9.1652771E+00   -1.0734334E+01   -1.3891000E+01   -1.5882715E+01   -9.3600598E+00   -1.1798666E+01   -1.4281925E+01   -9.0759650E+00   -9.0822330E+00   -1.2826010E+01   -8.2920322E+00
