# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5754825E-05    2.5152195E-05    6.7354029E-06    2.6595067E-05    1.1321617E-05    7.3152941E-08    7.5264673E-17    5.3607782E-08    2.8354563E-08    2.2764493E-09    1.6697596E-05    5.0479910E-04    2.4721556E-04    6.2323445E-05
    1.5000000E-01   -3.1319450E-05    1.6984326E-05    4.6042288E-06    1.7729201E-05    7.6444337E-06    8.8776507E-08    5.0097524E-17    8.9962993E-08    1.9424237E-08    1.5565748E-09    1.1883157E-05    3.3600339E-04    1.6455114E-04    4.1483610E-05
    2.5000000E-01   -2.4675927E-05    1.3192159E-05    3.6260352E-06    1.3566516E-05    5.9371166E-06    9.4966696E-08    3.8265997E-17    1.1775045E-07    1.5274639E-08    1.2216944E-09    9.7617586E-06    2.5664951E-04    1.2568911E-04    3.1686430E-05
    3.5000000E-01   -2.5757623E-05    1.3715461E-05    3.7948083E-06    1.4002041E-05    6.1724244E-06    8.7613930E-08    3.9459249E-17    1.4650741E-07    1.5813292E-08    1.2634145E-09    1.0391792E-05    2.6465263E-04    1.2960849E-04    3.2674510E-05
    4.5000000E-01   -3.1822533E-05    1.6996817E-05    4.7032865E-06    1.7348999E-05    7.6492105E-06    7.4827456E-08    4.8890311E-17    1.8228856E-07    1.9371587E-08    1.5472847E-09    1.2851187E-05    3.2790663E-04    1.6058591E-04    4.0483968E-05
    5.5000000E-01   -4.0002425E-05    2.1422952E-05    5.9256289E-06    2.1876306E-05    9.6412328E-06    6.2880745E-08    6.1651747E-17    2.2757569E-07    2.4205995E-08    1.9332145E-09    1.6142531E-05    4.1349740E-04    2.0250232E-04    5.1051166E-05
    6.5000000E-01   -4.8103184E-05    2.5771165E-05    7.1368865E-06    2.6280952E-05    1.1598102E-05    5.3744377E-08    7.4052619E-17    2.8214825E-07    2.8976014E-08    2.3136235E-09    1.9484827E-05    4.9666988E-04    2.4323443E-04    6.1319796E-05
    7.5000000E-01   -5.4872153E-05    2.9350824E-05    8.1518110E-06    2.9833882E-05    1.3208959E-05    4.7159026E-08    8.4030078E-17    3.4425852E-07    3.2915013E-08    2.6270773E-09    2.2418358E-05    5.6358855E-04    2.7600655E-04    6.9581701E-05
    8.5000000E-01   -5.9929132E-05    3.1958707E-05    8.9141254E-06    3.2327754E-05    1.4382358E-05    4.2361944E-08    9.0999860E-17    4.1171054E-07    3.5792576E-08    2.8552191E-09    2.4789335E-05    6.1033478E-04    2.9889961E-04    7.5353078E-05
    9.5000000E-01   -6.3463767E-05    3.3707481E-05    9.4517107E-06    3.3891025E-05    1.5169044E-05    3.8701720E-08    9.5328610E-17    4.8256280E-07    3.7728841E-08    3.0078202E-09    2.6648449E-05    6.3936765E-04    3.1311789E-04    7.8937531E-05
    1.0500000E+00   -6.5895252E-05    3.4835417E-05    9.8263661E-06    3.4783809E-05    1.5676296E-05    3.5740686E-08    9.7755185E-17    5.5540955E-07    3.8984536E-08    3.1058999E-09    2.8132474E-05    6.5564265E-04    3.2108826E-04    8.0946873E-05
    1.1500000E+00   -6.7637438E-05    3.5575860E-05    1.0099135E-05    3.5258722E-05    1.6009167E-05    3.3217580E-08    9.8996454E-17    6.2937086E-07    3.9816196E-08    3.1700998E-09    2.9380789E-05    6.6396783E-04    3.2516535E-04    8.1974715E-05
    1.2500000E+00   -6.8997713E-05    3.6101526E-05    1.0315370E-05    3.5502051E-05    1.6245413E-05    3.0988410E-08    9.9580841E-17    7.0395712E-07    4.0414062E-08    3.2157089E-09    3.0498323E-05    6.6788730E-04    3.2708484E-04    8.2458620E-05
    1.3500000E+00   -7.0167403E-05    3.6519713E-05    1.0503307E-05    3.5629279E-05    1.6433337E-05    2.8977034E-08    9.9835839E-17    7.7892200E-07    4.0896430E-08    3.2522212E-09    3.1550886E-05    6.6959757E-04    3.2792241E-04    8.2669773E-05
    1.4500000E+00   -7.1250855E-05    3.6888873E-05    1.0678348E-05    3.5703228E-05    1.6599254E-05    2.7142234E-08    9.9939575E-17    8.5415207E-07    4.1327754E-08    3.2848002E-09    3.2574549E-05    6.7029333E-04    3.2826314E-04    8.2755673E-05
    1.5500000E+00   -7.2299161E-05    3.7237610E-05    1.0848040E-05    3.5754608E-05    1.6756040E-05    2.5459225E-08    9.9979117E-17    9.2959920E-07    4.1739559E-08    3.3159621E-09    3.3587037E-05    6.7055853E-04    3.2839302E-04    8.2788416E-05
    1.6500000E+00   -7.3335124E-05    3.7578693E-05    1.1015752E-05    3.5797119E-05    1.6909444E-05    2.3910685E-08    9.9993302E-17    1.0052445E-06    4.2145883E-08    3.3468196E-09    3.4596282E-05    6.7065367E-04    3.2843962E-04    8.2800162E-05
    1.7500000E+00   -7.4368120E-05    3.7917381E-05    1.1182874E-05    3.5836400E-05    1.7061834E-05    2.2482893E-08    9.9998109E-17    1.0810811E-06    4.2552476E-08    3.3778203E-09    3.5605556E-05    6.7068591E-04    3.2845541E-04    8.2804142E-05
    1.8500000E+00   -7.5401723E-05    3.8255688E-05    1.1349938E-05    3.5874606E-05    1.7214115E-05    2.1164187E-08    9.9999653E-17    1.1571067E-06    4.2961504E-08    3.4091257E-09    3.6616105E-05    6.7069627E-04    3.2846048E-04    8.2805421E-05
    1.9500000E+00   -7.6437198E-05    3.8594335E-05    1.1517135E-05    3.5912511E-05    1.7366614E-05    1.9944351E-08    1.0000012E-16    1.2333209E-06    4.3373713E-08    3.4407845E-09    3.7628376E-05    6.7069943E-04    3.2846203E-04    8.2805811E-05
    2.0500000E+00   -7.7474955E-05    3.8933566E-05    1.1684529E-05    3.5950376E-05    1.7519440E-05    1.8814326E-08    1.0000026E-16    1.3097236E-06    4.3789325E-08    3.4728046E-09    3.8642516E-05    6.7070035E-04    3.2846248E-04    8.2805925E-05
    2.1500000E+00   -7.8515112E-05    3.9273461E-05    1.1852142E-05    3.5988284E-05    1.7672628E-05    1.7766041E-08    1.0000030E-16    1.3863151E-06    4.4208387E-08    3.5051806E-09    3.9658568E-05    6.7070061E-04    3.2846260E-04    8.2805957E-05
    2.2500000E+00   -7.9557693E-05    3.9614043E-05    1.2019979E-05    3.6026259E-05    1.7826190E-05    1.6792287E-08    1.0000031E-16    1.4630955E-06    4.4630888E-08    3.5379037E-09    4.0676540E-05    6.7070068E-04    3.2846264E-04    8.2805965E-05
    2.3500000E+00   -8.0602692E-05    3.9955320E-05    1.2188043E-05    3.6064309E-05    1.7980130E-05    1.5886605E-08    1.0000031E-16    1.5400651E-06    4.5056805E-08    3.5709647E-09    4.1696433E-05    6.7070070E-04    3.2846265E-04    8.2805967E-05
    2.4500000E+00   -8.1650099E-05    4.0297295E-05    1.2356334E-05    3.6102437E-05    1.8134448E-05    1.5043198E-08    1.0000031E-16    1.6172241E-06    4.5486111E-08    3.6043551E-09    4.2718243E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.2699900E-05    4.0639968E-05    1.2524853E-05    3.6140642E-05    1.8289146E-05    1.4256855E-08    1.0000031E-16    1.6945729E-06    4.5918783E-08    3.6380672E-09    4.3741968E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.6500000E+00   -8.3752085E-05    4.0983340E-05    1.2693599E-05    3.6178925E-05    1.8444223E-05    1.3522879E-08    1.0000031E-16    1.7721115E-06    4.6354800E-08    3.6720940E-09    4.4767605E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.7500000E+00   -8.4806644E-05    4.1327413E-05    1.2862573E-05    3.6217286E-05    1.8599681E-05    1.2837028E-08    1.0000031E-16    1.8498404E-06    4.6794143E-08    3.7064295E-09    4.5795152E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.8500000E+00   -8.5863567E-05    4.1672187E-05    1.3031775E-05    3.6255725E-05    1.8755519E-05    1.2195469E-08    1.0000031E-16    1.9277596E-06    4.7236795E-08    3.7410680E-09    4.6824607E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.9500000E+00   -8.6922847E-05    4.2017663E-05    1.3201206E-05    3.6294243E-05    1.8911739E-05    1.1594726E-08    1.0000031E-16    2.0058696E-06    4.7682742E-08    3.7760046E-09    4.7855968E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.0500000E+00   -8.7984476E-05    4.2363841E-05    1.3370865E-05    3.6332839E-05    1.9068341E-05    1.1031648E-08    1.0000031E-16    2.0841704E-06    4.8131972E-08    3.8112349E-09    4.8889233E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.1500000E+00   -8.9048448E-05    4.2710722E-05    1.3540752E-05    3.6371513E-05    1.9225325E-05    1.0503367E-08    1.0000031E-16    2.1626624E-06    4.8584473E-08    3.8467549E-09    4.9924402E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.2500000E+00   -9.0114758E-05    4.3058308E-05    1.3710868E-05    3.6410266E-05    1.9382691E-05    1.0007276E-08    1.0000031E-16    2.2413457E-06    4.9040235E-08    3.8825611E-09    5.0961474E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.3500000E+00   -9.1183402E-05    4.3406598E-05    1.3881213E-05    3.6449097E-05    1.9540441E-05    9.5409958E-09    1.0000031E-16    2.3202207E-06    4.9499251E-08    3.9186504E-09    5.2000448E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.4500000E+00   -9.2254375E-05    4.3755594E-05    1.4051786E-05    3.6488007E-05    1.9698575E-05    9.1023549E-09    1.0000031E-16    2.3992875E-06    4.9961514E-08    3.9550199E-09    5.3041323E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
